taxonID,Identifier,bibliographicCitation,url
wfo-0000746138,199307,"Kuijt, Job. 2009. Miscellaneous mistletoe notes, 48-60: Descriptions of twelve new species of Loranthaceae and Viscaceae. Brittonia. 61 (2): 144-162.",https://doi.org/10.1007/s12228-008-9068-2
wfo-0000746392,199307,"Kuijt, Job. 2009. Miscellaneous mistletoe notes, 48-60: Descriptions of twelve new species of Loranthaceae and Viscaceae. Brittonia. 61 (2): 144-162.",https://doi.org/10.1007/s12228-008-9068-2
wfo-0000746868,239389,"Assis, Leandro C. de S. & Mello-Silva, Renato de. 2010. Three new species of Ocotea (Lauraceae) from the campos rupestres of Brazil. Brittonia. 62 (1): 86-94.",https://doi.org/10.1007/s12228-009-9100-1
wfo-0000749293,272785,"Jara-Muñoz, Orlando A. 2011. Two new species of Erythroxylum (Erythroxylaceae) from Ecuador and Peru. Brittonia. 63 (2): 227-232.",https://doi.org/10.1007/s12228-010-9155-z
wfo-0000859972,56834,"Clark, Lynn G. 1996. Four new species of Chusquea (Poaceae: Bambusoideae) from Brazil and Ecuador. Brittonia. 48: 250-262.",https://doi.org/10.2307/2807822
wfo-0000859972,56834,"Clark, Lynn G. 1996. Four new species of Chusquea (Poaceae: Bambusoideae) from Brazil and Ecuador. Brittonia. 48: 250-262.",https://doi.org/10.2307/2807822
wfo-0000860017,335080,"Clark, L. G. 1992. Chusquea sect. Swallenochloa (Poaceae: Bambusoideae) and allies in Brazil. Brittonia. 44: 387-422.",https://doi.org/10.2307/2807190
wfo-0000860071,335080,"Clark, L. G. 1992. Chusquea sect. Swallenochloa (Poaceae: Bambusoideae) and allies in Brazil. Brittonia. 44: 387-422.",https://doi.org/10.2307/2807190
wfo-0000860071,335080,"Clark, L. G. 1992. Chusquea sect. Swallenochloa (Poaceae: Bambusoideae) and allies in Brazil. Brittonia. 44: 387-422.",https://doi.org/10.2307/2807190
wfo-0000881047,23941,"Judziewicz, Emmet J. 1998. A revision of Myriocladus (Poaceae: Bambusoideae: Bambuseae). Brittonia. 50: 430-446.",https://doi.org/10.2307/2807752
wfo-0000912115,193051,"Caruzo, Maria B. R., et al. 2008. Croton campanulatus (Euphorbiaceae s.s.), a new species from the Brazilian Atlantic rain forest. Brittonia. 60 (3): 261-264.",https://doi.org/10.1007/s12228-008-9027-y
wfo-0000912115,193051,"Caruzo, Maria B. R., et al. 2008. Croton campanulatus (Euphorbiaceae s.s.), a new species from the Brazilian Atlantic rain forest. Brittonia. 60 (3): 261-264.",https://doi.org/10.1007/s12228-008-9027-y
wfo-0000914444,193054,"Fiaschi, Pedro & Frodin, David G. 2008. Four new species of the Didymopanax group of Schefflera (Araliaceae) from the Brazilian Amazon. Brittonia. 60 (3): 274-286.",https://doi.org/10.1007/s12228-008-9025-0
wfo-0000914444,193054,"Fiaschi, Pedro & Frodin, David G. 2008. Four new species of the Didymopanax group of Schefflera (Araliaceae) from the Brazilian Amazon. Brittonia. 60 (3): 274-286.",https://doi.org/10.1007/s12228-008-9025-0
wfo-0000917948,239376,"Batista, J. A. N. & Bianchetti, L. B. 2010. Taxonomy, distribution and new taxa from the Habenaria crucifera (section Nudae, Orchidaceae) aggregate from Brazil and the Guianas. Brittonia. 62 (1): 57-79.",https://doi.org/10.1007/s12228-009-9099-3
wfo-0000920577,251543,"Saarela, Jeffery M., et al. 2010. Eleocharis cryptica (Cyperaceae), a dwarf new species from Durango, Mexico. Brittonia. 62 (3): 233-238.",https://doi.org/10.1007/s12228-009-9111-y
wfo-0000922350,270385,"Solano Camacho, E. & Ríos Gómez, Ramiro. 2011. Polianthes zapopanensis (Agavaceae), un especies nueva de Jalisco, México. Brittonia. 63 (1): 70-74.",https://doi.org/10.1007/s12228-010-9132-6
wfo-0000922350,270385,"Solano Camacho, E. & Ríos Gómez, Ramiro. 2011. Polianthes zapopanensis (Agavaceae), un especies nueva de Jalisco, México. Brittonia. 63 (1): 70-74.",https://doi.org/10.1007/s12228-010-9132-6
wfo-0000922938,272782,"Webb, R. H. & Salazar-Ceseña, J. M. 2011. Agave turneri (Agavaceae), a new species from northwestern Baja California, Mexico. Brittonia. 63 (2): 203-210.",https://doi.org/10.1007/s12228-010-9151-3
wfo-0001034728,204512,"Kriebel, Ricardo & Almeda, Frank. 2009. Three new species in the neotropical genus Clidemia (Melastomataceae: Miconieae). Brittonia. 61 (3): 206-217.",https://doi.org/10.1007/s12228-009-9098-4
wfo-0001034905,196774,"Kallunki, Jacquelyn A. 2009. Validation of Neoraputia (Galipeae, Rutaceae) and description of two new species from eastern Brazil. Brittonia. 61 (1): 28-34.",https://doi.org/10.1007/s12228-008-9054-8
wfo-0001041933,190857,"Mickel, John T. 2008. Three new species of Elaphoglossum (Dryopteridaceae) from the Guianas. Brittonia. 213—216: 213-216.",https://doi.org/10.1007/s12228-008-9022-3
wfo-0001041934,190857,"Mickel, John T. 2008. Three new species of Elaphoglossum (Dryopteridaceae) from the Guianas. Brittonia. 213—216: 213-216.",https://doi.org/10.1007/s12228-008-9022-3
wfo-0001041935,190857,"Mickel, John T. 2008. Three new species of Elaphoglossum (Dryopteridaceae) from the Guianas. Brittonia. 213—216: 213-216.",https://doi.org/10.1007/s12228-008-9022-3
wfo-0001047899,334868,"Luteyn, James L. 1992. Plutarchia ecuadorensis (Ericaceae, Vaccinieae) : A new species and a new generic record for Ecuador. Brittonia. 44: 240-243.",https://doi.org/10.2307/2806839
wfo-0001111925,76187,"Moran, Robbin C. 2000. Monograph of the neotropical species of Lomariopsis (Lomariopsidaceae). Brittonia. 52: 55-111.",https://doi.org/10.2307/2666495
wfo-0001168427,262173,"Churchill, S. P. 1992. Clarification and review of Lepidopilum affine and L. grevilleanum (Callicostaceae). Brittonia. 44: 350-355.",https://doi.org/10.2307/2806939
wfo-0001297209,131273,"Costea, Mihai, et al. 2005. Taxonomic status of Cuscuta nevadensis and C. veatchii (Convolvulaceae) in North America. Brittonia. 57 (3): 264-272.",https://doi.org/10.1663/0007-196x(2005)057[0264:tsocna]2.0.co;2
wfo-0001299735,372719,"Merrill, Elmer D. 1943. An attempt to complete the record. Brittonia. 5: 25-32.",https://doi.org/10.2307/2804872
wfo-4000009079,433523,"Smith, Albert C. & Wodehouse, R. P. 1938. The American species of Myristicaceae. Brittonia. 2: 393-527. f. 1-9.",https://doi.org/10.2307/2804799
wfo-4000013978,334856,"Kallunki, Jacquelyn A. 1992. A revision of Erythrochiton sensu lato (Cuspariinae, Rutaceae). Brittonia. 44: 107-139.",https://doi.org/10.2307/2806828
wfo-4000020312,108094,"Fryxell, Paul A. 1997. The American genera of Malvaceae --- II. Brittonia. 49: 204-269.",https://doi.org/10.2307/2807683
wfo-4000035019,479277,"Munz, Philip A. 1961. The Lopezieae (Onagraceae). Brittonia. 13 (1): 73-90.",https://doi.org/10.2307/2805286
wfo-4000035432,380070,"Mickel, John T. 1976. Sinephropteris, a new genus of scolopendrioid ferns. Brittonia. 28: 326-328.",https://doi.org/10.2307/2805794
wfo-0001039464,251542,"Torke, Benjamin M. & Zamora Villalobos, Nelson A. 2010. Notes on Swartzia (Leguminosae) in Central America preliminary to the Flora Mesoamericana, with descriptions of two new species from Costa Rica. Brittonia. 62 (3): 222-232.",https://doi.org/10.1007/s12228-009-9122-8
wfo-0000932547,401336,"Borchsenius, F., et al. 1989. Aiphanes tricuspidata (Palmae), a new species from Colombia and Ecuador. Brittonia. 41: 156-159.",https://doi.org/10.2307/2807524
wfo-0000932547,401336,"Borchsenius, F., et al. 1989. Aiphanes tricuspidata (Palmae), a new species from Colombia and Ecuador. Brittonia. 41: 156-159.",https://doi.org/10.2307/2807524
wfo-0000304581,479151,"Epling, Carl C. & Mathias, Mildred E. 1957. Supplementary Notes on American Labiatae--VI. Brittonia. 8 (4): 297-313.",https://doi.org/10.2307/2804980
wfo-0000204134,479028,"Merrill, Elmer D. 1941. Plants Collected on the Vernay-Cutting Expedition. Brittonia. 4 (1): 23-68.",https://doi.org/10.2307/2804984
wfo-0000943651,25109,"Morales Q., J. Francisco. 1997. A synopsis of the genus Allomarkgrafia (Apocynaceae). Brittonia. 49: 337-345.",https://doi.org/10.2307/2807833
wfo-0001107206,354250,"Mickel, John T. 1982. The genus Anemia (Schizaeaceae) in Mexico. Brittonia. 34: 388-413.",https://doi.org/10.2307/2806495
wfo-0001107206,354250,"Mickel, John T. 1982. The genus Anemia (Schizaeaceae) in Mexico. Brittonia. 34: 388-413.",https://doi.org/10.2307/2806495
wfo-0001235482,479445,"Christensen, Carl F. A. 1937. Botanical Results of the Archbold Expedition No. 8: New and Noteworthy Papuan Ferns. Brittonia. 2 (4): 265-317.",https://doi.org/10.2307/2804755
wfo-0000538310,108094,"Fryxell, Paul A. 1997. The American genera of Malvaceae --- II. Brittonia. 49: 204-269.",https://doi.org/10.2307/2807683
wfo-0001040056,268330,"Sundue, Michael A. 2010. A monograph of Ascogrammitis, a new genus of grammitid ferns (Polypodiaceae). Brittonia. 62 (4): 357-399.",https://doi.org/10.1007/s12228-009-9108-6
wfo-0000552010,479272,"Kral, Robert. 1960. A Revision of Asimina and Deeringothamnus (Annonaceae). Brittonia. 12 (4): 233-278.",https://doi.org/10.2307/2805119
wfo-0000295774,465387,"Balick, Michael J., et al. 1987. Hybridization in the babassu palm complex. II. Attalea compta x Orbignya oleífera (Palmae). Brittonia. 39: 26-36.",https://doi.org/10.2307/2806969
wfo-0000295774,465387,"Balick, Michael J., et al. 1987. Hybridization in the babassu palm complex. II. Attalea compta x Orbignya oleífera (Palmae). Brittonia. 39: 26-36.",https://doi.org/10.2307/2806969
wfo-0000056142,251540,"Heiden, Gustavo & Meireles, L. D. 2010. A new dwarf shrubby species of Baccharis subg. Baccharis (Asteraceae, Astereae) from southeastern Brazil. Brittonia. 62 (3): 215-218.",https://doi.org/10.1007/s12228-009-9123-7
wfo-4000005594,398346,"Stark, Lloyd R. & Buck, William R. 1986. Corrections to Forsstroemia including Bryonorrisia, gen. nov. (Anomodontaceae). Brittonia. 38: 48-54.",https://doi.org/10.2307/2807418
wfo-4000005594,398346,"Stark, Lloyd R. & Buck, William R. 1986. Corrections to Forsstroemia including Bryonorrisia, gen. nov. (Anomodontaceae). Brittonia. 38: 48-54.",https://doi.org/10.2307/2807418
wfo-0001195062,398346,"Stark, Lloyd R. & Buck, William R. 1986. Corrections to Forsstroemia including Bryonorrisia, gen. nov. (Anomodontaceae). Brittonia. 38: 48-54.",https://doi.org/10.2307/2807418
wfo-0001167656,479157,"Bartram, Edwin B. 1957. Mosses of Eastern Papua, New Guinea. Brittonia. 9 (1): 32-56.",https://doi.org/10.2307/2804848
wfo-0000594010,328017,"Broome, Carmen R. 1977. The Central American species of Centaurium (Gentianaceae). Brittonia. 28: 413-426.",https://doi.org/10.2307/2805605
wfo-0000353129,416747,"Gleason, Henry A. & Killip, E. P. 1939. The flora of Mount Auyan-Tepui, Venezuela. Brittonia. 3: 141-204. f. 1-5.",https://doi.org/10.2307/2804811
wfo-0001182986,339493,"Bartram, Edwin B. 1961. Low altitude mosses from northeastern New Guinea. Brittonia. 13: 368-380.",https://doi.org/10.2307/2805415
wfo-0001182987,339493,"Bartram, Edwin B. 1961. Low altitude mosses from northeastern New Guinea. Brittonia. 13: 368-380.",https://doi.org/10.2307/2805415
wfo-0001182988,339493,"Bartram, Edwin B. 1961. Low altitude mosses from northeastern New Guinea. Brittonia. 13: 368-380.",https://doi.org/10.2307/2805415
wfo-0001182989,339493,"Bartram, Edwin B. 1961. Low altitude mosses from northeastern New Guinea. Brittonia. 13: 368-380.",https://doi.org/10.2307/2805415
wfo-0000844966,361596,"Cowan, Richard S. 1952. Plant explorations of G. Wilson-Browne, S. J., in British Guiana. 1. Kanukklu Mountains. Brittonia. 7: 389-414.",https://doi.org/10.2307/2804967
wfo-0000745696,204513,"Ramírez-Roa, Angélica, et al. 2009. Primer registro del género Corytoplectus (Gesneriaceae: Episcieae) en México, con descripción de una nueva especie. Brittonia. 61 (3): 218-224.",https://doi.org/10.1007/s12228-009-9074-z
wfo-0001040099,268329,"Moran, Robbin C., et al. 2010. Synopsis of Mickelia, a newly recognized genus of bolbitidoid ferns (Dryopteridaceae). Brittonia. 62 (4): 337-356.",https://doi.org/10.1007/s12228-010-9158-9
wfo-0001268906,203766,"Judd, Walter S., et al. 1995. Taxonomic studies in the Miconieae (Melastomataceae). VII. Miconia howardiana, a new species from Hispaniola. Brittonia. 47 (4): 414-421.",https://doi.org/10.2307/2807571
wfo-0001268906,203766,"Judd, Walter S., et al. 1995. Taxonomic studies in the Miconieae (Melastomataceae). VII. Miconia howardiana, a new species from Hispaniola. Brittonia. 47 (4): 414-421.",https://doi.org/10.2307/2807571
wfo-0000162374,276247,"Bécquer Granados, Eldis R. & Michelangeli, Fabián A. 2011. Miconia walterjuddii (Miconieae: Melastomataceae), a new species from Cuba. Brittonia. 63 (4): 425-429.",https://doi.org/10.1007/s12228-011-9204-2
wfo-0001187268,398346,"Stark, Lloyd R. & Buck, William R. 1986. Corrections to Forsstroemia including Bryonorrisia, gen. nov. (Anomodontaceae). Brittonia. 38: 48-54.",https://doi.org/10.2307/2807418
wfo-0000264402,302746,"Moraes Ramírez, Mónica & Henderson, A. 1990. The genus Parajubaea (Palmae). Brittonia. 42: 92-99.",https://doi.org/10.2307/2807619
wfo-0000398399,402181,"Areces-Mallea, Alberto E. 1992. Pereskia marcanoi, a new species of Cactaceae from Hispaniola. Brittonia. 44: 423-428.",https://doi.org/10.2307/2807192
wfo-0000474798,479712,"Zanoni, Thomas A. & García, Ricardo G. 1994. Casabitoa perfae (Euphorbiaceae)-A New Synonym of Picramnia Dictyoneura. Brittonia. 46 (1): 81-82.",https://doi.org/10.2307/2807464
wfo-0000474761,361643,"Cronquist, Arthur J. 1944. Studies in the Simaroubaceae--IV. Resumé of the American genera. Brittonia. 5: 128-147.",https://doi.org/10.2307/2804748
wfo-0001234771,331247,"Wasshausen, Dieter C. 1984. Pranceacanthus coccineus (Acanthaceae), a new genus and species from Amazonian Brazil. Brittonia. 36: 1-7.",https://doi.org/10.2307/2806282
wfo-0001234771,331247,"Wasshausen, Dieter C. 1984. Pranceacanthus coccineus (Acanthaceae), a new genus and species from Amazonian Brazil. Brittonia. 36: 1-7.",https://doi.org/10.2307/2806282
wfo-0000733254,96372,"Alverson, Andrew H. 1989. Quararibea (Bombacaceae): five new species from moist and wet forests of Costa Rica and Panama. Brittonia. 41(1): 61-74.",https://doi.org/10.2307/2807592
wfo-0000733254,96372,"Alverson, Andrew H. 1989. Quararibea (Bombacaceae): five new species from moist and wet forests of Costa Rica and Panama. Brittonia. 41(1): 61-74.",https://doi.org/10.2307/2807592
wfo-0001172200,109388,"Bednarek-Ochyra, Halina, et al. 1999. The genus Racomitrium (Grimmiaceae) in Brazil, with the first report of R. subsecundum in South America. Brittonia. 51: 93-105.",https://doi.org/10.2307/2666564
wfo-0001140339,361643,"Cronquist, Arthur J. 1944. Studies in the Simaroubaceae--IV. Resumé of the American genera. Brittonia. 5: 128-147.",https://doi.org/10.2307/2804748
wfo-0000297405,79126,"Bennett, David E. & Christenson, Eric A. 1995. New species of Peruvian Orchidaceae III. Brittonia. 47: 182-209.",https://doi.org/10.2307/2806958
wfo-0001065425,324625,"Smith, Albert C. 1940. The American species of Hippocrateaceae. Brittonia. 3: 341-555. f. 1-12.",https://doi.org/10.2307/2804624
wfo-0000929469,303642,"Argus, George W. & McJannet, C. L. 1992. A taxonomic reconsideration of Salix taxifolia sensu lato (Salicaceae). Brittonia. 44: 461-474.",https://doi.org/10.2307/2807196
wfo-0000304011,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000304230,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000304375,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000304471,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000304487,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000304567,395387,"Epling, Carl C. & Játiva, Carlos D. 1964. Revisión del género Satureja on América del Sur. Brittonia. 16: 393-416.",https://doi.org/10.2307/2805308
wfo-0000435152,264201,"Barkley, F. A. 1944. Schinus L. Brittonia. 5: 160-198. f. 1-22.",https://doi.org/10.2307/2804751
wfo-0000552385,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000552385,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000080036,479659,"Spooner, David M., et al. 1991. Zinnia Marylandica (Asteraceae: Heliantheae), a New Disease-Resistant Ornamental Hybrid. Brittonia. 43 (1): 7-10.",https://doi.org/10.2307/2807169
wfo-0000113211,328234,"Watson, Thomas J., Jr. 1977. The taxonomy of Xylorhiza (Asteraceae-Astereae). Brittonia. 29: 199-216.",https://doi.org/10.2307/2805854
wfo-0000061388,328234,"Watson, Thomas J., Jr. 1977. The taxonomy of Xylorhiza (Asteraceae-Astereae). Brittonia. 29: 199-216.",https://doi.org/10.2307/2805854
wfo-0001301488,361689,"Cuatrecasas, José. 1956. Studies in South American plants--IV. Brittonia. 8: 195-200.",https://doi.org/10.2307/2804736
wfo-0000750288,272789,"Pedraza-Peñalosa, Paola & Luteyn, James L. 2011. Andean Vaccinium (Ericaceae: Vaccinieae): Seven new species from South America. Brittonia. 63 (2): 257-275.",https://doi.org/10.1007/s12228-010-9164-y
wfo-0000750285,272789,"Pedraza-Peñalosa, Paola & Luteyn, James L. 2011. Andean Vaccinium (Ericaceae: Vaccinieae): Seven new species from South America. Brittonia. 63 (2): 257-275.",https://doi.org/10.1007/s12228-010-9164-y
wfo-0000750285,272789,"Pedraza-Peñalosa, Paola & Luteyn, James L. 2011. Andean Vaccinium (Ericaceae: Vaccinieae): Seven new species from South America. Brittonia. 63 (2): 257-275.",https://doi.org/10.1007/s12228-010-9164-y
wfo-0001047954,397137,"Luteyn, James L. & Wilbur, Robert L. 1977. New genera and species of Ericaceae (Vaccinieae) from Costa Rica and Panama. Brittonia. 29: 255-276.",https://doi.org/10.2307/2806199
wfo-0001047953,397137,"Luteyn, James L. & Wilbur, Robert L. 1977. New genera and species of Ericaceae (Vaccinieae) from Costa Rica and Panama. Brittonia. 29: 255-276.",https://doi.org/10.2307/2806199
