Identifier,bibliographicCitation,DOI
300670,"Meerow, Alan W. & Dehgan, Bijan. 1985. A new species and a new combination in the genus Eucrosia (Amaryllidaceae). Brittonia. 37: 47-55.",https://doi.org/10.2307/2806243
372719,"Merrill, Elmer D. 1943. An attempt to complete the record. Brittonia. 5: 25-32.",https://doi.org/10.2307/2804872
111227,"Mickel, John T. & Smith, Alan R. 2000. Three new pteridophytes from Mexico. Brittonia. 52: 234-237.",https://doi.org/10.2307/2666572
121529,"Mickel, John T. & Tejero Díez, D. 2004. Three new species of ferns (Woodsiaceae and Polypodiaceae) from Mexico. Brittonia. 56 (2): 115-120.",https://doi.org/10.1663/0007-196x(2004)056[0115:tnsofw]2.0.co;2
319515,"Mohlenbrock, Robert H. 1959. A new species of Cyperus [grayioides] from the Illinois sand prairies. Brittonia. 11: 255, 256.",https://doi.org/10.2307/2805010
101235,"Moore, G., et al. 2002. Rhynchospora pseudomacrostachya, a new Brazilian species of Cyperaceae. Brittonia. 54: 340-343.",https://doi.org/10.1663/0007-196x(2003)54[340:rpanbs]2.0.co;2
123971,"Moran, Robbin C. & Mickel, John T. 2004. Three new neotropical species of Elaphoglossum (Elaphoglossaceae) with subulate scales. Brittonia. 56 (3): 200-204.",https://doi.org/10.1663/0007-196x(2004)056[0200:tnnsoe]2.0.co;2
131268,"Moran, Robbin C. & Smith, Alan R. 2005. Blechnum obtusum (Blechnaceae), a new species from western Venezuela. Brittonia. 57 (3): 237-239.",https://doi.org/10.1663/0007-196x(2005)057[0237:bobans]2.0.co;2
121531,"Moran, Robbin C. & Sundue, Michael A. 2004. Asplenium (sect. Hymenasplenium) basiscopicum, a new species from Bolivia. Brittonia. 56 (2): 124-127.",https://doi.org/10.1663/0007-196x(2004)056[0124:ashban]2.0.co;2
112545,"Moran, Robbin C. 2000. Trichomanes resinosum (Hymenophyllaceae), a new species from southern Venezuela and adjacent Guyana. Brittonia. 52: 238-240.",https://doi.org/10.2307/2666573
76187,"Moran, Robbin C. 2000. Monograph of the neotropical species of Lomariopsis (Lomariopsidaceae). Brittonia. 52: 55-111.",https://doi.org/10.2307/2666495
175411,"Mori, S. A. 1981. New species and combinations in Neotropical Lecythidaceae. Brittonia. 33 (3): 357-370.",https://doi.org/10.2307/2806426
329746,"Mori, S. A. 1981. New species of Eschweilera (Lecythidaceae) from southern Brazil [E. tetrapetala & E. alvimii]. Brittonia. 33: 466-472.",https://doi.org/10.2307/2806442
138367,"Müller, J. 2006. Novelties in Festuca (Gramineae-Poeae) from southern Bolivia. Brittonia. 58 (1): 42-45.",https://doi.org/10.1663/0007-196x(2006)58[42:nifgfs]2.0.co;2
479697,"Yang, S. L., et al. 1999. Cycas Pranburiensis (Cycadaceae), A New Cycad from Thailand. Brittonia. 51 (1)",https://doi.org/10.2307/2666555
265410,"Cruden, Robert William. 1975. New Tigridieae (Iridaceae) from Mexico. Brittonia. 27: 103-109.",https://doi.org/10.2307/2805468
461299,"Reeder, John R., et al. 1965. Notes on Mexican grasses III. Buchlomimus, another dioecious genus. Brittonia. 17: 26-33.",https://doi.org/10.2307/2805389
312259,"Casper, S. J. 1966. Once more: the orchid-flowered butterworts. Brittonia. 18: 19-28.",https://doi.org/10.2307/2805106
417559,"Schilling, Edward E. & Panero, J. L. 1990. A new species of Viguiera (Asteraceae: Heliantheae) from Mexico. Brittonia. 42: 56-58.",https://doi.org/10.2307/2807029
331608,"Nesom, Guy L. 1984. Taxonomy and distribution of Chaptalia dentata and C. albicans (Asteraceae: Mutisieae). Brittonia. 36: 396-401.",https://doi.org/10.2307/2806600
320562,"Ornduff, Robert. 1964. Biosystematics of Blennosperma (Composiatae). Brittonia. 16: 289-295.",https://doi.org/10.2307/2805063
177375,"Pacheco, Leticia A. & Smith, Alan R. 2006. Diplazium condorense (Athyriaceae), a new species from Ecuador. Brittonia. 58 (4): 376-378.",https://doi.org/10.1663/0007-196x(2006)58[376:dcaans]2.0.co;2
76542,"Palestina, R. A. & Sosa, Victoria. 2002. Morphological variation in populations of Bletia purpurea (Orchidaceae) and description of the new species B. riparia. Brittonia. 54: 99-111.",https://doi.org/10.1663/0007-196x(2002)054[0099:mvipob]2.0.co;2
355205,"Park, Chong Wook. 1986. Nomenclatural changes in Polygonum section Echinocaulon (Polygonaceae). Brittonia. 38: 217-219.",https://doi.org/10.2307/2807341
203985,"Penneys, Darin S. & Judd, Walter S. 2004. Two new species of Charianthus (Melastomataceae: Miconieae) from the Lesser Antilles. Brittonia. 56 (2): 151-158.",https://doi.org/10.1663/0007-196x(2004)056[0151:tnsocm]2.0.co;2
398412,"Plowman, Timothy C. & Nevling, Lorin I. 1986. A new species of Lasiadenia (Thymelaeaceae) from Venezuela. Brittonia. 38: 114-118.",https://doi.org/10.2307/2807260
332566,"Plowman, Timothy C. 1986. Four new species of Erythroxylum (Erythroxylaceae) from northeastern Brazil. Brittonia. 38: 189-200.",https://doi.org/10.2307/2807336
19953,"Prado, Jefferson. 2000. A new species of Adiantum (Pteridaceae) from Bahia, Brazil. Brittonia. 52: 210-212.",https://doi.org/10.2307/2666515
329543,"Prance, Ghillean T. 1981. Three new species of Couratari (Lecythidaceae). Brittonia. 33: 15-21.",https://doi.org/10.2307/2806571
382740,"Prance, Ghillean T. 1987. Notulae de Chrysobalanaceis Malesianis praecursoriae. Brittonia. 39: 364-370.",https://doi.org/10.2307/2807135
398582,"Pruski, John F. & Urbatsch, Lowell E. 1987. Calea dalyi (Compositae: Heliantheae), a new species from the Serranía de Santiago, Bolivia. Brittonia. 39: 201-204.",https://doi.org/10.2307/2807375
401291,"Read, Robert W., et al. 1987. Reinhardtia paiewonskiana (Palmae), a new species for the West Indies. Brittonia. 39: 20-25.",https://doi.org/10.2307/2806967
127921,"Roitman, G. G. & Castillo, A. 2004. A new species, Herbertia crosae (Iridaceae), from Uruguay. Brittonia. 56 (4): 361-364.",https://doi.org/10.1663/0007-196x(2004)056[0361:anshci]2.0.co;2
177378,"Rojas Alvarado, Alexander F. 2006. Two new species of Blechnum (Blechnaceae) from the neotropics. Brittonia. 58 (4): 388-394.",https://doi.org/10.1663/0007-196x(2006)58[388:tnsobb]2.0.co;2
79010,"Salino, Alexandre. 2002. New species and combinations in Thelypteris subg. Goniopteris (Thelypteridaceae). Brittonia. 54: 331-339.",https://doi.org/10.1663/0007-196x(2003)54[331:nsacit]2.0.co;2
179293,"Sawyer, Neil W. 2007. Deprea nubicola (Solanaceae), a new species from northern Colombia. Brittonia. 59 (1): 54-56.",https://doi.org/10.1663/0007-196x(2007)59[54:dnsans]2.0.co;2
299592,"Sendulsky, Tatiana & Burman, Alasdair G. 1981. A new species of Paspalum [P. nummularium] (Gramineae) from Brazil. Brittonia. 32: 487-489.",https://doi.org/10.2307/2806154
299457,"Shultz, Leila M. & Holmgren, Arthur H. 1980. A new species of Townsendia [T. smithii] (Asteraceae) from northern Arizona. Brittonia. 32: 144-147.",https://doi.org/10.2307/2806780
332991,"Simpson, Beryl Britnall. 1987. A new species of Krameria (Krameriaceae) from Bahia, Brazil. Brittonia. 39: 198- 200.",https://doi.org/10.2307/2807374
332999,"Sorensen, Paul D. 1987. Arbutus tessellata (Ericaceae), new from Mexico. Brittonia. 39: 263-267.",https://doi.org/10.2307/2807390
296736,"Molseed, Elwood W. & Cruden, Robert W. 1968. A new species of Nomartylis (N. movanghii) (Iridaceae) from Mexico. Brittonia. 20: 235-237.",https://doi.org/10.2307/2805448
398346,"Stark, Lloyd R. & Buck, William R. 1986. Corrections to Forsstroemia including Bryonorrisia, gen. nov. (Anomodontaceae). Brittonia. 38: 48-54.",https://doi.org/10.2307/2807418
330345,"Stevenson, Dennis W. 1982. A new species of Ceratozamia (Zamiaceae) from Chiapas, Mexico. Brittonia. 34: 181-184.",https://doi.org/10.2307/2806372
331237,"Stutts, John G. 1983. A new name in Vernonia (Compositae). Brittonia. 35: 351, 352.",https://doi.org/10.2307/2805982
130105,"Sundue, Michael A. & Prado, Jefferson. 2005. Adiantum diphyllum, a rare and endemic species of Bahia State, Brazil, and its close relatives. Brittonia. 57 (2): 123-128.",https://doi.org/10.1663/0007-196x(2005)057[0123:adarae]2.0.co;2
388691,"Thomas, William W. 1984. A new species of Simaba (Simaroubaceae) from Pará, Brazil, with a key to the species north of the Amazon River. Brittonia. 36: 244-247.",https://doi.org/10.2307/2806517
326049,"Torres, Andrew M. 1964. Revision of Sanvitalia (Compositae-Heliantheae). Brittonia. 16: 417-433.",https://doi.org/10.2307/2805309
17302,"Williams, J. K. 2002. A further evaluation of Echites sect. Yucatanense (Apocynaceae) with additional notes on the genus. Brittonia. 54: 310-317.",https://doi.org/10.1663/0007-196x(2003)54[310:afeoes]2.0.co;2
328808,"Meyer, Frederick G. 1979. A new species of Valeriana [V. rosaliana] (Valerianaceae) from Venezuela. Brittonia. 31: 101-103.",https://doi.org/10.2307/2806679
335559,"Sosa, Victoria. 1994. Bletia greenwoodianna (Orchidaceae), a new species from Durango, Mexico. Brittonia. 46: 208-210.",https://doi.org/10.2307/2807234
84205,"Sosa, Victoria & Díaz-Dumas, M. 1997. Orchids from the Greater Antilles I: A new species of Bletia. Brittonia. 49: 79-83.",https://doi.org/10.2307/2807699
191537,"Wasshausen, Dieter C. 1989. New species of Justicia (Acanthaceae) from the Planalto of Brazil. Brittonia. 41 (4): 379-384.",https://doi.org/10.2307/2807548
113023,"Téllez Valdéz, Oswaldo. 1996. Two new species of Dioscorea (Dioscoreaceae) from Peru. Brittonia. 48: 100-103.",https://doi.org/10.2307/2807670
175402,"Mori, S. A. 1976. New species of Gustavia (Lecythidaceae) from Panama, Colombia, and Venezuela. Brittonia. 28: 289-297.",https://doi.org/10.2307/2805790
308652,"Nowicke, Joan W. 1974. Two new species of Besleria [B. formicaria, B. subulata] (Gesneriaceae) from Panama. Brittonia. 26: 37-41.",https://doi.org/10.2307/2805918
190146,"Pedraza-Peñalosa, Paola. 2008. Three new species of Disterigma (Ericaceae: Vaccinieae) from western Colombia, with comments on morphological terminology. Brittonia. 60 (2): 1-10.",https://doi.org/10.1007/s12228-008-9006-3
20150,"Planchuelo, Ana M. 1996. A new species of Lupinus (Fabaceae: Lupininae) from southeastern Brazil. Brittonia. 48: 263-265.",https://doi.org/10.2307/2807823
383004,"Plowman, Timothy C. 1988. New taxa of Erythroxylum (Erythroxylaceae) from the Venezuelan Guayana. Brittonia. 40: 256-268.",https://doi.org/10.2307/2807469
328213,"Prance, Ghillean T. 1977. Two new species [Licania cliriquiensis, Dichapetdlum gentryi] for the flora of Panama. Brittonia. 29: 154-158.",https://doi.org/10.2307/2805848
479711,"Barneby, Rupert C. 1994. A New Species of Chamaecrista Moench (Caesalpiniaceae) from Interior Bahia, Brazil. Brittonia. 46 (1): 69-71.",https://doi.org/10.2307/2807460
382948,"Acevedo-Rodríguez, Pedro. 1988. Novelties in Serjania (Sapindaceae). Brittonia. 40: 283-289.",https://doi.org/10.2307/2807474
20319,"Agra, Maria de F. & Nee, Michael H. 1997. A new species of Solanum subgenus Leptostemonum (Solanaceae) from northeastern Brazil. Brittonia. 49: 350-353.",https://doi.org/10.2307/2807835
260948,"Allen, Bruce H. 1988. Studies on the genus Fontinalis (Musci: Fontinalaceae). Brittonia. 40: 180-187.",https://doi.org/10.2307/2807002
424942,"Almeda, F. & Breedlove, Dennis E. 1992. A new Vaccinium (Ericaceae: Vaccinieae) from Guerrero, Mexico. Brittonia. 44: 50-53.",https://doi.org/10.2307/2807440
203888,"Almeda, Frank. 1990. A Third Species of Tessmannianthus (Melastomataceae: Merianieae) from Panama. Brittonia. 42 (1): 7-11.",https://doi.org/10.2307/2807019
203702,"Almeda, Frank. 1994. Arthrostemma primaevum (Melastomataceae): A new species endemic to southeastern Mexico. Brittonia. 46 (1): 75-80.",https://doi.org/10.2307/2807463
204257,"Almeda, Jr., F. 1974. A New Epiphytic Blakea (Melastomataceae) from Panama. Brittonia. 26 (4): 393-397.",https://doi.org/10.2307/2805820
398976,"Anderberg, Arne A. & Freire, Susana E. 1990. Jalcophila boliviensis, a new species of South American Asteraceae Gnaphalieae). Brittonia. 42: 138-141.",https://doi.org/10.2307/2807630
263506,"Anderson, W. R. 1994. New species of Hiraea (Malpighiaceae) from the Guianas and adjacent Brazil. Brittonia. 46: 126-133.",https://doi.org/10.2307/2807153
263512,"Anderson, William R. 1977. A new species of Jubelina [J. wilburi] (Malpighiaceae) from Central America. Brittonia. 28: 410-412.",https://doi.org/10.2307/2805604
380122,"Anderson, William R. 1977. A new species of Pterandra [P. sericea] (Malpighiaceae) from the Guayana Highland. Brittonia. 28: 407-409.",https://doi.org/10.2307/2805603
19688,"Ando, T. & Hashimoto, G. 1996. A new Brazilian species of Petunia (Solanaceae) from interior Santa Catarina and Rio Grande do Sul, Brazil. Brittonia. 48: 217-223.",https://doi.org/10.2307/2807818
79228,"Areces-Mallea, Alberto E. 1996. New taxa of Consolea Lemaire (Cactaceae: Opuntioideae) from Cuba. Brittonia. 48: 224-236.",https://doi.org/10.2307/2807819
20288,"Aymard Corredor, Gerardo A. & Berry, Paul E. 1996. A new species of Rourea (Connaraceae) from the Venezuelan Guayana. Brittonia. 48: 580-581.",https://doi.org/10.2307/2807879
479614,"Barneby, Rupert C. 1988. The Genus Dalea (Fabaceae Tribe Amorpheae) in Departamento de Cajamarca, Peru, with Description of Three New Species. Brittonia. 40 (1): 1-6.",https://doi.org/10.2307/2806866
333641,"Barneby, Rupert C. 1989. Obolinga, a new genus of Mimosaceae tribe Ingeae from Hispaniola. Brittonia. 41: 167-172.",https://doi.org/10.2307/2807529
334627,"Barneby, Rupert C. 1991. A new unifoliolate Lupinus (Fabaceae: Lupininae) from the Brazilian planalto. Brittonia. 43: 168-170.",https://doi.org/10.2307/2807049
335585,"Barneby, Rupert C. 1994. A new Purpleheart (Peltogyne, Caesalpiniaceae) from South Bahian Atlantic Forest (Brazil). Brittonia. 46: 270-272.",https://doi.org/10.2307/2806908
111326,"Barneby, Rupert C. 1996. Tidings of Menispermaceae from interior French Guiana and from the Brazilian state of Bahia. Brittonia. 48: 20-25.",https://doi.org/10.2307/2807660
302940,"Barnett, L. C. & Dorr, Laurence J. 1990. A new, arborescent species of Byttneria (Sterculiaceae) from French Guiana. Brittonia. 42: 271-275.",https://doi.org/10.2307/2806815
393734,"Barroso, G. & King, Robert M. 1971. New taxa of Compositae (Eupatorieae) from Brazil. Brittonia. 23: 118-121.",https://doi.org/10.2307/2805427
199306,"Zamudio Ruiz, Sergio & Olvera, M. 2009. A new species of Utricularia (Lentibulariaceae) from Guerrero, Mexico. Brittonia. 61 (2): 119-125.",https://doi.org/10.1007/s12228-008-9063-7
194392,"Borges, R. & Dematteis, Massimiliano. 2008. A new species of Lessingianthus (Asteraceae: Vernonieae) from Minas Gerais, Brazil. Brittonia. 60 (4): 377-381.",https://doi.org/10.1007/s12228-008-9053-9
479510,"Breedlove, Dennis E. 1970. Gentrya, a New Genus of Scrophulariaceae from Mexico. Brittonia. 22 (1): 20-24.",https://doi.org/10.2307/2805718
306746,"Brown, Roy C. 1974. A new species of Pailostrophe [P. mexicana] (Compositae) from Mexico. Brittonia. 26: 115-118.",https://doi.org/10.2307/2805879
302436,"Brunsfeld, S. & Nesom, Guy L. 1989. Erigeron salmonensis (Asteraceae), a rare new species from Idaho. Brittonia. 41: 424-428.",https://doi.org/10.2307/2807558
382960,"Burger, William C. 1988. A new genus of Lauraceae [Povedadaphne quadriporata] from Costa Rica, with comments on problems of generic and specific delimitation within the family. Brittonia. 40: 275-282.",https://doi.org/10.2307/2807472
306821,"Carr, Gerald D. 1975. Calycadenia hooveri (Asteraceae), a new tarweed from California. Brittonia. 27: 136-141.",https://doi.org/10.2307/2805474
56834,"Clark, Lynn G. 1996. Four new species of Chusquea (Poaceae: Bambusoideae) from Brazil and Ecuador. Brittonia. 48: 250-262.",https://doi.org/10.2307/2807822
25335,"Clark, Lynn G., et al. 1997. Aulonemia bogotensis (Poaceae: Bambusoideae), a new species from the Cordillera Oriental of Colombia. Brittonia. 49: 503-507.",https://doi.org/10.2307/2807741
23092,"Constance, Lincoln & Affolter, James M. 1997. A pair of species of Tauschia Schltdl. (Umbelliferae/Apiaceae) from Mexico. Brittonia. 49: 458-462.",https://doi.org/10.2307/2807734
175343,"Croat, Thomas B. & Mori, S. A. 1974. A new Gustavia (Lecythidaceae) from Panama and Colombia. Brittonia. 26 (1): 22-26.",https://doi.org/10.2307/2805915
296073,"Barkley, T. M. & Beauchamp, R. M. 1974. A new Senecio [S. ganderi] (Compositae) from California. Brittonia. 26: 106-108.",https://doi.org/10.2307/2805877
335532,"Cervi, Armando C. 1994. Studies in Brazilian Passifloraceae III. A new species of Passiflora. Brittonia. 46: 144-146.",https://doi.org/10.2307/2807156
387134,"Danser, Benedictus H. 1936. New Papuan Loranthaceae. Brittonia. 2: 131-134. pl. 1.",https://doi.org/10.2307/2804677
105193,"Delprete, Piero G. 1996. Studies in the pendulous-flowered species of Rustia (Rubiaceae, Condamineeae), including a new species, Rustia schunkeana). Brittonia. 48: 29-34.",https://doi.org/10.2307/2807662
435167,"Dillon, M. O. & Alva, A. S. 1988. Additions to South American Senecioneae (Asteraceae). Brittonia. 40: 221-228.",https://doi.org/10.2307/2807010
333479,"Eckenwalder, James E. 1989. A new species of Ipomoea section Quamoclit (Convolvulaceae) from the Caribbean and a new combination for a Mexican species. Brittonia. 41: 75-79.",https://doi.org/10.2307/2807593
399182,"Ezcurra, Cecilia & Wasshausen, Dieter C. 1992. New species of Ruellia (Acanthaceae) from southern South America. Brittonia. 44: 69-73.",https://doi.org/10.2307/2807445
479747,"Faden, Robert B. 1996. New Endemic Species of Aneilema and Commelina (Commelinaceae) from Somalia. Brittonia. 48 (4): 544-550.",https://doi.org/10.2307/2807874
266265,"Fantz, Paul R. 1976. New taxa of Canavalia subgenus IV enderothia (Leguminosae) from Brazil. Brittonia. 28: 81-85.",https://doi.org/10.2307/2805561
203904,"Gleason, Henry A. 1932. Studies on the Flora of Northern South America.-XVI. Eleven Neglected Species of Miconia. Brittonia. 1 (3): 113-126.",https://doi.org/10.2307/2804764
19675,"Gómez-Sosa, E. 1997. A new Astragalus (Leguminosae) from Argentina, notable for placentation of its seeds. Brittonia. 49: 537-541.",https://doi.org/10.2307/2807743
479669,"Henderson, Andrew, et al. 1991. A New Species of Euterpe (Palmae) from Peru. Brittonia. 43 (3): 178-180.",https://doi.org/10.2307/2807053
203765,"Judd, Walter S. & Skean, James D., Jr. 1994. Taxonomic studies in the Miconieae (Melastomataceae). VI. Miconia santanana, a new species from Hispaniola. Brittonia. 46 (2): 99-104.",https://doi.org/10.2307/2807151
203940,"Judd, Walter S., et al. 1988. Miconia zanonii (Melastomataceae, Miconieae), a New Species from Hispaniola. Brittonia. 40 (2): 208-213.",https://doi.org/10.2307/2807007
204449,"Judd, Walter S., et al. 2008. Taxonomic studies in the Miconieae (Melastomataceae). IX. Calycogonium formonense, a new species from the Massif de la Hotte, Haiti. Brittonia. 60 (3): 265-270.",https://doi.org/10.1007/s12228-008-9030-3
382980,"Kallunki, Jacquelyn A. 1988. A new species of Galipea [granulosa] (Rutaceae) from Nicaragua and Costa Rica. Brittonia. 40: 241-244.",https://doi.org/10.2307/2807467
302168,"Kennedy, Helen & Nagata, K. 1989. Calathea steyermarkii, a new Venezuelan species in the Oranto group (Marantaceae). Brittonia. 41: 164-166.",https://doi.org/10.2307/2807528
479670,"Knapp, Sandra, et al. 1991. A New Species of Jaltomata (Solanaceae) from Northwestern Peru. Brittonia. 43 (3): 181-184.",https://doi.org/10.2307/2807054
307905,"Koyama, Tetsuo M. 1972. Two new species and a new section of Cyperaceae from Brazil. Brittonia. 24: 279-282.",https://doi.org/10.2307/2805666
50954,"Kvitvik, T. A. 1997. Ficus lacunata (Moraceae), a new species from pluvial montane forest of northwest Ecuador. Brittonia. 49: 270-273.",https://doi.org/10.2307/2807684
70093,"Lammers, Thomas G. & Proctor, George R. 1994. Lobelia vivaldii (Campanulaceae: Lobelioideae), a remarkable new species of sect. Tylomium from Isla de Mona, Puerto Rico. Brittonia. 46: 273-278.",https://doi.org/10.2307/2806909
48186,"Lombardi, Julio A. 1996. Eight new species of Cissus (Vitaceae) from South America. Brittonia. 48: 195-208.",https://doi.org/10.2307/2807814
79140,"Madriñán, Santiago R. 1996. New species of Rhodostemonodaphne (Lauraceae) from north-eastern South America. Brittonia. 48: 45-66.",https://doi.org/10.2307/2807664
335121,"Moraes, M. E. A. 1993. Allagoptera brevicalyx (Palmae), a new species from Bahia, Brazil. Brittonia. 45: 21-24.",https://doi.org/10.2307/2806852
399322,"Nee, Michael & Barneby, Rupert C. 1993. A new species of Senna ser. Bacillares (Caesalpiniaceae, Cassiinae) from Bolivia. Brittonia. 45: 159-161.",https://doi.org/10.2307/2807500
335604,"Nee, Michael. 1994. A new species of Talauma (Magnoliaceae) from Bolivia. Brittonia. 46: 265-269.",https://doi.org/10.2307/2806907
196804,"Pastore, José F. B. & Cavalcanti, Taciana B. 2009. A new species of Polygala subgenus Hebeclada (Polygalaceae) from central Brazil. Brittonia. 61 (1): 62-66.",https://doi.org/10.1007/s12228-008-9062-8
328212,"Plettman, Susan. 1977. A new species of Eupatorium [E. correliorum] (Compositae) endemic to Grand Bahama Island. Brittonia. 29: 85-87.",https://doi.org/10.2307/2805745
40871,"Pruski, John F. 1996. Compositae of the Guyana Highland --- XII. Siapaea liesneri (Eupatorieae), a new genus and species from Amazonas, Venezuela. Brittonia. 48: 188-191.",https://doi.org/10.2307/2807812
301958,"Sagástegui Alva, Abundio & Dillon, Michael O. 1989. A new species of Symplocos (Symplocaceae) from northwestern Peru. Brittonia. 41: 32-34.",https://doi.org/10.1007/bf02809541
80810,"Thomas, Wm. Wayt. 1996. Notes on capitate Venezuelan Rhynchospora (Cyperaceae). Brittonia. 48: 481-486.",https://doi.org/10.2307/2807861
57365,"Todzia, Carol A. 1994. Galeottiella hintoniorum, a new epiphytic species of Spiranthinae (Orchidaceae) from Nuevo León, Mexico. Brittonia. 46: 331-334.",https://doi.org/10.2307/2806917
113135,"Vaz, Angela M. S. da F. 1995. Two new taxa of Bauhinia sect. Caulotretus from Bahia, Brazil. Brittonia. 47: 376-378.",https://doi.org/10.2307/2807565
334009,"Wasshausen, Dieter C. 1989. New species of Mendoncia (Acanthaceae) from Colombia. Brittonia. 41: 329-334.",https://doi.org/10.2307/2807543
334126,"Wasshausen, Dieter C. 1990. New species of Stenandrium (Acanthaceae) from the Planalto of Brazil. Brittonia. 42: 1-6.",https://doi.org/10.2307/2807017
334679,"Wasshausen, Dieter C. 1991. New species of Habracanthus (Acanthaceae) from Mexico. Brittonia. 43: 185-188.",https://doi.org/10.2307/2807056
399527,"Wendt, Tom & Mitchell, J. E. 1995. A new species of Tapirira (Anacardiaceae) from the Isthmus of Tehuantepcc, Mexico. Brittonia. 47: 101-108.",https://doi.org/10.2307/2806950
20310,"Rodríguez-Arévalo, Isela. 2003. A new species of Sicyos (Cucurbitaceae, Sicyeae, Sicyinae) from Mexico and Guatemala. Brittonia. 55: 69-72.",https://doi.org/10.1663/0007-196x(2003)055[0069:ansosc]2.0.co;2
79045,"Luteyn, James L. 1996. New species, new records, and neotypification of some Mesoamerican Ericaceae. Brittonia. 48: 241-249.",https://doi.org/10.2307/2807821
307721,"Irving, Robert S. 1971. Novelties in Hedeoma (Labiatae). Brittonia. 22: 338-345.",https://doi.org/10.2307/2805680
196806,"Martínez Gordillo, Martha & Valencia Ávalos, Susana. 2009. Una nueva especie de Hypenia (Lamiaceae) de México. Brittonia. 61 (1): 67-70.",https://doi.org/10.1007/s12228-008-9069-1
308672,"Ornduff, Robert. 1970. Neotropical Nymphoides (Menyanthaceae): meso-American and West Indian species. Brittonia. 21: 346-352.",https://doi.org/10.2307/2805761
204256,"Almeda, Jr., F. 1974. Monochaetum Talamancense (Melastomataceae): A New Species Endemic to Costa Rica. Brittonia. 26 (1): 70-73.",https://doi.org/10.2307/2805922
394081,"Irwin, Howard S. & Arroyo, Mary T. K. 1974. A new species of Camptosema [C. douradense] (Leguminosae: Lotoideae) from the Planalto of Brazil. Brittonia. 26: 27-29.",https://doi.org/10.2307/2805916
398858,"Koch, Stephen D. & Fryxell, Paul A. 1989. A new species of Piriqueta (Turneraceae) from Oaxaca, Mexico, with a key to the Mexican species of the genus. Brittonia. 41: 109-112.",https://doi.org/10.2307/2807513
309512,"Steyermark, Julian A. 1970. A new species of Besleria [B. mortoniana] (Gesneriaceae) from Venezuela. Brittonia. 22: 303,304.",https://doi.org/10.2307/2805678
479124,"Li, Hui-Lin. 1954. The Genus Mazus (Scrophulariaceae). Brittonia. 8 (1): 29-38.",https://doi.org/10.2307/2804908
128287,"Rodríguez-Arévalo, Isela, et al. 2005. A new species of Sicyos L. (Cucurbitaceae) from Oaxaca, Mexico. Brittonia. 57 (1): 43-46.",https://doi.org/10.1663/0007-196x(2005)057[0043:ansosl]2.0.co;2
44128,"León, Blanca & Moran, Robbin C. 1996. Cyathea concordia (Cyatheaceae), a new pinnate-pinnatifid tree fern from the Peruvian/Ecuadorian border. Brittonia. 48: 511-513.",https://doi.org/10.2307/2807869
307949,"Kuijt, Job. 1976. Maracanthus, a new genus of Loranthaceae. Brittonia. 28: 231-238.",https://doi.org/10.2307/2805832
190141,"Montero-Castro, J. C. & Sousa Peña, Mario. 2008. Brachistus knappiae (Solanaceae), a new species from Chiquirí, Panama. Brittonia. 60 (2): 167-170.",https://doi.org/10.1007/s12228-008-9016-1
308145,"Luteyn, James L. 1976. Notes on neotropical Vaccinieae (Ericaceae). II. New species of Cavendishia from Panama. Brittonia. 28: 42-52.",https://doi.org/10.2307/2805558
394082,"Irwin, Howard S. & Arroyo, Mary T. K. 1972. A new species of Periandra [P. gracilis] (Leguminosae: Lotoideae) from the Planalto of Brazil. Brittonia. 24: 327-329.",https://doi.org/10.2307/2805670
327938,"Fryxell, Paul A. 1976. New species and new combinations in Briquetia and Hochreutinera, and a discussion of the Briquetia generic alliance (Malvaceae). Brittonia. 28: 318-325.",https://doi.org/10.2307/2805793
318791,"Markgraf, Friedrich. 1936. New Papuan Apocynaceae. Brittonia. 2: 139-140.",https://doi.org/10.2307/2804680
309165,"Rzedowski, Jerzy. 1972. Tres adiciones al género Baccharis (Compositae) en México. Brittonia. 24: 398-402.",https://doi.org/10.2307/2805502
79221,"Panero, José L. & Villaseñor, José L. 1996. New taxa of Asteraceae from southern Mexico. Brittonia. 48: 566-573.",https://doi.org/10.2307/2807877
204512,"Kriebel, Ricardo & Almeda, Frank. 2009. Three new species in the neotropical genus Clidemia (Melastomataceae: Miconieae). Brittonia. 61 (3): 206-217.",https://doi.org/10.1007/s12228-009-9098-4
113144,"Luther, Harry E. & Kress, W. J. 1996. Two overlooked species of Guzmania (Bromeliaceae) of the species-complex Massangea from Central America. Brittonia. 48: 91-95.",https://doi.org/10.2307/2807668
386303,"Beal, Ernest O. 1971. A new species of Ranunculus [R. subcordatus] from North Carolina. Brittonia. 23: 266-268.",https://doi.org/10.2307/2805628
310221,"Smith, Albert C. 1975. Studies of Pacific Island plants. XXXI. Notes on Fijian Sapotaceae. Brittonia. 27: 165-171.",https://doi.org/10.2307/2805477
386796,"Bor, Norman L. 1962. A new grasa [Deyeuxia chaseana] from New Guinea. Brittonia. 14: 48, 49.",https://doi.org/10.2307/2805318
319997,"Morton, Conrad V. 1962. A reexamination of Mexico Smilax (Smilacaceae). Brittonia. 14: 299-309.",https://doi.org/10.2307/2805264
446222,"Hawksworth, Frank G. & Wiens, Delbert. 1954. A new species of Arecuthobium [A. gillii] from Arizona. Brittonia. 16: 54-57.",https://doi.org/10.2307/2805183
