taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0000591377,"Endemic to cloud forest of the Cordillera Tilarán in Alajuela and Puntarenas Provs., Costa Rica at elevations of 1200-1840 m. Flowering occurs in May and June.",distribution,"Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290.",http://www.jstor.org/stable/4393769,The New York Botanical Garden,330686,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000421265,"Amazonian parts of Venezuela, Colombia, and Brazil (except for one collection from Minas Gerais) in (primary or secondary) forests, igapó forests, or on savannas; from sea level to 150 m; flowering from November to July.",distribution,"Maas, Paulus J. M. & Ruyters, P. 1986. Voyria and Voyriella (saprophytic Gentianaceae). Fl. Neotrop. Monogr. 41: 1-93.",https://www.jstor.org/stable/4393786,The New York Botanical Garden,301071,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001080302,"W Colombia and Ecuador, common in the understories of montane and cloud forests up to 2000 m.",distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654302,"In eastern Brazil (Espírito Santo, Minas Gerais, and Rio de Janeiro); in moist and shaded places; at low elevations.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654293,"In Belize, only known from the type locality; in crevices of limestone cliffs; at low elevation.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654284,In eastern Brazil (Pernambuco and Bahia); in moist and shaded places: at low elevations.,distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654277," In Venezuela, known from a few localities in the Coastal Mountain Range; in shady and moist places; to ca. 1000 m.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654275,"In eastern Brazil (from Bahia to São Paulo); in moist and shaded places, often on sandy soil; to 1800 m.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000654271,"In eastern Brazil (Bahia, Espírito Santo, and Minas Gerais); in moist and shaded places; at low elevations.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000421266,"Venezuela (Amazonas) and adjacent regions of Brazil; in forests, from sea level to 800 m; flowering in February and March, and from July to September.",distribution,"Maas, Paulus J. M. & Ruyters, P. 1986. Voyria and Voyriella (saprophytic Gentianaceae). Fl. Neotrop. Monogr. 41: 1-93.",https://www.jstor.org/stable/4393786,The New York Botanical Garden,301071,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001080922,"S Colombia to Peru and W Brazil, in flooded and gallery forests along streams and rivers in the upper Amazon Basin up to 300 m. Flowering early in the rainy season, fruiting late in the rainy season; because this species is distributed on both sides of the Equator, the flowering and fruiting seasons differ between localities in different hemispheres.",distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001080927,"E and SE Peru and NW Bolivia, in understories of tierra firme forests and bamboo forests from 200-1200 m.",distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001080929,"S Venezuela, Guyana, Brazil, NE Bolivia, and NE Peru, on the lower portions of river banks and in flooded forests. Flowering during the dry season; fruits ripe at the beginning or middle of the rainy season. Because T. subciliata is widely distributed north and south of the Equator, the actual months of blooming and fruiting vary across localities.",distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001081119,"Panama in Darien and San Blas, and in nearby Colombia. Moist forests, 50-200 m elevation.",distribution,"Morley, Thomas. 1976. Melastomataceae tribe Memecyleae. Fl. Neotrop. Monogr. 15: 1-295.",http://www.jstor.org/stable/4393703,The New York Botanical Garden,308535,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001081121,"Central and South America, from a latitude of ca 21° 36’ N in Mexico through Panama to north Colombia, extreme west Venezuela, Ecuador, Peru, extreme west Brazil, and Bolivia to a latitude of ca 18° S. In Central America the plants grow mostly in moist forests, but savanna and wooded swamp are also given as habitats. Elevations are from sea level to 1250m. In South America the plants are mostly reported from the understory of forests, usually moist, at elevations from 300-1520 m.",distribution,"Morley, Thomas. 1976. Melastomataceae tribe Memecyleae. Fl. Neotrop. Monogr. 15: 1-295.",http://www.jstor.org/stable/4393703,The New York Botanical Garden,308535,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001081705,"In the upper Orinoco drainage in Amazonas, Venezuela; in Surinam and French Guiana; and through the Amazon drainage from Vaupés in Colombia, Loreto in Peru, Pando in Bolivia, and Amazonas and Rondonia in Brazil east to Amapá of Brazil. Plants of moist primary forests, often near water, above or below flood level, on sand or clay soil, at elevations up to 250 m; the one Venezuelan collection is from a forest at the edge of a savanna.",distribution,"Morley, Thomas. 1976. Melastomataceae tribe Memecyleae. Fl. Neotrop. Monogr. 15: 1-295.",http://www.jstor.org/stable/4393703,The New York Botanical Garden,308535,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001081970,"Ecuador to N Bolivia, rarely collected in forests up to 1200 m.",distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001081980,"Moist forests of the drainage of the upper Orinoco River in the south half of Amazonas, Venezuela, between 100 and 200 m elevation. Fig 81.",distribution,"Morley, Thomas. 1976. Melastomataceae tribe Memecyleae. Fl. Neotrop. Monogr. 15: 1-295.",http://www.jstor.org/stable/4393703,The New York Botanical Garden,308535,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001082170,In SE Venezuela and S Guyana in forests and scrubs on the summits and slopes of the Guayana Highlands from 1000-2000 m.,distribution,"Michelangeli, Fabián A. 2005. Tococa (Melastomataceae). Fl. Neotrop. Monogr. 98: 1-114.",http://www.jstor.org/stable/4393950,The New York Botanical Garden,129185,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001082955,"Known only from the wet forests of Barinas at 100-300 m elevation. One of the major localities, the Reserva Forestal de Caparo, is reported as having an average annual rainfall of 2000 mm and an average annual temperature of 27°C.",distribution,"Morley, Thomas. 1976. Melastomataceae tribe Memecyleae. Fl. Neotrop. Monogr. 15: 1-295.",http://www.jstor.org/stable/4393703,The New York Botanical Garden,308535,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083434,"Rain forest from sea level to 1000 m altitude, in the states of Atlántico, Magdalena, and Cundinamarca, Colombia, with one record from Cali, Colombia.",distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083445,"Southeastern Brazil where it occurs in Bahia, eastern Minas Gerais, Rio de Janeiro and São Paulo. Confined to forest on land above 400 m altitude.",distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083483,Confined to the lowland coastal rain forests of Brazil from Bahia southwards to Santa Catarina. It is a common component of the forest understorey in Bahia.,distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083532,"Guatemala, Costa Rica, Panama, Pacific coastal Ecuador, Amazonian Peru and Bolivia; not yet recorded from Colombia. A tree of lowland tropical rain forest and lower montane rain forest from sea level to 1400 m.",distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083533,"Nicaragua, Costa Rica and Panamá; a species of wet lowland forest with one record at 600 m altitude in Darién, Panamá.",distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083604,Known only from Amazonian Peru and Colombia where it is confined to the rocks among rapids and cataracts.,distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083611,Trichilia tuberculata occurs from the southeastern corner of Costa Rica (Golfo Dulce) through Panama as far as Darién. There is one probable record from western Amazonian Brazil. It is a tree of wet lowland tropical rain forest.,distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083613,"Andean Colombia, Ecuador, Peru and Bolivia. A species of upper montane rain forest and cloud forest between 2000 and 3200 m altitude.",distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001083760,Known only from the type collection on the eastern slopes of the Andes in Bolivia.,distribution,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084431,"Siparuna brasiliensis is widespread in southeastern Brazil from sea-level to 1600 m elevation; a collection made near Ilhéus in 1837 (Luschnath 13, BR) remains the only record from Bahia. It commonly grows in gallery forests on soil rich in phosphorous and clay. Flowering and fruiting throughout the year, but most intensely from June to September.",distribution,"Renner, Susanne S. & Hausner, Gerlinde. 2005. Siparunaceae. Fl. Neotrop. Monogr. 95: 1--247 pp.",http://www.jstor.org/stable/4393941,The New York Botanical Garden,129821,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084461,Siparuna laurifolia occurs from southernmost Panama (Darien) throughout Andean Colombia to northern Ecuador; common in disturbed sites in forest understory and along roads at elevations between 350 and 2900 m.,distribution,"Renner, Susanne S. & Hausner, Gerlinde. 2005. Siparunaceae. Fl. Neotrop. Monogr. 95: 1--247 pp.",http://www.jstor.org/stable/4393941,The New York Botanical Garden,129821,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084464,Siparuna lepidota occurs in submontane rainforest on the eastern and western Andean slopes in Colombia and Ecuador at elevations of 500-3000 m.,distribution,"Renner, Susanne S. & Hausner, Gerlinde. 2005. Siparunaceae. Fl. Neotrop. Monogr. 95: 1--247 pp.",http://www.jstor.org/stable/4393941,The New York Botanical Garden,129821,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084474,"Siparuna muricata is common in the Andes of Ecuador, Peru, and Bolivia where it occurs in montane forest at elevations between 1450 and 3400 m.",distribution,"Renner, Susanne S. & Hausner, Gerlinde. 2005. Siparunaceae. Fl. Neotrop. Monogr. 95: 1--247 pp.",http://www.jstor.org/stable/4393941,The New York Botanical Garden,129821,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084735,(Fig 29). Northern South America east of the Andes and the coastal region of Brazil North of Rio de Janeiro; in rain forests up to 1600 m altitude.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084835,"(Fig 14). North of the Upper Amazon River, near the boundaries of Brazil, Peru, and Colombia; in non-inundated forests.",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084836,"In the northwestern part of the Amazon Basin, from Ecuador to Loreto (Peru); in non-inundated forest; to 1250 m.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084836,"(Fig 14). Only known by two collections, both from Peru, near the Middle Río Maranon.",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084851,(Fig 42). In non-inundated forests of the southern Amazon Basin in Brazil and Peru.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084859,"(Fig 42). Brazil, in non-inundated forests of the Amazon Basin and of the coastal region from Bahia to Rio de Janeiro.",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084864,"In the upper Amazon Basin, from Ecuador to Bolivia and to Mato Grosso (Brazil); in noninundated forest; at low elevations.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084864,(Fig 42). Brazil. Amazon Basin: in forests of terra firma and varzea.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084865,"(Fig 14). Only known by the type collection. BRAZIL. Ducke sn (HJBR 23620) [male] (types, B, K, P, U, US).",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084869,"From Nicaragua to Amazonian Bolivia; in wet forest, often along streams and in forest margins; to 1600(-2100) m.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084890,"(Fig 42). Brazil, Amazon Basin, in forests of the terra firma.",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000307494,"Brazil (Paraná, São Paulo) (Fig. 37A); lowland rain forest at low elevations.",distribution,"Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181.",http://www.jstor.org/stable/4393893,The New York Botanical Garden,25507,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084974,"In the upper Amazon Basin, from Loreto (Peru) to Pando (Bolivia) and Acre (Brazil), and apparently disjunctly in Vaupés (Colombia), known from a single record; in non-inundated forest; at low elevations.",distribution,"Berg, Cornelius C. 2001. Moreae, Artocarpeae, and Dorstenia (Moraceae): With introductions to the family and Ficus and with additions and corrections to Flora Neotropica Monograph 7. Fl. Neotrop. Monogr. 83: 1-346.",http://www.jstor.org/stable/4393905,The New York Botanical Garden,76282,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084974,(Fig 42). Only known from the type locality.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084975,"(Fig 14). French Guiana, Suriname, and the Amazon Basin, apparently only North of the Amazon River.",distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084978,(Fig 42). Brazil; in forests of the terra firma of the Lower Amazon Basin.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001084986,(Fig 84). Western Surinam and French Guiana; in rain forests.,distribution,"Berg, Cornelius C. 1972. Olmedieae, Brosimeae (Moraceae). Fl. Neotrop. Monogr. 7: 1-229.",http://www.jstor.org/stable/4393672,The New York Botanical Garden,83658,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001086272,"A small tree of coastal habitats (Leon & Alain, 1957) endemic to Cuba.",distribution,"Landrum, Leslie R. 1986. Campomanesia, Pimenta, Blepharocalyx, Legrandia, Acca, Myrrhinium, and Luma (Myrtaceae). Fl. Neotrop. Monogr. 45: 1-178.",http://www.jstor.org/stable/4393795,The New York Botanical Garden,332787,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001087301,"Colombia (once found in the Sierra Nevada de Santa Marta), Ecuador (Azuay, Loja), Peru; in andine grassland shrubberies, shadowy woody ravines, on steep dry slopes or rocky hills, (1200-)2000-2800 m alt.",distribution,"Sleumer, Hermann O. 1984. Olacaceae. Fl. Neotrop. Monogr. 38: 1-159.",http://www.jstor.org/stable/4393778,The New York Botanical Garden,331375,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001107083,"The major population of the species occurs in Venezuela, the Guianas, and the Brazilian states of Pará, Amapá, and Maranhão; a few outlying populations exist in Amazonian Colombia, Ecuador, Peru, and Brazil. Predominant habitat at the riparian fringe on terra firme (rarely the riparian fringe of savanna), although a few records are from high ground with no indication of proximity to water. Altitude from near sea level to 1000(-1220) m.",distribution,"Prance, Ghillean T., et al. 2007. Proteaceae. Fl. Neotrop. Monogr. 100: 1-218.",http://www.jstor.org/stable/4393956,The New York Botanical Garden,179955,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001144736,"A flowering specimen has been collected in May and two fruiting specimens in December. Probably endemic in NW Colombia (Choco) and adjacent Panama, including the following forest refugia: Nechí and Darien. Occurs as undergrowth in tropical rain forests. Collected from river sides and slopes of hills and mountains, from 200 to 300 m.",distribution,"Hekking, W. H. A. 1988. violaceae Part l—Rinorea and Rinoreocarpus. Fl. Neotrop. Monogr. 46: i-ii, 1-208.",http://www.jstor.org/stable/4393798,The New York Botanical Garden,333211,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119597,Endemic to the Lesser Antilles at 700-1400 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119598,"One of the most widespread species of Lellingeria, occurring in Mexico, Guatemala, Honduras, Costa Rica, Panama, Dominican Republic, Hispaniola, Colombia, Venezuela, Trinidad & Tobago, Ecuador, Peru, Brazil, and Bolivia  at 1400-2100 m elevation.",distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001119601,Endemic to the Atlantic Rain Forest of southeastern Brazil at 400-2300 m elevation.,distribution,"Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130.",http://www.jstor.org/stable/26312114,The New York Botanical Garden,466239,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
