taxonID,description,type,source,identifier,reference,license
wfo-0000392173,"Corolla-lobes grey-green with faint purple lines, corona-lobes white",morphology,urn:kew.org:fwta:spec:desc:2163,urn:lsid:ipni.org:names:100301-1,,
wfo-0000392173,Gynostegium brownish,morphology,urn:kew.org:fwta:spec:desc:2164,urn:lsid:ipni.org:names:100301-1,,
wfo-0001102338,A woody twiner,morphology,urn:kew.org:fwta:spec:desc:2166,urn:lsid:ipni.org:names:100330-1,,
wfo-0001102338,Slightly fleshy leaves,morphology,urn:kew.org:fwta:spec:desc:2167,urn:lsid:ipni.org:names:100330-1,,
wfo-0001102338,Flowers dull purplish-green,morphology,urn:kew.org:fwta:spec:desc:2168,urn:lsid:ipni.org:names:100330-1,,
wfo-0000392217,A high climbing herbaceous or semi-woody climber,morphology,urn:kew.org:fwta:spec:desc:2170,urn:lsid:ipni.org:names:100371-1,,
wfo-0000392217,White or greenish sweet-scented flowers.,morphology,urn:kew.org:fwta:spec:desc:2172,urn:lsid:ipni.org:names:100371-1,,
wfo-0000392092,A low shrubby climber,morphology,urn:kew.org:fwta:spec:desc:2173,urn:lsid:ipni.org:names:100411-1,,
wfo-0000392092,Purplish-white sweet-scented flowers.,morphology,urn:kew.org:fwta:spec:desc:2175,urn:lsid:ipni.org:names:100411-1,,
wfo-0000402284,Climber over bushes.,morphology,urn:kew.org:fwta:spec:desc:2176,urn:lsid:ipni.org:names:100842-1,,
wfo-0000431697,Climbing shrub about 15 ft. high,morphology,urn:kew.org:fwta:spec:desc:2180,urn:lsid:ipni.org:names:101296-1,,
wfo-0000431697,Flowers white with yellow centre.,morphology,urn:kew.org:fwta:spec:desc:2181,urn:lsid:ipni.org:names:101296-1,,
wfo-0000411649,Slender climbing shrub,morphology,urn:kew.org:fwta:spec:desc:2190,urn:lsid:ipni.org:names:102193-1,,
wfo-0000411649,Flowers white turning yellow.,morphology,urn:kew.org:fwta:spec:desc:2191,urn:lsid:ipni.org:names:102193-1,,
wfo-0000411750,"A weak erect perennial herb of open savanna, from a small turnip-like tuber, a few inches to 1 ft. high",morphology,urn:kew.org:fwta:spec:desc:2192,urn:lsid:ipni.org:names:102265-1,,
wfo-0000411750,White flowers suffused  pink,morphology,urn:kew.org:fwta:spec:desc:2193,urn:lsid:ipni.org:names:102265-1,,
wfo-0000411750,Very long erect fusiform follicles.,morphology,urn:kew.org:fwta:spec:desc:2194,urn:lsid:ipni.org:names:102265-1,,
wfo-0000411755,A weak erect herb very like the preceding (Trachycalymma cristatum) but differing markedly in the form of the corona,morphology,urn:kew.org:fwta:spec:desc:2195,urn:lsid:ipni.org:names:102268-1,,
wfo-0000411628,A glabrous climber,morphology,urn:kew.org:fwta:spec:desc:2197,urn:lsid:ipni.org:names:102406-1,,
wfo-0000411628,Very broad leaves,morphology,urn:kew.org:fwta:spec:desc:2198,urn:lsid:ipni.org:names:102406-1,,
wfo-0000411628,Small purple flowers in clusters along the branches of large diffuse paniculate cymes.,morphology,urn:kew.org:fwta:spec:desc:2199,urn:lsid:ipni.org:names:102406-1,,
wfo-0000411614,"Erect herb from a woody base, 1-2 ft. high",morphology,urn:kew.org:fwta:spec:desc:2200,urn:lsid:ipni.org:names:102424-1,,
wfo-0000411614,Flowers green and brown,morphology,urn:kew.org:fwta:spec:desc:2201,urn:lsid:ipni.org:names:102424-1,,
wfo-0000411615,Twiner,morphology,urn:kew.org:fwta:spec:desc:2203,urn:lsid:ipni.org:names:102425-1,,
wfo-0000411615,Dark reddish-brown flowers.,morphology,urn:kew.org:fwta:spec:desc:2204,urn:lsid:ipni.org:names:102425-1,,
wfo-0000411580,"Climber, unique on account of its 3-5-nerved leaves.",morphology,urn:kew.org:fwta:spec:desc:2207,urn:lsid:ipni.org:names:102460-1,,
wfo-0001104543,"A climber very like the above (Tylophora cameroonica), but with less expanded panicles, the purple flowers larger and fewer, stems, inflorescences and veins golden-tomentose and the leaves very glaucous.",morphology,urn:kew.org:fwta:spec:desc:2208,urn:lsid:ipni.org:names:102463-1,,
wfo-0000411778,Twiner,morphology,urn:kew.org:fwta:spec:desc:2210,urn:lsid:ipni.org:names:102539-1,,
wfo-0000411778,Flowers with crimson centre,morphology,urn:kew.org:fwta:spec:desc:2211,urn:lsid:ipni.org:names:102539-1,,
wfo-0000410718,Herbaceous twiner,morphology,urn:kew.org:fwta:spec:desc:2213,urn:lsid:ipni.org:names:102596-1,,
wfo-0000410718,Flowers dull purple-brown,morphology,urn:kew.org:fwta:spec:desc:2214,urn:lsid:ipni.org:names:102596-1,,
wfo-0000429120,An erect herb from a fusiform tuber a few inches to 4 ft. high,morphology,urn:kew.org:fwta:spec:desc:2216,urn:lsid:ipni.org:names:103114-1,,
wfo-0000429120,Flowers greenish-yellow,morphology,urn:kew.org:fwta:spec:desc:2217,urn:lsid:ipni.org:names:103114-1,,
wfo-0000429120,"Follicles erect, long-stipulate, narrowly fusiform, up to nearly 1 ft. long but often much less",morphology,urn:kew.org:fwta:spec:desc:2218,urn:lsid:ipni.org:names:103114-1,,
wfo-0001103155,An erect herb 12-18 in. high.,morphology,urn:kew.org:fwta:spec:desc:2220,urn:lsid:ipni.org:names:103124-1,,
wfo-0001111566,"Terrestrial in forested ravines; 2, 000 to 3, 000 ft. alt.",morphology,urn:kew.org:fwta:spec:desc:2231,urn:lsid:ipni.org:names:17379360-1,,
wfo-0000730549,"Erect herb, to 2 ft",morphology,urn:kew.org:fwta:spec:desc:2324,urn:lsid:ipni.org:names:374133-1,,
wfo-0000730549,Flowers dark red and greenish.,morphology,urn:kew.org:fwta:spec:desc:2325,urn:lsid:ipni.org:names:374133-1,,
wfo-0000730584,"Erect annual, to about 1 ft high",morphology,urn:kew.org:fwta:spec:desc:2330,urn:lsid:ipni.org:names:103680-1,,
wfo-0000730584,Flowers pink.,morphology,urn:kew.org:fwta:spec:desc:2331,urn:lsid:ipni.org:names:103680-1,,
wfo-0000730600,"Erect herb, to 3 ft. high",morphology,urn:kew.org:fwta:spec:desc:2332,urn:lsid:ipni.org:names:374156-1,,
wfo-0000730600,Flowers pink or deep mauve.,morphology,urn:kew.org:fwta:spec:desc:2333,urn:lsid:ipni.org:names:374156-1,,
wfo-0000730700,"Erect herb, 2–4 ft. high",morphology,urn:kew.org:fwta:spec:desc:2334,urn:lsid:ipni.org:names:374203-1,,
wfo-0000730700,Flowers green and white or purplish.,morphology,urn:kew.org:fwta:spec:desc:2335,urn:lsid:ipni.org:names:374203-1,,
wfo-0000730784,"Herb 1–3 ft. high, stem stout below",morphology,urn:kew.org:fwta:spec:desc:2338,urn:lsid:ipni.org:names:103811-1,,
wfo-0000730784,"The spurred sepal forming a long, dark purple, crimson or red sac, other parts of flower greenish-white.",morphology,urn:kew.org:fwta:spec:desc:2339,urn:lsid:ipni.org:names:103811-1,,
wfo-0000730799,"A glabrous herb, simple or branched, up to 2 ft.",morphology,urn:kew.org:fwta:spec:desc:2340,urn:lsid:ipni.org:names:103822-1,,
wfo-0000730799,Flowers pale rose,morphology,urn:kew.org:fwta:spec:desc:2341,urn:lsid:ipni.org:names:103822-1,,
wfo-0001141994,"Erect herb, to 18 in. high",morphology,urn:kew.org:fwta:spec:desc:2343,urn:lsid:ipni.org:names:103823-1,,
wfo-0001141994,Flowers rose pink to white.,morphology,urn:kew.org:fwta:spec:desc:2344,urn:lsid:ipni.org:names:103823-1,,
wfo-0001141875,"A slender, generally unbranched, herb, creeping at the base",morphology,urn:kew.org:fwta:spec:desc:2345,urn:lsid:ipni.org:names:374284-1,,
wfo-0001141875,"Flowers small, rose.",morphology,urn:kew.org:fwta:spec:desc:2346,urn:lsid:ipni.org:names:374284-1,,
wfo-0001141876,"Stout erect herb, to 9 ft. high, stems straggling at the ends",morphology,urn:kew.org:fwta:spec:desc:2347,urn:lsid:ipni.org:names:374329-1,,
wfo-0001141876,Flowers deep red; with yellow standard petal marked with two deep crimson blotches.,morphology,urn:kew.org:fwta:spec:desc:2348,urn:lsid:ipni.org:names:374329-1,,
wfo-0001141879,"Erect herb, to 3 ft. high",morphology,urn:kew.org:fwta:spec:desc:2351,urn:lsid:ipni.org:names:374424-1,,
wfo-0001141879,Flowers white with pink and yellow markings.,morphology,urn:kew.org:fwta:spec:desc:2352,urn:lsid:ipni.org:names:374424-1,,
wfo-0000823202,"A climber, cultivated in vegetable gardens; sometimes subspontaneous.",morphology,urn:kew.org:fwta:spec:desc:2353,urn:lsid:ipni.org:names:164286-1,,
wfo-0000823308,An epiphyte with stout woody stem,morphology,urn:kew.org:fwta:spec:desc:2354,urn:lsid:ipni.org:names:104165-1,,
wfo-0000823308,Inflorescence with 2 large green bracts forming a cup enclosing the flowers,morphology,urn:kew.org:fwta:spec:desc:2355,urn:lsid:ipni.org:names:104165-1,,
wfo-0000823308,"Sepals white or pinkish, with red lines.",morphology,urn:kew.org:fwta:spec:desc:2356,urn:lsid:ipni.org:names:104165-1,,
wfo-0000823334,Erect epiphyte,morphology,urn:kew.org:fwta:spec:desc:2357,urn:lsid:ipni.org:names:104187-1,,
wfo-0000823334,Sepals white tinged pink,morphology,urn:kew.org:fwta:spec:desc:2358,urn:lsid:ipni.org:names:104187-1,,
wfo-0000823334,Ovary white with red wings.,morphology,urn:kew.org:fwta:spec:desc:2359,urn:lsid:ipni.org:names:104187-1,,
wfo-0000823659,Herb with short creeping stem,morphology,urn:kew.org:fwta:spec:desc:2360,urn:lsid:ipni.org:names:104416-1,,
wfo-0000823659,Leaves sometimes peltate,morphology,urn:kew.org:fwta:spec:desc:2361,urn:lsid:ipni.org:names:104416-1,,
wfo-0000823659,Inflorescences shorter than petioles,morphology,urn:kew.org:fwta:spec:desc:2362,urn:lsid:ipni.org:names:104416-1,,
wfo-0000823659,"Sepals white, one with red markings inside.",morphology,urn:kew.org:fwta:spec:desc:2363,urn:lsid:ipni.org:names:104416-1,,
wfo-0000823917,"A branched, scrambling epiphyte; rooting at nodes",morphology,urn:kew.org:fwta:spec:desc:2365,urn:lsid:ipni.org:names:104614-1,,
wfo-0000823917,Flowers pinkish or red,morphology,urn:kew.org:fwta:spec:desc:2366,urn:lsid:ipni.org:names:104614-1,,
wfo-0000823917,"Fruit scarlet, rarely white.",morphology,urn:kew.org:fwta:spec:desc:2367,urn:lsid:ipni.org:names:104614-1,,
wfo-0000823998,"Flowers yellow except for outside of one sepal, which is reddish-yellow.",morphology,urn:kew.org:fwta:spec:desc:2368,urn:lsid:ipni.org:names:104666-1,,
wfo-0000824089,"Epiphyte, 3 ft. high",morphology,urn:kew.org:fwta:spec:desc:2370,urn:lsid:ipni.org:names:104720-1,,
wfo-0000824089,Flowers white and red.,morphology,urn:kew.org:fwta:spec:desc:2371,urn:lsid:ipni.org:names:104720-1,,
wfo-0000824095,"Sub-epiphyte creeping over logs, etc. in forest, often rooting at the nodes",morphology,urn:kew.org:fwta:spec:desc:2372,urn:lsid:ipni.org:names:104725-1,,
wfo-0000824095,Flowers pink,morphology,urn:kew.org:fwta:spec:desc:2373,urn:lsid:ipni.org:names:104725-1,,
wfo-0000824095,Fruit red.,morphology,urn:kew.org:fwta:spec:desc:2374,urn:lsid:ipni.org:names:104725-1,,
wfo-0000824502,A creeping herb,morphology,urn:kew.org:fwta:spec:desc:2379,urn:lsid:ipni.org:names:104990-1,,
wfo-0000824502,"Flowers white, pink at base.",morphology,urn:kew.org:fwta:spec:desc:2380,urn:lsid:ipni.org:names:104990-1,,
wfo-0000824523,A creeping herb,morphology,urn:kew.org:fwta:spec:desc:2381,urn:lsid:ipni.org:names:105011-1,,
wfo-0000824523,"Flowers white, pink at base.",morphology,urn:kew.org:fwta:spec:desc:2382,urn:lsid:ipni.org:names:105011-1,,
wfo-0000824686,"An erect succulent herb creeping at the base, stem often red-purple",morphology,urn:kew.org:fwta:spec:desc:2383,urn:lsid:ipni.org:names:105119-1,,
wfo-0000824686,"Sepals white with red base, or pink to purple.",morphology,urn:kew.org:fwta:spec:desc:2384,urn:lsid:ipni.org:names:105119-1,,
wfo-0000824990,A climbing shrub with stems reaching 20–30 ft.,morphology,urn:kew.org:fwta:spec:desc:2388,urn:lsid:ipni.org:names:105330-1,,
wfo-0000824990,Flowers red and white.,morphology,urn:kew.org:fwta:spec:desc:2389,urn:lsid:ipni.org:names:105330-1,,
wfo-0000824991,"More or less erect succulent herb, 1–2 ft. high, with long woody rootstock, older plants straggling",morphology,urn:kew.org:fwta:spec:desc:2390,urn:lsid:ipni.org:names:105331-1,,
wfo-0000824991,Stems tinged pink,morphology,urn:kew.org:fwta:spec:desc:2391,urn:lsid:ipni.org:names:105331-1,,
wfo-0000824991,Leaves purplish beneath,morphology,urn:kew.org:fwta:spec:desc:2392,urn:lsid:ipni.org:names:105331-1,,
wfo-0000824991,Flowers pale pink with darker veins,morphology,urn:kew.org:fwta:spec:desc:2393,urn:lsid:ipni.org:names:105331-1,,
wfo-0000824991,Fruits green with pink veins and white spots.,morphology,urn:kew.org:fwta:spec:desc:2394,urn:lsid:ipni.org:names:105331-1,,
wfo-0000825162,An epiphyte with stout climbing stem several feet in length,morphology,urn:kew.org:fwta:spec:desc:2395,urn:lsid:ipni.org:names:105456-1,,
wfo-0000825162,Bracts green,morphology,urn:kew.org:fwta:spec:desc:2396,urn:lsid:ipni.org:names:105456-1,,
wfo-0000825162,Sepals white with red veins at base.,morphology,urn:kew.org:fwta:spec:desc:2397,urn:lsid:ipni.org:names:105456-1,,
wfo-0000825178,Epiphyte with long flexuous pendant stems.,morphology,urn:kew.org:fwta:spec:desc:2398,urn:lsid:ipni.org:names:105468-1,,
wfo-0000825212,A slender dwarf plant,morphology,urn:kew.org:fwta:spec:desc:2399,urn:lsid:ipni.org:names:105490-1,,
wfo-0000825212,"Stem branched, creeping and rooting",morphology,urn:kew.org:fwta:spec:desc:2400,urn:lsid:ipni.org:names:105490-1,,
wfo-0000825212,Flowers yellow or pinkish-white,morphology,urn:kew.org:fwta:spec:desc:2401,urn:lsid:ipni.org:names:105490-1,,
wfo-0000825232,An almost stemless herb,morphology,urn:kew.org:fwta:spec:desc:2403,urn:lsid:ipni.org:names:105506-1,,
wfo-0000825232,"Petioles and under surface of leaves crimson, upper surface dark green",morphology,urn:kew.org:fwta:spec:desc:2404,urn:lsid:ipni.org:names:105506-1,,
wfo-0000825232,Flowers yellow with crimson markings.,morphology,urn:kew.org:fwta:spec:desc:2405,urn:lsid:ipni.org:names:105506-1,,
wfo-0000825265,Herb with short stem,morphology,urn:kew.org:fwta:spec:desc:2406,urn:lsid:ipni.org:names:105532-1,,
wfo-0000825265,"Petiole and peduncles pink; leaves pale green, rather darker above, with pink or reddish margin",morphology,urn:kew.org:fwta:spec:desc:2407,urn:lsid:ipni.org:names:105532-1,,
wfo-0000825265,"Upper sepal orange-red outside, yellow streaked orange-red within, lower sepal yellow sometimes slightly tinged red",morphology,urn:kew.org:fwta:spec:desc:2408,urn:lsid:ipni.org:names:105532-1,,
wfo-0000825331,Epiphyte with long stem.,morphology,urn:kew.org:fwta:spec:desc:2410,urn:lsid:ipni.org:names:105583-1,,
wfo-0000825367,"Fleshy annual; variable in size according to habitat, from a few inches to 3 ft. high",morphology,urn:kew.org:fwta:spec:desc:2411,urn:lsid:ipni.org:names:105609-1,,
wfo-0000825367,"Stem and petiole tinged pink, leaves pale green with white or pink marking",morphology,urn:kew.org:fwta:spec:desc:2412,urn:lsid:ipni.org:names:105609-1,,
wfo-0000825367,Flowers white or pale pink.,morphology,urn:kew.org:fwta:spec:desc:2413,urn:lsid:ipni.org:names:105609-1,,
wfo-0000825415,Acaulescent herb,morphology,urn:kew.org:fwta:spec:desc:2415,urn:lsid:ipni.org:names:105647-1,,
wfo-0000825415,"Leaves very pale green, petioles dull red-purple",morphology,urn:kew.org:fwta:spec:desc:2416,urn:lsid:ipni.org:names:105647-1,,
wfo-0000825415,"One sepal yellow, the other red with yellowish streaks.",morphology,urn:kew.org:fwta:spec:desc:2417,urn:lsid:ipni.org:names:105647-1,,
wfo-0000825450,"Stemless, with a creeping woody rootstock",morphology,urn:kew.org:fwta:spec:desc:2418,urn:lsid:ipni.org:names:105676-1,,
wfo-0000825450,Flowers borne on long leafless scape.,morphology,urn:kew.org:fwta:spec:desc:2419,urn:lsid:ipni.org:names:105676-1,,
wfo-0000825513,"Stem slender, simple or branched, 1–2 ft.",morphology,urn:kew.org:fwta:spec:desc:2422,urn:lsid:ipni.org:names:105726-1,,
wfo-0000825513,Flowers white.,morphology,urn:kew.org:fwta:spec:desc:2423,urn:lsid:ipni.org:names:105726-1,,
wfo-0000782175,"A climber, up to 11 ft. high",morphology,urn:kew.org:fwta:spec:desc:2430,urn:lsid:ipni.org:names:109466-1,,
wfo-0000782175,"White flowers, corolla outside lilac at the base, inside  purplish lines and dots",morphology,urn:kew.org:fwta:spec:desc:2432,urn:lsid:ipni.org:names:109466-1,,
wfo-0000782175,Ripe fruits unknown.,morphology,urn:kew.org:fwta:spec:desc:2433,urn:lsid:ipni.org:names:109466-1,,
wfo-0000778884,A medium-sized tree 20-50 ft. high,morphology,urn:kew.org:fwta:spec:desc:2436,urn:lsid:ipni.org:names:109874-1,,
wfo-0000778884,"Flowers variable in colour, purplish-red, purple-yellow, orange, greenish-yellow, and sometimes spotted with darker reddish colours",morphology,urn:kew.org:fwta:spec:desc:2437,urn:lsid:ipni.org:names:109874-1,,
wfo-0000778884,Fruits like long sausages,morphology,urn:kew.org:fwta:spec:desc:2438,urn:lsid:ipni.org:names:109874-1,,
wfo-0000779039,A shrub or tree 15-30 ft. high,morphology,urn:kew.org:fwta:spec:desc:2440,urn:lsid:ipni.org:names:110020-1,,
wfo-0000779039,Finely scaly branchlets becoming glabrous,morphology,urn:kew.org:fwta:spec:desc:2441,urn:lsid:ipni.org:names:110020-1,,
wfo-0000779039,"Yellow flowers marked with purple, over 2 in. long in terminal  axillary corymbose panicles",morphology,urn:kew.org:fwta:spec:desc:2442,urn:lsid:ipni.org:names:110020-1,,
wfo-0000779039,Long narrow falcate fruits 1 1/2-3 ft. long,morphology,urn:kew.org:fwta:spec:desc:2443,urn:lsid:ipni.org:names:110020-1,,
wfo-0000779039,"Seeds 1 1/4 in. long, including the hyaline wing at each end.",morphology,urn:kew.org:fwta:spec:desc:2444,urn:lsid:ipni.org:names:110020-1,,
wfo-0000779050,"A tree up to 30 ft. high, with yellowish-tomentose brachlets",morphology,urn:kew.org:fwta:spec:desc:2445,urn:lsid:ipni.org:names:110031-1,,
wfo-0000779050,"Yellow flowers with purple lines, 2-2 1/2 in. long in long terminal oblong tomentose racemes",morphology,urn:kew.org:fwta:spec:desc:2446,urn:lsid:ipni.org:names:110031-1,,
wfo-0000779050,Fruit up to 2 ft. or more long,morphology,urn:kew.org:fwta:spec:desc:2447,urn:lsid:ipni.org:names:110031-1,,
wfo-0001214884,"A tree of medium size in forest, commonly slender, 10-40 ft. high in towns, nearly glabrous",morphology,urn:kew.org:fwta:spec:desc:2449,urn:lsid:ipni.org:names:110151-1,,
wfo-0001214884,"Red-purple or pink and white foxglove-like flowers 2 in. or more long, in erect dense raceme-like panicle.",morphology,urn:kew.org:fwta:spec:desc:2450,urn:lsid:ipni.org:names:110151-1,,
wfo-0000779723,A tree 20-70 ft. high,morphology,urn:kew.org:fwta:spec:desc:2455,urn:lsid:ipni.org:names:110661-1,,
wfo-0000779723,"Conspicuous flaming inflorescences, flowers scarlet or orange-red  yellow margin",morphology,urn:kew.org:fwta:spec:desc:2456,urn:lsid:ipni.org:names:110661-1,,
wfo-0000779602,A tall tree up to 100 ft. or more high,morphology,urn:kew.org:fwta:spec:desc:2458,urn:lsid:ipni.org:names:110762-1,,
