taxonID,description,type,source,identifier,reference,license
wfo-0000614607,"In wet places, by muddy pools(in habit resembling Chrozophora, Forskohlea and Neurada).",ecology,urn:kew.org:fwta:spec:desc:2500,urn:lsid:ipni.org:names:113918-1,,
wfo-0000211978,In forest and savannah woodland.,ecology,urn:kew.org:fwta:spec:desc:2679,urn:lsid:ipni.org:names:474598-1,,
wfo-0000212042,Near the coast.,ecology,urn:kew.org:fwta:spec:desc:2683,urn:lsid:ipni.org:names:474600-1,,
wfo-0000552289,Savanna grasslands.,ecology,urn:kew.org:fwta:spec:desc:2014,urn:lsid:ipni.org:names:94763-1,,
wfo-0000552315,In savanna.,ecology,urn:kew.org:fwta:spec:desc:2017,urn:lsid:ipni.org:names:94769-1,,
wfo-0000633480,Appearing after grass fires in upland.,ecology,urn:kew.org:fwta:spec:desc:2095,urn:lsid:ipni.org:names:96506-1,,
wfo-0000637230,Along seasonal rivers.,ecology,urn:kew.org:fwta:spec:desc:2099,urn:lsid:ipni.org:names:96799-1,,
wfo-0000705688,In stream beds.,ecology,urn:kew.org:fwta:spec:desc:2115,urn:lsid:ipni.org:names:97632-1,,
wfo-0000705729,In upland seasonal swamp grassland.,ecology,urn:kew.org:fwta:spec:desc:2119,urn:lsid:ipni.org:names:97670-1,,
wfo-0000705759,In stream beds.,ecology,urn:kew.org:fwta:spec:desc:2122,urn:lsid:ipni.org:names:97699-1,,
wfo-0000356600,Along seasonal rivers.,ecology,urn:kew.org:fwta:spec:desc:2138,urn:lsid:ipni.org:names:98887-1,,
wfo-0000361232,In dry sandy places.,ecology,urn:kew.org:fwta:spec:desc:2146,urn:lsid:ipni.org:names:98980-1,,
wfo-0000371743,In upland savanna.,ecology,urn:kew.org:fwta:spec:desc:2149,urn:lsid:ipni.org:names:99061-1,,
wfo-0000392687,Savanna.,ecology,urn:kew.org:fwta:spec:desc:2158,urn:lsid:ipni.org:names:100241-1,,
wfo-0000392701,Savanna.,ecology,urn:kew.org:fwta:spec:desc:2161,urn:lsid:ipni.org:names:100259-1,,
wfo-0000392173,In open parts of montane forest.,ecology,urn:kew.org:fwta:spec:desc:2165,urn:lsid:ipni.org:names:100301-1,,
wfo-0001102338,"In thickets, sandy places and by seasonal streams.",ecology,urn:kew.org:fwta:spec:desc:2169,urn:lsid:ipni.org:names:100330-1,,
wfo-0000392217,Of forest edges and damp savanna,ecology,urn:kew.org:fwta:spec:desc:2171,urn:lsid:ipni.org:names:100371-1,,
wfo-0000392092,Of very dry country,ecology,urn:kew.org:fwta:spec:desc:2174,urn:lsid:ipni.org:names:100411-1,,
wfo-0000411755,In savanna country.,ecology,urn:kew.org:fwta:spec:desc:2196,urn:lsid:ipni.org:names:102268-1,,
wfo-0000411614,Amongst grass.,ecology,urn:kew.org:fwta:spec:desc:2202,urn:lsid:ipni.org:names:102424-1,,
wfo-0000411778,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:2212,urn:lsid:ipni.org:names:102539-1,,
wfo-0000410718,In thickets.,ecology,urn:kew.org:fwta:spec:desc:2215,urn:lsid:ipni.org:names:102596-1,,
wfo-0000429120,In grassy savanna.,ecology,urn:kew.org:fwta:spec:desc:2219,urn:lsid:ipni.org:names:103114-1,,
wfo-0001231037,"On ground in forest at about 1, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2221,urn:lsid:ipni.org:names:17378130-1,,
wfo-0001108348,On ground in forest; at low elevations.,ecology,urn:kew.org:fwta:spec:desc:2223,urn:lsid:ipni.org:names:17378230-1,,
wfo-0001233747,Margin of streams.,ecology,urn:kew.org:fwta:spec:desc:2225,urn:lsid:ipni.org:names:17378750-1,,
wfo-0001108382,"Terrestrial, in forests.",ecology,urn:kew.org:fwta:spec:desc:2226,urn:lsid:ipni.org:names:17378790-1,,
wfo-0001108391,"Terrestrial; 4, 000 to 7, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2227,urn:lsid:ipni.org:names:17378800-1,,
wfo-0001108377,"Damp shady places on ground and rocks, in forest and plantations; at low elevations.",ecology,urn:kew.org:fwta:spec:desc:2230,urn:lsid:ipni.org:names:17379340-1,,
wfo-0001233759,"On wet banks and rocks, in rain forest.",ecology,urn:kew.org:fwta:spec:desc:2238,urn:lsid:ipni.org:names:17379900-1,,
wfo-0001108279,"Terrestrial in forest; 4, 000 to 5, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2239,urn:lsid:ipni.org:names:17084790-1,,
wfo-0001110870,"Terrestrial on banks and forest margins; 3, 500 to 5, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2240,urn:lsid:ipni.org:names:17092760-1,,
wfo-0001108295,"At 2, 000 to 4, 400 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2241,urn:lsid:ipni.org:names:17097180-1,,
wfo-0001111582,"Terrestrial margin of forest; 6, 000 to 10, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2242,urn:lsid:ipni.org:names:17098580-1,,
wfo-0001111601,"On ground in rocky wooded gullies in grassland; 7, 000 to 11, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2245,urn:lsid:ipni.org:names:17413890-1,,
wfo-0001108416,In forest and plantations on ground; up to 700 ft. alt.,ecology,urn:kew.org:fwta:spec:desc:2246,urn:lsid:ipni.org:names:17262510-1,,
wfo-0001231034,"On rocks; 8, 500 to 9, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2252,urn:lsid:ipni.org:names:17370910-1,,
wfo-0001109303,"On rock ledges and lava fields, 10, 000 to 13, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2253,urn:lsid:ipni.org:names:17038650-1,,
wfo-0001111607,On trees in forest; up to 600 ft. alt.,ecology,urn:kew.org:fwta:spec:desc:2256,urn:lsid:ipni.org:names:17038780-1,,
wfo-0001111609,On trees and wet rocks on lower hills.,ecology,urn:kew.org:fwta:spec:desc:2258,urn:lsid:ipni.org:names:17302280-1,,
wfo-0001119674,Epiphyte in forest.,ecology,urn:kew.org:fwta:spec:desc:2259,urn:lsid:ipni.org:names:17371100-1,,
wfo-0001111611,"On rocks at base of cliff face with running water; at 3, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2261,urn:lsid:ipni.org:names:17239720-1,,
wfo-0001110143,"On rocks in forest; up to 1, 900 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2262,urn:lsid:ipni.org:names:17239750-1,,
wfo-0001119932,"Epiphyte at 3, 000 to 7, 500 ft. alt., in montane forest or bamboo thickets.",ecology,urn:kew.org:fwta:spec:desc:2264,urn:lsid:ipni.org:names:17371270-1,,
wfo-0000154308,"On trees or rocks in forest; at low levels up to 2, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2266,urn:lsid:ipni.org:names:17041870-1,,
wfo-0001108054,"On ground, rocks and rotten wood in forest; up to at least 3, 200 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2267,urn:lsid:ipni.org:names:17239990-1,,
wfo-0001108104,"On trees and rocks in shade; up to 7, 600 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2268,urn:lsid:ipni.org:names:17042770-1,,
wfo-0001111618,"Terrestrial or on stumps in forests; up to 4, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2269,urn:lsid:ipni.org:names:17043070-1,,
wfo-0001109317,"On rocks and trees at low levels in forest; up to 2, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2270,urn:lsid:ipni.org:names:22417-2,,
wfo-0001108026,"Epiphyte in forest; 7, 000 8, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2271,urn:lsid:ipni.org:names:17302980-1,,
wfo-0001112745,"Epiphyte at 4, 000–5, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2273,urn:lsid:ipni.org:names:17044160-1,,
wfo-0001108051,"On trees in forest; up to 7, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2274,urn:lsid:ipni.org:names:17044170-1,,
wfo-0001111621,"On trees and rocks usually by streams in forest; up to 2, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2275,urn:lsid:ipni.org:names:17240260-1,,
wfo-0001110837,"Epiphyte in mossy forest zone; 4, 200 to 6, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2276,urn:lsid:ipni.org:names:17045210-1,,
wfo-0000156467,"Epiphyte, in forest; 2, 500 to 3, 200 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2278,urn:lsid:ipni.org:names:17280290-1,,
wfo-0001108080,"On trees in forest; 2, 500 to 6, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2281,urn:lsid:ipni.org:names:17046270-1,,
wfo-0001108100,"Epiphyte on the branches of trees in forest; 3, 000 to 7, 500 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2284,urn:lsid:ipni.org:names:17046900-1,,
wfo-0001108056,"At 8, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2286,urn:lsid:ipni.org:names:22558-2,,
wfo-0001110839,"Terrestrial, especially on rocks, 3, 500 to 6, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2287,urn:lsid:ipni.org:names:17240770-1,,
wfo-0001108070,"Epiphytic or rarely terrestrial, in montane forest; 5, 600–8, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2288,urn:lsid:ipni.org:names:17049730-1,,
wfo-0001108086,On rocks.,ecology,urn:kew.org:fwta:spec:desc:2291,urn:lsid:ipni.org:names:17052210-1,,
wfo-0000730799,In rocky streams.,ecology,urn:kew.org:fwta:spec:desc:2342,urn:lsid:ipni.org:names:103822-1,,
wfo-0000825212,"An epiphyte on trees, on rocks, etc.",ecology,urn:kew.org:fwta:spec:desc:2402,urn:lsid:ipni.org:names:105490-1,,
wfo-0000825265,"In forest, by streams.",ecology,urn:kew.org:fwta:spec:desc:2409,urn:lsid:ipni.org:names:105532-1,,
wfo-0000782175,In trees of coastal savanna,ecology,urn:kew.org:fwta:spec:desc:2431,urn:lsid:ipni.org:names:109466-1,,
wfo-0000779050,Habitat commonly fringing forests.,ecology,urn:kew.org:fwta:spec:desc:2448,urn:lsid:ipni.org:names:110031-1,,
wfo-0000779723,Habitat mainly fringing forests.,ecology,urn:kew.org:fwta:spec:desc:2457,urn:lsid:ipni.org:names:110661-1,,
wfo-0000779602,In forests and often planted for ornamental purposes.,ecology,urn:kew.org:fwta:spec:desc:2460,urn:lsid:ipni.org:names:110762-1,,
wfo-0001108466,"On tree trunks in mossy forest; 3, 000 to 6, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:2467,urn:lsid:ipni.org:names:17058170-1,,
wfo-0000718409,Common in dry regions.,ecology,urn:kew.org:fwta:spec:desc:2544,urn:lsid:ipni.org:names:116685-1,,
wfo-0000718658,"A common weed of waste places near dwellings, throughout the area.",ecology,urn:kew.org:fwta:spec:desc:2551,urn:lsid:ipni.org:names:116938-1,,
wfo-0000718862,In habit like the last (Heliotropum bacciferum),ecology,urn:kew.org:fwta:spec:desc:2554,urn:lsid:ipni.org:names:117162-1,,
wfo-0000718951,"In sandy soil, on farms, waste places etc.",ecology,urn:kew.org:fwta:spec:desc:2559,urn:lsid:ipni.org:names:117255-1,,
wfo-0000402739,By streams or half-submerged.,ecology,urn:kew.org:fwta:spec:desc:2569,urn:lsid:ipni.org:names:120581-1,,
wfo-0000494669,In crevices on rock out-crops.,ecology,urn:kew.org:fwta:spec:desc:2578,urn:lsid:ipni.org:names:123943-1,,
wfo-0000338132,In forest.,ecology,urn:kew.org:fwta:spec:desc:2581,urn:lsid:ipni.org:names:126541-1,,
wfo-0000342481,In forest in damp silty soil.,ecology,urn:kew.org:fwta:spec:desc:2588,urn:lsid:ipni.org:names:126591-1,,
wfo-0000342488,In forest.,ecology,urn:kew.org:fwta:spec:desc:2590,urn:lsid:ipni.org:names:126597-1,,
wfo-0000342527,In moist places on sandy soil or rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:2598,urn:lsid:ipni.org:names:126624-1,,
wfo-0000342575,In wet places.,ecology,urn:kew.org:fwta:spec:desc:2601,urn:lsid:ipni.org:names:126665-1,,
wfo-0000617158,In dry savannah woodland.,ecology,urn:kew.org:fwta:spec:desc:2619,urn:lsid:ipni.org:names:127576-1,,
wfo-0000617241,In clumps of shrubs.,ecology,urn:kew.org:fwta:spec:desc:2622,urn:lsid:ipni.org:names:127635-1,,
wfo-0001056867,In fringing forest and in the drier parts of the forest regions,ecology,urn:kew.org:fwta:spec:desc:2655,urn:lsid:ipni.org:names:473043-1,,
wfo-0000212767,In rain forest,ecology,urn:kew.org:fwta:spec:desc:2703,urn:lsid:ipni.org:names:480795-1,,
wfo-0000213186,"In the drier savannahs especially on river banks, and sometimes planted in villages.",ecology,urn:kew.org:fwta:spec:desc:2714,urn:lsid:ipni.org:names:481643-1,,
wfo-0000213414,On swampy ground by rivers.,ecology,urn:kew.org:fwta:spec:desc:2727,urn:lsid:ipni.org:names:481840-1,,
wfo-0000213424,In marshy places.,ecology,urn:kew.org:fwta:spec:desc:2729,urn:lsid:ipni.org:names:481841-1,,
wfo-0000213601,In wet places.,ecology,urn:kew.org:fwta:spec:desc:2742,urn:lsid:ipni.org:names:481879-1,,
wfo-0000213734,Common on stream-banks,ecology,urn:kew.org:fwta:spec:desc:2744,urn:lsid:ipni.org:names:482200-1,,
wfo-0000213937,Gregarious near water,ecology,urn:kew.org:fwta:spec:desc:2760,urn:lsid:ipni.org:names:482242-1,,
wfo-0000214636,In waste places.,ecology,urn:kew.org:fwta:spec:desc:2775,urn:lsid:ipni.org:names:48232-2,,
wfo-0000214719,"In villages and clearings, chiefly in forest regions.",ecology,urn:kew.org:fwta:spec:desc:2779,urn:lsid:ipni.org:names:316402-2,,
wfo-0000164336,"A variable plant, locally common on sandy soil.",ecology,urn:kew.org:fwta:spec:desc:2805,urn:lsid:ipni.org:names:484854-1,,
wfo-0000164441,Found mainly near villages,ecology,urn:kew.org:fwta:spec:desc:2809,urn:lsid:ipni.org:names:48846-2,,
wfo-0000164510,"Locally common on old farmland, mainly in forest regions.",ecology,urn:kew.org:fwta:spec:desc:2814,urn:lsid:ipni.org:names:485050-1,,
wfo-0000164643,"A weed locally common, introduced into our area.",ecology,urn:kew.org:fwta:spec:desc:2819,urn:lsid:ipni.org:names:48998-2,,
wfo-0000164753,Common in savannah.,ecology,urn:kew.org:fwta:spec:desc:2828,urn:lsid:ipni.org:names:485224-1,,
wfo-0000165821,Often gregarious.,ecology,urn:kew.org:fwta:spec:desc:2878,urn:lsid:ipni.org:names:489364-1,,
wfo-0000166421,A plant of the drier savannahs.,ecology,urn:kew.org:fwta:spec:desc:2913,urn:lsid:ipni.org:names:492282-1,,
wfo-0000166443,In the forest regions and in forest outliers in the moister savannah regions.,ecology,urn:kew.org:fwta:spec:desc:2918,urn:lsid:ipni.org:names:492283-1,,
wfo-0000195017,In the drier parts of the forest regions and in fringing forest.,ecology,urn:kew.org:fwta:spec:desc:2952,urn:lsid:ipni.org:names:494636-1,,
wfo-0000167311,Often near the sea.,ecology,urn:kew.org:fwta:spec:desc:2957,urn:lsid:ipni.org:names:496531-1,,
wfo-0000167356,"Gregarious, often in moist places.",ecology,urn:kew.org:fwta:spec:desc:2961,urn:lsid:ipni.org:names:496533-1,,
wfo-0000167462,"Gregarious, often in swamp forest.",ecology,urn:kew.org:fwta:spec:desc:2967,urn:lsid:ipni.org:names:496537-1,,
wfo-0000167484,In swamp forest by rivers.,ecology,urn:kew.org:fwta:spec:desc:2970,urn:lsid:ipni.org:names:496539-1,,
wfo-0000168691,By river banks,ecology,urn:kew.org:fwta:spec:desc:3019,urn:lsid:ipni.org:names:498843-1,,
wfo-0000169005,"Gregarious, usually on stony ground.",ecology,urn:kew.org:fwta:spec:desc:3032,urn:lsid:ipni.org:names:500986-1,,
wfo-0000168954,Gregarious.,ecology,urn:kew.org:fwta:spec:desc:3036,urn:lsid:ipni.org:names:500988-1,,
wfo-0000436586,In forest and forest regrowth.,ecology,urn:kew.org:fwta:spec:desc:3373,urn:lsid:ipni.org:names:431175-1,,
wfo-0000616120,Often on poor ironstone plateaux,ecology,urn:kew.org:fwta:spec:desc:3576,urn:lsid:ipni.org:names:169947-1,,
wfo-0000169876,By rivers.,ecology,urn:kew.org:fwta:spec:desc:3055,urn:lsid:ipni.org:names:509087-1,,
wfo-0000170056,In freshwater swamps.,ecology,urn:kew.org:fwta:spec:desc:3058,urn:lsid:ipni.org:names:511231-1,,
wfo-0000170391,In the drier savannah regions.,ecology,urn:kew.org:fwta:spec:desc:3078,urn:lsid:ipni.org:names:514345-1,,
wfo-0000170413,In savannah regions moister than those of the preceding species (Piliostigma reticulatum).,ecology,urn:kew.org:fwta:spec:desc:3081,urn:lsid:ipni.org:names:514346-1,,
wfo-0000170456,By river banks.,ecology,urn:kew.org:fwta:spec:desc:3084,urn:lsid:ipni.org:names:515176-1,,
wfo-0000170926,"Commonly cultivated; also in savannah, especially on termite mounds.",ecology,urn:kew.org:fwta:spec:desc:3101,urn:lsid:ipni.org:names:520167-1,,
wfo-0000829998,A weed of cultivation and in sandy places.,ecology,urn:kew.org:fwta:spec:desc:3112,urn:lsid:ipni.org:names:141696-1,,
wfo-0000813972,In moister places between rocks.,ecology,urn:kew.org:fwta:spec:desc:3117,urn:lsid:ipni.org:names:142838-1,,
wfo-0000819677,In montane grassland.,ecology,urn:kew.org:fwta:spec:desc:3122,urn:lsid:ipni.org:names:145627-1,,
wfo-0000819771,In montane grassland.,ecology,urn:kew.org:fwta:spec:desc:3127,urn:lsid:ipni.org:names:145829-1,,
wfo-0000819441,"In cultivated, moist ground and beside rivers in savanna.",ecology,urn:kew.org:fwta:spec:desc:3130,urn:lsid:ipni.org:names:145916-1,,
wfo-0000584688,Common in thickets of coastal scrub and inland,ecology,urn:kew.org:fwta:spec:desc:3157,urn:lsid:ipni.org:names:146430-1,,
wfo-0000713220,Weed of waste places and fields.,ecology,urn:kew.org:fwta:spec:desc:3204,urn:lsid:ipni.org:names:115870-2,,
wfo-0000589387,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:3291,urn:lsid:ipni.org:names:160009-1,,
wfo-0000723468,Mainly in fringing forest in the savannah regions of our area.,ecology,urn:kew.org:fwta:spec:desc:3302,urn:lsid:ipni.org:names:430989-1,,
wfo-0000723499,In forest vegetation.,ecology,urn:kew.org:fwta:spec:desc:3306,urn:lsid:ipni.org:names:161516-1,,
wfo-0000723556,"In forest, often by streams.",ecology,urn:kew.org:fwta:spec:desc:3319,urn:lsid:ipni.org:names:161570-1,,
wfo-0001065517,In forest vegetation.,ecology,urn:kew.org:fwta:spec:desc:3337,urn:lsid:ipni.org:names:161617-1,,
wfo-0000723642,In forest regions.,ecology,urn:kew.org:fwta:spec:desc:3346,urn:lsid:ipni.org:names:161644-1,,
wfo-0000436722,In forest,ecology,urn:kew.org:fwta:spec:desc:3386,urn:lsid:ipni.org:names:162583-1,,
wfo-0001065546,In forest.,ecology,urn:kew.org:fwta:spec:desc:3397,urn:lsid:ipni.org:names:431227-1,,
wfo-0000436277,In thickets.,ecology,urn:kew.org:fwta:spec:desc:3408,urn:lsid:ipni.org:names:431262-1,,
wfo-0000435721,In forest.,ecology,urn:kew.org:fwta:spec:desc:3415,urn:lsid:ipni.org:names:162637-1,,
wfo-0000435833,In forest and forest regrowth.,ecology,urn:kew.org:fwta:spec:desc:3437,urn:lsid:ipni.org:names:162709-1,,
wfo-0000733616,Often on river banks,ecology,urn:kew.org:fwta:spec:desc:3717,urn:lsid:ipni.org:names:170880-1,,
wfo-0000496642,By rivers.,ecology,urn:kew.org:fwta:spec:desc:3727,urn:lsid:ipni.org:names:554277-1,,
wfo-0001296425,On rocky hills.,ecology,urn:kew.org:fwta:spec:desc:3739,urn:lsid:ipni.org:names:171010-1,,
wfo-0000359473,"In cultivated ground, probably introduced.",ecology,urn:kew.org:fwta:spec:desc:3895,urn:lsid:ipni.org:names:172121-1,,
wfo-0000359771,On the floor of lowland rain-forest.,ecology,urn:kew.org:fwta:spec:desc:3900,urn:lsid:ipni.org:names:172161-1,,
wfo-0000359884,In grassland or savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:3905,urn:lsid:ipni.org:names:172180-1,,
wfo-0000616624,Extending into the savannah regions in fringing forest and thickets,ecology,urn:kew.org:fwta:spec:desc:3672,urn:lsid:ipni.org:names:170347-1,,
wfo-0000711729,Abundant in sandy wastes and semi-desert areas of the north.,ecology,urn:kew.org:fwta:spec:desc:3710,urn:lsid:ipni.org:names:20011770-1,,
wfo-0000396483,"Rain forest tree, to 12 ft. girth, without buttresses",ecology,urn:kew.org:fwta:spec:desc:3713,urn:lsid:ipni.org:names:170857-1,,
wfo-0000408824,Usually in relatively moist situations.,ecology,urn:kew.org:fwta:spec:desc:3755,urn:lsid:ipni.org:names:171217-1,,
wfo-0000339753,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:3771,urn:lsid:ipni.org:names:171527-1,,
wfo-0000339795,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:3775,urn:lsid:ipni.org:names:171563-1,,
wfo-0000339894,In marshy savanna.,ecology,urn:kew.org:fwta:spec:desc:3784,urn:lsid:ipni.org:names:171653-1,,
wfo-0000341992,In lowland rain-forest.,ecology,urn:kew.org:fwta:spec:desc:3819,urn:lsid:ipni.org:names:171799-1,,
wfo-0000341994,In lowland rain-forest.,ecology,urn:kew.org:fwta:spec:desc:3824,urn:lsid:ipni.org:names:171801-1,,
wfo-0000357750,"In rain-forest, sometimes abundant where clearing has taken place.",ecology,urn:kew.org:fwta:spec:desc:3827,urn:lsid:ipni.org:names:171864-1,,
wfo-0000358039,"In primary and secondary lowland rain-forest, often by rivers or streams.",ecology,urn:kew.org:fwta:spec:desc:3840,urn:lsid:ipni.org:names:171902-1,,
wfo-0000358220,In and on edges of montane rain-forest.,ecology,urn:kew.org:fwta:spec:desc:3859,urn:lsid:ipni.org:names:171948-1,,
wfo-0000358224,Characterized by yellow flowers (open from 8-11 a.m.),ecology,urn:kew.org:fwta:spec:desc:3861,urn:lsid:ipni.org:names:171951-1,,
wfo-0000358224,In high forest.,ecology,urn:kew.org:fwta:spec:desc:3863,urn:lsid:ipni.org:names:171951-1,,
wfo-0000358410,"Usually in forest, sometimes in open.",ecology,urn:kew.org:fwta:spec:desc:3869,urn:lsid:ipni.org:names:171983-1,,
