wfo-0001389843,Ranunculus pegaeus var. curvistylis Y.Kadota,Bull. Univ. Mus. Univ. Tokyo 2: 109. 1991.
wfo-0001130360,Ranunculus petrogeiton Ulbr.,Repert. Spec. Nov. Regni Veg. Beih. 12: 376. 1922. 
wfo-0001233620,Ranunculus potaninii Kom.,Repert. Spec. Nov. Regni Veg. 9: 392. 1911.
wfo-0000463268,Ranunculus pseudohirculus Schrenk ex Fisch. & C.A.Mey.,Enum. Pl. Nov. 2: 65. 1842. 
wfo-0001130344,Ranunculus pseudopygmaeus Hand.-Mazz.,Acta Horti Gothob. 13: 161. 1939.
wfo-0000463172,Ranunculus pulchellus C.A.Mey.,Fl. Altaic. 2: 333. 1830. 
wfo-0000463300,Ranunculus sceleratus L.,Sp. Pl. 1: 551. 1753. 
wfo-0000462208,Ranunculus siamensis M.Tamura,J. Phytogeogr. Taxon. 28: 15. 1980.
wfo-0000462155,Ranunculus sphaerospermus Boiss. & C.I.Blanche,"Diagn. Pl. Orient., ser. 2, 5: 6. 1856."
wfo-0001129617,Ranunculus trichophyllus Chaix ,Hist. Pl. Dauphiné 1: 335. 1786. 
wfo-0001397810,Ranunculus trichophyllus var. glaber (Tamura) H.Hara,Enum. Fl. Pl. Nepal 2: 20. 1979.
wfo-0001129614,Thalictrum alpinum L.,Sp. Pl. 1: 545. 1753. 
wfo-0001130436,Thalictrum alpinum var. elatum O.E.Ulbr.,Notizbl. Bot. Gart. Berlin-Dahlem 19(98): 877. 1929.
wfo-0001387568,Thalictrum alpinum var. minutissimum H.Hara,Fl. E. Himalaya 3rd. Rep. 39. 1975.
wfo-0001130479,Thalictrum chelidonii DC.,Prodr. 1: 11. 1824. 
wfo-0001129326,Thalictrum cultratum Wall.,Pl. Asiat. Rar. 2: 26. 1831.
wfo-0000454272,Thalictrum dalzellii Hook.,Icon. Pl. 9: t. 868. 1851.
wfo-0001130468,Thalictrum elegans Wall. ex Royle,Ill. Bot. Himal. Mts. 51. 1834.
wfo-0000454083,Thalictrum foetidum L.,Sp. Pl. 1: 545. 1753. 
wfo-0000454082,Thalictrum foliolosum DC.,Syst. Nat. 1: 175. 1817.
wfo-0001129571,Thalictrum javanicum Blume,Bijdr. Fl. Ned. Ind. 1: 2. 1825.
wfo-0001130460,Thalictrum leuconotum Franch.,Pl. Delavay. 15. 1888.
wfo-0001264703,Thalictrum neurocarpum Royle,Ill. Bot. Himal. Mts. 51. 1834.
wfo-0001281028,Thalictrum platycarpum Hook.f. & Thomson,Fl. Ind. 1: 13. 1855.
wfo-0000454247,Thalictrum punduanum Wall.,Pl. Asiat. Rar. 2: 26. 1831.
wfo-0001129328,Thalictrum reniforme Wall.,Pl. Asiat. Rar. 2: 26. 1831.
wfo-0001130399,Thalictrum rostellatum Hook.f. & Thomson,Fl. Ind. 1: 15. 1855.
wfo-0001228644,Thalictrum rotundifolium DC.,Syst. Nat. 1: 185. 1817.
wfo-0001130459,Thalictrum rutifolium Hook.f. & Thomson,Fl. Ind. 1: 14. 1855.
wfo-0001129329,Thalictrum saniculiforme DC.,Prodr. 1: 12. 1824. 
wfo-0001283813,Thalictrum secundum Edgew.,Trans. Linn. Soc. London 20(1): 26. 1846. 
wfo-0001130434,Thalictrum squamiferum Lecoy.,Bull. Soc. Roy. Bot. Belgique 16: 229. 1877.
wfo-0001130462,Thalictrum virgatum Hook.f. & Thomson,Fl. Ind. 1: 14. 1855.
wfo-0001283724,Trollius acaulis Lindl.,Edwards's Bot. Reg. 28(Misc.): 56. 1842.
wfo-0001130037,Trollius komarovii Pachom.,Bot. Mater. Gerb. Inst. Bot. Akad. Nauk Uzbeksk. SSR. 19: 33. 1974.
wfo-0001130484,Trollius pumilus D.Don,Prodr. Fl. Nepal. 195. 1825.
wfo-0000455083,Trollius sikkimensis (Brühl) Dorosz.,Monogr. Bot. 41: 32. 1974.
wfo-0001133321,Meliosma arnottiana (Wight) Walp.,Repert. Bot. Syst. 1: 423. 1842. 
wfo-0001133395,Meliosma dilleniifolia (Wall. ex Wight & Arn.) Walp.,Repert. Bot. Syst. 1: 423. 1842. 
wfo-0001133381,Meliosma pinnata (Roxb.) Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 12: 64. 1867."
wfo-0001133418,Meliosma simplicifolia (Roxb.) Walp.,Repert. Bot. Syst. 1: 423. 1842. 
wfo-0001133416,Meliosma thomsonii King ex Brandis,Indian Trees 195. 1906.
wfo-0001133377,Meliosma yunnanensis Franch.,Bull. Soc. Bot. France 33: 465. 1887.
wfo-0001133434,Sabia campanulata Wall.,Fl. Ind. 2: 311. 1824. 
wfo-0001133477,Sabia paniculata Edgew. ex Hook.f. & Thomson,Fl. Ind. 1: 211. 1855. 
wfo-0001133479,Sabia parviflora Wall.,Fl. Ind. 2: 310. 1824. 
wfo-0001133460,Sabia purpurea Hook.f. & Thomson,Fl. Ind. 1: 209. 1855.
wfo-0000382378,Nelumbo nucifera Gaertn.,Fruct. Sem. Pl. 1: 73. 1788.
wfo-0001107159,Helicia nilagirica Bedd.,"Madras J. Lit. Sci., ser. 3, 1: 56. 1864. "
wfo-0001219876,Tetracentron sinense Oliv.,Hooker's Icon. Pl. 19: t. 1892. 1889.
wfo-0000576617,Buxus rugulosa var. prostrata (W.W.Sm.) M.Cheng,Fl. Reipubl. Popularis Sin. 45(1): 29. 1980.
wfo-0000576661,Buxus wallichiana Baill.,Monogrh. Buxac. 63. 1859.
wfo-0000733924,Sarcococca coriacea Sweet,Hort. Brit. 491. 1826.
wfo-0000733925,Sarcococca hookeriana Baill.,Monogr. Buxac. 53. 1859.
wfo-0000733930,Sarcococca saligna Müll.Arg.,Prodr. 16(1): 11. 1869.
wfo-0001219045,Sarcococca wallichii Stapf,Bull. Misc. Inform. Kew 1916(2): 37. 1916. 
wfo-0000647564,Dillenia indica L.,Sp. Pl. 1: 535. 1753. 
wfo-0000647615,Dillenia pentagyna Roxb.,"Pl. Coromandel 1(1): 21, t. 20. 1795."
wfo-0000480544,Paeonia emodi Wall. ex Royle,Ill. Bot. Himal. Mts. 57. 1834.
wfo-0000684361,Exbucklandia populnea (R.Br. ex Griff.) R.W.Br.,J. Wash. Acad. Sci. 36: 348. 1946. 
wfo-0000937690,Daphniphyllum chartaceum K.Rosenth.,"Pflanzenr. IV, 147a: 11. 1919."
wfo-0001044227,Daphniphyllum himalense (Benth.) Müll.Arg.,Prodr. 16(1): 4. 1869. 
wfo-0001135967,Itea nutans Royle,Ill. Bot. Himal. Mts. 226. 1835. 
wfo-0001234082,Ribes alpestre Wall. ex Decne.,"Voy. Inde 4(1): 64, pl. 75. 1841."
wfo-0001136482,Ribes himalense Royle ex Decne.,"Voy. Inde 4(Bot.): 66, pl. 77. 1844."
wfo-0001228160,Ribes glaciale Wall. ex Roxb.,Fl. Ind. 2: 513. 1824. 
wfo-0001234097,Ribes griffithii Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 88. 1857."
wfo-0001136482,Ribes himalense Royle ex Decne.,"Voy. Inde 4(Bot.): 66, pl. 77. 1844."
wfo-0001234135,Ribes luridum Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 2: 87. 1857."
wfo-0000405122,Ribes orientale Desf.,Hist. Arbr. France 2: 88. 1809.
wfo-0001234140,Ribes takare D.Don ,Prod. Fl. Nepal.: 208. 1825
wfo-0001234143,Ribes takare var. desmocarpum (Hook.f. & Thomson) L.T.Lu,Fl. Reipubl. Popularis Sin. 35(1): 351. 1995.
wfo-0001234146,Ribes vilmorinii Jancz.,"Bull. Int. Acad. Sci. Cracovie, Cl. Sci. Math. 1906: 290. 1906. "
wfo-0000552878,Astilbe rivularis Buch.-Ham. ex D.Don,Prodr. Fl. Nepal. 211. 1825. 
wfo-0000564222,Bergenia ciliata (Haw.) Sternb.,Revis. Saxifrag. Suppl. 2: 2. 1831.
wfo-0000564245,Bergenia pacumbis (Buch.-Ham. ex D.Don) C.Y.Wu & J.T.Pan,Acta Phytotax. Sin. 26(2): 126. 1988. 
wfo-0000564246,Bergenia purpurascens (Hook.f. & Thomson) Engl.,Bot. Zeitung (Berlin) 26: 841. 1868. 
 wfo-0000564257,Bergenia stracheyi (Hook.f. & Thomson) Engl.,Bot. Zeitung (Berlin) 26: 842. 1868.
wfo-0000603926,Chrysosplenium carnosum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 73. 1857. "
wfo-0000603968,Chrysosplenium forrestii Diels,Notes Roy. Bot. Gard. Edinburgh 5: 282. 1912.
wfo-0000603986,Chrysosplenium griffithii Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 74. 1857. "
wfo-0000604007,Chrysosplenium lanuginosum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 74. 1857. "
wfo-0000604035,Chrysosplenium nepalense D.Don,Prodr. Fl. Nepal. 210. 1825.
wfo-0000604045,Chrysosplenium nudicaule var. intermedium H.Hara,"J. Fac. Sci. Univ. Tokyo, Sect. 3, Bot. 7(1): 65. 1957. "
wfo-0000604098,Chrysosplenium singalilense H.Hara,J. Jap. Bot. 36: 77. 1961.
wfo-0000604109,Chrysosplenium tenellum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 73. 1857. "
wfo-0000604116,Chrysosplenium trichospermum Edgew. ex Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 73. 1857. "
wfo-0000604119,Chrysosplenium uniflorum Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 27: 472. 1881. "
wfo-0000749816,Micranthes gageana (W.W.Sm.) Gornall & H.Ohba,Fl. Nepal 3: 18. 2011. 
wfo-0001261512,Micranthes melanocentra (Franch.) Losinsk.,Izv. Glavn. Bot. Sada S.S.S.R. 27: 601. 1928.
wfo-0001261508,Micranthes pallida (Wall. ex Ser.) Losinsk.,Izv. Glavn. Bot. Sada S.S.S.R. 27: 601. 1928.
wfo-0000463857,Rodgersia nepalensis Cope ex Cullen,Notes Roy. Bot. Gard. Edinburgh 34: 116. 1975.
wfo-0001136415,Saxifraga afghanica Aitch. & Hemsl.,"J. Linn. Soc., Bot. 18: 56. 1880. "
wfo-0000493913,Saxifraga alpigena Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 97. 1958. "
wfo-0000493885,Saxifraga amabilis H.Ohba & Wakab.,J. Jap. Bot. 62(6): 162. 1987. 
wfo-0001136430,Saxifraga andersonii Engl.,Bot. Jahrb. Syst. 48(3-4): 609. 1912.
wfo-0001136148,Saxifraga aristulata Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 68. 1857."
wfo-0000494235,Saxifraga asarifolia Sternb.,"Rev. Saxifr. Suppl. 2: 33, t. 24. 1831."
wfo-0001136045,Saxifraga brachypoda D.Don,Trans. Linn. Soc. London 13: 378. 1821.
wfo-0001261612,"Saxifraga brachypoda var. eglandulosa (Harry Sm.) S.Akiyama, H.Ohba & S.K.Wu","Bull. Natl. Sci. Mus. Tokyo, B. 26: 82. 2000."
wfo-0001136384,Saxifraga brunonis Wall. ex Ser.,Prodr. 4: 45. 1830.
wfo-0001136242,Saxifraga caveana W.W.Sm.,Rec. Bot. Surv. India 4: 193. 1911.
wfo-0001268496,Saxifraga ciliatopetala (Engl. & Irmsch.) J.T.Pan,Fl. Xizang. 2: 481. 1985. 
wfo-0000495057,Saxifraga cinerea Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 128. 1958."
wfo-0001136419,Saxifraga clivorum Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2: 122. 1958. "
wfo-0001261670,Saxifraga coarctata W.W.Sm.,Rec. Bot. Surv. India 4: 194. 1911.
wfo-0001136064,Saxifraga consanguinea W.W.Sm.,Notes Roy. Bot. Gard. Edinburgh 8: 132. 1913.
wfo-0001225062,Saxifraga contrarea Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 252. 1960."
wfo-0001136255,Saxifraga cordigera Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 68. 1857. "
wfo-0001135726,Saxifraga diversifolia Wall. ex Ser.,Prodr. 4: 44. 1830.
wfo-0001136168,Saxifraga elliptica Engl. & Irmsch.,Bot. Jahrb. Syst. 48(3-4): 585. 1912.
wfo-0001136367,Saxifraga engleriana Harry Sm.,Repert. Spec. Nov. Regni Veg. 20: 16. 1924.
wfo-0000494269,Saxifraga excellens Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 230. 1960. "
wfo-0001136288,Saxifraga filicaulis Wall. ex Ser.,Prodr. 4: 46. 1830.
wfo-0000494921,Saxifraga ganeshii H.Ohba & S.Akiyama,J. Jap. Bot. 74: 223. 1999.
wfo-0001136485,Saxifraga georgei J.Anthony,Notes Roy. Bot. Gard. Edinburgh 18: 33. 1933. 
wfo-0001136412,Saxifraga glabricaulis Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2: 241. 1960."
wfo-0001136123,Saxifraga granulifera Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2: 259. 1960."
wfo-0000493669,Saxifraga harae H.Ohba & Wakab.,J. Jap. Bot. 62(6): 163. 1987.
wfo-0001136465,Saxifraga hemisphaerica Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 62. 1857."
wfo-0001136144,Saxifraga hirculoides Decne.,"Voy. Inde 4(Bot): 67, pl. 78. 1835."
wfo-0001136298,Saxifraga hispidula D.Don,Trans. Linn. Soc. London 13: 380. 1821.
wfo-1200027100,Saxifraga hookeri Engl. & Irmsch. ,Bot. Jahrb. Syst. 48(3-4): 582. 1912.
wfo-0001383325,Saxifraga hookeri var. rolwalingensis (H.Ohba) Kozhevn.,Rast. Tsentral. Azii 16: 78. 2007.
wfo-0000494301,Saxifraga hypostoma Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 103. 1958. "
wfo-0000493831,Saxifraga jacquemontiana Decne.,"Voy. Inde 4(1): 68, pl. 78. f. 2. 1841."
wfo-0000493830,Saxifraga jaljalensis H.Ohba & S.Akiyama,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 31. 1992. "
wfo-0001136257,Saxifraga kingdonii C.Marquand,"J. Linn. Soc., Bot. 48: 179. 1929."
wfo-0001136262,Saxifraga kingiana Engl. & Irmsch.,Bot. Jahrb. Syst. 48(3-4): 610. 1912.
wfo-0000493848,Saxifraga kumaunensis Engl.,"Pflanzenr. IV, 117(Heft 67): 573. 1919."
wfo-0000493972,Saxifraga latiflora Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 71. 1857."
wfo-0000494001,Saxifraga lepida Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 239. 1960. "
wfo-0001136330,Saxifraga llonakhensis W.W.Sm.,Rec. Bot. Surv. India 4: 192. 1911. 
wfo-0000493709,Saxifraga lowndesii Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 106. 1958."
wfo-0001283849,Saxifraga lychnitis Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 68. 1857. "
wfo-0001381968,Saxifraga lychnitis var. everestiana Dentant,"Alpine Bot. 2018: 4, f. 3. 2018."
wfo-0000493741,Saxifraga mallae H.Ohba & Wakab.,J. Jap. Bot. 62(6): 165 1987.
wfo-0000493750,Saxifraga micans Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 126. 1958."
wfo-0000493743,Saxifraga microphylla Royle ex Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 72. 1857. "
wfo-0000493716,Saxifraga mira Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 114. 1958."
wfo-0001136156,Saxifraga montanella Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 238. 1960. "
wfo-0001136258,Saxifraga moorcroftiana (Ser.) Wall. ex Sternb.,Rev. Saxifr. Suppl. 2: 28. 1831. 
wfo-0001136446,Saxifraga mucronulata Royle,"Ill. Bot. Himal. Mts. 27, pl. 50, f. 2. 1833."
wfo-0001136458,Saxifraga mucronulatoides J.T.Pan,Acta Phytotax. Sin. 29(1): 23. 1991.
wfo-0000493678,Saxifraga nakaoi Kitam.,Fauna Fl. Nepal Himalaya 144. 1955.
wfo-0000493677,Saxifraga namdoensis Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 237. 1960. "
wfo-0001136348,Saxifraga nanella Engl. & Irmsch.,"Bot. Jahrb. Syst. 50(5, Beibl. 114): 44. 1914. "
wfo-0000493686,Saxifraga neopropagulifera H.Hara,J. Jap. Bot. 51(1): 7. 1976.
wfo-0001136392,Saxifraga nigroglandulifera N.P.Balakr.,J. Bombay Nat. Hist. Soc. 67: 59. 1970.
wfo-0000493628,Saxifraga palpebrata Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 67. 1857."
wfo-0001136265,Saxifraga parnassifolia D.Don,Trans. Linn. Soc. London 13(2): 405. 1821.
wfo-0001136170,Saxifraga parva Hemsl.,"J. Linn. Soc., Bot. 30: 112. 1894. "
wfo-0001136463,Saxifraga perpusilla Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 72. 1857. "
wfo-0000495019,Saxifraga pilifera Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 66. 1857."
wfo-0000495012,Saxifraga poluniniana Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 114. 1958."
wfo-0001136002,Saxifraga pulvinaria Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2: 105. 1960."
wfo-0001136365,Saxifraga punctulata Engl.,Bot. Jahrb. Syst. 48(3-4): 601. 1912.
wfo-0000494977,Saxifraga quadrifaria Engl. & Irmsch.,"Pflanzenr. IV, 117(Heft 69): 575. 1919."
wfo-0000494848,Saxifraga rhodopetala Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 124. 1958."
wfo-0000494811,Saxifraga roylei Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 95. 1958."
wfo-0001136167,Saxifraga saginoides Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 68. 1857."
wfo-0000494552,Saxifraga serrula Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2: 252. 1960. "
wfo-0000494534,Saxifraga sibirica L.,Syst. Nat. (ed. 10) 2: 1027. 1759.
wfo-0000494563,Saxifraga sikkimensis Engl.,"Engl., Bot. Jahrb. Syst. 48(3-4): 573. 1912."
wfo-0001225075,Saxifraga sinomontana J.T.Pan & Gornall,Novon 10(4): 377. 2000.
wfo-0000494774,Saxifraga sphaeradena Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(9): 235. 1960. "
wfo-0000494772,Saxifraga staintonii Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 118. 1958. "
wfo-0001136356,Saxifraga stella-aurea Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 72. 1857. "
wfo-0001136014,Saxifraga stenophylla Royle,"Ill. Bot. Himal. Mts. 227, pl. 50, f. 1. 1835."
wfo-0000494725,Saxifraga stolitzkae Duthie ex Engl. & Irmsch.,"Pflanzenr. IV, 117: 569. 1919. "
wfo-0000494724,Saxifraga stolonifera Curtis,Philos. Trans. 64(1): 308. 1774.
wfo-0001136290,Saxifraga strigosa Wall. ex Ser.,Prodr. 4: 41. 1830.
wfo-0001136421,Saxifraga subsessiliflora Engl. & Irmsch.,"Pflanzenr. IV, 117: 573. 1919. "
wfo-0001136295,Saxifraga substrigosa J.T.Pan,Fl. Xizang 2: 463. 1985.
wfo-0001136396,Saxifraga tangutica Engl.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 29: 114. 1883. "
wfo-0001136387,Saxifraga tentaculata C.E.C.Fisch.,Bull. Misc. Inform. Kew 1940(7): 295. 1941.
wfo-0001136316,Saxifraga umbellulata Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 71. 1857."
wfo-0000494614,Saxifraga viscidula Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 69. 1857."
wfo-0001136276,Saxifraga wallichiana Sternb.,Rev. Saxifr. Suppl. 1: t. 22. 1822.
wfo-0000494065,Saxifraga williamsii Harry Sm.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 2(4): 100. 1958. "
wfo-0000494166,Saxifraga zimmermannii Baehni,Candollea 16: 226. 1958.
wfo-0001135728,Tiarella polyphylla D.Don,Prodr. Fl. Nepal. 210. 1825.
wfo-0000625447,Crassula schimperi C.A.Mey.,Index Seminum Hort. Petrop. 8: 56. 1842.
wfo-0001299506,Kalanchoe integra (Medik.) Kuntze,Revis. Gen. Pl. 1: 229. 1891.
wfo-0000357656,Kalanchoe pinnata (Lam.) Pers.,Syn. Pl. 1: 446. 1805. 
wfo-0001261177,Phedimus odontophyllus (Fröd.) 't Hart,Evol. & Syst. Crassulac. 169. 1995.
wfo-0000398964,Rhodiola amabilis (H.Ohba) H.Ohba,J. Jap. Bot. 51(12): 386. 1976.
wfo-0001316334,Rhodiola bupleuroides (Wall. ex Hook.f. & Thomson) S.H.Fu ,"Acta Phytotax. Sin., Addit. 124. 1965."
wfo-0001316330,Rhodiola bupleuroides var. parva (Fröd.) H.Ohba,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 26. 1992."
wfo-0001300586,Rhodiola calliantha (H.Ohba) H.Ohba,J. Jap. Bot. 51: 386. 1976.
wfo-0001316318,Rhodiola chrysanthemifolia (H.Lév.) S.H.Fu ,"Acta Phytotax. Sin., Addit. 1: 127. 1965. "
wfo-0001300652,Rhodiola chrysanthemifolia subsp. sacra (Prain ex Raym.-Hamet) H.Ohba,"J. Fac. Sci. Univ. Tokyo, Sect. 3. Bot. 12: 384. 1980."
wfo-0001299891,Rhodiola coccinea (Royle) Borris.,Fl. URSS 9: 41. 1939.
wfo-0000399351,Rhodiola crenulata (Hook.f. & Thomson) H.Ohba,J. Jap. Bot. 51: 386. 1976. 
wfo-0001300613,Rhodiola cretinii (Raym.-Hamet) H.Ohba,J. Jap. Bot. 51(12): 386. 1976.
wfo-0001300626,Rhodiola discolor (Franch.) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 124. 1965. "
wfo-0001299894,Rhodiola fastigiata (Hook.f. & Thomson) S.H.Fu,"Acta Phytotax. Sin., Addit. 122. 1965. "
wfo-0001299897,Rhodiola heterodonta (Hook.f. & Thomson) Boriss.,Fl. URSS 9: 32. 1939.
wfo-0001261357,Rhodiola himalensis (D.Don) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 121. 1965."
wfo-0001219568,Sedum bouvieri Raym.-Hamet, J. Bot. 54(Suppl. 1): 11 (1916)
wfo-0001300630,Rhodiola hookeri S.H.Fu ,Acta Phytotax. Sin. Addit. 1: 124. 1965
wfo-0001300622,Rhodiola humilis (Hook.f. & Thomson) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 119. 1965. "
wfo-0001281381,Rhodiola imbricata Edgew.,Trans. Linn. Soc. London 20: 47. 1846.
wfo-0000399338,Rhodiola lobulata (N.B.Singh & U.C.Bhattach.) H.Ohba,J. Jap. Bot. 61(7): 205. 1986. 
wfo-0000399328,Rhodiola nepalica (H.Ohba) H.Ohba,J. Jap. Bot. 51(12): 386. 1976. 
wfo-0001300637,Rhodiola prainii (Raym.-Hamet) H.Ohba,J. Jap. Bot. 51(12): 386. 1976.
wfo-0001261438,Rhodiola purpureoviridis subsp. phariensis (H.Ohba) H.Ohba,J. Jap. Bot. 61: 206. 1986.
wfo-0001300647,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 127. 1965. "
wfo-0001300632,Rhodiola smithii (Raym.-Hamet) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 122. 1965. "
wfo-0001300603,Rhodiola tibetica (Hook.f. & Thomson) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 121. 1965. "
wfo-0001300633,Rhodiola wallichiana (Hook.) S.H.Fu,"Acta Phytotax. Sin., Addit. 1: 125. 1965."
wfo-0001299850,Rosularia adenotricha (Wall. ex Edgew.) C.-A.Jansson,Fl. Iranica 72: 29. 1970. 
wfo-0001300450,Rosularia alpestris subsp. marnieri (Raym.-Hamet ex H.Ohba) Eggli,Bradleya 6(Suppl.) 47. 1988.
wfo-0001300457,Rosularia rosulata (Edgew.) H.Ohba,J. Jap. Bot. 52(1): 9. 1977.
wfo-0001261255,Sedum chauveaudii Raym.-Hamet,Notul. Syst. (Paris) 1: 137. 1910.
wfo-0001228665,Sedum filipes Hemsl.,"J. Linn. Soc., Bot. 23(155): 284, pl. 7, f. 1-3. 1887. "
wfo-0000437478,Sedum holei Raym.-Hamet ,J. Bot. 51: 55. 1913.
wfo-0001261214,Sedum gagei Raym.-Hamet,Repert. Spec. Nov. Regni Veg. 8: 263. 1910.
wfo-0001255822,Sedum henrici-roberti Raym.-Hamet,Repert. Spec. Nov. Regni Veg. 12: 407. 1913.
wfo-0000437292,Sedum magae Raym.-Hamet,Repert. Spec. Nov. Regni Veg. 13: 350. 1914.
wfo-0001252067,Sedum multicaule Wall. ex Lindl.,Edwards's Bot. Reg. 26(Misc.): 58. 1840.
wfo-0001261206,Sedum obtusipetalum subsp. dandyanum H.Ohba,J. Jap. Bot. 61: 274. 1986.
wfo-0001300698,Sedum oreades (Decne.) Raym.-Hamet,Bull. Soc. Bot. France 56: 571. 1910.
wfo-0000441327,Sedum perpusillum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 103. 1858."
wfo-0001261233,Sedum przewalskii Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 29: 156. 1883. "
wfo-0000499091,Sedum pseudomulticaule H.Ohba,J. Jap. Bot. 53(11): 328. 1978.
wfo-0001261203,Sedum roborowskii Maxim.,"Bull. Acad. Imp. Sci. Saint-Pétersbourg, sér. 3, 29: 154. 1883. "
wfo-0001255823,Sedum triactina A.Berger,Nat. Pflanzenfam. (ed. 2) 18a: 460. 1930.
wfo-0001300700,Sedum trullipetalum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 2: 102. 1858."
wfo-0001300672,Sinocrassula indica (Decne.) A.Berger,Nat. Pflanzenfam. (ed. 2) 18a: 463. 1930.
wfo-0000373510,Myriophyllum aquaticum (Vell.) Verdc.,Kew Bull. 28(1): 36. 1973.
wfo-0000373566,Myriophyllum spicatum L.,Sp. Pl. 2: 922. 1753. 
wfo-0000531468,Ampelocissus barbata (Wall.) Planch.,Monogr. Phan. 5(2): 372. 1887.
wfo-0000531497,Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch.,Vigne Amér. Vitic. Eur. 8(12): 375. 1884.
wfo-0000531533,Ampelocissus latifolia (Roxb.) Planch.,Vigne Amér. Vitic. Eur. 8(12): 374. 1884.
wfo-0000531579,Ampelocissus rugosa (Wall.) Planch.,Vigne Amér. Vitic. Eur. 8(12): 374. 1884.
wfo-0000531589,Ampelocissus sikkimensis (M.A.Lawson) Planch.,Vigne Amér. Vitic. Eur. 8(12): 375. 1884. 
wfo-0000531668,Ampelopsis glandulosa (Wall.) Momiy.,Bull. Univ. Mus. Univ. Tokyo 2: 78. 1971.
wfo-0000591233,Causonis japonica (Thunb.) Raf.,Sylva Tellur. 87. 1838. 
