WFOID,Vernacular_name,LocalID,scientificName,transliteration,Devnagari (preeti),Devnagari (unicode),Language,countryCode,rights,license,bibliographicCitation,compiler
wfo-0001006196,Bakhre jhar (बाख्रे झार ),NEP05595,Sorbaria tomentosa (Lindl.) Rehder,Bakhre jhar,afv|] emf/ ,बाख्रे झार ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000996557,Bajhar (बझार ),NEP05609,Sorbus microphylla (Wall. ex Hook.f.) Wenz.,Bajhar,aemf/ ,बझार ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000997009,"Panda, Panas (पान्डा, पानस )",NEP05616,Spiraea arcuata Hook.f.,"Panda, Panas","kfG8f, kfg; ","पान्डा, पानस ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001016769,Seto khareto (सेतो खरेटो ),NEP05617,Spiraea bella Sims,Seto khareto,;]tf] v/]6f] ,सेतो खरेटो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001016808,Jhilleti (झिल्लेटी ),NEP05621,Spiraea canescens D.Don,Jhilleti,lemNn]6L ,झिल्लेटी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000663803,"Guyeli, Madilo (गुऐली, मदिलो )",NEP05637,Elaeagnus infundibularis Momiy.,"Guyeli, Madilo","u'P]nL, dlbnf] ","गुऐली, मदिलो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000663803,Kal gedi (काल गेडी ),NEP05639,Elaeagnus kanaii Momiy.,Kal gedi,sfn u]8L ,काल गेडी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000663809,Guyeli (गुऐली ),NEP05641,Elaeagnus umbellata Thunb.,Guyeli,u'P]nL ,गुऐली ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000663963,"Dale chuk, Chugo (डाले चुक, चुगो )",NEP05643,Hippophae salicifolia D.Don,"Dale chuk, Chugo","8fn] r's, r'uf] ","डाले चुक, चुगो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000663919,"Bhuin chuk, Serke (भुईँ चुक, सेर्के )",NEP05646,Hippophae tibetana Schltdl.,"Bhuin chuk, Serke","e'O{F r's, ;]s]{ ","भुईँ चुक, सेर्के ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001046529,Muse lari (मुसे लरी ),NEP05648,Berchemia edgeworthii M.A.Lawson,Muse lari,d';] n/L ,मुसे लरी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000564139,Bhatwasee (भट्वासी ),NEP05653,Gouania leptostachya DC.,Bhatwasee,e6\jf;L ,भट्वासी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131352,Bangi kath (बाँगी काठ ),NEP05657,Hovenia acerba Lindl.,Bangi kath,aFfuL sf7 ,बाँगी काठ ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131475,Chille kath (चिल्ले काठ ),NEP05663,Rhamnus napalensis (Wall.) M.A.Lawson,Chille kath,lrNn] sf7 ,चिल्ले काठ ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131395,"Kande paiyun, Bhalu kanda (काँडे पैँयु, भालु काँडा )",NEP05670,Rhamnus virgata Roxb. var. virgata ,"Kande paiyun, Bhalu kanda","sfF8] k}Fo', efn' sfF8f ","काँडे पैँयु, भालु काँडा ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000418397,Sanarjom (सनरजोम ),NEP05684,Ventilago denticulata Willd.,Sanarjom,;g/hf]d ,सनरजोम ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000418343,Hade bayar (हाडे बयर ),NEP05687,Ziziphus incurva Roxb.,Hade bayar,xf8] ao/ ,हाडे बयर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000430548,"Aguje bayar, Bayar (अगुजे बयर, बयर )",NEP05688,Ziziphus mauritiana Lam.,"Aguje bayar, Bayar","cu'h] ao/, ao/ ","अगुजे बयर, बयर ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131514,Bayar (बयर ),NEP05689,Ziziphus nummularia (Burm.f.) Wight & Arn.,Bayar,ao/ ,बयर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000460272,"Boksi bayar, Aule bayar (बोेक्सी बयर, औले बयर )",NEP05692,Ziziphus oenopolia (L.) Mill.,"Boksi bayar, Aule bayar","af]]S;L ao/, cf}n] ao/ ","बोेक्सी बयर, औले बयर ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131392,"Kante bayar, Harraya bayar (काँटे बयर, हर्राया बयर )",NEP05695,Ziziphus rugosa Lam.,"Kante bayar, Harraya bayar","sfF6] ao/, x/f{of ao/ ","काँटे बयर, हर्राया बयर ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001131276,Ban bayar (वन बयर ),NEP05696,Ziziphus xylopyrus (Retz.) Willd.,Ban bayar,jg ao/ ,वन बयर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000460090,"Chepte pangro, Chil, Sano pangro (चेप्टे पाङ्ग्रो, चिल, सानो पाङग्रो )",NEP05699,Holoptelea integrifolia (Roxb.) Planch.,"Chepte pangro, Chil, Sano pangro","r]K6] kfª\u|f], lrn, ;fgf] kfªu|f] ","चेप्टे पाङ्ग्रो, चिल, सानो पाङग्रो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000724298,Kumliya (कुम्लिया ),NEP05701,Ulmus chumlia Melville & Heybroek,Kumliya,s'lDnof ,कुम्लिया ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001240598,Chamlayo (चम्लायो ),NEP05704,Ulmus lanceifolia Roxb. ex Wall.,Chamlayo,rDnfof] ,चम्लायो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001240599,Dhamina (धमिना ),NEP05705,Ulmus wallichiana Planch.,Dhamina,wldgf ,धमिना ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001284765,"Bhang, Ganja (भाङ, गाँजा )",NEP05707,Cannabis sativa L.,"Bhang, Ganja","efª, ufFhf ","भाङ, गाँजा ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000593422,Khari (खरी ),NEP05710,Celtis australis L.,Khari,v/L ,खरी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000584008,Khari (खरी ),NEP05711,Celtis tetrandra Roxb.,Khari,v/L ,खरी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000593783,Khaksi (खाक्सी ),NEP05713,Trema cannabina Lour.,Khaksi,vfS;L ,खाक्सी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000593788,"Madise khari, Kuyel (मदिसे खरी, कुयेल )",NEP05714,Trema orientalis (L.) Blume,"Madise khari, Kuyel","dlb;] v/L, s'o]n ","मदिसे खरी, कुयेल ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000525974,Latahar (लटहर ),NEP05722,Artocarpus chama Buch.-Ham.,Latahar,n6x/ ,लटहर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000550454,Badahar (बढहर ),NEP05724,Artocarpus lacucha Roxb. ex Buch.-Ham.,Badahar,a9x/ ,बढहर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000687266,Paras pipal (पारस पिपल ),NEP05729,Ficus arnottiana (Miq.) Miq.,Paras pipal,kf/; lkkn ,पारस पिपल ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000687397,"Timila, Nimaro, Anjeer (तिमिला, निमारो, अँजिर )",NEP05734,Ficus auriculata Lour.,"Timila, Nimaro, Anjeer","ltldnf, lgdf/f], cFlh/ ","तिमिला, निमारो, अँजिर ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000689540,Bar (बर ),NEP05737,Ficus benghalensis L.,Bar,a/ ,बर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000687501,"Sami, Swami (समी, स्वामी )",NEP05739,Ficus benjamina L.,"Sami, Swami",";dL, :jfdL ","समी, स्वामी ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688170,Pakar (पकर ),NEP05749,Ficus geniculata Kurz,Pakar,ks/ ,पकर ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688433,Pakhuri (पाखुरी ),NEP05750,Ficus glaberrima Blume,Pakhuri,kfv'/L ,पाखुरी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688478,Dudhe lahara (दुधे लहरा ),NEP05752,Ficus hederacea Roxb.,Dudhe lahara,b'w] nx/f ,दुधे लहरा ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000687316,"Kharseto, Khasreto (खरसेटो, खस्रेटो )",NEP05753,Ficus hirta Vahl,"Kharseto, Khasreto","v/;]6f], v;|]6f] ","खरसेटो, खस्रेटो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688642,"Khasreto, Thotne, Kothaya dumri (खस्रेटो, ठोट्ने, कोठाया डुम्री )",NEP05754,Ficus hispida L.f.,"Khasreto, Thotne, Kothaya dumri","v;|]6f], 7f]6\g], sf]7fof 8'd|L ","खस्रेटो, ठोट्ने, कोठाया डुम्री ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688728,Kabro (काब्रो ),NEP05758,Ficus lacor Buch.-Ham.,Kabro,sfa|f] ,काब्रो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000688969,Jamu (जामु ),NEP05761,Ficus microcarpa L.f.,Jamu,hfd' ,जामु ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
