taxonID,description,type,source,language,created
wfo-0001266240,"<b>Stems</b> usually less than 3 dm; bud clusters erect. <b>Cauline leaves:</b> blade margins frequently repand, occasionally dentate. <b>Fruiting pedicels</b> slender. <b>Fruits</b> stipitate (gynophore slender), obpyriform to narrowly obovoid, (5-)6-9 mm, base truncate. <b>2<i>n</i></b> = 12.",general,DEC0A7BB-466B-44B5-85A3-E86F13F2215C,English,2010-03-14
wfo-0001266277,"<b>Annuals (winter);</b> with a fine taproot; sparsely pubescent, trichomes (minute), 3- or 4-rayed, rays furcate or, sometimes, trifurcate. <b>Stems</b> few to several from base, erect, (from basal leaf cluster, branched distally, flowering branches slender, subtended by bracts), 3-6 dm. <b>Basal leaves:</b> blade oblanceolate or broadly obovate, to 10 cm, margins usually sinuate-dentate or entire, sometimes lobed. <b>Cauline leaves:</b> (proximal shortly petiolate, distal sessile); blade oblanceolate to narrowly oblong, similar to basal, (distal with base slightly cuneate). <b>Racemes</b> paniculate, (rachises and pedicels more densely pubescent than proximal leaves). <b>Fruiting pedicels</b> (widely divaricate-ascending and straight, or slightly recurved), 10-15 mm, (slender, pubescent). <b>Flowers:</b> sepals elliptic, 3-7 mm, (median pair slightly thickened apically, cucullate); petals (white), broadly ovate, to 12 mm, (narrowing gradually to short claw). <b>Fruits</b> (widely spreading to nearly pendent in age, shortly stipitate), globose or subglobose, not or slightly inflated, 3-10 mm; valves (not retaining seeds after dehiscence), glabrous; replum as wide as or wider than fruit; ovules 8-12 per ovary; style ca. 2 mm, (slender, fragile). <b>Seeds</b> flattened. <b>2<i>n</i></b> = 12.",general,A7BB4552-A8A3-491E-9817-0534BBD93EBF,English,2010-03-14
wfo-0001280612,"<b>Perennials;</b> caudex usually simple, rarely branched, (loosely mounded, rosette-like growth); densely (silvery or gray) pubescent, trichomes (sessile), 5-rayed, rays bifurcate, slightly fused near base of main rays, (tuberculate throughout, less over umbo). <b>Stems</b> several from base, decumbent to prostrate, (well-exserted beyond basal leaves), 0.2-0.5 dm. <b>Basal leaves:</b> (petiole differentiated from blade); blade (slightly cupped, leathery, nearly 1 mm thick), oblanceolate to orbicular, 1.2-2 cm, margins entire, (apex acute). <b>Cauline leaves:</b> blade spatulate, similar to basal. <b>Racemes</b> dense, (subumbellate). <b>Fruiting pedicels</b> (ascending, curved), 5-7 mm. <b>Flowers:</b> sepals (pale yellow), elliptic to oblong, 3.5-4.0 mm, (median pair somewhat thickened apically, cucullate); petals lingulate, 5-6 mm. <b>Fruits</b> globose or ellipsoid, slightly inflated (with slight apical constriction), 3-6 mm; valves pubescent, trichomes closely appressed; ovules 8 per ovary; style 1-3 mm (shorter than mature fruit). <b>Seeds</b> plump, (oblong).",general,C75349E4-B2B2-42B5-8862-917BC95133FE,English,2010-03-14
wfo-0001266275,"<b>Caudex</b> usually simple. <b>Stems</b> usually few from base, erect or outer decumbent, 1.5-2.5 dm. <b>Basal leaves:</b> blade (outer) often broadly elliptic, base narrowing gradually to petiole, margins sinuate to dentate (or blade deltate, less than 1 cm, base abruptly narrowed to petiole). <b>Racemes</b> usually elongated. <b>Petals</b> white, (9-)11-15 mm, often 2 times as long as sepals. <b>2<i>n</i></b> = 12.",general,BE9878E0-602B-41E8-9AE4-E38F1D783F79,English,2010-03-14
wfo-0001280602,"<b>Racemes</b> congested (4-8 cm). <b>Fruiting pedicels</b> 10-15 mm. <b>Fruit valves</b> usually not inflated, coriaceous; trichomes slightly spreading.",general,CC424374-BBFA-491E-867A-88CB10A05634,English,2010-03-14
wfo-0001266312,"<b>Annuals;</b> mostly densely pubescent, sometimes glabrous, trichomes usually 5-parted. <b>Stems</b> erect to decumbent at base, (unbranched or branched), 2-7 dm, (pubescent proximally, trichomes branched). <b>Basal leaves:</b> blade (oblanceolate), 5-15 cm, margins irregularly dentate to 2-pinnatifid, (apex acute to obtuse), surfaces densely pubescent (trichomes erect, 5-parted). <b>Cauline leaves</b> (usually overlapping); blade oblong to lanceolate, 1-4 cm, base (proximal) often narrowed and cuneate, (distal) auriculate, margins dentate to toothed, (apex acute to obtuse, densely pubescent on midrib, trichomes branched). <b>Fruiting pedicels</b> ascending to divaricate, straight to slightly curved upward, 10-20 mm, densely pubescent. <b>Flowers:</b> sepals 5-7 × 2-3 mm, densely pubescent; petals yellow, 8-12 × 6-9 mm, (abruptly narrowed to a short claw), apex rounded to slightly emarginate; filaments dilated basally, (3-4 mm, anthers sagittate, 2.5-3 mm, glandular tissue projecting, subtending paired stamens, nearly surrounding bases of single stamens). <b>Fruits</b> sessile or subsessile, globose or subglobose (slightly longer than broad), 4-6 × 4-5 mm; valves glabrous; replum not flattened; septum complete, (translucent); ovules (8-)16-28(-40) per ovary, (attached in proximal 1/2); style 1-1.5 mm, glabrous; stigmas expanded. <b>Seeds</b> orbicular, 2.5-3 mm. <b>2<i>n</i></b> = 18.",general,5D6B7D5F-D8C2-47C8-A1C6-C149BFD1C76D,English,2010-03-14
wfo-0001266239,"<b>Annuals or biennials;</b> (delicate, wiry); with a fine taproot; pubescent, trichomes (sessile or subsessile), 4-7-rayed, rays distinct, usually furcate, occasionally bifurcate, (smooth to somewhat tuberculate). <b>Stems</b> simple to several from base, erect, often outer decumbent, (unbranched or branched distally), 1-7 dm. <b>Basal leaves:</b> blade oblanceolate to elliptic, 1.5-8(-11.5) cm, margins lyrate-pinnatifid to dentate or repand, (abaxial surface densely pubescent, adaxial sparsely pubescent). <b>Cauline leaves:</b> (proximal petiolate, distal sessile); blade oblanceolate to oblong, 1-7 cm, margins dentate to repand. <b>Racemes</b> loose, (elongated). <b>Fruiting pedicels</b> (usually divaricate-spreading, sometimes horizontal or shallowly recurved, straight or slightly curved), (7-)10-20(-25) mm, (slender or stout). <b>Flowers:</b> sepals elliptic or broadly ovate, 3-6.5(-8) mm, (median pair slightly thickened apically, cucullate); petals (yellow to orange), broadly obovate, 6-11 mm, (narrowing gradually to short claw). <b>Fruits</b> (stipitate or subsessile, gynophore 1-2 mm), globose, subglobose, obpyriform, or obovoid, not or slightly inflated, 3-9 mm; valves (not retaining seeds after dehiscence), glabrous throughout or sparsely pubescent inside; replum as wide as or wider than fruit; ovules 8-20(-28) per ovary; style 2-4.5 mm. <b>Seeds</b> slightly flattened.",general,A643204C-15F2-42FE-9EBE-26F2CDAB7F3D,English,2010-03-14
wfo-0001266233,"<b>Biennials or perennials;</b> caudex branched, (± woody); densely pubescent, trichomes (sessile), 3-6-rayed, rays distinct and simple or furcate, (in 2 layers, lower layer umbonate, smooth to finely tuberculate, some often with a U-shaped notch). <b>Stems</b> several from base, erect, (arising among leaves of an elongated main axis), to 5 dm (± equal). <b>Basal leaves</b> (shortly petiolate); blade obovate to oblanceolate, (1.5-)2.5-5(-6) cm, margins entire, sinuate to shallowly toothed, or pinnatifid. <b>Cauline leaves</b> (sessile or shortly petiolate); blade oblanceolate to oblong, 1.3-3(-4) cm, (base cuneate), margins entire or repand to dentate. <b>Racemes</b> dense. <b>Fruiting pedicels</b> (usually spreading horizontally, straight), 7-14(-21) mm. <b>Flowers:</b> sepals elliptic or obovate, 2.6-4.1 mm, (median pair thickened apically, cucullate); petals (bright yellow), obovate, 3.5-6.5(-7.5) mm, (margins sinuate). <b>Fruits</b> (sessile or substipitate); globose, often slightly compressed apically, (1-)2-3 mm; valves sparsely pubescent, sometimes pubescent inside, trichomes spreading, 3-5-rayed; ovules 4 per ovary; style 2-3.5(-4) mm. <b>Seeds</b> flattened or plump, (often outer surface hemispherical, inner surface flattened, or both surfaces rounded). <b>2<i>n</i></b> = 14.",general,8C026374-713F-42F7-A0C2-E4904283B729,English,2010-03-14
wfo-0001266226,"<b>Cauline leaves</b> imbricate, blade sometimes orbicular. <b>Fruit valves:</b> trichomes stalked.",general,BE593537-131F-4C7A-8405-37EE0ADED5B9,English,2010-03-14
wfo-0000578684,"<b>Annuals or, rarely, perennials,</b> (compact, rarely sprawling) <b>. Stems</b> erect, or, rarely, prostrate, (much-branched), to 8 dm. <b>Cauline leaves:</b> blade ovate to spatulate, or (distal) oblanceolate (less lobed), (smaller distally), margins crenate, dentate, or sinuate (not pinnatifid). <b>Racemes</b> 1-2 dm, (congested); rachis straight. <b>Fruiting pedicels</b> 1.8-8 mm. <b>Flowers:</b> sepals 3.5-5 mm, lateral pair not saccate basally; petals white to pale lavender, (well-developed or reduced to bristles), 4.6-9.7 × 1.5-3 mm, claw not distinct. <b>Fruits</b> (4-angled or 8-ribbed), cylindrical, 12-29 × 3-9 mm; proximal segment terete, (5-10 mm); terminal segment fusiform to turbinate, (7-15 mm), (beak flattened), apex acute, blunt, or retuse. <b>Seeds:</b> cotyledons accumbent to, sometimes, incumbent.",general,5C83D7B1-4BB4-46EB-91DF-7F14E3DE415D,English,2010-03-14
wfo-0001266232,"<b>Perennials;</b> caudex simple or branched; densely pubescent, trichomes (sessile), 4-7-rayed, rays furcate or bifurcate, (smooth or, rarely, finely tuberculate). <b>Stems</b> simple or several from base, spreading, (unbranched, sparsely pubescent), to 1.5 dm. <b>Basal leaves:</b> blade narrowly elliptic or obovate, 1-3(-4) cm, margins entire or nearly so. <b>Cauline leaves</b> (sessile or shortly petiolate); blade narrowly obovate or oblanceolate, 0.4-1.2 cm, margins entire. <b>Racemes</b> loose, (few-flowered). <b>Fruiting pedicels</b> (spreading, straight or slightly curved), 4-7 mm. <b>Flowers:</b> sepals linear, lanceolate, or elliptic, 3.5-6.5 mm, (median pair thickened apically, cucullate); petals oblanceolate, 5.5-9(-10) mm. <b>Fruits</b> globose or subglobose, not or slightly compressed, 3.5-4.3 mm; valves densely pubescent, trichomes spreading, 3-6- rayed, (appearing shaggy); ovules 4-8 per ovary; style 4.5-7 mm. <b>Seeds</b> slightly flattened, (suborbicular).",general,F93294A3-91CD-405B-AF3A-23DB1CB10DD0,English,2010-03-14
wfo-0001266253,"<b>Plants</b> erect; trichomes tuber-culate throughout, less densely so over the center, (rays often fused at base). <b>Basal leaves:</b> blade margins entire. <b>Racemes</b> not secund, fairly dense in fruit. <b>Fruiting pedicels</b> straight (nearly erect), or sigmoid. <b>Petals</b> yellow. <b>Fruits</b> as wide as or longer than wide, apex rounded-acute; valves glabrous inside; septum complete or 1/3-1/2 perforate; ovules 4-8 per ovary; style 6-9 mm.",general,E9F92D11-0BCE-4D03-AF70-04D0A23F3116,English,2010-03-14
wfo-0001266245,"<b>Perennials;</b> (forming loose mats); caudex (buried), branched; densely pubescent, trichomes (short-stalked), 4-6-rayed, rays distinct, bifurcate, (rough-tuberculate). <b>Stems</b> few to several from base, prostrate to erect or spreading, 0.05-0.5(-1.2) dm. <b>Basal leaves:</b> (petiole and blade differentiated or not); blade spatulate to elliptic or linear or narrowly oblanceolate, 0.5-1.5 (-2.5) cm, margins entire. <b>Cauline leaves</b> similar to basal, smaller. <b>Racemes</b> dense. <b>Fruiting pedicels</b> (ascending, straight or slightly curved), 2-6 mm. <b>Flowers:</b> sepals narrowly lanceolate to lanceolate, 2.8-6 mm; petals (pale to deep yellow), narrowly lanceolate to oblanceolate, 5-9 mm, (claw undifferentiated from blade). <b>Fruits</b> (sessile or substipitate), globose or subglobose to obovoid, not or slightly inflated, 3-6 mm, (firm, apex acute); valves (reddish in age, not retaining seeds after dehiscence), glabrous throughout; replum as wide as or wider than fruit; ovules 4-8 per ovary; style 1.7-6 mm. <b>Seeds</b> flattened.",general,00B51248-50E3-4236-8095-AB3B878B2B22,English,2010-03-14
wfo-0001036982,"<b>Perennials;</b> caudex usually branched, (rhizomelike, ces-pitose); densely (silvery) pubescent, trichomes (often stalked, appressed), several-rayed, rays furcate or bifurcate, (umbonate, strongly tuberculate throughout). <b>Stems</b> several from base, ± erect, exceeding basal rosette by ± 0.5 dm. <b>Basal leaves</b> (forming a strong rosette; long-petiolate); blade oblanceolate to ovate or orbicular, (1.5-) 2-4(-8) cm, (base usually abruptly tapering to petiole), margins entire. <b>Cauline leaves:</b> blade oblanceolate, 1-2 cm, margin entire, (apex acute). <b>Racemes</b> congested, (greatly exceeding leaves). <b>Fruiting pedicels</b> (spreading, straight or slightly curved), 7-11 mm. <b>Flowers:</b> sepals often keeled, 6-8 mm; petals spatulate, 8-10 mm. <b>Fruits</b> didymous, highly inflated, 8-22 × 10-25 mm, (papery, basal and apical sinuses deep); valves (retaining seeds after dehiscence), densely pubescent, trichomes appressed; replum linear to oblong, as wide as or wider than fruit; ovules 8 per ovary; style 7-9 mm. <b>Seeds</b> flattened. <b>2<i>n</i></b> = 16.",general,E21B8462-43A7-457F-BE62-FACF8A269E2B,English,2010-03-14
wfo-0001280605,"<b>Plants</b> forming soft mats; caudex elongated, elastic (creeping). <b>Basal leaves:</b> petiole differentiated from blade (sometimes weakly); blade oblanceolate to obovate. <b>Anthers</b> 1-1.5 mm. <b>Fruits</b> 1.7-3 mm wide.",general,B82AB2C2-81B7-4687-8106-B35AB7482F5E,English,2010-03-14
wfo-0001266243,"<b>Fruiting pedicels</b> 2-4(-5.5) mm. <b>Fruits:</b> valves glabrous or sparsely pubescent, trichomes not uniform; style 1.8-2.5(-3) mm.",general,55DED23B-D016-4921-BBD6-D37F61E05A52,English,2010-03-14
wfo-0001280607,"<b>Plants</b> ascending; trichomes tuberculate throughout, center low-mounded. <b>Basal leaves:</b> blade margins entire. <b>Racemes</b> secund, ± dense and compact in fruit. <b>Fruiting pedicels</b> sigmoid. <b>Petals</b> yellow. <b>Fruits</b> as wide as or longer than wide, apex rounded-acute; valves glabrous inside; septum complete; ovules (6-)8-12 per ovary; style (4-)4.5-6.5 mm.",general,27D08848-A9DA-4232-A16F-D5DD4670F64E,English,2010-03-14
wfo-0001218317,"<b>Stems</b> 1-3(-3.7) dm, densely hirsute proximally, glabrous distally. <b>Cauline leaves:</b> blade flat distally, margins dentate, surfaces hirsute. <b>Racemes</b> secund; rachis straight. <b>Fruiting pedicels</b> 2-5 mm, sparsely pubescent or glabrous. <b>Flowers:</b> sepals rose to lavender or purple, 5-7 mm, glabrous or sparsely pubescent; petals purple, 8-11 mm; adaxial filaments 6-8 mm. <b>Fruits</b> divaricate to ascending, curved upward; valves glabrous or sparsely pubescent. <b>2<i>n</i></b> = 28.",general,3C7988FD-8E01-422F-BD57-43AB13A1EBB0,English,2010-03-14
wfo-0001243491,"<b>Annuals or biennials;</b> pubescent proximally, glabrate distally. <b>Stems</b> usually branched distally, rarely unbranched, 2-8.5(-10) dm, (often densely pubescent proximally, trichomes flat, crisped). <b>Basal leaves</b> (soon withered); not rosulate; blade oblong, 2-10 cm × 10-30 mm, margins entire or dentate, (surfaces glabrous or sparsely pubescent). <b>Cauline leaves</b> sessile; blade (proximalmost) oblong or (distal) oblong to ovate, base auriculate to amplexicaul, margins usually entire or dentate (rarely dentate distally). <b>Racemes</b> dense. <b>Fruiting pedicels</b> divaricate-ascending to spreading, straight, (slender), 6.5-14(-21) mm, (glabrous or pubescent). <b>Flowers:</b> sepals (calyx often urceolate), erect, yellowish, 3.5-5.5 × 1.5-2 mm, (sparsely pubescent); petals yellow, oblong, 6.5-9(-10) × 1-1.7 mm, (margins crisped), claw 3.5-5 mm (to 2 mm wide); median filament pairs 4-5 mm; anthers linear, 2.5-3.5 mm; gynophore (stout), 0.5-1.5 mm. <b>Fruits</b> suberect to divaricate-ascending or spreading, straight, slightly torulose, 4-8(-9.5) cm × 1.2-1.7 mm; (valves sparsely pubescent at least when immature); ovules 70-94 per ovary; style subclavate, 0.7-2 mm; stigma 2-lobed. <b>Seeds</b> 1-1.7 × 0.7-1 mm. <b>2<i>n</i></b> = 22.",general,56274B21-6F84-4BA1-8727-6524A5E9DBD2,English,2010-03-14
wfo-0001037291,"<b>Annuals;</b> (glaucous), usually glabrous throughout (some-times sepals pubescent). <b>Stems</b> branched distal to base, 1-7.5 dm. <b>Basal leaves</b> (soon withered); not rosulate; petiolate; blade narrowly ovate to oblong, 2.5-5 cm, margins entire. <b>Cauline leaves:</b> blade linear to narrowly linear-lanceolate, 2-12 cm × 1-3(-4) mm, (smaller distally), base auriculate, margins entire. <b>Racemes</b> ebracteate, (lax, usually secund). <b>Fruiting pedicels</b> divaricate, (straight), 1-3(-6) mm. <b>Flowers:</b> calyx urceolate; sepals greenish to purplish, ovate-lanceolate, 6-8 mm, keeled, (apex recurved, usually glabrous, rarely sparsely pubescent); petals white (abaxial pair with purple veins), 8-12 mm, blade 3-5 × 2-3 mm, (unequal, abaxial longer than adaxial), margins not crisped, claw 5-7 mm, narrower than blade; stamens in 3 unequal pairs; filaments: abaxial pair (connate 1/2 their length), 4-7 mm, lateral pair 2-4 mm, adaxial pair (connate their whole length, recurved), 7-11 mm; anthers: abaxial and lateral pairs fertile, 2-2.7 mm, adaxial pairs sterile, 0.5-1.2 mm; gynophore 0.2-0.5 mm. <b>Fruits</b> divaricate, slightly torulose, recurved, flattened, 3.5-6.5 cm × 1-1.2 mm; valves each with obscure midvein; replum straight; ovules 28-40 per ovary; style 0.1-0.3 mm; stigma entire. <b>Seeds</b> narrowly oblong, 1-1.5 × 0.6-0.8 mm; wing 0-0.1 mm wide, distal.",general,F607CBF2-0270-4101-9B35-B111397B9BDA,English,2010-03-14
