taxonID,description,language,contributor
wfo-0001235918,"Plantas pubescentes menos las partes interiores de las flores y haz de las láminas foliares con tricomas escasos, rectos, transparentes, ca. 0.3 mm de largo. Tallos estriados, teretes. Láminas foliares obovadas, divididas hasta 1 cm de la base en tres lóbulos elípticos, 4-8 cm de largo, 4.5-13.0 cm de ancho, cada lóbulo 8-16 mm de ancho, acuminadas en el ápice, ligeramente acorazonadas en la base, revolutas en las márgenes, membranáceas, esencialmente glabras en la haz con tricomas esparcidos sobre las venas principales; pecíolos 1-2 cm de largo, con 4-6 nectarios alargados y capitados en la superficie adaxial; estípulas lineares sobre base ancha, ca. 6 mm de largo. Pedúnculos delgados, 12-14 cm de largo; brácteas libres o unidas hasta ca 2 mm de la base, ovadas, ca. 1.3 cm de largo, 5 mm de ancho, acuminadas y atenuadas en el ápice, redondeadas en la base, deciduas. Flores péndulas, 11.0-17.2 cm de largo; hipantios 5.3-9.0 cm de largo, 7-11 mm de ancho (prensados), dilatados en la base; sépalos elípticos, 5.2-6.2 cm de largo, 1.6-3.0 cm de ancho, conspicuamente carinados abaxialmente, con quillas sobresaliendo ca. 1 cm de la vena principal, con cornículo apical 1.5-2.0 cm de largo, anaranjados; pétalos elípticos, ca. 4.5 cm de largo, 2.2 cm de ancho, anaranjados; corona en una serie, reducida a tubérculos ca. 1 mm de largo; ovarios obovados, densamente pubescentes, con tricomas ca. 0.1 cm de largo. Frutos elípticos, ca. 6 cm de largo, 4 cm de ancho, coriáceos, con pericarpio grueso, color amarillo al madurar; semillas obovadas, 7-8 mm. de largo, ca. 4 mm de ancho, con arilo anaranjado.",Spanish,Linda K. Escobar
wfo-0001091177,"Plantas pubescentes menos los tallos, los pedúnculos y superficie adaxial de las flores, con tricomas aplanados, enroscados, transparentes, ca. 0.3 mm de largo. Tallos angulados, estriados. Láminas foliares generalmente enteras, ovadas, divididas en 2 o 3 lóbulos elípticos en individuos jóvenes, 4.2-9.3 cm de largo, 2.2-5.2 cm de ancho, acuminadas en el ápice, redondeadas o ligeramente acorazonadas, ocasionalmente oblicuas en la base, aserradas en las márgenes con aserraciones hasta 2 mm de largo, coriáceas, rugosas, esencialmente glabras en la haz, con pocos tricomas esparcidos sobre las venas principales, densamente pubescentes en el envés; pecíolos 1.3-2.7 cm de largo, con 4 o 5 nectarios estipitados, generalmente apareados sobre la superficie adaxial distal; estípulas ovadas u oblicuamente ovadas, 1.2-2.0 cm de largo, 5-8 mm de ancho, fimbriado-laciniadas en las márgenes, atenuado-cirrosas en el ápice, generalmente oblicuas en la base, esencialmente glabras, con pocos tricomas esparcidos en las márgenes. Pedúnculos gruesos, torcidos, glabros, 8.0-14.2 cm de largo; brácteas ovadas, libres desde 3 mm de la base, conniventes en las márgenes, 3.2-4.0 cm de largo, 1.9-2.3 cm de ancho, agudas y apiculadas en el ápice, cuneadas en la base, aserrado-fimbriadas en las márgenes, anaranjadas o verdosas con márgenes anaranjadas abaxialmente, escasamente pubescentes en ambas superficies. Flores péndulas, 12.2-14.7 cm de largo, funcionalmente zigomorfas, pubescentes abaxialmente con tricomas rectos ca. 0.2 mm de largo; hipantios 7.1-8.0 cm de largo, 8-10 mm de ancho (prensados), torcidos, ligeramente dilatados en la base y ápice, morados adaxialmente, verdosos abaxialmente; sépalos elípticos, 3.5-5.0 cm de largo, 1.8-2.0 cm de ancho, unidos ca. 7 mm desde la base, ligeramente coriáceos, color crema adaxialmente, anaranjados abaxialmente, ligeramente carinados con arista subapical ca. 7 mm de largo; pétalos subiguales a los sépalos, insertados ca. 7 mm arriba de la corona, color crema manchado con anaranjado cerca a las márgenes; corona reducida a una banda ondulada morada; androceo funcionalmente zigomorfo en antesis con todos los estambres a un lado del gineceo; ovario elíptico-oblongo, pubescente, con tricomas rectos ca. 0.1 mm de largo. Frutos inmaduros elipsoides, ca. 9 cm de largo, ca. 3 cm de ancho, con pericarpio frágil, verdes.",Spanish,Linda K. Escobar
wfo-0001235919,"Plantas glabras. Tallos teretes, estriados. Láminas foliares ovadas, partidas en tres lóbulos elípticos, (3.0-) 4.0 (-6.6) cm de largo, (3.5-) 4.8 (-9.0) cm de ancho, acuminados en el ápice, redondeadas en la base, finamente glandular-aserradas en las márgenes, ligeramente coriáceas; pecíolos 1.3-2.7 cm de largo, delgados, con 4-6 nectarios subsésiles en la superficie adaxial; estípulas ovadas a lanceoladas, 7-13 mm de largo, 5-7 mm de ancho, acuminados-cirradas en el ápice, redondeadas en la base. Pedúnculos gruesos, 6.0-13.5 cm de largo, brácteas ovadas, 4.5-6.0 cm de largo, 2.5-2.6 cm de ancho, acuminadas en el ápice, agudas en la base, finamente aserradas en las márgenes. Flores péndulas, 7.5-14.7 cm de largo; hipantios cilíndricos, (5.7-) 8.4 (-10.0) cm de largo, 0.7-1.0 cm de ancho (prensados), verdosos abaxialmente, color morado intenso adaxialmente; sépalos elípticos, 4.5-5.0 cm de largo, 2.5-2.8 cm de ancho, redondeados en el ápice, anaranjados en la superficie abaxial con arista subapical ca. 3 mm de largo, blancos con pequeñas manchas de color rosado-anaranjado en la superficie adaxial; pétalos ca. 4.5 cm de largo, 1.7 cm de ancho, blancos con pequeñas manchas de color rosado-anaranjado; corona en una serie, reducida a tubérculos morados; ovarios fusiformes. Frutos elipsoides, ca. 9.0 cm de largo, 4.5 cm de ancho, de pericarpio coriáceo; no se conocen semillas maduras.",Spanish,Linda K. Escobar
wfo-0001235920,"Plantas esencialmente glabras, menos los ovarios. Tallos angulares, estriados. Láminas foliares obovadas, 8.3-10.2 cm de largo, 8.0-10.0 cm de ancho, partidas en 3 lóbulos oblongos ca. 1.5 cm de ancho, acuminados en el ápice, cuneadas en la base, membranáceas, ligeramente revolutas en las márgenes, con aserraciones glandulares; pecíolos 1.5-2.1 cm de largo, con ca. 7 pares de nectarios ca. 0.6 mm de largo en superficies adaxiales y dos pares adicionales en las márgenes basales de las láminas foliares; estípulas oblicuamente ovadas, ca. 1.5 mm de largo, 9 mm de ancho, atenuadas en el ápice, ligeramente acorazonadas en la base, glandular-aserradas en las márgenes, con glándulas hasta 0.8 mm de largo. Pedúnculos gruesos, ca. 6.5 cm de largo; brácteas ovadas, libres hasta la base, 2.5 cm de largo, 1.4 cm de ancho, agudas en el ápice, redondeadas en la base, glandular-aserradas en las márgenes, membranáceas. Flores probablemente péndulas, 7 cm de largo; hipantio 3.8 cm de largo, 1 cm de ancho (prensado) ligeramente dilatado en el ápice; sépalos elípticos sobre base ancha, ca. 3 cm de largo, 1 cm de ancho, con arista subapical ca. 3 mm de largo en superficie abaxial; pétalos subiguales a los sépalos, estrechándose en la base, insertados a nivel de la corona; corona en dos series, la inferior un borde en relieve, la superior una banda sinuada morada; ovario fusiforme, densamente pubescente, con tricomas rectos ca. 0.1 mm de largo.",Spanish,Linda K. Escobar
wfo-0000479839,"Plantas glabras. Tallos subangulares, estriados, volviéndose teretes. Láminas foliares obovadas, 5.3-11.5 cm de largo, 6.5-15.6 cm de ancho, divididas hasta ca. 1.5 cm de la base en tres lóbulos oblongos o lanceolados con lóbulos 1.9-3.3 cm de ancho, redondeadas o ligeramente acorazonadas en la base, glandular-aserradas en las márgenes, membranáceas; pecíolos 1.3-4.2 cm de largo, con hasta 18 nectarios alargados, generalmente apareados en la superficie adaxial y 2 pares adicionales en las márgenes basales de las láminas foliares; estípulas oblicuamente ovadas, 1.0-1.8 cm de largo, 7-13 mm de ancho, acuminado-atenuadas en el ápice, oblicuas en la base, glandular-aserradas en las márgenes. Pedúnculos gruesos, 9.5-14.5 cm de largo; brácteas ovadas, libres hasta la base, 3.5-3.8 cm de largo, 1.4-3.0 cm de ancho, agudas en el ápice, redondeadas en la base, glandular-aserradas en las márgenes y base de superficie adaxial con nectarios estipitados ca. 0.5 mm de largo, membranáceas, color amarillo-verdoso con venas rojizas. Flores tubulares, péndulas, 10-11 cm de largo; hipantios 7.0-9.0 cm de largo, ca. 9 mm de ancho en la base, ca. 16 mm de ancho en el ápice (prensados), verdes en la base, volviéndose color rosado-anaranjado hacia el ápice en la superficie abaxial, blancos en la superficie adaxial; sépalos elípticos, 2.6-2.8 cm de largo, ca. 1 cm de ancho, connatos ca. 1/2 su longitud desde la corona, color anaranjado, con arista subapical 3-6 mm de largo en superficie abaxial, color crema en la superficie adaxial, volviéndose anaranjados hacia las márgenes; pétalos elípticos, ca. 1.3 cm de largo, ca. 9 mm de ancho, insertados en el punto de unión de los sépalos, color crema con manchas de color anaranjado; corona reducida a una banda ondulada de color violeta. Frutos ovoides, ca. 7 cm de largo, ca. 3.5 cm de ancho (prensados), volviéndose más angostos en la base y ápice; semillas obovadas, ca, 7.5 mm de largo, ca. 5 mm de ancho, con arilo anaranjado.",Spanish,Linda K. Escobar
wfo-0001090682,"Plantas glabras (en las variedades colombianas) menos la superficie interior de las brácteas. Tallos angulares, estriados, volviéndose teretes. Hojas trilobuladas; láminas foliares ovadas a deltoides, 2.6-14.5 cm de largo, 3.5-16.3 cm de ancho, divididas en tres lóbulos ovados a lanceolados, obtusas, agudas o acuminadas en el ápice, acorazonadas o redondeadas en la base, glandular-aserradas en las márgenes, coriáceas; peciolos 1.1-4.7 cm de largo, con 2-4 nectarios esféricos en la mitad apical de la superficie adaxial; estípulas reniformes, generalmente convexas lateralmente, 0.7-2.4 cm de largo, 0.2-1.3 cm de ancho, acuminadas, frecuentemente aristadas en el ápice, oblicuas en la base, glandular-aserradas en las márgenes, coriáceas. Pedúnculos delgados, 3.0-10.5 cm de largo; brácteas ovadas a oblongas, connatas en la base hasta 1/2-4/5 su longitud, cada bráctea 2.0-5.5 cm de largo, 0.9-2.6 cm de ancho, agudas en el ápice, cuneadas en la base, enteras en las márgenes, subcoriáceas. Flores péndulas, 8.5-16.0 cm de largo, glabras; hipantios 5.3-12.7 de largo, 0.6-1.3 cm de ancho (prensados), ligeramente dilatados en la base y ápice, color morado, azul, violeta, magenta, rosado o verde en superficie abaxial, blancos en superficie abaxial; sépalos oblongos sobre base ancha, 2.5-5.1 cm de largo, 1.2-2.2 cm de ancho, volviéndose más angostas en el ápice, con arista subapical ca. 2 m de largo en la superficie abaxial, ligeramente coriáceos, color rosado-violeta, rosado, magenta o rosado-amarillento; pétalos subiguales a los sépalos, estrechándose en la base, de color igual a los sépalos, membranáceas; pétalos y sépalos ampliamente campanulados en antesis; corona en una serie, dentada o tuberculada, generalmente con dientes blancos ca. 1 mm de largo, ocasionalmente reducidos a una banda morada poco prominente; ovario fusiforme. Frutos obovoides, 5.5-9.2 cm de largo, 1.6-4.5 cm de ancho (prensados) con pericarpio blando; color rojizo; semillas obovoides, 6-7 mm de largo, ca. 4 mm de ancho, con arilo anaranjado, suculento, comestible.",Spanish,Linda K. Escobar
wfo-0001091228,"Láminas foliares ovadas o deltadas (3.6-) 7.3 (-9.0) cm de largo, (5.3-) 10.2 (-13.0) cm de ancho, lóbulos laterales divergentes del medio 60-90° agudos u obtusos en el ápice, frecuentemente apiculados, acorazonadas en la base; pecíolos 1.3-3.0 cm de largo, generalmente con 2-4 nectarios esféricos ca. 1 mm de diámetro sobre la superficie adaxial apical, ocasionalmente con nectarios en la superficie adaxial basal o en las márgenes basales de la lámina foliar; estípulas 0.7-1.8 cm de largo, 0.3-0.8 cm de ancho, frecuentemente deciduas. Pedúnculos 3.3-6.0 cm de largo; brácteas ovadas, 3.0-5.0 cm de largo, 1.4-1.8 cm de ancho. Flores 10.7-13.0 cm de largo; hipantios 6.5-8.8 cm de largo, 0.6-1.2 cm de ancho (prensados), color magenta; sépalos 3.8-4.7 cm de largo, 1.6-2.0 cm de ancho, color magenta.",Spanish,Linda K. Escobar
wfo-0001091227,"Plantas glabras menos las superficies interiores de las brácteas en especímenes colombianos. Láminas foliares ovadas (2.6-) 5.0 (-6.8) cm de largo, (3.5-) 7.1 (-9.0) cm de ancho, partidos en tres lóbulos deltoides, con lóbulos laterales divergentes del lóbulo medio ca. 75°, agudas a obtusas en el ápice, redondeadas o ligeramente acorazonadas en la base; pecíolos (1.1-) 1.9 (-2.6) cm de largo, generalmente con 2-4 nectarios subsésiles en la mitad apical de la superficie adaxial; estípulas (0.8-) 1.9 (-2.5) cm de largo, (0.2-) 0.5 (-1.0) cm de ancho. Pedúnculos (3.3-) 4.7 (-10.5) cm de largo; brácteas ovadas, unidas en la base 1/2-4/5 su longitud (en un especimen unidas sólo 2 mm de la base), cada bráctea (2.8-) 3.7 (-5.4) cm de largo, (0.9-) 1.6 (-2.3) cm de ancho. Hipantios (7.0-) 9.1 (-12.7) cm de largo, (0.6-) 0.9 (-1.3) cm de ancho (prensados), color azul morado oscuro o azul-lila en la superficie abaxial; sépalos (2.5-) 3.9 (-5.0) cm de largo, (1.2-) 1.6 (-2.2) cm de ancho, color lila-rosado pálido.",Spanish,Linda K. Escobar
wfo-0001091229,"Láminas foliares ovadas o deltadas, partidas en tres lóbulos ovados o lanceolados, con lóbulos laterales divergentes del medio 70-110° (4.2-) 7.7 (-14.7) cm de largo, (6.0-) 11.1 (-16.3) cm de ancho, agudas a redondeadas en el ápice, ligeramente acorazonadas en la base; pecíolos (1.3-) 2.8 (-4.7) cm de largo, generalmente con 2 o 3 nectarios esféricos ca. 1 mm en diámetro sobre la superficie adaxial apical; estípulas 0.8-1.8 cm de largo, 0.4-0.8 cm de ancho, acuminadas en el ápice, generalmente aristadas, redondeadas en la base. Pedúnculos (3.5-) 5.2 (-7.5) cm de largo; brácteas ovadas, connatas, ca. 1/2 su longitud desde la base, cada bráctea (2.0-) 3.1 (-4.1) cm de largo, (1.4-) 1.7 (-2.0) cm de ancho. Flores (8.5-) 11.8 (-13.5) cm de largo; hipantios (5.3-) 7.8 (-9.0) cm de largo, generalmente verdosos en la base, volviéndose color violeta hacia el ápice; sépalos 3.1-4.5 cm de largo, color rosado o rosado-violeta.",Spanish,Linda K. Escobar
wfo-0000480225,"Plantas pubescentes con tricomas rectos u ondulados, transparentes, amarillo-verdosos o incoloros, ca. 0.4 mm de largo, ocasionalmente hasta 1 mm de largo. Tallos generalmente teretes, estriados. Hojas obovadas, (5.3-) 8.3 (-17.0) cm de largo, (7.0-) 10.0 (-25.0) cm de ancho, partidas en tres lóbulos ovados, agudas en el ápice, acorazonadas en la base, glandular-aserradas en las márgenes, coriáceas, generalmente pubescentes en ambas superficies; pecíolos (1.0-) 2.2 (-5.3) cm de largo, con 6-14 nectarios subsésiles repartidos sobre la superficie adaxial; estípulas reniformes, (0.5-) 0.8 (-3.3) cm de largo (0.2-) 0.4 (-1.0) cm de ancho, acuminadas y aristadas en el ápice, oblicuas en la base. Pedúnculos delgados, (1.8-) 4.5 (-10.5) cm de largo; brácteas ovadas u oblongas, unidas 1/3-4/5 su longitud, formando un tubo sobre el hipando, cada bráctea (2.5-) 3.4 (-5.7) cm de largo, (0.5-) 1.0 (-1.6) cm de ancho, agudas en el ápice, redondeadas o cuneadas en la base. Flores péndulas, (9.0-) 11.7 (-14.9) cm de largo, hipantios cilíndricos, (5.5-) 8.9 (-11.8) cm de largo, ca. 1.2 cm de ancho (prensados), generalmente glabros, verdes, volviéndose color rosado hacia el ápice en la superficie abaxial, blancos en la superficie adaxial; sépalos ovados a oblongos sobre base ancha, (2.4-) 3.4 (-5.5) cm de largo, ca. 1 cm de ancho, generalmente glabros, con arista subapical ca. 2 mm de largo, color rosado pálido o magenta; pétalos subiguales a los sépalos, estrechándose en la base, de color igual a los sépalos; corona en una serie, generalmente dentada a tuberculada, blanca o morada; ovarios oblongos, densamente pubescentes con tricomas rectos ca. 0.1 mm de largo. Frutos oblongos u obovoides, 6-11 cm de largo, 3.0-4.5 cm de ancho, con pericarpio coriáceo o blando, amarillo al madurar; semillas obovadas, ca. 6 mm de largo, ca. 4.5 mm de ancho, con arilo anaranjado, suculento, comestible.",Spanish,Linda K. Escobar
wfo-0000480227,"Plantas glabras o pubescentes, con tricomas rectos u ondulados, transparentes, blancuzcos o amarillentos, hasta 0.6 mm de largo. Tallos angulados, estriados. Hojas trilobuladas (3.5-) 6.5 (-12.0) cm de largo, (5.0-) 9.5 (-18.5) cm de ancho, agudas en el ápice, redondeadas en la base, aserradas en las márgenes, con lóbulos ovados, oblongos o lanceoladas; lóbulos laterales generalmente divergentes del lóbulo central por 45-65°, membranáceas a coriáceas, glabras en la haz, glabras o pubescentes en el envés, ocasionalmente con tricomas afelpados; pecíolos (0.9-) 2.0 (-8.0) cm de largo con 4-10 nectarios subsésiles o elongados ca. 4 mm de largo sobre la superficie adaxial; estípulas reniformes, generalmente abrazando el tallo, (0.6-) 1.5 (-3.3) cm de largo, (0.2-) 0.9 (-2.0) cm de ancho, acuminadas y generalmente aristadas en el ápice, oblicuas en la base, glandular-aserradas en las márgenes. Pedúnculos gruesos, (1.0-) 3.1 (-9.0) cm de largo; brácteas unidas en la base, generalmente hasta 1/2-4/5 su longitud, formando un tubo estrecho o amplio sobre el hipantio, cada bráctea (1.2-) 4.2 (-7.7) cm de largo, (0.5-) 1.1 (-2.5) cm de ancho, acuminadas o agudas en el ápice, cuneadas a redondeadas en la base, glabras o pubescentes abaxialmente, densamente pubescentes adaxialmente. Flores (9.3-) 13.5 (-19.5) cm de largo, erectas u horizontales; hipantios cilíndricos o estrechados hacia la base, (7.0-) 9.5 (-14.0) cm de largo, (0.5-) 1.1 (-1.5) cm de ancho (prensados), verdes, volviéndose rosados hacia el ápice, glabros o pubescentes abaxialmente, blancos y glabros adaxialmente; sépalos oblongos sobre base ancha, estrechándose hacia el ápice, (2.3-) 4.0 (-5.5) cm de largo, (0.9-) 1.4 (-2.1) cm de ancho, glabros o pubescentes abaxialmente, con arista subapical ca. 3 mm de largo, generalmente color rosado-amarillo, ocasionalmente rosado o rojizo, volviéndose color crema hacia la base en la superficie adaxial en algunos especímenes; pétalos subiguales a los sépalos, algo más anchos, estrechándose hacia la base, de color similar al de los sépalos; corona en una serie, reducida a tubérculos o dentada, con dientes ca. 1 mm de largo, generalmente morada, o infrecuentemente en dos series, raramente con una serie adicional de filamentos blancos hasta 2 mm de largo hacia la base del hipantio; ovario fusiforme u oblongo, glabro o densamente pubescente. Frutos obovoides u oblongos, 4.0-7.2 cm de largo, 2.0-3.5 cm de ancho (prensados) con pericarpio fuertemente coriáceo, verde al madurar; semillas obovadas, 3.5-5.0 mm de largo, 2.0-4.0 mm de ancho, con arilo poco suculento de color amarillento o anaranjado claro.",Spanish,Linda K. Escobar
