wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000822283,Threats,"Proposed IUCN conservation category. Data Deficient (DD). This species is known from only two collections, both of which were collected at the border of the Bogani Nani Wartabone National Park. There is no available information about current threats, habitat conditions and population sizes. Furthermore, the forests in the wider area of the national park are very poorly collected. Consequently, we assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1704,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824761,Threats,"Critically Endangered (CR), B1ab(iii)+B2ab(iii). Begonia masarangensis is known from only two collections from a small forest remnant at its type locality, Gunung Masarang, Tomohon. The area is not legally protected, and currently most of the forest formerly surrounding the type locality has been converted into agricultural land. In combination with the very small AOO (4 km2 ), this indicates that the species should be considered Critically Endangered (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1710,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000822282,Threats,"Near Threatened (NT). Begonia mendumiae is endemic to Sulawesi and relatively widespread on the island (EOO, 45,962 km2 ; AOO, 32 km2 ), mostly occurring in disturbed lowland forest or limestone forest habitats. However, its known range does not include any legally protected areas in Sulawesi. Consequently, we assess this species as Near Threatened (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1715,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039756,Threats,"Data Deficient (DD). This species is known from only a single locality, the Mount Sojol Forest Reserve. The forests in the wider area are botanically very poorly explored and collected. Consequently, we assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1716,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000825340,Threats,"Proposed IUCN conservation category. Least Concern (LC). Begonia rieckei has a wide distribution in central and eastern Malesia (EOO, 5,791,908 km2 ) and occurs in various habitats including primary to strongly disturbed lowland to upland forests, and even oil palm plantations. Some of the populations are found in protected areas in Central Sulawesi Province, such as Pangi Binangga Forest Reserve and Lore Lindu National Park. Consequently, we assess this species as Least Concern (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1727,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000021228,Threats,"Proposed IUCN conservation category. Vulnerable (VU D2) (Dayanti et al., 2020).",Ardi W.H. & Thomas D.C.,,1729,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000021228,Threats,"VuD2, Vulnerable. Begonia rolandfadlii is known from only a single collection from Gunung Sidole. The forest at the type locality is not legally protected, but it is in good condition and currently there are no signs of anthropogenic threats. However, due to the restricted distribution and limited number of observed mature individuals, this species may be prone to stochastic effects and natural disasters such as tree falls and landslides.","Dayanti E.P., Pitopang R., Ardi W.H., & Thomas D.C.",,3024,CC0 1.0 Universal (CC0 1.0),"Dayanti E.P., Pitopang R., Ardi W.H., & Thomas D.C. 2020, Two New Species of Begonia (Begoniaceae, Section Petermannia) from Mount Sidole, Central Sulawesi, Indonesia, Phytotaxa. Vol.439(2) , pp.136-142 (https://doi.org/10.11646/phytotaxa.439.2.4)",https://doi.org/10.11646/phytotaxa.439.2.4
wfo-1000039766,Threats,"Data Deficient (DD). This species is known from only two localities (the Mount Sojol Forest Reserve and Toli-toli). The forests of Mount Sojol and the wider area are very poorly collected and explored. Consequently, we assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1732,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000825616,Threats,"Vulnerable (VU D2). Begonia strachwitzii is known from a few collections from the northern arm of Sulawesi (Gunung Lolombulan and Tapakolintang). The forest at the type locality and the wider area around it is in relatively fair condition. There are, however, signs of anthropogenic threats, such as clove plantations, in the lower montane forest of Gunung Lolombulan. Because of the very restricted range (EOO, 54 km2 ; AOO, 8 km2 ), the limited number of observed populations, and the poor state of and pressures on lowland rain forest habitats on Sulawesi, the status of Vulnerable seems warranted (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1738,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000025757,Threats,"Proposed IUCN conservation category. Near Threatened (NT) (Ardi et al., 2021).",Ardi W.H. & Thomas D.C.,,1744,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000025757,Threats,"Begonia willemii is endemic to Sulawesi, where it has a patchy but relatively wide distribution (EOO: 22534 km2 , AOO: 32 km2 ) closely associated with lowland limestone forest habitats. However, its range does not include any legally protected areas. Lowland forests have been declining on Sulawesi due to anthropogenic pressures, and lowland limestone forests are among the most threatened forest types on the island (Cannon et al., 2007). Consequently, we assess this species as Near Threatened (NT) (IUCN, 2019).","Ardi W.H., Girmansyah D., ZULFADLI, & Thomas D.C.",,2898,CC0 1.0 Universal (CC0 1.0),"Ardi W.H., Girmansyah D., ZULFADLI, & Thomas D.C. 2021, Begonia willemii, a new species of Begonia from Sulawesi, Indonesia, Taiwania. Vol.66(3) , pp.374-377 (https://doi.org/10.6165/tai.2021.66.374)",https://doi.org/10.6165/tai.2021.66.374
wfo-1000039694,Threats,"Proposed IUCN conservation category. Begonia hemicardia is currently known only from the Bulusan Volcano Natural Park. In 2006, several populations were found along the forested road towards and inside the Park. During our expedition in 2017, only two populations were located. The Park is a popular tourist destination, thus roadsides are regularly cleared and planted with ornamental plants. Therefore, based on the IUCN Red List categories and criteria (IUCN Standards and Petitions Subcommittee, 2019), Begonia hemicardia is hereby proposed as Endangered (EN C1) due to this observed decline.",Rubite R.R. et al.,,1756,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2022, BEGONIA HEMICARDIA (SECT. PETERMANNIA, BEGONIACEAE), A RESURRECTED HETEROTYPIC SYNONYM AND NOMEN NUDUM, Edinburgh J. Bot. Vol.403 , pp.1-7 (https://doi.org/10.24823/EJB.2022.403)",https://doi.org/10.24823/EJB.2022.403
wfo-1000039755,Threats,"Proposed IUCN conservation category. Begonia naemma has a restricted distribution and a relatively small number of mature individuals (only two localities [one location sensu IUCN] were observed with fewer than 100 mature plants per locality). It has an EOO and AOO of 4 km2 . Moreover, a potential threat of land conversion is noted, because economic crops are introduced in the lower slopes of the mountain. Presently, pockets of illegal logging have been observed in the area by locals, and this activity has shown no sign of stopping despite the locality being designated as a protected area. Because the survival of Begonia naemma is strongly tied to the overall health of the ecosystem, any forest disturbances are likely to affect this species negatively. Following the IUCN criterion B, Begonia naemma is hereby assessed as Critically Endangered CR B1ab(iii)+2ab(iii) (IUCN Standards and Petitions Committee, 2019).","Ang Y.P., Aumentado J.A. & Magtoto L.M.",,1762,CC0 1.0 Universal (CC0 1.0),"Ang Y.P., Aumentado J.A. & Magtoto L.M. 2022, BEGONIA NAEMMA (SECT. PETERMANNIA, BEGONIACEAE), A NEW SPECIES FROM NUEVA ECIJA, LUZON ISLAND, THE PHILIPPINES, Edinburgh J. Bot. Vol.390 , pp.1-10 (https://doi.org/10.24823/EJB.2022.390)",https://doi.org/10.24823/EJB.2022.390
wfo-1000025712,Threats,"Proposed IUCN (2019) category. Vulnerable (VU B1, 2ab (i, ii, v)). Begonia glabritepala is known only from the type locality within Hin Nam No Protected Area. The known species area of occupancy is 4 km2 and extent of occupancy is 820 km2 . The individuals form less than 5 colonies. Hence, we consider B. glabritepala to be Vulnerable under the VU B1 and 2 criteria.",Souvannakhoummane K. et al,,1768,CC0 1.0 Universal (CC0 1.0),"Souvannakhoummane K. et al 2021, Seven new species and seven new records of Begonia L. (Begoniaceae) in the flora of Laos, Turczaninowia. Vol.24(2) , pp.99-119 (http://turczaninowia.asu.ru/)",http://turczaninowia.asu.ru/
wfo-1000025714,Threats,"Proposed IUCN (2019) category. Endangered (EN B1, 2bc (i, ii, iv). Begonia heterocantha is very rare plant currently known only from the type locality with less than 15 observed plants. The known area of the species occupancy covers less than 4 km2 and extent of occupancy not more than 2 km2 . Hence, we consider B. heterocantha as an endangered species under the IUCN criteria EN B1 and 2.",Souvannakhoummane K. et al,,1774,CC0 1.0 Universal (CC0 1.0),"Souvannakhoummane K. et al 2021, Seven new species and seven new records of Begonia L. (Begoniaceae) in the flora of Laos, Turczaninowia. Vol.24(2) , pp.99-119 (http://turczaninowia.asu.ru/)",http://turczaninowia.asu.ru/
wfo-1000025720,Threats,"Begonia lanxangensis is currently only known from the type locality situated in Phou Khao Khouay National Protect Area. Local people use the area of species location for recreation and pasturing that seriously disturbs the alone known population. Thus, the species is estimated as becoming Critically Endangered in the near further. Hence, we consider a category of VU D2 to be appropriate for this species.",Souvannakhoummane K. et al,,1780,CC0 1.0 Universal (CC0 1.0),"Souvannakhoummane K. et al 2021, Seven new species and seven new records of Begonia L. (Begoniaceae) in the flora of Laos, Turczaninowia. Vol.24(2) , pp.99-119 (http://turczaninowia.asu.ru/)",http://turczaninowia.asu.ru/
wfo-1000025733,Threats,"Endangered (EN B1ab(i, ii, v)). Begonia parviglandulosa is currently known from the only type locality at Tad Xang Waterfall in Phou Khao Khouay National Protected Area. This area is affected by intensive recreation by tourism and local people harvesting a lot of medicinal and edible plants, as well as firewood that seriously disturbs primary habitats. The known area of this species occupancy is ca. 4 km2 . All observed individuals form less than 50 colonies. Hence, we consider B. parviglandulosa to be endangered species under the EN B1 IUCN criterion.",Souvannakhoummane K. et al,,1786,CC0 1.0 Universal (CC0 1.0),"Souvannakhoummane K. et al 2021, Seven new species and seven new records of Begonia L. (Begoniaceae) in the flora of Laos, Turczaninowia. Vol.24(2) , pp.99-119 (http://turczaninowia.asu.ru/)",http://turczaninowia.asu.ru/
