wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000823492,Distribution,"Endemic to Indonesia, Sulawesi, South Sulawesi: Mt. Lompobatang massif (including Mt. Bawakaraeng), Mt. Bowonglangit and Tompobulu.",Ardi W.H. & Thomas D.C.,,4718,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2019, A NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM SOUTH SULAWESI, INDONESIA, AND AN AUGMENTED DESCRIPTION OF BEGONIA BONTHAINENSIS, Reinwardtia. Vol.18(1) , pp.19-26 (http://dx.doi.org/10.14203/reinwardtia.v18i1.3691)",http://dx.doi.org/10.14203/reinwardtia.v18i1.3691
wfo-0000823492,Distribution,"Indonesia, endemic to Sulawesi, South Sulawesi: Mt. Lompobatang massif (including Mt. Bawakaraeng), Mt. Bowonglangit and Tompobulu.",Thomas D.C. & Ardi W.H.,,4352,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000923029,Distribution,"Indonesia, endemic to Sulawesi: Central, West and South Sulawesi provinces (Fig. 1C).",Thomas D.C. & Ardi W.H.,,4356,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000915284,Distribution,"Indonesia, endemic to Sulawesi, South Sulawesi: Latimojong Mountains.",Thomas D.C. & Ardi W.H.,,4359,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-1000021203,Distribution,"Indonesia; endemic to Sulawesi: South Sulawesi, Selayar Regency (Selayar Island and Tanah Jampea).",Thomas D.C. & Ardi W.H.,,4362,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000915293,Distribution,"Indonesia, endemic to Sulawesi, South Sulawesi: Latimojong Mountains.",Thomas D.C. & Ardi W.H.,,4369,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0001337887,Distribution,"Indonesia, endemic to Sulawesi: South and Central Sulawesi.",Thomas D.C. & Ardi W.H.,,4372,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-1000020585,Distribution,"Endemic to Indonesia, Sulawesi, South Sulawesi: Pangkadjene.",Ardi W.H. & Thomas D.C.,,4719,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2019, A NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM SOUTH SULAWESI, INDONESIA, AND AN AUGMENTED DESCRIPTION OF BEGONIA BONTHAINENSIS, Reinwardtia. Vol.18(1) , pp.19-26 (http://dx.doi.org/10.14203/reinwardtia.v18i1.3691)",http://dx.doi.org/10.14203/reinwardtia.v18i1.3691
wfo-1000020585,Distribution,"Indonesia, endemic to Sulawesi: South Sulawesi, Pangkadjene.",Thomas D.C. & Ardi W.H.,,4377,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000923028,Distribution,"INDONESIA. Sulawesi, South Sulawesi, Latimojong Mountains, Gunung Rantemario and some adjacent limestone karst areas (Eran Batu and the Bambapuang Karst) (Fig. 1D).",Thomas D.C. & Ardi W.H.,,4388,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000923036,Distribution,"Indonesia; endemic to Sulawesi: South Sulawesi (Latimojong Mountains, Gunung Rantemario).",Thomas D.C. & Ardi W.H.,,4392,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000825350,Distribution,"Indonesia: Java, Bali, Sulawesi. In Sulawesi only known from Central Sulawesi (Sopu Valley, Mt. Gawalise) and Southern Sulawesi (Mt. Rantemario) (Fig. 1B).",Thomas D.C. & Ardi W.H.,,4396,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000825526,Distribution,"Indonesia; endemic to Sulawesi: South Sulawesi (Bantimurung-Bulusaraung National Park, Karaenta Forest Reserve, Tanete Riaja) (Fig. 1D)",Thomas D.C. & Ardi W.H.,,4399,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-0000923039,Distribution,Indonesia; endemic to Sulawesi: South Sulawesi (Buntu area).,Thomas D.C. & Ardi W.H.,,4405,CC0 1.0 Universal (CC0 1.0),"Thomas D.C. & Ardi W.H. 2020, Synopsis of Begonia (Begoniaceae) of southwest Sulawesi and the Selayar Islands, Indonesia, including one new species, Phytotaxa. Vol.437(2) , pp.73-96 (https://doi.org/10.11646/phytotaxa.437.2.4)",https://doi.org/10.11646/phytotaxa.437.2.4
wfo-1000021195,Distribution,"Municipality of Caramoan, Philippines.",Rubite R.R. et al.,,4409,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2020, Begonia caramoanensis (sect. Baryandra, Begoniaceae) a new species from Camarines Sur, Philippines, Phytotaxa. Vol.439(3) , pp.287-294 (https://doi.org/10.11646/phytotaxa.439.3.10)",https://doi.org/10.11646/phytotaxa.439.3.10
wfo-1000021204,Distribution,"Begonia erythrobracteata is endemic to São Paulo state, found in three localities in the Microregion of Caraguatatuba: Bairro Cidade Jardim, Morro Santo Antonio, and Cachoeira do Mancha. These localities are about 1.9 km to 2.5 km distant from each other.",Miranda M.D. & Jacques E.d.L.,,4414,CC0 1.0 Universal (CC0 1.0),"Miranda M.D. & Jacques E.d.L. 2020, Begonia erythrobracteata (Begoniaceae) a new species from the Atlantic Coastal Forest in the state of São Paulo, Brazil, Phytotaxa. Vol.458(3) , pp.223-227 (https://doi.org/10.11646/phytotaxa.458.3.5)",https://doi.org/10.11646/phytotaxa.458.3.5
wfo-1200007371,Distribution,"Endemic in Peninsular Malaysia, Kedah, Langkawi Island, Gunung Mahinchang. More than two populations have been found at type locality, but presumably a rare species restricted to its type locality as it has not been seen at the adjacent Telaga Tujuh forest area or elsewhere.","Tan J.P.C., Fathmath S.F. & Tam S.M.",,4419,CC0 1.0 Universal (CC0 1.0),"Tan J.P.C., Fathmath S.F. & Tam S.M. 2020, Begonia sibthorpioides subsp. machinchangensis (Begoniaceae): a new subspecies from Gunung Machinchang, Langkawi Island, Malaysia, Phytotaxa. Vol.459(2) , pp.168-180 (https://doi.org/10.11646/phytotaxa.459.2.7)",https://doi.org/10.11646/phytotaxa.459.2.7
wfo-1200024898,Distribution,"Endemic to Peninsular Malaysia, Kedah, Gunung Jerai. Extremely local, only found at the peak, growing between rock crevices of an exposed cliff face and two rock boulders in partial shade and covered by thick layers of mosses and leaf litter.","Tan J.P.C., Fathmath S.F. & Tam S.M.",,4429,CC0 1.0 Universal (CC0 1.0),"Tan J.P.C., Fathmath S.F. & Tam S.M. 2020, Begonia sibthorpioides subsp. machinchangensis (Begoniaceae): a new subspecies from Gunung Machinchang, Langkawi Island, Malaysia, Phytotaxa. Vol.459(2) , pp.168-180 (https://doi.org/10.11646/phytotaxa.459.2.7)",https://doi.org/10.11646/phytotaxa.459.2.7
wfo-1000021214,Distribution,"Begonia makuruyot is endemic to Surigao del Norte Province, Caraga Region, Mindanao, where it is currently known only from its type locality.",Rule M.G. et al.,,4431,CC0 1.0 Universal (CC0 1.0),"Rule M.G. et al. 2020, Begonia makuruyot (Begoniaceae, section Baryandra), a new species from Surigao del Norte Province, Philippines, Phytotaxa. Vol.470(3) , pp.226-234 (https://doi.org/10.11646/phytotaxa.470.3.2)",https://doi.org/10.11646/phytotaxa.470.3.2
wfo-1000021227,Distribution,"Sumatra, endemic to West Sumatra, Lima Puluh Kota and Tanah Datar Regencies (Harau valley, Lintau Buo and Halaban).","Ardi W.H., Girmansyah D. & Hughes M.",,4437,CC0 1.0 Universal (CC0 1.0),"Ardi W.H., Girmansyah D. & Hughes M. 2021, BEGONIA ROBII, A NEW SPECIES OF BEGONIA FROM LIMA PULUH KOTA, WEST SUMATRA, Reinwardtia. Vol.20(1) , pp.37-41 (https://doi.org/10.14203/reinwardtia.v20i1.4141)",https://doi.org/10.14203/reinwardtia.v20i1.4141
wfo-0000823702,Distribution,"The Kuching limestone in Sarawak (Kiew& Geri, 2003) and Berawat’n Waterfall in West Kalimantan.","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4448,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000020618,Distribution,"Endemic to Borneo, from Sri Aman Division in Sarawak (Lin& Peng, 2019) and Bengkayang Regency in West Kalimantan (Fig. 8).","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4464,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000021192,Distribution,"Endemic to the western flank of Gunung Bawang in Bengkayang Regency, West Kalimantan, where it is found in a narrow altitudinal band of around 675–725 m, growing on a wet near-vertical basalt rock seep face, in dipterocarp forest (Fig. 8).","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4465,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000021221,Distribution,"Endemic to limestone in the East Kutai Regency in East Kalimantan, known from two localities, Gua Tapah and Batu Tamiang. Grows on steep karst in the shade, at an altitude of 55 to 75 m (Fig. 8).","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4470,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000021226,Distribution,"Endemic to limestone in the East Kutai Regency in East Kalimantan (Fig. 8), only known from the type locality of Gunung Madu. Grows on steep karst in the shade, at an altitude of c. 40 m.","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4475,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000021219,Distribution,"Begonia oyuniae is endemic to Arunachal Pradesh, found in Namdapha National Park and in Sikem environs.",Taram M. et al.,,4479,CC0 1.0 Universal (CC0 1.0),"Taram M. et al. 2020, Begonia oyuniae (Begonia sect. Monophyllon, Begoniaceae), a remarkable new species from Northeast India, Gard. Bull. Sing. Vol.72(1) , pp.109-115 (https://doi.org/10.26492/gbs72(1).2020-10)",https://doi.org/10.26492/gbs72(1).2020-10
wfo-1000021190,Distribution,Known only from the type locality in Kwima environs of Sandaun Province.,"Wilson H.P., Jimbo T., Hagwood A. & Hughes M.",,4485,CC0 1.0 Universal (CC0 1.0),"Wilson H.P., Jimbo T., Hagwood A. & Hughes M. 2020, Three new species of Begonia sect. Petermannia (Begoniaceae) from Sandaun Province, Papua New Guinea, Gard. Bull. Sing. Vol.72(2) , pp.275-284 (https://doi.org/ 10.26492/gbs72(2).2020-10)",https://doi.org/ 10.26492/gbs72(2).2020-10
wfo-1000021206,Distribution,"Known from the type locality of Kwima environs in Sandaun Province, and also from a similar altitude south of the main range near Ningerum in Western Province.","Wilson H.P., Jimbo T., Hagwood A. & Hughes M.",,4491,CC0 1.0 Universal (CC0 1.0),"Wilson H.P., Jimbo T., Hagwood A. & Hughes M. 2020, Three new species of Begonia sect. Petermannia (Begoniaceae) from Sandaun Province, Papua New Guinea, Gard. Bull. Sing. Vol.72(2) , pp.275-284 (https://doi.org/ 10.26492/gbs72(2).2020-10)",https://doi.org/ 10.26492/gbs72(2).2020-10
wfo-1000021229,Distribution,". Known only from the type locality in Yapsiei, Sandaun Province.","Wilson H.P., Jimbo T., Hagwood A. & Hughes M.",,4496,CC0 1.0 Universal (CC0 1.0),"Wilson H.P., Jimbo T., Hagwood A. & Hughes M. 2020, Three new species of Begonia sect. Petermannia (Begoniaceae) from Sandaun Province, Papua New Guinea, Gard. Bull. Sing. Vol.72(2) , pp.275-284 (https://doi.org/ 10.26492/gbs72(2).2020-10)",https://doi.org/ 10.26492/gbs72(2).2020-10
wfo-1000021234,Distribution,"Endemic to Mamasa, West Sulawesi, Sulawesi, Indonesia.",Ardi W.H. & Thomas D.C.,,4503,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2020, BEGONIA TJIASMANTOI, A NEW SPECIES FROM WEST SULAWESI, Reinwardtia. Vol.19(1) , pp.61-65 (http://dx.doi.org/10.14203/reinwardtia.v19i1.3848)",http://dx.doi.org/10.14203/reinwardtia.v19i1.3848
wfo-1000021223,Distribution,"Currently known from four localities in Puer district, Yunnan Province of SW China (Fig. 3).",Wang W.G. et al.,,4513,CC0 1.0 Universal (CC0 1.0),"Wang W.G. et al. 2020, Begonia puerensis sp. nov. (Begoniaceae), a new tuberous species from Yunnan, China, Nord. J. Bot. Vol.38(1) , pp.1-6 (http://dx.doi.org/10.1111/njb.02618)",http://dx.doi.org/10.1111/njb.02618
wfo-1000021216,Distribution,"Begonia mengdongensis is endemic to the type locality in China, Yunnan Province, Malipo County, Mengdong Town (Fig. 4).",Xi H-H. et al.,,4514,CC0 1.0 Universal (CC0 1.0),"Xi H-H. et al. 2020, Begonia mengdongensis, a new tuberous species of Begonia (Begoniaceae) from southeastern Yunnan, China, Nord. J. Bot. Vol.38(4) , pp.1-7 (http://dx.doi.org/10.1111/njb.02645)",http://dx.doi.org/10.1111/njb.02645
wfo-1000021196,Distribution,"The species is only known from the type locality, Putao District, Kachin State, Northern Myanmar.",Maw M. B. et al,,4520,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000021224,Distribution,"The species is known from the single locality in Putao District, Kachin State, Northern Myanmar.",Maw M. B. et al,,4527,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000021198,Distribution,"Endemic to the type locality, Putao District, Kachin State, Northern Myanmar.",Maw M. B. et al,,4533,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000020595,Distribution,"Forms large colonies on boulders in streams, a narrow endemic to Nam Ti in the north of Kachin State, Myanmar, at c.600–1200 m elevation (Fig. 2).","Hughes M., Aung M.M. & Armstrong K.",,4731,CC0 1.0 Universal (CC0 1.0),"Hughes M., Aung M.M. & Armstrong K. 2019, AN UPDATED CHECKLIST AND A NEW SPECIES OF BEGONIA (B. RHEOPHYTICA) FROM MYANMAR, Edinburgh J. Bot. Vol.76(2) , pp.285-295 (https://doi.org/10.1017/S0960428619000052)",https://doi.org/10.1017/S0960428619000052
wfo-1000020595,Distribution,"Only found in Putao District, Kachin State, Northern Myanmar.",Maw M. B. et al,,4541,CC0 1.0 Universal (CC0 1.0),"Maw M. B. et al 2020, Taxonomic studies on Begonia (Begoniaceae) in Myanmar I: three new species and supplementary description of Begonia rheophytica from Northern Myanmar, Phytokeys. Vol.138 , pp.203-217 (https://doi.org/10.3897/phytokeys.138.38721)",https://doi.org/10.3897/phytokeys.138.38721
wfo-1000021218,Distribution,"This species has been found in the north of the Colombian Eastern Cordillera and the Venezuelan Cordillera de MÅrida (States of MÅrida and TÄchira), at 2400–2900 m.",Jara-Munoz O.A.,,4542,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. 2020, Begonia oleosa (Begoniaceae), the first species with glandular hairs in the section Casparya, Brittonia. Vol.72(2) , pp.177-180 (https://doi.org/10.1007/s12228-020-09605-0)",https://doi.org/10.1007/s12228-020-09605-0
wfo-1000021191,Distribution,"Begonia aurora is known only from the type locality where less than 50 plants were seen.Type: CHINA. Guangxi, Fangchenggang City, Fangcheng District, Nasuo Town, 21°41’39.6”N, 108°05’39.3”E, elev. 65 m,",Liu Y. et al.,,4549,CC0 1.0 Universal (CC0 1.0),"Liu Y. et al. 2020, Six new species of Begonia from Guangxi, China, Botanical Studies. Vol.61(21) , pp.1-23 (https://doi.org/10.1186/s40529-020-00298-y)",https://doi.org/10.1186/s40529-020-00298-y
wfo-1000021210,Distribution,"Begonia larvata is only known from the Zuozhou Town, Jiangzhou District, Chongzuo City, Guangxi.",Liu Y. et al.,,4553,CC0 1.0 Universal (CC0 1.0),"Liu Y. et al. 2020, Six new species of Begonia from Guangxi, China, Botanical Studies. Vol.61(21) , pp.1-23 (https://doi.org/10.1186/s40529-020-00298-y)",https://doi.org/10.1186/s40529-020-00298-y
wfo-1000021213,Distribution,"Known only from the type locality in Guangxi, China.",Liu Y. et al.,,4559,CC0 1.0 Universal (CC0 1.0),"Liu Y. et al. 2020, Six new species of Begonia from Guangxi, China, Botanical Studies. Vol.61(21) , pp.1-23 (https://doi.org/10.1186/s40529-020-00298-y)",https://doi.org/10.1186/s40529-020-00298-y
wfo-1000021231,Distribution,"Begonia scabrifolia has long been cultivated in Guilin Botanical Garden, Guangxi. Its precise origin is not known.",Liu Y. et al.,,4562,CC0 1.0 Universal (CC0 1.0),"Liu Y. et al. 2020, Six new species of Begonia from Guangxi, China, Botanical Studies. Vol.61(21) , pp.1-23 (https://doi.org/10.1186/s40529-020-00298-y)",https://doi.org/10.1186/s40529-020-00298-y
wfo-1000021239,Distribution,"Known only from two limestone caves in Donglan County and Bama Yao Autonomous County, northwestern Guangxi.",Liu Y. et al.,,4566,CC0 1.0 Universal (CC0 1.0),"Liu Y. et al. 2020, Six new species of Begonia from Guangxi, China, Botanical Studies. Vol.61(21) , pp.1-23 (https://doi.org/10.1186/s40529-020-00298-y)",https://doi.org/10.1186/s40529-020-00298-y
