wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000823710,Diagnostic,"Begonia convolvulacea pode ser identificada com relativa facilidade por serem plantas glabras, de porte rastreiro-lianescente, pelas lâminas foliares ovado-depressas, com projeções no final das nervuras e pelas flores estaminadas com sépalas glandulosas.",Jaramillo J.C.,,578,CC0 1.0 Universal (CC0 1.0),"Jaramillo J.C. 2017, Sinopse taxonômica do gênero Begonia L. (Begoniaceae) para a região sul do Brasil (https://repositorio.ufsc.br/handle/123456789/186136)",https://repositorio.ufsc.br/handle/123456789/186136
wfo-0001341345,Diagnostic,"Begonia delicata is similar to Begonia alchemilloides A. DC., diff ering by the presence of a ring of trichomes at the apex of the petiole, stipules and first order bracts with entire margin (vs. laciniate) and staminate fl owers with 2 (vs. 4) tepals.Begonia delicata is a small herb easily recognised by the rhizomatous stem covered in stipules, the petioles with a ring of trichomes at the apex, and by the reniform leaf-blades, with crenate margins. Few Brazilian Begonia are delicate herbs and, amongst those species, B. alchemilloides and B. hoehneana Irmsch. (state of São Paulo) are those that most resemble the new species. Begonia delicata, however, can easily be distinguished from both species by the presence of a ring of trichomes at the apex of the petiole and by the staminate fl owers with fewer tepals (2 vs. 4). Moreover, the stipules and first order bracts are entire, whereas in B. alchemilloides they are laciniate, and the leaves are crenate whereas in B. hoehneana they are dentate. Among the species that occur in Bahia, B. hirtella Link most closely resembles B. delicata (see the key below), but can be distinguished by its habit (prostrate in B. delicata vs. erect in B. hirtella), the stipules and fi rst order bracts (entire vs. fi mbriate), the ring of trichomes at the apex of the petiole (present vs. absent) and the shape of the leaf-blades (reniform vs. ovate). According to the sectional classifi cation of Doorenbos et al. (1998), B. delicata would belong to the sect. Doratometra (Klotzsch) A. DC., which consists of approximately ten annual species, with inconspicuous flowers in relative small infl orescences and two bracteoles below ovary.",Gregório B.d.S. et al.,,986,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2015, Three new species of Begonia (Begoniaceae) from Bahia, Brazil, Phytokeys. Vol.44 , pp.1-13 (http://phytokeys.pensoft.net/)",http://phytokeys.pensoft.net/
wfo-0001341345,Diagnostic,"Begonia delicata é uma erva delgada, caracterizada pelo caule rizomatoso revestido por estípulas, pecíolo com um colar de tricomas no ápice, lâminas foliares arredondadas a transversalmente elípticas e margem crenada. Assemelha-se a B. alchemilloides A.DC., da qual difere pelo colar de tricomas no ápice do pecíolo (vs. pecíolo totalmente glabro), estípulas e brácteas de primeira ordem com margem inteira (vs. laciniadas) e pelas flores estaminadas com 2 tépalas (vs. 4 tépalas).","Gregório B.d.S., Costa J.A.S. & Rapini A.",,423,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000823832,Diagnostic,"Begonia digitata é uma erva robusta caracterizada pelas folhas palmatissectas com segmentos de bases agudas não atingindo o ponto de onde irradiam as nervuras, deixando, portanto, uma parte das mesmas expostas.Smith et al. (1986) e Golding& Wasshausen (2002), reconhecem duas variedades para Begonia digitata: B. digitata var. digitata e B. digitata var. rufescens Irmsch., sendo esta última caracterizada pelo porte mais robusto e pelas maiores dimensões dos segmentos. Entretanto, considerando toda a variação morfológica, principalmente das folhas, encontrada nos espécimes coletados em Minas Gerais, não é possível reconhecer táxons sub específicos, mas como foram avaliados somente espécimes de Minas Gerais e como também não foram analisados os tipos dos nomes em questão, não será possível concluir a respeito de sinonimizações das variedades, embora seja evidente que suas características diagnósticas sejam inconsistentes e provavelmente, não são suficientes para sustentá-las como variedades distintas.",Feliciano C.D.,,711,CC0 1.0 Universal (CC0 1.0),"Feliciano C.D. 2009, Flora de Minas Gerais, Begoniaceae.",
wfo-0000823832,Diagnostic,"Begonia digitata é facilmente identificada dentre as Begoniaceae que ocorrem no estado pelas lâminas foliares digitadas com 6–9 segmentos. Assemelha-se a B. semidigitata pelo hábito subarbustivo, indumento estrigoso, forma das tépalas nas flores estaminadas e dos frutos. Begonia digitata diferencia-se facilmente de B. semidigitata pelas folhas compostas (vs. simples).","Gregório B.d.S., Costa J.A.S. & Rapini A.",,429,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0001341346,Diagnostic,"Begonia elianeae is similar to B. besleriifolia Schott, but is easily distinguished from that species by leaf-blades glabrescent to glabrous on the abaxial surface (vs. sericeous); dichasial cyme with 4 to 8 fl owers (vs. 40 to 60); tepals of staminate flowers larger (outer ones: ≥ 15 × 15 mm vs. ≤ 7.5 × 5.3 mm long; inner ones: ≥ 12 × 3 mm vs. ≤ 6 × 3 mm long); filaments shorter (≤ 1.2 mm vs. ≥ 1.5 mm long) and anthers larger (≥ 2 mm vs. ≤ 1.5 mm long); capsules larger (≥ 1.8 cm vs. ≤ 1.5 cm long), with larger wing (≥ 2 cm vs. ≤ 1.2 cm long).Begonia elianeae is a shrub characterised by the large oblong to obovate leaf-blades, and by the large, yet few-fl owered infl orescences and few-fruited infructescences. In Begonia, shrubby species are not so common and only two species with this habit occur in the state of Bahia: B. elianeae and B. besleriifolia. Both have craspedodromous leaves and can be distinguished from all other species from southern Bahia with this type of venation using the key below. Th e most likely section of B. elianeae is the sect. Ruizopavonia A. DC., which consists of suff rutescent plants, with woody stem, straight, craspedodromous leaves, and bracts and styles caducous in fruit.",Gregório B.d.S. et al.,,992,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2015, Three new species of Begonia (Begoniaceae) from Bahia, Brazil, Phytokeys. Vol.44 , pp.1-13 (http://phytokeys.pensoft.net/)",http://phytokeys.pensoft.net/
wfo-0001341346,Diagnostic,"Begonia elianeae é uma espécie arbustiva, com lâminas foliares, flores e cápsulas relativamente grandes. A espécie possui maior similaridade morfológica com B. besleriifolia (ver comentários acima, sobre B. besleriifolia). ","Gregório B.d.S., Costa J.A.S. & Rapini A.",,433,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000823967,Diagnostic,"Begonia fagifolia caracteriza-se pelo hábito trepador, indumento piloso, lâmina foliar largamente ovada, margem serrilhada e estípulas persistentes. Assemelha-se a B. epibaterium pelo caule escandente, piloso e estípulas persistentes. Contudo, pode ser diferenciada daquela espécie pelas lâminas foliares largamente ovadas (vs. ovadas a elípticas), de margem serrilhada (vs. irregularmente denteada a crenada) e ápice agudo (vs. acuminado). As informações florais foram obtidas a partir do material adicional, pois o espécime da Bahia foi encontrado apenas com frutos.","Gregório B.d.S., Costa J.A.S. & Rapini A.",,441,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000823985,Diagnostic,"Begonia fellereriana é facilmente reconhecida pelo caule rizomatoso com entrenós indistintos, recoberto por estípulas, indumento constituído por tricomas estrelados e folhas peltadas. Assemelha-se a B. umbraculifera pelas folhas peltadas, lâminas orbiculares, levemente assimétricas e flores estaminadas com duas tépalas. Essas espécies diferem pelo indumento pubescente a tomentoso em B. fellereriana (vs. glabriúsculo a glabro em B. umbraculifera), caule prostrado ou decumbente (vs. ereto), entrenós 0,1–0,3 cm compr. (vs. 0,7–3,8 cm compr.) e estípulas persistentes (vs. caducas).","Gregório B.d.S., Costa J.A.S. & Rapini A.",,444,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000824078,Diagnostic,"Begonia fruticosa apresenta características únicas entre as espécies do gênero Begonia de Minas Gerais tais como o hábito subarbustivo trepadeiro, os pelos pecíolos curtos (2-5mm), as folhas simétricas a levemente assimétricas, peninérveas e os frutos com alas pouco desenvolvidas semelhantes entre si ou rudimentares.",Feliciano C.D.,,718,CC0 1.0 Universal (CC0 1.0),"Feliciano C.D. 2009, Flora de Minas Gerais, Begoniaceae.",
wfo-0000824078,Diagnostic,"Begonia fruticosa caracteriza-se pelo hábito trepador, lâminas foliares elípticas a obovadas, levemente assimétricas, margem serreada, venação craspedódroma, pecíolo curto, inflorescências pequenas e cápsulas com alas semelhantes. Assemelha-se a B. besleriifolia pelas estípulas lanceoladas, pecíolo curto, forma das lâminas foliares e flores estaminadas com tépalas côncavas. Begonia fruticosa pode ser diferenciada de B. besleriifolia pelas estípulas persistentes (vs. caducas), lâminas foliares com margem serreada (vs. inteira a levemente ondulada) e cápsulas com alas iguais (vs. cápsulas com uma ala maior). ","Gregório B.d.S., Costa J.A.S. & Rapini A.",,453,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000824078,Diagnostic,"Esta espécie caracteriza-se pelas lâminas 3−6 × 1.2−2.2 cm, obovadas a elípticas e coriáceas, além das flores com sépalas estaminadas obovadas reflexas (Fig. 7j-k), cápsulas com alas iguais entre si, pouco desenvolvidas (Fig. 7m), e o hábito terrestre escandente 43 (Fig. 7i). Assemelha-se levemente a B. polyandra, podendo ser distinguir desta, pela consistência papirácea de lâmina, as flores estaminadas com sépalas lisas, as cápsulas com alas pouco desenvolvidas em B. fruticosa vs. as lâminas membranáceas, as sépalas estaminadas ornamentadas e as cápsulas com alas desenvolvidas em B. polyandra.",Jaramillo J.C.,,593,CC0 1.0 Universal (CC0 1.0),"Jaramillo J.C. 2017, Sinopse taxonômica do gênero Begonia L. (Begoniaceae) para a região sul do Brasil (https://repositorio.ufsc.br/handle/123456789/186136)",https://repositorio.ufsc.br/handle/123456789/186136
wfo-0000923016,Diagnostic,"Begonia goldingiana é uma planta rupícola caracterizada pelo indumento lanuginoso, constituído por tricomas estrelados, lâminas foliares peltadas, suborbiculares a elípticas, com ápice obtuso. Assemelha-se a B. fellereriana e B. umbraculifera pelos tricomas estrelados e lâminas foliares peltadas. No entanto, difere de B. fellereriana pelo caule ereto (vs. prostrado ou decumbente), flores estaminadas com 4 tépalas (vs. 2) e bractéolas das flores pistiladas ovadas a orbiculares (vs. estreitamente elípticas). Difere de B. umbraculifera pelo indumento lanuginoso (vs. glabriúsculo a glabro), flores estaminadas com 4 tépalas (vs. 2) e bractéolas das flores pistiladas ovadas a orbiculares (vs. estreitamente elípticas).","Gregório B.d.S., Costa J.A.S. & Rapini A.",,461,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000923016,Diagnostic,"Within Begonia sect. Pritzelia, B. goldingiana L. Kollmann& A. P. Fontana most closely resembles B. umbraculifera Hook. due to its suffrutescent habit, peltate leaves, inflorescence size and having undivided placentae. Nevertheless, it can be distinguished by having an indument of stellate trichomes (vs. glabrous), obovate leaves (vs. orbiculate), entire leaf margins (vs. denticulate), auricules not present on the abaxial face of the leaf (vs. present), unisexual flowers (vs. unisexual and bisexual flowers) (bisexual flowers were reported by the author of B. umbraculifera from cultivated material) and staminate flowers with four tepals (vs. two tepals)Begonia goldingiana also resembles B. fellereriana Irmsch. which has peltate leaves and undivided placentae. Nevertheless, the new species can be distinguished by being a suffrutescent (vs. rhizomatous) herb, by having longer petiole (4.2-17.5 vs. 1.5-2.5 cm), obovate leaves (vs. suborbiculate), larger leaves (10-18.8 x 6.5-13 vs. 5 x 4.5 cm) and staminate flowers with four tepals (vs. two tepals). Begonia goldingiana also resembles B. novalombardiensis L. Kollmann and B. aguiabrancensis L. Kollmann. These latter two taxa are endemic to Espírito Santo State, and share with B. goldingiana a suffrutescent habit, peltate leaves, stellate trichomes and undivided placentae. However, the new species can be distinguished from B. novalombardiensis by its size (0.8-1.2 vs. 1.5-2 m high), leaf shape (broadly ovate vs. narrowly ovate), adaxial surface of leaves glabrescent (vs. persistent trichomes), leaf indument (flattened stellate trichomes vs. erect) and inflorescence size (32-45 vs. 10-25 cm long). Begonia goldingiana differs from B. aguiabrancensis, by its size (0.8-1.2 vs. 0.4 m high), leaf size (10-17 vs. 6.5-8.5 cm long), adaxial surface of leaves glabrescent (vs. persistent trichomes), leaf indument (flattened stellate trichomes vs. erect), deciduous stipules (vs. persistent) and by its inflorescence size (32-45 vs. 18-36 cm long). Finally, B. goldingiana resembles B. lealii Brade and to B. ibitiocensis E. L. Jacques& Mamede by its stellate trichomes and peltate leaves. However, neither of these taxa are classified in sect. Pritzelia since they have bifid rather than entire placentae.",Kollmann L.J.C.,,1058,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2010, Begonia goldingiana L. Kollmann & A. P. Fontana (Begoniaceae), a new species from the Atlantic Forest of Southern Bahia, Brazil, Candollea. Vol.65(2) , pp.185-188.",
