WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000173869,habit,EN,"<i>Adenanthera pavonina</i> grows as a medium to large size tree up to 20 m. in height and up to 60 cm. in diameter. The leaves are arranged alternately, to 45 cm in length, and are bipinnately compound with 3 - 5 pairs of alternate pinnae each with 11 – 21 alternate leaflets. Each oblong leaflet is to 3 cm in length with a rounded/mucronate leaf apex. </p>The slightly zygomorphic, complete, perfect flowers are arranged in axillary racemes sometimes slightly paniculate.  The calyx has 5 greenish, unfused sepals.  The corolla has 5 white to light yellow to light orange unfused petals. There are 10 unfused stamens only slightly longer than the petals. The ovary is superior with a single locule. The fruit is a legume to 20 cm in length with bright red elliptical seeds.  As the fruit matures and dries it becomes coiled.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000173869.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000216374,habit,EN,"<i>Acalypha persimilis</i> grows as an annual to 75 cm in height (usually lower).  The leaves are arranged alternately, to 8 cm in length, 3-5 nerved, ovate, with a fine serrate leaf margin and an acute/acuminate leaf apex. The petioles are up to half the length of the blade. </p><i>Acalypha persimilis</i> is monoecious and hermaphroditic. The incomplete, imperfect/perfect, actinomorphic flowers are arranged in axillary spikes with bracts throughout. In staminate flowers the perianth has 4 green fused at the base tepals, 8 stamens and no carpel and appearing axillary.  Carpellate flowers are reduced to a pubescent perianth bract, no stamens and a superior ovary with 3 locules and seeds and appearing terminally.  The fruit is a smooth, 3 lobed capsule.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000216374.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000337494,habit,EN,"<i>Aechmea blanchetiana</i> grows without discernible stems up to 1.5 m (excluding inflorescence) in height. The bright, light, green to bright red/orange leaves are in a rosette forming a series of cups at their base that can hold water and detritus.   The leaves are parallel veined, lanceolate, slightly serrated margin to 14 cm wide at the base and 1 m in length with an acuminate to rounded leaf apex. </p>The complete, perfect, zygomorphic flowers, each with a subtending bract, are arranged in a bipinnate-spike that is 2 -4 times the length of the leaves.  The lower bracts are leaf like while the upper are tightly appressed to the peduncle. There are 3 green unfused sepals in the calyx that exceed the length of the bracts with one strongly winged.  There are 3 green unfused petals in the corolla that are shorter than the calyx.  There are 6 stamens that are shorter than the petals.  The ovary is inferior with 3 locules and numerous seeds.  The fruit is a capsule that is equal in length to the sepals.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000337494.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000338850,habit,EN,"<i>Alpinia zerumbet</i> is a slightly succulent/non-woody perennial shrub growing to 3 m in height. The leaves are arranged alternately to 50 cm in length with a leaf sheath, oblong lanceolate with an entire margin and acute leaf apex. The abaxial veins are pubescent. </p>The complete, perfect, zygomorphic flowers are arranged in pendulant, pubescent raceme. The perianth has 3 white tubular sepals.  There are 3 pink red often with yellow in the throat, fused forming a tube, petals. The lower petal forms a labellum. There are 6 stamens in 2 whorls. One whorl are staminodes. The carpel has an inferior ovary with 3 locules. The fruit a red to yellow fleshy, ribbed, berry”. ",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000338850.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000429969,habit,EN,"<i>Zamia furfuracea</i> grows from an underground vertical stem 20-50 in length and to 20 cm in diameter.  Leaves are produced from the top of the tuber.  The leaves are pinnately compound, to 150 cm in length and covered with green, pubescent hairs when young.  The leaflets are narrow, to 20 cm (typically shorter) in length and to 5 cm in width, with a slightly toothed apex and an entire margin (occasionally irregular). </p><i>Zamia furfuracea</i> is dioecious producing cones from the top of the tuber. Microsporangiate cones are solitary or in groups, to 15 cm in length and 2 cm in diameter. There are 15 - 20 series of peltate hexagonal structures underneath which are the microsporagium. </p>The megasporangiate cones are solitary, to 20 cm in length and 4 cm in diameter.  There are 5-8 series of peltate hexagonal structures underneath each ovules are located. The entire structure is covered with reddish hairs.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000429969.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000528483,habit,EN,"<i>Alternanthera brasiliana</i> grows as a low glabrous subshrub. Stems are rounded, red to purple with white pubescence. The leaves are arranged oppositely, ovate to elliptic, to 15 cm in length and 6 cm wide with reddish veins with an entire and ciliate margin and an acuminate leaf apex.  The adaxial surface glabrous and abaxial pubescent. </p>The complete, perfect, sessile, actinomorphic flowers are arranged in terminal and axillary globose to elongate spikes.  Flowers subtended by yellowish white bracts. The perianth with 5, brown/tan, pubescent tepals   There are 5 stamens and 5 staminodia fused at the base.  The superior ovary has a single locule and seed.  The fruit is an achene at maturity.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000528483.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000528554,habit,EN,"<i>Alternanthera ficoidea</i> grows as a shrubby herbaceous annual to 1 m in height. Stems are rounded, red to purple with white pubescence, often rooting at the nodes. The reddish green with white leaves are arranged oppositely, elliptic to oblanceolate, to 1o cm in length and 2 cm wide with an acute to obtuse/mucronate leaf apex and an entire/ciliate margin .  The adaxial surface glabrous and abaxial pubescent. </p?The complete, perfect, sessile, actinomorphic flowers are in sessile, globose, axillary spikes.  Flowers subtended by yellowish white, keeled and spined bracts. The perianth with 5, brown/tan, pubescent tepals   There are 5 stamens and 5 staminodia fused at the base.  The superior ovary has a single locule and seed.  The fruit is an achene at maturity.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000528554.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000550425,habit,EN,"<i>Artocarpus altilis</i> grows as a large tree to 18 m in height and to 1 m in width with a milky latex. The drooping leaves are arranged alternately (clustered at branch tips), obovate, to 90 cm in length, pinnately lobed, with an acute leaf apex. Where the petiole attaches to the stem there is a prominent ring on the stem formed from the dehiscent apical sheath.  The apical sheath has a slight hook at its tip known as a “cat’s claw”. Leaves ab- and adaxially pubescent along the veins.  There are 2 stipules surrounding the stem and apical bud to 15 cm in length. </p><i>Artocarpus altilis</i> is monoecious. The highly reduced incomplete, imperfect, actinomorphic, flowers are in spikes. There is no calyx. The corolla has 2-4 fleshy petals fused at their base. Staminate flowers have a single stamen and no carpel. Pistillate flowers have no stamens and a single carpel.  The fleshy perianth enlarges and the entire inflorescence forms a compound fruit. </p>Typically pollinated by fruit bats there are many seedless varieties that produce the fruit without pollination.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000550425.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000551830,habit,EN,"<i>Asclepias tuberosa</i> grows as a perennial herb up to 1 m in height.  The leaves are oppositely arranged in a spiral fashion to 15 cm long and to 3 cm wide, oblong to oblanceolate, with an entire margin and acute/acuminate leaf apex. The stems and leaves have a milky sap. </p>The complete, perfect, actinomorphic flowers are arranged in terminal umbels. The calyx has 5 unfused, reflexed sepals. The corolla has 5 reflexed, unfused, red to yellow petals. There are 5 unfused stamens. Within the flower there are curved, upright, orange appendages (crown) each with a lobed projection that arise from the corolla. The superior ovary has 2 locules with many ovules.  The fruit is a swollen elongate follicle up to 15 cm long at maturity. The seeds have elongate pubescence.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000551830.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000555958,habit,EN,"<i>Atriplex cristata</i> grows as an annual or perennial herb up to 1 m in height (usually shorter). The leaves are arranged alternately, sessile top subsessile, oblong/ovate/obovate/oblanceolate, slightly succulent with a scurfy/mealy, to 3 cm in length and 2 cm wide with an acute/obtuse (sometimes mucronate) leaf apex and dentate/sinuate leaf margin. </p>The incomplete, imperfect, actinomorphic, monoecious flowers are arranged in axillary spikes. The staminate flowers are in terminal spikes with 5 tepals, 5 stamens and no carpel. The carpellate flowers are in axillary fascicles with two 3-lobed tepals, no stamens, and 1 carpel with a single locule and seed. The fruit is dry with corky, toothed projections.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000555958.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000754134,habit,EN,"<i> Agave angustifolia</i> grows as an acaulescent shrub.  The leaves are arranged in a basal rosette producing new leaves from the center every year.  The linear to lanceolate leaves are bright green with a white margin, up to 150 cm in length and 10 cm wide.  The leaf apex is modified into a stout black spine and the leaf margin with brown, recurved prickles. The main plant suckers extensively from its base when the parent plant dies off. </p>The complete, perfect, actinomorphic flowers are arranged in a terminal panicle to 6 meters in height.  The calyx has 3 unfused green sepals.  The corolla has 3 yellowish green to bright yellow, unfused petals.  There are 6 unfused stamens.  The superior ovary has 3 locules and numerous seeds.  The fruit is a light brown capsule at maturity.  The plant uses the entire apical meristem during flowering and will die off after the fruits become mature.  The seeds may germinate and grow while still attached to the parent plant.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000754134.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000792931,habit,EN,"<i>Adonidia merrillii</i> grows as a medium size tree up to 12 m in height and to 20 cm in diameter. The bark retains circular petiole scars.  The dark green leaves are arranged spirally at the top of the trunk with an extended petiole base sheathing the trunk for up to 1 m. The leaves are pinnately compound, to 3 m in length and 75 cm wide. </p>The incomplete, imperfect, actinomorphic flowers are arranged in a large panicle that arises below the lowest leaf. The calyx has 3 sepals and the corolla has 3 petals. The calyx and corolla are white and fused together forming a single whorl. Staminate flowers have 7-9 stamens and no carpel. The carpellate flowers have staminodes and a single ovary and ovule. The ovary is superior with a single locule and seed.   The fruit is a drupe that is bright red at maturity.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000792931.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000823015,habit,EN,"<i>Anredera vesicaria</i> grows as a succulent vine up to 10 m in length.  The leaves are arranged alternately, to 12 cm in length, ovate/elliptic/lanceolate with an acute/acuminate leaf apex, cordate leaf base, and slightly undulating margin.</p> The complete, perfect, actinomorphic flowers are arranged in elongated drooping racemes.  The calyx has 4 unfused green sepals/bracts.  The corolla has 5 fused, white to pink petals. There are 5 unfused stamens that are adnate to the corolla.  The is superior with 1 locule and ovule.  The fruit is a purple/black slightly triangular capsule at maturity. ",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000823015.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000850932,habit,EN,<i>Arundo donax</i> grows as clumping perennial to 6 m in height when flowering with stems arising from rhizomes. The leaves are arranged alternately to 75 cm in length (usually shorter) and 7 cm wide with a basal sheath extending along the stem. Leaf margin scabrous and slightly undulate. At the point of divergence of the leaf sheath to the leaf blade is a membranous ligule. The leaves are parallel veined and the end portions of the leaf blade are involute. </p>The zygomorphic flowers are arranged in a dense terminal panicle made of appressed spikelets.  At the base of each spikelet are 2 structures called glumes. The first glume small and the second larger. In each spikelet there are flowering structures each is subtended by 2 additional structures (lemma and palea).  There are 3-5 florets with 3 stamens and a superior ovary each with a single locule and seed.  The fruit is a caryopsis. Florets covered in long silky pubescence.,Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000850932.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000943132,habit,EN,"<i>Allamanda blanchetii</i> grows as a pubescent climbing shrub to 3 m in height.  The leaves are arranged in whorls, to 15 cm long, 5 cm wide, with an entire leaf margin, and an acute leaf apex. The abaxial surface is pubescent. </p>The complete, perfect, actinomorphic flowers are arranged terminally and in leaf axils in cymes or solitary.  The calyx has 5 unfused, green, pubescent sepals.  The corolla has 5 red/purple/pink petals that are fused forming a pubescent tube with the lobes slightly overlapping to one side forming a pinwheel shape. There are 5 stamens fused to the corolla tube.  The ovary is superior and has 2 locules and many ovules. There are 2 glands with the stamens. The fruit is a follicle (in pairs) that turns brown at maturity.  ",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000943132.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000950668,habit,EN,"<i>Acalypha hispida</i> grows as a shrub to 3 m in heigh.  The leaves are arranged alternately, to 20 cm in length, 3-5 nerved, ovate, with a serrate/dentate leaf margin and an acute/acuminate leaf apex. The petioles are up to half the length of the blade. The adaxial leaf surface can be slightly pubescent. </p><i>Acalypha hispida</i> is dioecious. The incomplete, imperfect, actinomorphic flowers are arranged in axillary catkins with bracts throughout. In staminate flowers the perianth has 4 green fused at the base tepals, 8 stamens and no carpel and appearing axillary.  Carpellate flowers are reduced to a densely pubescent, bright red, perianth bract, no stamens and a superior ovary with 3 locules and seeds and appearing terminally. The stigmas are long and bright red. The fruit is a smooth, 3 lobed capsule.",Ethan Freid,,,2024-05-22,Ethan Freid,ref-0000950668.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000021604,habit,EN,"<i>Youngia japonica</i> grows as an annual to 50 cm in height when in flower. The leaves are arranged alternately, forming a basal rosette, to 16 cm in length, pinnatifid/dentate/lobed, ovate to obovate with an obtuse leaf apex. Stalks have a milky sap. <>/p>The flowering stalks are cymes to panicles terminating in heads. The heads are subtended by two series of involucral bracts (phyllaries). The calyx is modified as a ring of hairs (pappus).  There are only perfect (disc) flowers. Each flower is subtended by a bract. </p>The perfect, zygomorphic flowers have a corolla with 5 fused, yellow petals. There are 5 stamens fused at their base. The ovary is inferior with a single locule and ovule. The fruit is a ribbed achene at maturity that retains the modified calyx (pappus) as white, hairlike bristles.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000021604.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000173754,habit,EN,"<i>Acacia auriculiformis</i> grows as a small tree/large shrub to 14 m in height (not usually in the Bahamas). The simple leaves are arranged alternately, oblique in shape forming a curved appearance to the leaves, to 18 cm in length, with parallel veins. </p>The complete, perfect, actinomorphic flowers are arranged in tight, axillary or terminal, racemes (sometimes paniculate) of heads with each flower subtended by a bract. There are 5 fused sepals in the calyx forming a shallow tube.  There are 5 fused petals in the corolla forming a tube that exceeds the calyx. There are numerous yellow showy stamens that are 2 times as long as the perianth.  The ovary is superior with a single locule.  The fruit is a coiled /twisted legume that turns brown at maturity, is up to 8 cm in length, with an undulating margin at maturity at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000173754.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000178440,habit,EN,"<i>Sesbania sericea</i> grows as a silky pubescent annual/perennial to 3 m in height (sometimes to 6 m). The evenly pinnately compound, leaves are arranged alternately, to 30 cm in length with lanceolate stipules. The leaflets are in 10-20 pairs, each 10-15 cm in length, oblong to elliptic, with a mucronate leaf apex, an entire margin, and a rounded base.  The vegetation is covered in silky pubescent with small prickles. </p>The complete, perfect, zygomorphic flowers are arranged in 2-8 flowered axillary racemes.  With each flower subtended by a bract. The calyx has 5 green, unfused, oblong sepals. The corolla has 5 off-yellow unfused petals, the upper banner often with black/purple dots and the lower two petals forming a small keel.  There are 10 (9+1) stamens. The ovary is superior and forms an elongate, linear, brown, legume at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000178440.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000179858,habit,EN,"<i>Sesbania herbacea</i> grows as a glabrous shrub to 3 m in height. The evenly pinnately compound leaves are arranged alternately, to 25 cm in length with lanceolate stipules. The leaflets are in 10-20 pairs, each 10-15 cm in length, oblong, with a mucronate leaf apex, an entire margin, and an obtuse base. </p>The complete, perfect, zygomorphic flowers are arranged in tight, axillary racemes.  With each flower subtended by a bract. The calyx has 5 green, unfused, oblong sepals. The corolla has 5 yellow unfused petals, the upper banner often with purple dots and the lower two forming a small keel.  There are 10 (9+1) stamens. The ovary is superior and forms an elongate, linear, brown, legume at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000179858.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000182273,habit,EN,"<i>Vachellia farnesiana</i> grows as a small tree/large shrub to 8 m in height with multi trunks. There are small stipular spines in pairs. The bipinnate leaves are arranged alternately, to 8 cm in length with a circular gland in a shallow groove. There are 2-6 pair of pinnae each with 10-20 pairs of asymmetrical, oblong to linear leaflets with entire margins. </p>The complete, perfect, actinomorphic flowers are arranged in tight, axillary or terminal, globular heads with each flower subtended by a bract. There are 5 fused sepals in the calyx forming a shallow tube.  There are 5 fused petals in the corolla forming a tube that exceeds the calyx. There are numerous bright yellow showy stamens that are 2 times as long as the perianth.  The ovary is superior with a single locule.  The fruit is a curved cylindrical legume that turns dark brown at maturity, up to 8 cm in length.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000182273.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000315010,habit,EN,"<i>Stachytarpheta urticifolia</i> grows as an herbaceous shrub up to 1.5 m in height. The leaves are arranged oppositely and are up to 9 cm long. The leaves are ovate to elliptic in shape with a crenate/toothed leaf margin. The leaf veins are distinct. The stems and leaves are covered with small hairs and squarish in cross section. </p>The complete, perfect, zygomorphic flowers are arranged in terminal spikes that are up to 50 cm long, usually shorter. The flowers open continuously for months with 2-3 new flowers appearing every few days. The calyx has 5 fused, green sepals.  The corolla has 5 fused, salverform, petals that are a purplish blue that can range from a dark to light coloration. There are 4 stamens fused to the corolla.  The ovary is superior with two locules. The fruit is a capsule.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000315010.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000316663,habit,EN,"<i>Stenostomum lucidum</i> grows as a tree up to 13 meters in height with glabrous stems. The shiny, resinous leaves are arranged oppositely, with ovate to deltoid stipules between the petioles.  The leaves are elliptic to oblong, to 12 cm long, with an acute to obtuse leaf apex and an entire margin. The midvein is white. </p>The complete, perfect, actinomorphic, sessile, flowers are arranged in axillary once-forked cymes with up to 10 flowers to each fork. The calyx has 5 fused sepals.  The corolla has 5 white, fused petals that are up to 5 mm long.  There are 5 stamens that are fused to the perianth forming a hypanthium. The ovary is inferior with 4-5 locules each with 1 ovule.  The fruit is an oblong red to black drupe at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000316663.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000326329,habit,EN,"<i>Tolumnia bahamensis</i> grows as a rhizomatous epiphyte.  There is a shortened primary stem that is incased by imbricating sheaths.  There is a secondary stem forming a pseudobulb that is short, to 5 mm, and enclosed by distichously arranged leaf bases.  The leaves are arranged 2-ranked, plicate, recurved linear, to 6 cm in length (usually smaller) and 5 mm wide, lanceolate, recurved typically imbricate and conduplicate, green to bronze with a serrulate leaf margin and acute leaf apex. </p>The complete, perfect, zygomorphic flowers are arranged in terminal racemes (with occasional branching) up to 60 cm in height (usually shorter) with up to 45 flowers (usually less). A small bract subtends each flower.  The calyx has 3, yellow with brown, sepals. The corolla has 3 petals with one forming the labellum. The labellum is 3 lobed and is yellow brown and green at the base with the ends white with pink.  The lateral lobes white with yellow and brown spots, entire or crenate reflexed margins and the mid lobe is entire or crenate with brown and yellow spots at the base. The column  with white and pink lateral wings.  The fruit is a capsule at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000326329.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000415750,habit,EN,"<i>Utricularia cornuta</i> grows as a filamentous branching aquatic floater.  The slender branches are divided into filiform leaves.  The stems and leaves are to 20 cm in length, grayish green, and can have bladder traps. </p>The complete, perfect, zygomorphic flowers are arranged in few flowered racemes.  The calyx has 2 sepals with the lower one larger.  The corolla has 4 yellow petals with the lower petal enlarged and 3-lobed. The spur recurved downward to 2 cm in length exceeding the corolla. There are 2 stamens fused together. The carpel has a superior ovary with a single locule. The fruit is a capsule at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000415750.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000433977,habit,EN,"<i>Stenandrium droseroides</i> grows as an herb to 20 cm in height when in flower. The leaves are arranged in a basal rosette.  up to 4 cm in length and 1.5 cm wide, oblong to elliptic with a round leaf apex. The leaves and stems are long haired pubescent. </p>The complete, perfect, zygomorphic flowers are arranged in terminal spikes Each flower subtended by a pubescent bract. The calyx has 5, green unfused, linear, sepals that are slightly fused at their base.  The corolla has 5 fused, white petals in 2 sets (3 upper and side and 2 lower petals).  There are 4 stamens fused to the corolla tube.  The superior ovary has 2 locules and numerous ovules. The fruit is a capsule at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000433977.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000456304,habit,EN,"<i>Trichostigma octandrum</i> grows as a woody, climbing vine to subshrub up to 10 m in length. The leaves are arranged alternately, to 15 cm in length, elliptic to oblong to lanceolate, with an acute/acuminate leaf apex and entire margin. The leaves smell like garlic when crushed. </p>The incomplete, perfect, actinomorphic flowers are arranged in lax axillary and terminal racemes.  The calyx has 4, white/green, reflexed unfused, sepals. There is no corolla. There are no petals. There are 8-12 unfused stamens.  The ovary is superior with a single locule.  The fruit is black/dark red berry. ",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000456304.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000502260,habit,EN,"<i>Stigmaphyllon ellipticum</i> grows as a vine/liana to 12 m in length and 2 cm in diameter.  The dark green leaves are arranged oppositely, to 12 cm in length, ovate with an acute leaf apex, and an entire margin. </p>The complete, perfect, actinomorphic flowers are arranged in umbels of corymbs.  At the base of the flower are 3 bracts and 10 sepal glands in pairs.  The calyx has 5 unfused green sepals.  The corolla has 5 unfused, clawed, bright yellow petals that are dentate/serrate along the outer edges.  There are 10 unequal stamens (only 6 functional).  The 3-lobed ovary is superior with 3 locules.  The fruit is a reddish samara with two wings; a larger upper and smaller lower.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000502260.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000779994,habit,EN,"<i>Tecomaria capensis</i> grows as a scrambling shrub up to 3 m in height.  The pinnately compound leaves are arranged oppositely.  There are 7 – 11 sessile, ovate to lanceolate, leaflets each with an acuminate apex and serrate margin. The vegetation can be glabrous or pubescent. </p>The complete, perfect, zygomorphic flowers are arranged in terminal racemes. The calyx has 5 fused, greenish sepals.  The corolla has 5 orange/red 9sometimes yellow), fused, tubular petals that are bilabiate.  There are 4 stamens fused to and exerted beyond the corolla tube. The superior ovary has 2 locules and forms a linear capsule at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0000779994.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001031795,habit,EN,"<i>Solanum torvum</i> grows as a long-lived perennial to 4 m in height. The leaves are arranged alternately, to 20 cm in length, ovate to oblong, with an acuminate leaf apex and an entire/toothed/undulate/deeply lobed leaf margin. All vegetation is densely stellate pubescent and covered in prickles. </p>The complete, perfect, actinomorphic flowers are in axillary cymes. The calyx has 5 fused greenish sepals.  The corolla has 5 fused, white petals.  There are 5 stamens with yellow anthers.  The ovary is superior with 2 locules and numerous seeds.  The fruit is a berry that turns yellow at maturity.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001031795.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001251112,habit,EN,"<i>Tradescantia zebrina</i> grows creeping along the ground or up on other vegetation to 50 in length, rooting at the nodes.  The ovate sessile, green/silver and purple striped, variegated leaves are arranged alternately, to 10 cm in length and 2 cm wide, elongate, with parallel veins and an entire margin. The leaf base is clasping and can overlap with other leaves at the apex or stems when flowering. There may be pubescence along the leaf margin. </p>The complete, perfect, actinomorphic flowers are arranged in terminal umbels. The peduncle is pubescent.  Each subtended by 2 bracts. The calyx has 3 unfused, green, sepals.  The corolla has 3 pink petals. There are 6 unfused, pubescent stamens.  The ovary is superior and has 3 locules and 3 ovules. The fruit is a capsule.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001251112.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001284776,habit,EN,"<i>Vachellia nilotica</i> grows as a small tree/large shrub to 18 m in height. The trunk is dark brown to almost black with fissures exposing lighter bark and exuding resin.  There are stipular spines in pairs. The bipinnate leaves are arranged alternately with spinose stipules at the base of the petioles and with a sessile round gland between the pinnae. There is 3-8 pair of pinnae each with 16-20 pairs of linear to oblong leaflets with an entire margin. </p>The complete, perfect, actinomorphic flowers are arranged in tight, axillary or terminal, globular heads with each flower subtended by a bract. There are 5 fused sepals in the calyx forming a shallow tube.  There are 5 fused petals in the corolla forming a tube that exceeds the calyx. There are numerous yellow showy stamens that are 2 times as long as the perianth.  The ovary is superior with a single locule.  The fruit is a curved legume that turns brown at maturity, is up to 8 cm in length, and constricted between the seeds.",Ethan Freid,,,2024-05-23,Ethan Freid,ref-0001284776.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000280069,habit,EN,"<i>Polyscias guilfoylei</i> grows as a shrub up to 6 m in height (usually shorter).  The pinnately compound leaves are arranged alternately and to 30 cm in length. The leaflets are elliptic/ovate, up to 10 cm long, 2 cm wide, with an entire, serrate, or lobed margin and acute/obtuse apex, and often with spots or lines. </p>The complete, perfect, actinomorphic flowers are arranged in terminal panicles upper portions more umbel like. The calyx has small, unfused, green sepals.  The corolla has unfused petals. There are 5 - 6 stamens fused to the corolla. The ovary is inferior.  The fruit is a drupe.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000280069.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000464211,habit,EN,"<i>Russelia equisetiformis</i> grows as a shrub up to 1 m in height but typically with hanging/arching branches. The leaves are arranged oppositely or whorled. They are reduced to small scales to 2 mm in length on flowering branches or to 1.5 cm in length on branches with no flowers. The later spathulate to linear and glandular abaxially with an entire margin and acuminate leaf apex. </p>The complete, perfect, actinomorphic flowers are arranged in groups of few flowered fascicles.  There are 5 unfused, green, sepals in the calyx.  There are 5 bright red, fused petals in the in the corolla that forming an elongate tube.  There are 4 stamens and 1 staminode.  The ovary is superior with 2 locules and numerous seeds.  The fruit is a capsule.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000464211.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000473619,habit,EN,"<i>Pseudabutilon umbellatum</i> grows as a shrub to 1.5 m in height. The leaves are arranged alternately, ovate (sometimes slightly 3 lobed), to 15 cm in length, with a crenate leaf margin, acute/acuminate leaf apex and cordate leaf base.  The leaves have stellate pubescence and there are stipules. </p>The complete, perfect, actinomorphic flowers are in corymbs or umbels in axillary and terminal groups. They are subtended by bracts.  The peduncle and calyx are pubescent. The calyx has 5 partially fused green sepals. The corolla has 5 unfused yellow petals.  There are numerous stamens fused together around the style in a column.  The pubescent ovary is superior with numerous locules and numerous seeds.  The fruit is a loculicidal capsule with each carpel having an apical spine. ",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000473619.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000486544,habit,EN,"<i>Plantago major</i> grows as a glabrous perennial herb up to 50 cm in height when in flower. The leaves are arranged alternately in a basal rosette, up to 30 cm in length and 10 cm wide, elliptic/ovate/oval with an undulate to sinuate leaf margin, cuneate leaf base and an acute leaf apex. There are 3-7 distinct veins. </p>The complete, perfect, actinomorphic flowers are arranged in a terminal spike with each flower subtended by a bract.  The calyx has 4 green, unfused, reflexed sepals. The corolla has 4 fused at the base, green petals with the lobes reflexed. There are 4 stamens that are longer than the carpel and often white to purplish. The ovary is superior with 1 locule and numerous ovules.  The fruit is a capsule.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000486544.01,Leon Levy Native Plant Preserve.,All rights Preserved
