WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000558282,use,EN,<i>Bacopa monnier</i>i has no known medicinal uses in the Lucayan Archipelago. </p>Bacopa monnieri</i> is well known as an Ayurvedic herb to enhance memory and cognitive ability. Extracts are sold over the counter. It is reported to have anti-oxidant and anti seizure properties as well. </p>Dosage concentration can be toxic and lethal. There are many active compounds within this species. </p>Extracts should NOT be made or used without proper training and background!!!,Ethan Freid,,,2012-10-10,Ethan Freid,ref-0000558282.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001109379,use,EN,<i>Acrostichum danaeifolium</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-10,Ethan Freid,ref-0001109379.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001109503,use,EN,<i>Blechnum serrulatum</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-10,Ethan Freid,ref-0001109503.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001110607,use,EN,<i>Anemia adiantifolia</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-10,Ethan Freid,ref-0001110607.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000055196,use,EN,<i>Gochnatia pauciflosculosa</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000055196.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000084726,use,EN,<i>Emilia fosbergii</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000084726.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000170578,use,EN,<i>Galactia spiciformis</i> is not used known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000170578.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000173965,use,EN,<i>Caesalpinia bahamensis</i> has no known medicinal uses in the Lucayan Archipelago. It is closely related to <i>C. vesicaria</i> that has a long cultural and economic history in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000173965.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000174078,use,EN,<i>Crotalaria</i> sp. has been used to treat colds in the Lucayan Archipelago. <i>Crotalaria</i> species are very toxic and <i>C. retusa</i> has been known to create a condition in livestock called walking disease in which the animals can walk but are unable to turn.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000174078.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000222990,use,EN,There are many cultural uses of <i>Lantana bahamensis</i> and a closely related species <i>L involucrata</i>. The leaves are often boiled for use in strengthening and aphrodisiac teas as well as to treat types of dermatitis (added to bath water). They have also been used in the horticultural trade as a landscape plant because of their beautiful flowers and pleasant smelling leaves.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000222990.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000355243,use,EN,<i>Jacquinia keyensis</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural trade because of its ability to grow in salty dry environments and showy fragrant flowers. It is a very slow growing tree with a distinctive shape that has a bonsai like appearance.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000355243.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000358854,use,EN,<i>Laguncularia racemosa</i> as with all mangrove species are builders of land. Trapping organic debris before it enters aquatic systems and building up humus. Additionally they protect shorelines during hurricanes. In some areas the flowers are an important source for honey production and historically the bark was used in tanning leather as well as an antiseptic.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000358854.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000404186,use,EN,<i>Eleocharis geniculata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000404186.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000404421,use,EN,<i>Eleocharis interstincta</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000404421.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000434536,use,EN,While there are no medicinal uses of <i>Broughtonia lindenii</i> like all orchids they are prized for their beautiful flowers. </p>ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000434536.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000570028,use,EN,"<i>Bourreria succulenta</i> has a number of medicinal uses including treating diarrhea, fevers, nerves, pain, skin infections and inflammations, weak bladders, and as a component of strengthening and aphrodisiac teas. </p>The fruits are edible. The flowers attract butterflies and other insects and the fruits are an important source of food for birds. <i>Bourreria succulenta</i> is used in the horticultural trade and the wood to make carvings.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000570028.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000576316,use,EN,There are many cultural uses of <i>Bursera simaruba</i>. Within the Lucayan Archipelago it is used medicinally to treat circulatory problems as well as in strengthening and aphrodisiac teas. Throughout its range it is propagated as an ornamental. Also in areas of Central and South America is used to make living fence poles due to its ability to grow from cuttings of the trunks.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000576316.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000576928,use,EN,"<I>Byrsonima lucida </i> is used in the Lucayan Archipelago for ob-gyn (to clear lungs after birth, labor, pregnant women), gastrointestinal issues (diarrhea), and in strengthening tea. </p>It is also used in the horticultural trade for its beautiful flowers as well as its ability to attract birds and butterflies. </p>The fruits are edible and ferment easily and can be used to make liquor.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000576928.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000583977,use,EN,<i>Canella winterana</i> has been used medicinally to treat “female tiredness” by preparing a tonic made from boiling leaves and bark. Crushed leaves can be used to numb the pain of toothaches by placing them near the tooth. Tonics of the bark are also used to treat gastrointestinal issues. The bark and berries are dried and crushed and used commercially as a spice. The bark has also been used to flavor tobacco. </p><i>Canella winterana</i> is used in the horticultural industry for its beautiful leaves and bright showy flowers and fruits. Care must be taken as wasps pollinate the flowers.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000583977.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000585310,use,EN,"<i>Capraria biflora</i> is used in the Lucayan Archipelago to treat colds and flu. It is used in the greater Caribbean to treat fevers, diarrhea, hemorrhoids, irritable bowels, to clean the blood and skin, to stop vomiting, and as an eyewash.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000585310.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000613093,use,EN,"<i>Coccoloba diversifolia</i> is used in the Lucayan Archipelago to treat gastrointestinal problems (diarrhea) and as a component of the soothing and aphrodisiac teas. The fruits are edible (raw, as a jelly or used to make wine) and the wood has been used for carving. The fruits support a diverse avian population as well as iguanas (where they occur). </p><i>Coccoloba diversifolia</i> is used extensively in the horticultural industry of southern Florida.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000613093.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000618338,use,EN,<i>Conocarpus erectus</i> has been used medicinally to treat sores and cuts as well as to cause “cascading” (vomiting).The wood has been used for charcoal production because of how dense it is as well as in boat construction because of its durability in saline environments. It is also used as a fuel source for smoking fish and barbequing because of the unique flavor it brings.  </p><i>Conocarpus erectus</i> is widely used in the horticultural trade because of the silvery appearance of its leaves and does well in coastal areas with salt spray.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000618338.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000619501,use,EN,<i>Consolea millspaughii</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000619501.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000620071,use,EN,<i>Corchorus hirsutus</i> is used in the Lucayan Archipelago to treat colds and flu. The leaves are edible after cooking.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000620071.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000620178,use,EN,<i>Corchorus siliquosus</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000620178.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000666424,use,EN,<i>Hymenocallis arenicola</i> has been used in the Lucayan Archipelago to treat respiratory illnesses. </p><i>Hymenocallis arenicola</i> is commonly used in the horticultural industry especially for coastal areas in the southern United States and the Caribbean.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000666424.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000710683,use,EN,"<i>Guaiacum sanctum</i> has many medicinal, cultural, and economic uses. Sap and other plant derivatives has been used to treat syphilis, fevers, general pain, gout, arthritis, rheumatism, tonsillitis, skin ailments, constipation, fish poisoning and as a component of strengthening teas. Boiling leaves produces a tea that has been used as an abortefactant. </p><i>Guaiacum sanctum</i> wood is extremely dense and hard and has been used to produce ball bearings, bowling balls, and fish bats. Today it is a sought after wood for wood-carvings. It is also the National Tree of the Bahamas and has protected status. It is also now used in the horticultural trade because of its beautiful flowers although it is very slow growing.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000710683.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000710712,use,EN,<i>Guapira discolor</i> is not known to be used medicinally in the Lucayan Archipelago. The fruit has been reported to be edible. <i>G. discolor</i> is protected by the government of the Bahamas. </p>The fruits are highly toxic. Do not ingest!,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000710712.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000710751,use,EN,<i>Guapira obtusata</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Guapira obtusata</i> is a common species through out the islands and produces a large amount of fleshy fruits that support a diverse avian population.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000710751.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000769187,use,EN,"<i>Callicarpa hitchcockii</i> is widely used in the Lucayan Archipelago medicinally. It is used to treat colds and flus, pain, ob/gyn issues as well as in general strengthening teas.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000769187.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000809944,use,EN,"<i>Casasia clusiifolia</i> has no known medicinal uses in the Lucayan Archipelago. It is used in the horticultural industry for its showy and very fragrant flowers and can grow in dry, salty environments. </p>The fruits are technically edible to humans but are not very tasty. They are eaten by Iguanas and reportedly by Hutia. The flowers are quite attractive to the Bahama Woodstar.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000809944.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000900697,use,EN,<i>Coccothrinax argentata</i> is used to treat pain.  It is also part of the horticultural industry. ,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000900697.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000903570,use,EN,<i>Cocos nucifera</i> is used in the Lucayan Archipelago to cure sore throats. </p>The flowers can be an important source for honey bees. The fruit is highly edible. It produces a “milk” that can be consumed and a “meat”; that is used in cooking and making of sweets or eaten raw. From the edible portions oils are also extracted for cooking and soap production. The husk and “shell” are used for sculpture and jewelry. The leaves can be used for thatch for roofing or plaiting to make hats. </p><i>Cocos nucifera</i> is considered one of the most economically important tree species in the world.,Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000903570.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000927911,use,EN,"<i>Croton eluteria</i> is used medicinally to treat issues of appetite, coughs, diarrhea, flu, indigestion, stomach pain, and to prevent vomiting. The bark and leaves can be used as an inhalant to clear sinuses and the leaves are used in bath water to refresh the body. The bark of <i>Croton eluteria</i> is also used as a flavoring of the liquor Campari.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000927911.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000947877,use,EN,"<i>Echites umbellatus</i> has no known medicinal usage in the Lucayan Archipelago. </p>The large, showy, and attractive flowers have made <i>Echites umbellatus</i> useful in the horticultural trade for climbing up trellis’s and walls.",Ethan Freid,,,2012-10-15,Ethan Freid,ref-0000947877.04,Leon Levy Native Plant Preserve.,All rights Preserved
