taxonID,scientificName,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,url
wfo-0000259601,Orchis mascula,reproductive,en,Flowering: April - June.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000259601,Orchis mascula,ecology,en,"Woodlands, hedgerows, shady banks and thickets, limestone pavement; frequent.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000968551,Anacamptis pyramidalis,morphology,en,"Stem 25–45 cm high, slender or hairless. Leaves linear-lanceolate, mostly basal or nearly so, the lowest usually shrivelled at flowering. Flowers bright rose-pink or magenta, numerous, 6–8 mm across, with a foxy smell, in a short very dense, pyramidal spike which is later spherical. Lateral sepals lanceolate; the upper forming a loose hood with the petals. Labellum flat, with 2 upright pink plates at the base, divided into 3 blunt, sub-equal lobes. Spur very long and narrow, pointed, much longer than the ovary and extending to the opposite side of the flower spike. Ovary cylindrical, twisted, stalkless.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000968551,Anacamptis pyramidalis,reproductive,en,Flowering: June - August.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000968551,Anacamptis pyramidalis,ecology,en,"Pastures, banks, road sides and sandhills; common though absent from parts of the north and south-west.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257965,Ophrys insectifera,morphology,en,"Stem slender, 20–60 cm high. Leaves oblong-lanceolate. Flowers about 15–20 mm across, 3–6 in a very lax spike. Sepals, large pale green, spreading, upper petals very narrow and antenna-like, purplish-brown. Labellum slightly convex, longer than the sepals, longer than wide, distinctly 3-lobed, the large middle lobe notched, purplish-brown with a blue patch in the centre.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257965,Ophrys insectifera,reproductive,en,Flowering: May - July.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257965,Ophrys insectifera,ecology,en,Fens and limestone pavement in the centre and west; rare.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257401,Ophrys apifera,morphology,en,"Similar, but stem stouter, flowers somewhat larger, about 20–25 mm across with large, spreading, greenish-pink sepals and smaller, much-reduced lateral petals. Labellum broader than the sepals and almost as long, velvety-brown with yellow markings, (rarely greenish-yellow), 3-lobed, but reflexed and appearing entire from in front.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257401,Ophrys apifera,reproductive,en,Flowering: May - July.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000257401,Ophrys apifera,ecology,en,"Dry banks, sand-dunes and grassland on limestone soils; widespread but local.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000979153,Hammarbya paludosa,morphology,en,"A very small plant, with a slender, angled stem 3–12 cm high, bulbous near the base, and with 2–5 small, concave, oval leaves, basal or nearly so, often fringed on the margins with minute bulbils from which new plants develop. Flowers yellowish-green, 4 mm across, in a rather dense, spike-like raceme; each flower is inverted, so that the triangular labellum, which is flanked by the paired sepals, is uppermost and the larger, unpaired sepal is lowermost. Perianth segments entire; petals, including labellum, shorter than the sepals. Spur absent.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000979153,Hammarbya paludosa,reproductive,en,Flowering: July - September.,,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000979153,Hammarbya paludosa,ecology,en,"Wet spongy bogs, usually in tufts of Sphagnum moss; very rare.",,,,2026-01-30,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489807,Polygonum maritimum,morphology,en,"Perennial, with a stout, woody rootstock. Stems prostrate, branched, stout, up to 40 cm long. Leaves 10–20 mm, narrowly oval, acute, pale bluish-green, often blackening on drying; margins rolled downwards. Stipules conspicuous, brown at the base, whitish above, with brown veins, at least as long as the internodes on the middle and upper parts of the stem. Flowers pink or white, solitary or 2–3 together in the leaf-axils. Nut 3.5–5 mm, glossy, equalling the perianth or slightly longer.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489807,Polygonum maritimum,reproductive,en,Flowering: July - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489807,Polygonum maritimum,ecology,en,"Sandy seashore at Tramore, Co. Waterford and, possibly, elsewhere; intermittent in its appearances and possibly extinct.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489858,Polygonum oxyspermum,morphology,en,"Annual; stems prostrate, rather woody, up to 100 cm long. Leaves widely spaced, lanceolate to oval, rather pale bluish-green and thick, with margins slightly rolled downwards. Stipules silvery, shorter than internodes except at the extreme tip of the stem. Flowers pink or greenish-white, in small axillary clusters. Nut 5–6 mm, dark brown, shiny, protruding from the perianth for about a third of its length.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489858,Polygonum oxyspermum,reproductive,en,Flowering: August - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489858,Polygonum oxyspermum,ecology,en,Sandy seashores; widespread but local.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489656,Polygonum aviculare,morphology,en,"Annual, with slender, branched leafy stems, erect or prostrate, up to 70 cm long. Larger leaves on the main stem (which often drop off early) up to 4 × 2 cm; those on the side-branches much smaller. Stipules silvery, not very conspicuous. Flowers almost stalkless, in small axillary clusters. Sepals green, edged with pink or white, broad and overlapping, shortly united at the base to form a tube about a quarter the length of the free lobes. Nut 3 mm, finely striated, not shiny, enclosed in the persistent calyx.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489656,Polygonum aviculare,reproductive,en,Flowering: June - October.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489656,Polygonum aviculare,ecology,en,"oad sides, waste-places and arable ground; abundant.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489656,Polygonum aviculare,general,en,"Very variable, but no satisfactory classification of the variants has been devised.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488339,Polygonum arenastrum,morphology,en,"Like P. aviculare, but with stems always prostrate; leaves mostly 7–15 × 3–8 mm, all more or less equal in size; lobes of calyx narrower, 1.5–2 times as long as the tube; nut slightly smaller.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488339,Polygonum arenastrum,reproductive,en,Flowering June - October.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488339,Polygonum arenastrum,ecology,en,"Paths, road sides and trampled ground; frequent.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489816,Polygonum minus,morphology,en,"Annual; stems usually straggling or nearly prostrate, but occasionally erect. Larger leaves 20–75 mm long, at least 5 times as long as wide, oblong-lanceolate, broadest near the base. Flowers in small, erect, slender, lax spikes. Sepals deep reddish-pink, without glands. Nut about 2 mm long, enclosed in the calyx, black, shiny.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489816,Polygonum minus,reproductive,en,Flowering: August - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489816,Polygonum minus,ecology,en,"Lake-shores, turloughs and other grounds subject to intermittent flooding; frequent in the northern half, occasional in the south.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489772,Polygonum mite,morphology,en,"Like P. minus, but stems usually more or less erect; leaves 3–4.5 times as long as wide, narrowly elliptic, broadest near the middle; sepals pale pink, usually with a few flat glands; nut about 3 mm long.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489772,Polygonum mite,reproductive,en,Flowering: July - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489772,Polygonum mite,ecology,en,"Lake-shores and riverbanks; locally abundant round Lough Neagh, by Lough Erne and by the River Shannon at Limerick; records from elsewhere are erroneous.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489142,Polygonum persicaria,morphology,en,"Annual; stems usually erect but sometimes straggling and nearly prostrate, up to 50 cm high. Leaves 7–10 cm long, oval-lanceolate, very shortly stalked, downy beneath, often with a dark blotch on the upper side. Flowers in several compact, fairly stout, erect spikes. Sepals bright pink, rarely white, without glands. Stamens 5–8. Nut 3 mm, black, shiny, enclosed by calyx.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489142,Polygonum persicaria,reproductive,en,Flowering: June - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489142,Polygonum persicaria,ecology,en,"Arable ground, road sides and damp waste-places; abundant.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000490033,Polygonum lapathifolium,morphology,en,"Like P. persicaria, but often larger and coarser, with leaves up to 15 cm long; flowers dingy pink or greenish-white; and with numerous raised, yellow glands on the peduncles and sometimes also on the pedicels and calyx",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000490033,Polygonum lapathifolium,reproductive,en,Flowering: July - September,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000490033,Polygonum lapathifolium,ecology,en,"Arable fields, damp waste-places and river gravels; locally frequent.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000485132,Polygonum amphibium,morphology,en,"Perennial, with long rhizome, often rooting at the nodes. Leaves sometimes floating, triangular-lanceolate, stalked, rounded or truncate at the base, up to 15 cm long. Flowers in erect, dense terminal spikes 2–4 cm long. Stamens 5; styles 2.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000485132,Polygonum amphibium,reproductive,en,Flowering: July - September,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000485132,Polygonum amphibium,ecology,en,"In pools, canals and slow-flowing rivers; also on damp ground on riverbanks; frequent.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489629,Polygonum bistorta,morphology,en,"A nearly hairless perennial with short, stout rhizome. Lower leaves up to 15 cm, broadly oval, obtuse, long-stalked, with stalks broadly winged in upper part; upper leaves much smaller, triangular, with stalks sheathing the stem. Flowers in a dense, stout, terminal spike, bright pink. Stamens 8; styles 3. Nut 5 mm, brown.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489629,Polygonum bistorta,reproductive,en,Flowering: June - September.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489629,Polygonum bistorta,ecology,en,Damp meadows and pastures; rare and declining.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489398,Polygonum viviparum,morphology,en,"Perennial, with short, compact stock. Stems erect, unbranched, up to 25 cm. Leaves oblong to linear-lanceolate, the lower ones stalked. Flowers in a slender, terminal spike, in the lower part of which the flowers are replaced by brown or purple bulbils, from which leaf-rudiments sometimes protrude. Calyx white. Stamens 8; styles 3. Nut rarely, if ever, developed.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489398,Polygonum viviparum,reproductive,en,Flowering: June - August.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489398,Polygonum viviparum,ecology,en,Mountain ridges and summits in Kerry and the north-west; very rare.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488340,Polygonum amplexicaule,morphology,en,"Perennial, with erect stems up to 100 cm high and shortly creeping rhizome, forming dense clumps. Leaves oval, acute, the lower stalked, 15–20 cm long, the upper smaller, clasping the stem. Flowers crimson, in dense, cylindrical, terminal spikes. Stamens 8; styles 3.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488340,Polygonum amplexicaule,reproductive,en,Flowering: July - August.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488340,Polygonum amplexicaule,ecology,en,"Road sides and waste-ground, mainly in the west; rather rare.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000488340,Polygonum amplexicaule,distribution,en,Native of Himalaya.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489108,Polygonum polystachyum,morphology,en,"Perennial with creeping rhizome and stout, erect stems up to 120 cm high, forming extensive clumps. Leaves oval-lanceolate, acute, shortly stalked, up to 25 cm long. Flowers white, in a diffuse, freely branched leafy panicle. Sepals free.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489108,Polygonum polystachyum,reproductive,en,Flowering: June - July.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489108,Polygonum polystachyum,ecology,en,Road sides and waste-ground; occasional.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489108,Polygonum polystachyum,distribution,en,Native of Himalaya and Afghanistan.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489732,Polygonum campanulatum,morphology,en,"A downy perennial, spreading by stolons to form small clumps. Leaves oval, pointed, 7–10 cm long, shortly stalked; hairs whitish on the upper surface, usually buff beneath; mid-rib red. Flowers stalkless, in short spikes which are grouped into small, compact, usually leafy panicles. Calyx bell-shaped, with tube rather longer than the lobes, white in lower part, variably flushed with bright pink on the lobes. Stamens 8; styles 3.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489732,Polygonum campanulatum,reproductive,en,Flowering: July - August.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489732,Polygonum campanulatum,ecology,en,Naturalised from gardens on damp road sides or in open woods in a few places in the west.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000489732,Polygonum campanulatum,distribution,en,Native of Himalaya.,,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000685786,Fallopia convolvulus,morphology,en,"A twining annual, with slender, angular stems up to 80 cm long. Leaves triangular-sagittate, pointed, stalked; stalks and lower part of blade rough with very short, stiff hairs. Flowers greenish-white or pink, in slender axillary spikes. Sepals 5, the 3 outer larger and keeled. Stamens 8. Fruit 4 mm long, dull black, minutely pitted.",,,,2026-02-03,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
