wfo_ID,Familia,Column1,Nombre,Autor,Pub.,Hábito,Formaciones vegetales,Forma de vida,Link stand alone
wfo-0000443438,Onagraceae,Ludwigia leptocarpa (Nutt.) H.Hara,Ludwigia leptocarpa, (Nutt.) H.Hara,"J. Jap. Bot. 28: 292, 1953.",Sufrútice,"Bosques ribereños, Herbazales hidrófilos",Caméfita,https://florauruguaya.org/taxonomias/ludwigia-leptocarpa
wfo-0000443432,Onagraceae,Ludwigia longifolia (DC.) H.Hara,Ludwigia longifolia, (DC.) H.Hara,"J. Jap. Bot. 28: 293, 1953.",Hierba perenne,"Bosques ribereños, Bosques higrófilos, Algarrobales, Palmares, Pastizales higrófilos, Herbazales hidrófilos",,https://florauruguaya.org/taxonomias/ludwigia-longifolia
wfo-0000443436,Onagraceae,Ludwigia major (Micheli) Ramamoorthy,Ludwigia major, (Micheli) Ramamoorthy,"Monogr. Syst. Bot. Missouri Bot. Gard. 19: 84, 1987.",Hierba anual o bienal,"Bosques ribereños, Bosques higrófilos, Herbazales hidrófilos",Terófita,https://florauruguaya.org/taxonomias/ludwigia-major
wfo-0001087981,Onagraceae,Ludwigia multinervia (Hook. & Arn.) Ramamoorthy,Ludwigia multinervia, (Hook. & Arn.) Ramamoorthy,"Monogr. Syst. Bot. Missouri Bot. Gard. 19: 40, 1987.",Sufrútice,Herbazales hidrófilos,,https://florauruguaya.org/taxonomias/ludwigia-multinervia
wfo-0000443427,Onagraceae,Ludwigia octovalvis (Jacq.) P.H.Raven,Ludwigia octovalvis, (Jacq.) P.H.Raven,"Kew Bull. 15(3): 476, 1962.",Hierba anual o bienal,Herbazales hidrófilos,Terófita,https://florauruguaya.org/taxonomias/ludwigia-octovalvis
wfo-0000443277,Onagraceae,Ludwigia peploides (Kunth) P.H.Raven,Ludwigia peploides, (Kunth) P.H.Raven,"Reinwardtia 6: 393, 1964.",Hierba perenne,"Bosques ribereños, Bosques higrófilos, Algarrobales, Palmares, Pastizales higrófilos, Herbazales hidrófilos, Dulce y salobre",Hidrófita,https://florauruguaya.org/taxonomias/ludwigia-peploides
wfo-0000443279,Onagraceae,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana, (L.) H.Hara,"J. Jap. Bot. 28: 293, 1953.",Hierba perenne,Herbazales hidrófilos,,https://florauruguaya.org/taxonomias/ludwigia-peruviana
wfo-0000443478,Onagraceae,Ludwigia sericea (Cambess.) H.Hara,Ludwigia sericea, (Cambess.) H.Hara,"J. Jap. Bot. 28: 294, 1953.",Hierba perenne,Herbazales hidrófilos,,https://florauruguaya.org/taxonomias/ludwigia-sericea
wfo-0000389505,Onagraceae,Oenothera affinis Cambess.,Oenothera affinis, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2: 269, 1830.",Hierba perenne,"Ambientes ruderales, Pastizales mesófilos, Herbazales psamófilos",,https://florauruguaya.org/taxonomias/oenothera-affinis
wfo-0001087481,Onagraceae,Oenothera centaureifolia Steud.,Oenothera centaureifolia, Steud.,"Nomencl. Bot. [Steudel], ed. 2 2: 206, 1841.",Hierba perenne,"Bosques ribereños, Pastizales mesófilos",Hemicriptófita,https://florauruguaya.org/taxonomias/oenothera-centaureifolia
wfo-0000389393,Onagraceae,Oenothera glazioviana Micheli,Oenothera glazioviana, Micheli,"Fl. Bras. [Martius] 13(2): 178, 1875.",Hierba anual o bienal,"Ambientes ruderales, Ambientes urbanos",,https://florauruguaya.org/taxonomias/oenothera-glazioviana
wfo-0001087487,Onagraceae,Oenothera indecora Cambess.,Oenothera indecora, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2: 268, 1830.",Hierba anual o bienal,"Pastizales xerófilos, Pastizales mesófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-indecora
wfo-0000389469,Onagraceae,Oenothera longiflora L.,Oenothera longiflora, L.,"Mant. Pl. Altera 227, 1771.",Hierba anual o bienal,"Pastizales mesófilos, Herbazales psamófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-longiflora
wfo-0001087995,Onagraceae,Oenothera mollissima L.,Oenothera mollissima, L.,"Sp. Pl. [Linnaeus] 1: 346, 1753.",Hierba anual o bienal,"Matorrales psamófilos, Herbazales psamófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-mollissima
wfo-0001266127,Onagraceae,Oenothera montevidensis W.Dietr.,Oenothera montevidensis, W.Dietr.,"Ann. Missouri Bot. Gard. 64: 560, 1978.",Hierba anual o bienal,,Terófita,https://florauruguaya.org/taxonomias/oenothera-montevidensis
wfo-0001087688,Onagraceae,Oenothera parodiana Munz,Oenothera parodiana, Munz,"Physis [Buenos Aires] 11: 283, 1933.",Hierba anual o bienal,"Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-parodiana
wfo-0001087708,Onagraceae,Oenothera ravenii W.Dietr.,Oenothera ravenii, W.Dietr.,"Ann. Missouri Bot. Gard. 64: 500, 1978.",Hierba anual o bienal,"Pastizales xerófilos, Pastizales mesófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-ravenii
wfo-0000389805,Onagraceae,Oenothera rosea Aiton,Oenothera rosea, Aiton,"Hort. Kew. [W. Aiton] 2: 3, 1789.",Hierba anual o bienal,"Ambientes ruderales, Ambientes urbanos, Pastizales mesófilos, Pastizales higrófilos",Terófita,https://florauruguaya.org/taxonomias/oenothera-rosea
wfo-0000389747,Onagraceae,Oenothera speciosa Nutt.,Oenothera speciosa, Nutt.,"J. Acad. Nat. Sci. Philadelphia 2(1): 119, 1821.",Hierba perenne,Ambientes urbanos,,https://florauruguaya.org/taxonomias/oenothera-speciosa
wfo-0001118479,Ophioglossaceae,Botrypus virginianus (L.) Michx.,Botrypus virginianus, (L.) Michx.,"Fl. Bor. Amer. [Michaux] 2: 274, 1803.",Hierba perenne,Bosques de quebradas,,https://florauruguaya.org/taxonomias/botrypus-virginianus
wfo-0001109034,Ophioglossaceae,Ophioglossum crotalophoroides Walter,Ophioglossum crotalophoroides, Walter,"Fl. Carol. [Walter] 256, 1788.",Hierba perenne,"Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos, Pastizales higrófilos",,https://florauruguaya.org/taxonomias/ophioglossum-crotalophoroides
wfo-0001109038,Ophioglossaceae,Ophioglossum nudicaule L.f.,Ophioglossum nudicaule, L.f.,"Suppl. Pl. 443, 1782.",Hierba perenne,"Matorrales xerófilos, Pastizales xerófilos, Pastizales higrófilos",,https://florauruguaya.org/taxonomias/ophioglossum-nudicaule
wfo-0001109042,Ophioglossaceae,Ophioglossum reticulatum L.,Ophioglossum reticulatum, L.,"Sp. Pl. [Linnaeus] 2: 1063, 1753.",Hierba perenne,"Bosques ribereños, Pastizales higrófilos",Geófita,https://florauruguaya.org/taxonomias/ophioglossum-reticulatum
wfo-0000162748,Ophioglossaceae,Sceptridium australe (R.Br.) Lyon,Sceptridium australe, (R.Br.) Lyon,"Bot. Gaz. 40: 457, 1905.",Hierba perenne,Bosques higrófilos,,https://florauruguaya.org/taxonomias/sceptridium-australe
wfo-0000337172,Orchidaceae,Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera hygrophila, (Barb.Rodr.) Pridgeon & M.W.Chase,"Lindleyana 16(4): 244, 2001.",Hierba perenne,Bosques ribereños,Epífita,https://florauruguaya.org/taxonomias/acianthera-hygrophila
wfo-0000337248,Orchidaceae,Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase,Acianthera pubescens, (Lindl.) Pridgeon & M.W.Chase,"Lindleyana 16(4): 245, 2001.",Hierba perenne,"Bosques ribereños, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/acianthera-pubescens
wfo-0000337279,Orchidaceae,Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase,Acianthera sonderiana, (Rchb.f.) Pridgeon & M.W.Chase,"Lindleyana 16(4): 246, 2001.",Hierba perenne,"Bosques de quebradas, Bosques ribereños, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/acianthera-sonderiana
wfo-0000342044,Orchidaceae,Bipinnula biplumata (L.f.) Rchb.f.,Bipinnula biplumata, (L.f.) Rchb.f.,"Xenia Orchid. 3: 62, 1883.",Hierba perenne,Pastizales xerófilos,Geófita,https://florauruguaya.org/taxonomias/bipinnula-biplumata
wfo-0000342109,Orchidaceae,Bipinnula gibertii Rchb.f.,Bipinnula gibertii, Rchb.f.,"Linnaea 41(5): 51, 1876.",Hierba perenne,Pastizales xerófilos,Geófita,https://florauruguaya.org/taxonomias/bipinnula-gibertii
wfo-0000342118,Orchidaceae,Bipinnula montana Arechav.,Bipinnula montana, Arechav.,"Anales Mus. Nac. Montevideo 2: 282, pl. 1, 1899.",Hierba perenne,"Matorrales xerófilos, Pastizales xerófilos",Geófita,https://florauruguaya.org/taxonomias/bipinnula-montana
wfo-0001334047,Orchidaceae,Bipinnula penicillata (Rchb.f.) Cisternas & Salazar,Bipinnula penicillata, (Rchb.f.) Cisternas & Salazar,"Phytotaxa 64: 10, 2012.",Hierba perenne,Pastizales xerófilos,Geófita,https://florauruguaya.org/taxonomias/bipinnula-penicillata
wfo-0000342161,Orchidaceae,Bipinnula polysyka Kraenzl.,Bipinnula polysyka, Kraenzl.,"Bot. Jahrb. Syst. 9(3): 317, 1887.",Hierba perenne,"Pastizales xerófilos, Pastizales mesófilos",Geófita,https://florauruguaya.org/taxonomias/bipinnula-polysyka
wfo-0000384320,Orchidaceae,Brachystele arechavaletae (Kraenzl.) Schltr.,Brachystele arechavaletae, (Kraenzl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 372, 1920.",Hierba perenne,"Pastizales mesófilos, Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/brachystele-arechavaletae
wfo-0000384627,Orchidaceae,Brachystele camporum (Lindl.) Schltr.,Brachystele camporum, (Lindl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 372, 1920.",Hierba perenne,"Algarrobales, Palmares, Matorrales xerófilos, Matorrales mesófilos, Pastizales xerófilos, Pastizales mesófilos, Pastizales higrófilos, Herbazales psamófilos",Geófita,https://florauruguaya.org/taxonomias/brachystele-camporum
wfo-0000384798,Orchidaceae,Brachystele cyclochila (Kraenzl.) Schltr.,Brachystele cyclochila, (Kraenzl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 373, 1920.",Hierba perenne,Pastizales mesófilos,Geófita,https://florauruguaya.org/taxonomias/brachystele-cyclochila
wfo-0000384965,Orchidaceae,Brachystele dilatata (Lindl.) Schltr.,Brachystele dilatata, (Lindl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 373, 1920.",Hierba perenne,"Matorrales xerófilos, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Geófita,https://florauruguaya.org/taxonomias/brachystele-dilatata
wfo-0000386353,Orchidaceae,Brachystele widgrenii (Rchb.f.) Schltr.,Brachystele widgrenii, (Rchb.f.) Schltr.,"Arch. Bot. Sao Paulo 1: 188, 1926.",Hierba perenne,Herbazales hidrófilos,Geófita,https://florauruguaya.org/taxonomias/brachystele-widgrenii
wfo-0000794681,Orchidaceae,Campylocentrum densiflorum Cogn.,Campylocentrum densiflorum, Cogn.,"Fl. Bras. [Martius] 3(6): 511, 1906.",Hierba perenne,"Bosques de quebradas, Bosques ribereños, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/campylocentrum-densiflorum
wfo-0000801017,Orchidaceae,Capanemia micromera Barb.Rodr.,Capanemia micromera, Barb.Rodr.,"Gen. Sp. Orchid. 1: 138, 1877.",Hierba perenne,"Bosques de quebradas, Bosques ribereños, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/capanemia-micromera
wfo-0000801083,Orchidaceae,Capanemia superflua (Rchb.f.) Garay,Capanemia superflua, (Rchb.f.) Garay,"Bot. Mus. Leafl. 21: 261, 1967.",Hierba perenne,"Bosques serranos, Bosques ribereños",Epífita,https://florauruguaya.org/taxonomias/capanemia-superflua
wfo-0000847051,Orchidaceae,Chloraea bella Hauman,Chloraea bella, Hauman,"Anales Soc. Ci. Argent. 90: 99, fig. 2, 1920.",Hierba perenne,"Algarrobales, Herbazales halófilos",Geófita,https://florauruguaya.org/taxonomias/chloraea-bella
wfo-0000847876,Orchidaceae,Chloraea membranacea Lindl.,Chloraea membranacea, Lindl.,"Gen. Sp. Orchid. Pl. 401, 1840.",Hierba perenne,"Bosques serranos, Ambientes urbanos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales, Palmares, Matorrales mesófilos",Geófita,https://florauruguaya.org/taxonomias/chloraea-membranacea
wfo-0000933927,Orchidaceae,Cyclopogon apricus (Lindl.) Schltr.,Cyclopogon apricus, (Lindl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 384, 1920.",Hierba perenne,"Bosques higrófilos, Pastizales higrófilos",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-apricus
wfo-0001088657,Orchidaceae,Cyclopogon chloroleucus (Barb.Rodr.) Schltr.,Cyclopogon chloroleucus, (Barb.Rodr.) Schltr.,"Repert. Spec. Nov. Regni Veg. 16: 322, 1920.",Hierba perenne,"Bosques de quebradas, Bosques ribereños",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-chloroleucus
wfo-0000933945,Orchidaceae,Cyclopogon congestus (Vell.) Hoehne,Cyclopogon congestus, (Vell.) Hoehne,"Fl. Bras. (Hoehne) 12(2): 209, 1945.",Hierba perenne,Bosques serranos,Geófita,https://florauruguaya.org/taxonomias/cyclopogon-congestus
wfo-0000933955,Orchidaceae,Cyclopogon elatus (Sw.) Schltr.,Cyclopogon elatus, (Sw.) Schltr.,"Repert. Spec. Nov. Regni Veg. Beih. 6: 53, 1919.",Hierba perenne,"Bosques serranos, Matorrales mesófilos",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-elatus
wfo-0000933957,Orchidaceae,Cyclopogon elegans Hoehne,Cyclopogon elegans, Hoehne,"Arq. Bot. Estado São Paulo 1(6): 132, 1944.",Hierba perenne,"Bosques serranos, Ambientes urbanos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales, Palmares, Matorrales xerófilos, Matorrales psamófilos, Herbazales psamófilos, Herbazales halófilos",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-elegans
wfo-0000933961,Orchidaceae,Cyclopogon eugenii (Rchb.f. & Warm.) Schltr.,Cyclopogon eugenii, (Rchb.f. & Warm.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 388, 1920.",Hierba perenne,Bosques de quebradas,Geófita,https://florauruguaya.org/taxonomias/cyclopogon-eugenii
wfo-0000933980,Orchidaceae,Cyclopogon longibracteatus (Barb.Rodr.) Schltr.,Cyclopogon longibracteatus, (Barb.Rodr.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 390, 1920.",Hierba perenne,Bosques de quebradas,Geófita,https://florauruguaya.org/taxonomias/cyclopogon-longibracteatus
wfo-0001088788,Orchidaceae,Cyclopogon micranthus (Barb.Rodr.) Schltr.,Cyclopogon micranthus, (Barb.Rodr.) Schltr.,"Repert. Spec. Nov. Regni Veg. 16: 322, 1920.",Hierba perenne,"Bosques de quebradas, Bosques higrófilos",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-micranthus
wfo-0000933998,Orchidaceae,Cyclopogon oliganthus (Hoehne) Hoehne & Schltr.,Cyclopogon oliganthus, (Hoehne) Hoehne & Schltr.,"Arch. Bot. Sao Paulo 1: 189, 1926.",Hierba perenne,"Pastizales xerófilos, Pastizales mesófilos",Geófita,https://florauruguaya.org/taxonomias/cyclopogon-oliganthus
wfo-0000934030,Orchidaceae,Cyclopogon taquaremboensis (Barb.Rodr.) Schltr.,Cyclopogon taquaremboensis, (Barb.Rodr.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(2): 394, 1920.",Hierba perenne,Bosques serranos,Geófita,https://florauruguaya.org/taxonomias/cyclopogon-taquaremboensis
wfo-1000055273,Orchidaceae,Cyrtopodium izaguirreae Andrés González & J.A.N.Bat.,Cyrtopodium izaguirreae, Andrés González & J.A.N.Bat.,"Phytotaxa 613(2): 129, 2023.",Hierba perenne,Pastizales xerófilos,Hemicriptófita,https://florauruguaya.org/taxonomias/cyrtopodium-izaguirreae
wfo-0000805640,Orchidaceae,Cyrtopodium kleinii J.A.N.Bat. & Bianch.,Cyrtopodium kleinii, J.A.N.Bat. & Bianch.,"Darwiniana 43(1-4): 75, 2005.",Hierba perenne,Pastizales xerófilos,Hemicriptófita,https://florauruguaya.org/taxonomias/cyrtopodium-kleinii
wfo-0000967764,Orchidaceae,Galeandra beyrichii Rchb.f.,Galeandra beyrichii, Rchb.f.,"Linnaea 22(7): 854, 1850.",Hierba perenne,"Bosques de quebradas, Bosques ribereños",Hemicriptófita,https://florauruguaya.org/taxonomias/galeandra-beyrichii
wfo-0000912727,Orchidaceae,Gomesa bifolia  (Sims & M.W.ChaseN.H.Williams,Gomesa bifolia , (Sims & M.W.ChaseN.H.Williams,"Ann. Bot. [Oxford] 104(3): 396, 2009.",Hierba perenne,"Bosques serranos, Ambientes urbanos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales",Epífita,https://florauruguaya.org/taxonomias/gomesa-bifolia
wfo-0000912741,Orchidaceae,Gomesa ciliata (Lindl.) M.W.Chase & N.H.Williams,Gomesa ciliata, (Lindl.) M.W.Chase & N.H.Williams,"Ann. Bot. [Oxford] 104(3): 396, 2009.",Hierba perenne,"Bosques de quebradas, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/gomesa-ciliata
wfo-0000912763,Orchidaceae,Gomesa flexuosa (Lodd.) M.W.Chase & N.H.Williams,Gomesa flexuosa, (Lodd.) M.W.Chase & N.H.Williams,"Phytotaxa 1: 58, 2009.",Hierba perenne,"Bosques de quebradas, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/gomesa-flexuosa
wfo-0000912841,Orchidaceae,Gomesa uniflora (Booth ex Lindl.) M.W.Chase & N.H.Williams,Gomesa uniflora, (Booth ex Lindl.) M.W.Chase & N.H.Williams,"Ann. Bot. [Oxford] 104(3): 398, 2009.",Hierba perenne,"Bosques de quebradas, Bosques ribereños, Bosques higrófilos",Epífita,https://florauruguaya.org/taxonomias/gomesa-uniflora
wfo-0000977093,Orchidaceae,Habenaria alpestris Cogn.,Habenaria alpestris, Cogn.,"Fl. Bras. [Martius] 3(4): 74, 1893.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-alpestris
wfo-0000977146,Orchidaceae,Habenaria aranifera Lindl.,Habenaria aranifera, Lindl.,"Gen. Sp. Orchid. Pl. 313, 1835.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-aranifera
wfo-0000977258,Orchidaceae,Habenaria bractescens Lindl.,Habenaria bractescens, Lindl.,"Gen. Sp. Orchid. Pl. 308, 1835.",Hierba perenne,"Bosques ribereños, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-bractescens
wfo-0000977535,Orchidaceae,Habenaria dutrae Schltr.,Habenaria dutrae, Schltr.,"Repert. Spec. Nov. Regni Veg. Beih. 35: 19, 1925.",Hierba perenne,Herbazales hidrófilos,Geófita,https://florauruguaya.org/taxonomias/habenaria-dutrae
wfo-0000977590,Orchidaceae,Habenaria exaltata Barb.Rodr.,Habenaria exaltata, Barb.Rodr.,"Gen. Sp. Orchid. 1: 156, 1877.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-exaltata
wfo-0000977709,Orchidaceae,Habenaria gourlieana Gillies ex Lindl.,Habenaria gourlieana, Gillies ex Lindl.,"Gen. Sp. Orchid. Pl. 309, 1835.",Hierba perenne,"Bosques ribereños, Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-gourlieana
wfo-0000977775,Orchidaceae,Habenaria henscheniana Barb.Rodr.,Habenaria henscheniana, Barb.Rodr.,"Gen. Sp. Orchid. 1: 157, 1877.",Hierba perenne,Herbazales hidrófilos,Geófita,https://florauruguaya.org/taxonomias/habenaria-henscheniana
wfo-0000977988,Orchidaceae,Habenaria leucosantha Barb.Rodr.,Habenaria leucosantha, Barb.Rodr.,"Gen. Sp. Orchid. 1: 151, 1877.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-leucosantha
wfo-0000978075,Orchidaceae,Habenaria macronectar (Vell.) Hoehne,Habenaria macronectar, (Vell.) Hoehne,"Bot. Jahrb. Syst. 68(2-3): 128, 1937.",Hierba perenne,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-macronectar
wfo-0000978193,Orchidaceae,Habenaria montevidensis Spreng.,Habenaria montevidensis, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 3: 692, 1826.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-montevidensis
wfo-0000978345,Orchidaceae,Habenaria parviflora Lindl.,Habenaria parviflora, Lindl.,"Gen. Sp. Orchid. Pl. 314, 1835.",Hierba perenne,"Palmares, Pastizales xerófilos, Pastizales higrófilos, Herbazales psamófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-parviflora
wfo-0000978368,Orchidaceae,Habenaria pentadactyla Lindl.,Habenaria pentadactyla, Lindl.,"Gen. Sp. Orchid. Pl. 307, 1835.",Hierba perenne,"Pastizales higrófilos, Herbazales psamófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-pentadactyla
wfo-1000053863,Orchidaceae,Habenaria platanthera Rchb.f.,Habenaria platanthera, Rchb.f.,"Linnaea 41(1): 55, 1876.",Hierba perenne,Herbazales hidrófilos,Geófita,https://florauruguaya.org/taxonomias/habenaria-platanthera
wfo-0000978527,Orchidaceae,Habenaria regnellii Cogn.,Habenaria regnellii, Cogn.,"Fl. Bras. [Martius] 3(4): 60, 1893.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos",Geófita,https://florauruguaya.org/taxonomias/habenaria-regnellii
wfo-0000978533,Orchidaceae,Habenaria repens Nutt.,Habenaria repens, Nutt.,"Gen. N. Amer. Pl. [Nuttall]. 2: 190, 1818.",Hierba perenne,"Pastizales higrófilos, Herbazales hidrófilos, Dulce y salobre",Geófita,https://florauruguaya.org/taxonomias/habenaria-repens
wfo-0000979296,Orchidaceae,Hapalorchis lineatus (Lindl.) Schltr.,Hapalorchis lineatus, (Lindl.) Schltr.,"Beih. Bot. Centralbl., Abt. 2. 37(3): 363, 1920.",Hierba perenne,"Bosques serranos, Bosques de quebradas, Bosques psamófilos",Geófita,https://florauruguaya.org/taxonomias/hapalorchis-lineata
wfo-0000222926,Orchidaceae,Lankesterella ceracifolia (Barb.Rodr.) Mansf. ex Markgr.,Lankesterella ceracifolia, (Barb.Rodr.) Mansf. ex Markgr.,"Notizbl. Bot. Gart. Berlin-Dahlem 15(2): 217, 1940.",Hierba perenne,"Bosques de quebradas, Bosques ribereños",Epífita,https://florauruguaya.org/taxonomias/lankesterella-ceracifolia
