wfo_ID,Formaciones vegetales,Familia,Nombre,Autor,Pub.,biblographicCitation,url
wfo-0000600897,Ambientes urbanos,Amaranthaceae,Chenopodium album, L.,"Sp. Pl. [Linnaeus] 1: 219, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-album
wfo-0000601305,Ambientes ruderales,Amaranthaceae,Chenopodium giganteum, D.Don,"Prodr. Fl. Nepal. 75, 1825.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-giganteum
wfo-0000601364,"Ambientes ruderales, Ambientes urbanos",Amaranthaceae,Chenopodium hircinum, Schrad.,"Index Seminum [Gottingen] 1833: 2, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-hircinum
wfo-0000658867,"Ambientes ruderales, Ambientes urbanos, Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos",Amaranthaceae,Dysphania ambrosioides, (L.) Mosyakin & Clemants,"Ukrayins&#39;k. Bot. Zhurn. 59(4): 382, 2002.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dysphania-ambrosioides
wfo-1000094821,Pastizales xerófilos,Amaranthaceae,Dysphania bonariensis, (Hook.f.) Mosyakin & Clemants ex Sukhor.,"Willdenowia 42(2): 175, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dysphania-bonariensis
wfo-0000743784,"Matorrales xerófilos, Pastizales xerófilos",Amaranthaceae,Dysphania burkartii, (Aellen) Mosyakin & Clemants,"J. Bot. Res. Inst. Texas 2(1): 428, 2008.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dysphania-burkartii
wfo-0000658883,"Ambientes ruderales, Ambientes urbanos",Amaranthaceae,Dysphania multifida, (L.) Mosyakin & Clemants,"Ukrayins&#39;k. Bot. Zhurn. 59(4): 382, 2002.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dysphania-multifida
wfo-0000743796,Herbazales psamófilos,Amaranthaceae,Dysphania retusa, (Moq.) Mosyakin & Clemants,"J. Bot. Res. Inst. Texas 2(1): 428, 2008.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dysphania-retusa
wfo-0000692606,Herbazales psamófilos,Amaranthaceae,Froelichia tomentosa, (Mart.) Moq.,"Prodr. [A. P. de Candolle] 13(2): 421, 1849.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/froelichia-tomentosa
wfo-0000705896,"Ambientes ruderales, Ambientes urbanos, Algarrobales, Pastizales xerófilos, Pastizales mesófilos",Amaranthaceae,Gomphrena celosioides, Mart.,"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 13: 301, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-celosioides
wfo-0000705978,"Bosques ribereños, Matorrales mesófilos, Pastizales higrófilos",Amaranthaceae,Gomphrena elegans, Mart.,"Nov. Gen. Sp. Pl. [Martius] 2(1): 17, t. 119, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-elegans
wfo-0000706038,"Matorrales xerófilos, Pastizales xerófilos",Amaranthaceae,Gomphrena graminea, Moq.,"Prodr. [A. P. de Candolle] 13(2): 416, 1849.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-graminea
wfo-0000706167,"Palmares, Matorrales psamófilos, Pastizales xerófilos, Herbazales psamófilos",Amaranthaceae,Gomphrena perennis, L.,"Sp. Pl. [Linnaeus] 1: 224, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-perennis
wfo-1000088132,Herbazales psamófilos,Amaranthaceae,Gomphrena portulacoides, (A.St.-Hil.) T.Ortuño & Borsch,"Willdenowia 50(3): 366, 2020.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-portulacoides
wfo-0000706206,"Algarrobales, Herbazales halófilos",Amaranthaceae,Gomphrena pulchella, Mart.,"Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 13: 302, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-pulchella
wfo-0000706261,Matorrales xerófilos,Amaranthaceae,Gomphrena sellowiana, Mart.,"Nov. Gen. Sp. Pl. [Martius] 2(1): 15, t. 117, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-sellowiana
wfo-0000706303,Pastizales xerófilos,Amaranthaceae,Gomphrena uruguayensis, Suess.,"Lilloa 4: 130, 1939.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gomphrena-uruguayensis
wfo-0000711756,Pastizales xerófilos,Amaranthaceae,Guilleminea elongata, Mears,"Sida 3: 145, 1967.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/guilleminea-elongata
wfo-1000085903,"Algarrobales, Matorrales mesófilos, Herbazales halófilos",Amaranthaceae,Holmbergia tweediei, (Moq.) Speg.,"Physis [Buenos Aires] 2: 178, 1916.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/holmbergia-tweediei
wfo-0000732153,"Bosques ribereños, Algarrobales, Palmares, Matorrales mesófilos, Herbazales hidrófilos",Amaranthaceae,Iresine diffusa, Humb. & Bonpl. ex Willd.,"Sp. Pl., ed. 4 [Willdenow] 4(2): 765, 1806.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/iresine-diffusa
wfo-1000085904,Herbazales halófilos,Amaranthaceae,Oxybasis macrosperma," (Hook.f.) S.Fuentes, Uotila & Borsch","Willdenowia 42(1): 15, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/oxybasis-macrosperma
wfo-0000394259,"Algarrobales, Matorrales mesófilos, Pastizales higrófilos",Amaranthaceae,Pfaffia glomerata, (Spreng.) Pedersen,"Darwiniana 14(2-3): 450, 1967.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pfaffia-glomerata
wfo-0000394258,"Algarrobales, Palmares, Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Pastizales mesófilos",Amaranthaceae,Pfaffia gnaphalioides, (L.f.) Mart.,"Nov. Gen. Sp. Pl. [Martius] 2(1): 24, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pfaffia-gnaphalioides
wfo-0000394294,"Matorrales xerófilos, Pastizales xerófilos",Amaranthaceae,Pfaffia ninae, Pedersen,"Adansonia sér. 3, 19(2): 237, fig. 9, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pfaffia-ninae
wfo-0000737404,"Algarrobales, Palmares, Matorrales xerófilos, Matorrales psamófilos, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Amaranthaceae,Pfaffia tuberosa, (Spreng.) Hicken,"Apuntes Hist. Nat. 2: 93, 1910.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pfaffia-tuberosa
wfo-0000435495,Herbazales halófilos,Amaranthaceae,Salicornia ambigua, Michx.,"Fl. Bor. Amer. [Michaux] 1: 2, 1803.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/salicornia-ambigua
wfo-0000435928,Herbazales halófilos,Amaranthaceae,Salsola kali, L.,"Sp. Pl. [Linnaeus] 1: 222, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/salsola-kali
wfo-0000756802,Ambientes urbanos,Amaryllidaceae,Allium neapolitanum, Cirillo,"Pl. Rar. Neapol. 1: 13, 1788.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/allium-neapolitanum
wfo-0000757618,Ambientes urbanos,Amaryllidaceae,Allium triquetrum, L.,"Sp. Pl. [Linnaeus] 1: 300, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/allium-triquetrum
wfo-0000757711,Ambientes ruderales,Amaryllidaceae,Allium vineale, L.,"Sp. Pl. [Linnaeus] 1: 299, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/allium-vineale
wfo-0000759455,"Ambientes ruderales, Ambientes urbanos",Amaryllidaceae,Amaryllis belladonna, L.,"Sp. Pl. [Linnaeus] 1: 293, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaryllis-belladonna
wfo-0000764603,"Ambientes ruderales, Ambientes urbanos",Amaryllidaceae,Crinum moorei, Hook.f.,"Bot. Mag. 100: t. 6113, 1874.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/crinum-moorei
wfo-0000659388,Herbazales hidrófilos,Amaryllidaceae,Hippeastrum angustifolium, Pax,"Bot. Jahrb. Syst. 11(3): 331, 1889.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/hippeastrum-angustifolium
wfo-0000661646,Bosques ribereños,Amaryllidaceae,Hippeastrum striatum, (Lam.) H.E.Moore,"Baileya 11: 16, 1963.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/hippeastrum-striatum
wfo-0000661874,Bosques de quebradas,Amaryllidaceae,Hippeastrum vittatum, (L&#39;Hér.) Herb.,"Appendix [Herbert] 31, 1821.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/hippeastrum-vittatum
wfo-0000672323,"Pastizales xerófilos, Pastizales mesófilos",Amaryllidaceae,Ipheion recurvifolium, (C.H.Wright) Traub,"Pl. Life (Stanford) 9: 69, 1953.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ipheion-recurvifolium
wfo-0000672385,"Algarrobales, Herbazales halófilos",Amaryllidaceae,Ipheion tweedieanum, (Baker) Traub,"Pl. Life (Stanford) 5: 50, 1949.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ipheion-tweedieanum
wfo-0001072921,"Ambientes urbanos, Matorrales xerófilos, Matorrales mesófilos, Pastizales xerófilos, Pastizales mesófilos",Amaryllidaceae,Ipheion uniflorum, (Graham) Raf.,"Fl. Tellur. 2: 12, 1837.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ipheion-uniflorum
wfo-0000700066,Ambientes urbanos,Amaryllidaceae,Narcissus tazetta, L.,"Fam. Pl. [Adanson] 1: 290, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/narcissus-tazetta
wfo-0000699293,"Bosques ribereños, Herbazales psamófilos",Amaryllidaceae,Nothoscordum arenarium, Herter,"Revista Sudamer. Bot. 2: 126, 1935.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-arenarium
wfo-0000699261,"Ambientes ruderales, Bosques ribereños, Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum bivalve, (L.) Britton,"Ill. Fl. N. U.S. (Britton & Brown) 1: 415, 1896.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-bivalve
wfo-0000699636,Herbazales psamófilos,Amaryllidaceae,Nothoscordum bonariense, (Pers.) Beauverd,"Bull. Herb. Boissier sér. 2, 8: 1001, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-bonariense
wfo-0000699893,Pastizales xerófilos,Amaryllidaceae,Nothoscordum dialystemon, (Guagl.) Crosa,"Darwiniana 19: 344, 1975.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-dialystemon
wfo-0000700013,Pastizales xerófilos,Amaryllidaceae,Nothoscordum felipponei, Beauverd,"Bull. Soc. Bot. Genève ser. 2, 13: 7, 267, 1921.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-felipponei
wfo-0000699749,"Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum gaudichaudianum, Kunth,"Enum. Pl. [Kunth] 4: 458, 1843.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-gaudichaudianum
wfo-0000696872,"Ambientes ruderales, Ambientes urbanos, Matorrales xerófilos, Pastizales xerófilos, Pastizales mesófilos",Amaryllidaceae,Nothoscordum gracile, (Aiton) Stearn,"Taxon 35(2): 338, 1986.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-gracile
wfo-0001073307,Pastizales xerófilos,Amaryllidaceae,Nothoscordum hirtellum, (Kunth) Herter,"Index Sem. (Montevideo) 7: 12, 1927.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-hirtellum
wfo-0000696598,"Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum macrostemon, Kunth,"Enum. Pl. [Kunth] 4: 463, 1843.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-macrostemon
wfo-0000806185,"Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum marchesii, Crosa,"Hickenia 3(58): 253, 2005.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-marchesii
wfo-0000696350,"Algarrobales, Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum montevidense, Beauverd,"Bull. Herb. Boissier sér. 2, 6: 1011, 1906.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-montevidense
wfo-0000696422,Matorrales xerófilos,Amaryllidaceae,Nothoscordum nudicaule, (Lehm.) Guagl.,"Darwiniana 17: 209, 1972.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-nudicaule
wfo-0000696298,Matorrales xerófilos,Amaryllidaceae,Nothoscordum nudum, Beauverd,"Bull. Herb. Boissier sér. 2, 8: 998, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-nudum
wfo-0001073327,"Matorrales xerófilos, Pastizales xerófilos",Amaryllidaceae,Nothoscordum ostenii, Beauverd,"Bull. Herb. Boissier sér. 2, 8: 996, 1908.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-ostenii
wfo-0000698223,Pastizales xerófilos,Amaryllidaceae,Nothoscordum paradoxum, Ravenna,"Onira 3(4): 12, 1991.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/nothoscordum-paradoxum
