WFO_ID,Distribution,Country_code,scientificName,Rank,ScientificAuthorship,Family,NamePublishedIn,Catalogue of the Plants of Madagascar record,Citation
wfo-0000195903,Endemic to Madagascar,MG,Mimosa dasyphylla,species,Baker,Fabaceae,"Journal of the Linnean Society, Botany 21: 338. 1884. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/13036250?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195906,Endemic to Madagascar,MG,Mimosa dumetaria,species,Villiers,Fabaceae,"The Leguminosae of Madagascar 174, 176. 2002. (Legum. Madagascar) ",http://www.tropicos.org/Name/50217026?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195907,Endemic to Madagascar,MG,Mimosa grandidieri,species,Baill.,Fabaceae,Bulletin Mensuel de la Société Linnéenne de Paris 1(45): 357. 1883. (Bull. Mens. Soc. Linn. Paris) ,http://www.tropicos.org/Name/13036374?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195908,Endemic to Madagascar,MG,Mimosa haavoa,species,Villiers,Fabaceae,The Leguminosae of Madagascar 176–177. 2002. (Legum. Madagascar) ,http://www.tropicos.org/Name/50217027?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195910,Endemic to Madagascar,MG,Mimosa hafomantsina,species,Villiers,Fabaceae,"The Leguminosae of Madagascar 177–178, f. 35g–l, pl. 13c. 2002. (Legum. Madagascar) ",http://www.tropicos.org/Name/50217030?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195911,Endemic to Madagascar,MG,Mimosa hildebrandtii,species,Drake,Fabaceae,Bulletin Mensuel de la Société Linnéenne de Paris 2: 1300. 1896. (Bull. Mens. Soc. Linn. Paris) ,http://www.tropicos.org/Name/13070110?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195912,Endemic to Madagascar,MG,Mimosa ikondensis,species,Villiers,Fabaceae,"Bulletin du Muséum National d'Histoire Naturelle, Section B, Adansonia. sér. 4, Botanique Phytochimie 12(3–4): 227–230, f. 1. 1990[1991]. (Bull. Mus. Natl. Hist. Nat., B, Adansonia, sér. 4) ",http://www.tropicos.org/Name/13075136?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195913,Endemic to Madagascar,MG,Mimosa kitrokala,species,Villiers,Fabaceae,"The Leguminosae of Madagascar 179, 181. 2002. (Legum. Madagascar) ",http://www.tropicos.org/Name/50217031?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000164774,Endemic to Madagascar,MG,Mimosa latispinosa,species,Lam.,Fabaceae,"Encyclopédie Méthodique, Botanique 1(1): 22. 1783. (Encycl.) ",http://www.tropicos.org/Name/13036455?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195917,Endemic to Madagascar,MG,Mimosa levenensis,species,Drake,Fabaceae,Bulletin Mensuel de la Société Linnéenne de Paris 2: 1300. 1896. (Bull. Mens. Soc. Linn. Paris) ,http://www.tropicos.org/Name/13022408?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195918,Endemic to Madagascar,MG,Mimosa lingvatouana,species,(Baill.) Villiers,Fabaceae,The Leguminosae of Madagascar 182. 2002. (Legum. Madagascar) ,http://www.tropicos.org/Name/50217033?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195920,Endemic to Madagascar,MG,Mimosa mahilakensis,species,Villiers,Fabaceae,The Leguminosae of Madagascar 182–183. 2002. (Legum. Madagascar) ,http://www.tropicos.org/Name/50217034?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195921,Endemic to Madagascar,MG,Mimosa mainaea,species,Villiers,Fabaceae,"Bulletin du Muséum National d'Histoire Naturelle, Section B, Adansonia. sér. 4, Botanique Phytochimie 12(3–4): 230–232, f. 2. 1990[1991]. (Bull. Mus. Natl. Hist. Nat., B, Adansonia, sér. 4) ",http://www.tropicos.org/Name/13075137?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000453749,Endemic to Madagascar,MG,Mimosa manomboensis,species,Lefevre & Labat,Fabaceae,"Novon 16(1): 74, pl. 1. 2006[2006]. (Novon) ",http://www.tropicos.org/Name/50290546?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195922,Endemic to Madagascar,MG,Mimosa menabeensis,species,R. Vig.,Fabaceae,Notulae Systematicae. Herbier du Museum de Paris 13(4): 340. 1948. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/13022459?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195929,Endemic to Madagascar,MG,Mimosa myriacantha,species,Baker,Fabaceae,"Journal of the Linnean Society, Botany 21: 339. 1884. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/13036549?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195930,Endemic to Madagascar,MG,Mimosa myriocephala,species,Baker,Fabaceae,"Journal of the Linnean Society, Botany 22: 467. 1886[1887]. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/13022402?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195932,Endemic to Madagascar,MG,Mimosa nossibiensis,species,Benth.,Fabaceae,Transactions of the Linnean Society of London 30(3): 420. 1886. (Trans. Linn. Soc. London) ,http://www.tropicos.org/Name/13022403?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195935,Endemic to Madagascar,MG,Mimosa onilahensis,species,R. Vig.,Fabaceae,Notulae Systematicae. Herbier du Museum de Paris 13(4): 339. 1948. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/13022461?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195937,Endemic to Madagascar,MG,Mimosa planitei,species,Villiers,Fabaceae,The Leguminosae of Madagascar 187. 2002. (Legum. Madagascar) ,http://www.tropicos.org/Name/50217043?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195938,Endemic to Madagascar,MG,Mimosa psoralea,species,(DC.) Benth.,Fabaceae,Transactions of the Linnean Society of London 30(3): 421. 1875. (Trans. Linn. Soc. London) ,http://www.tropicos.org/Name/13056596?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195942,Endemic to Madagascar,MG,Mimosa rokatavensis,species,Villiers,Fabaceae,"The Leguminosae of Madagascar 188–189, f. 36k–p. 2002. (Legum. Madagascar) ",http://www.tropicos.org/Name/50217044?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195943,Endemic to Madagascar,MG,Mimosa savokaea,species,Villiers,Fabaceae,The Leguminosae of Madagascar 189–190. 2002. (Legum. Madagascar) ,http://www.tropicos.org/Name/50217045?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195945,Endemic to Madagascar,MG,Mimosa tanalarum,species,R. Vig.,Fabaceae,Notulae Systematicae. Herbier du Museum de Paris 13(4): 342. 1948. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/13022463?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000169851,Endemic to Madagascar,MG,Mimosa uncinata,species,Sessé & Moc.,Fabaceae,"Naturaleza [Sociedad méxicana de historia natural], ser. 2 1, app. 178. 1890. (Naturaleza (Mexico City), ser. 2) ",http://www.tropicos.org/Name/13016595?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195946,Endemic to Madagascar,MG,Mimosa vilersii,species,Drake,Fabaceae,Bulletin Mensuel de la Société Linnéenne de Paris 2: 1299. 1896. (Bull. Mens. Soc. Linn. Paris) ,http://www.tropicos.org/Name/13022410?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195949,Endemic to Madagascar,MG,Mimosa volubilis,species,Villiers,Fabaceae,"The Leguminosae of Madagascar 193, f. 34n–r, pl. 13f. 2002. (Legum. Madagascar) ",http://www.tropicos.org/Name/50217046?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000195950,Endemic to Madagascar,MG,Mimosa waterlotii,species,R. Vig.,Fabaceae,Notulae Systematicae. Herbier du Museum de Paris 13(4): 342. 1948. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/13022464?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044486,Endemic to Madagascar,MG,Mimulopsis affinis,species,Baker,Acanthaceae,"Journal of the Linnean Society, Botany 22: 509. 1886. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/101478?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044397,Endemic to Madagascar,MG,Mimulopsis angustata,species,Benoist,Acanthaceae,Notulae Systematicae. Herbier du Museum de Paris 12: 9. 1945. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/101241?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044396,Endemic to Madagascar,MG,Mimulopsis catatii,species,Benoist,Acanthaceae,Notulae Systematicae. Herbier du Museum de Paris 12: 10–11. 1945. (Notul. Syst. (Paris)) ,http://www.tropicos.org/Name/101240?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044394,Endemic to Madagascar,MG,Mimulopsis glandulosa,species,Baker,Acanthaceae,"Journal of the Linnean Society, Botany 25: 338–339. 1890. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/101238?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044398,Endemic to Madagascar,MG,Mimulopsis hildebrandtii,species,Lindau,Acanthaceae,"Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 20: 9. 1894. (Bot. Jahrb. Syst.) ",http://www.tropicos.org/Name/101242?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044391,Endemic to Madagascar,MG,Mimulopsis lyalliana,species,(Nees) Baron,Acanthaceae,Revue Madagascar 8: 355. 1906. (Rev. Madagascar) ,http://www.tropicos.org/Name/101234?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000370990,Endemic to Madagascar,MG,Mimulopsis madagascariensis,species,(Baker) Benoist,Acanthaceae,"Catalogue des Plantes de Madagascar, Acanth. 16. 1939. (Cat. Pl. Madag., Acanth.) ",http://www.tropicos.org/Name/101245?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001044395,Endemic to Madagascar,MG,Mimulopsis speciosa,species,Baker,Acanthaceae,"Journal of the Linnean Society, Botany 18: 274–275. 1881. (J. Linn. Soc., Bot.) ",http://www.tropicos.org/Name/101239?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001138522,Endemic to Madagascar,MG,Mimulus madagascariensis,species,Benth.,Phrymaceae,Prodromus Systematis Naturalis Regni Vegetabilis 10: 369. 1846. (Prodr.) ,http://www.tropicos.org/Name/29204660?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244489,Endemic to Madagascar,MG,Mimusops ankaibeensis,species,Capuron ex Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 389, f. 2(6). 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700070?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244490,Endemic to Madagascar,MG,Mimusops antongilensis,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 385. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700058?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244491,Endemic to Madagascar,MG,Mimusops antorakensis,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 389. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700069?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244492,Endemic to Madagascar,MG,Mimusops antsiranensis,species,F. Friedmann,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 20(2): 231, t. 1–2. 1980. (Adansonia, n.s.) ",http://www.tropicos.org/Name/50081517?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244528,Endemic to Madagascar,MG,Mimusops capuronii,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 386–387, f. 2(4–5). 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700062?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244635,Endemic to Madagascar,MG,Mimusops lecomtei,species,H.J. Lam,Sapotaceae,Blumea 4(2): 356. 1941. (8 Feb 1941) (Blumea) ,http://www.tropicos.org/Name/28700061?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244638,Endemic to Madagascar,MG,Mimusops lohindri,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 388, f. 2(3). 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700067?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244656,Endemic to Madagascar,MG,Mimusops membranacea,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 388–389. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700068?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244670,Endemic to Madagascar,MG,Mimusops nossibeensis,species,Capuron ex Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 389–390. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700071?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244676,Endemic to Madagascar,MG,Mimusops occidentalis,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 386. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700059?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244691,Endemic to Madagascar,MG,Mimusops perrieri,species,Capuron ex Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 387–388. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700060?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244712,Endemic to Madagascar,MG,Mimusops sambiranensis,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 384–385, f. 2(1). 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700057?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000244749,Endemic to Madagascar,MG,Mimusops voalela,species,Aubrév.,Sapotaceae,"Adansonia: recueil périodique d'observations botanique, n.s. 4(3): 384. 1964. (Adansonia, n.s.) ",http://www.tropicos.org/Name/28700056?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001073812,Endemic to Madagascar,MG,Mitreola turgida,species,Jovet,Loganiaceae,"Bulletin du Muséum d'Histoire Naturelle, sér. 2 6: 296, t. 2. 1934. (Bull. Mus. Natl. Hist. Nat., sér. 2) ",http://www.tropicos.org/Name/19000043?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001187195,Endemic to Madagascar,MG,Mittenothamnium lacouturei,species,(Renauld & Cardot) Cardot,Hypnaceae,"Histoire Physique, Naturelle et Politique de Madagascar, Mousses 447. 1915. (Hist. Phys. Madagascar, Mousses) ",http://www.tropicos.org/Name/35169896?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001187209,Endemic to Madagascar,MG,Mittenothamnium microthamnioides var. glauculum,variety,(Cardot) Wijk & Margad.,Hypnaceae,Taxon 10: 24. 1961. (Taxon) ,http://www.tropicos.org/Name/35169912?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001187380,Endemic to Madagascar,MG,Mniobryum perlaxum,species,Thér. & P. de la Varde,Bryaceae,"Recueil des Publications de la Société Havraise d'Études Diverses 99(1): 140, ic. 1932. (Recueil Publ. Soc. Havraise Études Diverses) ",http://www.tropicos.org/Name/35170165?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0000245049,Endemic to Madagascar,MG,Molinaea brevipes,species,Radlk.,Sapindaceae,Sitzungsberichte der Königl. Bayerischen Akademie der Wissenschaften zu München 9: 651. 1879. (Sitzungsber. Königl. Bayer. Akad. Wiss. München) ,http://www.tropicos.org/Name/28601020?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001135052,Endemic to Madagascar,MG,Molinaea retusa,species,Radlk.,Sapindaceae,Sitzungsberichte der Königl. Bayerischen Akademie der Wissenschaften zu München 9: 650. 1879. (Sitzungsber. Königl. Bayer. Akad. Wiss. München) ,http://www.tropicos.org/Name/28601023?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001135149,Endemic to Madagascar,MG,Molinaea sessilifolia,species,Capuron,Sapindaceae,"Mémoires du Muséum National d'Histoire Naturelle. Nouvelle Série. Série B, Botanique 19: 179, t. 47, f. 8–9. 1969. (Mém. Mus. Natl. Hist. Nat., B, Bot.) ",http://www.tropicos.org/Name/28601225?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001135054,Endemic to Madagascar,MG,Molinaea tolambitou,species,(Cambess.) Radlk.,Sapindaceae,"Sitzungsberichte der Königl. Bayerischen Akademie der Wissenschaften zu München 9: 525, 651. 1879. (Sitzungsber. Königl. Bayer. Akad. Wiss. München) ",http://www.tropicos.org/Name/28601025?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001066392,Endemic to Madagascar,MG,Monanthotaxis ambrensis,species,(Cavaco & Keraudren) Verdc.,Annonaceae,Kew Bulletin 25: 23. 1971. (Kew Bull.) ,http://www.tropicos.org/Name/1602462?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001066396,Endemic to Madagascar,MG,Monanthotaxis boivinii,species,(Baill.) Verdc.,Annonaceae,Kew Bulletin 25: 24. 1971. (Kew Bull.) ,http://www.tropicos.org/Name/1602466?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001066397,Endemic to Madagascar,MG,Monanthotaxis boivinii var. brevipedicellata,variety,(Cavaco & Keraudren) Verdc.,Annonaceae,Kew Bulletin 25: 24. 1971. (Kew Bull.) ,http://www.tropicos.org/Name/1602467?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
wfo-0001066395,Endemic to Madagascar,MG,Monanthotaxis brachytricha,species,(Diels) Verdc.,Annonaceae,Kew Bulletin 25: 24. 1971. (Kew Bull.) ,http://www.tropicos.org/Name/1602465?projectid=17,"Catalogue of the Plants of Madagascar. Missouri Botanical Garden, St. Louis, U.S.A. & Antananarivo, Madagascar"
