WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000415643,4328,Utricularia intermedia,Lus borraigh gaelach,1,,ga,IE,
wfo-0000417377,4330,Utricularia minor,Lus borraigh beag,1,,ga,IE,
wfo-0000417265,4332,Utricularia vulgaris,Lus an bhorraigh,0,,ga,IE,
wfo-0000422209,4348,Vaccinium myrtillus,Fraochán,1,,ga,IE,
wfo-0000422209,4349,Vaccinium myrtillus,Fraochóg,0,,ga,IE,
wfo-0000422209,4350,Vaccinium myrtillus,Broileóg,0,,ga,IE,
wfo-0000422209,4351,Vaccinium myrtillus,Cran-fraocháin,0,,ga,IE,
wfo-0000422209,4352,Vaccinium myrtillus,Lus na gorm dhearg,0,,ga,IE,
wfo-0000422209,4353,Vaccinium myrtillus,Dearc fraoigh,0,,ga,IE,
wfo-0000422209,4354,Vaccinium myrtillus,Lusradh na bhfraochán,0,,ga,IE,
wfo-0000422209,4355,Vaccinium myrtillus,Lusradh na geire boirnighe,0,,ga,IE,
wfo-0000422209,4356,Vaccinium myrtillus,Breileog,0,,ga,IE,
wfo-0000422209,4357,Vaccinium myrtillus,Mónadán,0,,ga,IE,
wfo-0000422209,4358,Vaccinium myrtillus,Mónóg,0,,ga,IE,
wfo-0000421932,4360,Vaccinium oxycoccos,Mónóg,1,,ga,IE,
wfo-0000421932,4361,Vaccinium oxycoccos,Cornán,0,,ga,IE,
wfo-0000421932,4362,Vaccinium oxycoccos,Muileóg,0,,ga,IE,
wfo-0000421932,4363,Vaccinium oxycoccos,Mionóg,0,,ga,IE,
wfo-0000421932,4364,Vaccinium oxycoccos,Crúibín,0,,ga,IE,
wfo-0000421932,4365,Vaccinium oxycoccos,Mónóg sléibhe,0,,ga,IE,
wfo-0000421966,4369,Vaccinium vitis-idaea,Bódhearc,1,,ga,IE,
wfo-0000421966,4370,Vaccinium vitis-idaea,Braighleog,0,,ga,IE,
wfo-0000421966,4371,Vaccinium vitis-idaea,Bó-dhearc,0,,ga,IE,
wfo-0000426953,4377,Valeriana officinalis,Caorthann corraigh,1,,ga,IE,
wfo-0000426953,4378,Valeriana officinalis,Lus na dtrí mbille,0,,ga,IE,
wfo-0000426953,4379,Valeriana officinalis,Caorthann,0,,ga,IE,
wfo-0000426953,4380,Valeriana officinalis,Lus na dtrí mballán,0,,ga,IE,
wfo-0000426953,4381,Valeriana officinalis,Carthan curaigh,0,,ga,IE,
wfo-0000426378,4384,Valerianella locusta,Ceathrú uain,1,,ga,IE,
wfo-0000426378,4385,Valerianella locusta,Ceathramh-uain,0,,ga,IE,
wfo-0000426378,4386,Valerianella locusta,Leitís uain,0,,ga,IE,
wfo-0000419130,4392,Verbascum thapsus,Coinneal Mhuire,1,,ga,IE,
wfo-0000419130,4393,Verbascum thapsus,Coinnle Muire,0,,ga,IE,
wfo-0000419130,4394,Verbascum thapsus,Lus mó,0,,ga,IE,
wfo-0000419130,4395,Verbascum thapsus,Cuineal (or Cuingeal) Mhuire,0,,ga,IE,
wfo-0000332143,4397,Verbena officinalis,Beirbhéine,1,,ga,IE,
wfo-0000332143,4398,Verbena officinalis,Crúba leómhain,0,,ga,IE,
wfo-0000332143,4399,Verbena officinalis,Buidheach,0,,ga,IE,
wfo-0000332143,4400,Verbena officinalis,Trombhod,0,,ga,IE,
wfo-0000419633,4402,Veronica anagallis-aquatica,Biolar grá,1,,ga,IE,
wfo-0000419633,4403,Veronica anagallis-aquatica,Fualachtair,0,,ga,IE,
wfo-0000419753,4405,Veronica arvensis,Lus cré balla,1,,ga,IE,
wfo-0000419753,4406,Veronica arvensis,Luibh an fhiabhrais,0,,ga,IE,
wfo-0000419450,4408,Veronica catenata,Biolar grá dearg,1,,ga,IE,
wfo-0000425778,4410,Veronica hederifolia,Lus cré eidhneach,1,,ga,IE,
wfo-0000426036,4412,Veronica montana,Lus cré coille,1,,ga,IE,
wfo-0000426099,4416,Veronica officinalis,Lus cré,1,,ga,IE,
wfo-0000426099,4417,Veronica officinalis,Seamar chré,0,,ga,IE,
wfo-0000425182,4419,Veronica scutellata,Lus cré corraigh,1,,ga,IE,
wfo-0000425204,4421,Veronica serpyllifolia,Lus an treacha,1,,ga,IE,
wfo-0000425204,4422,Veronica serpyllifolia,Luibh a treatha,0,,ga,IE,
wfo-0000425204,4423,Veronica serpyllifolia,Lus na treatha,0,,ga,IE,
wfo-0000419789,4427,Veronica beccabunga,Lochall,1,,ga,IE,
wfo-0000419789,4428,Veronica beccabunga,Lochal mothair,0,,ga,IE,
wfo-0000419789,4429,Veronica beccabunga,Biolar Mhuire,0,,ga,IE,
wfo-0000419789,4430,Veronica beccabunga,Biolar mhuin,0,,ga,IE,
wfo-0000419789,4431,Veronica beccabunga,Falcaire an uisce,0,,ga,IE,
wfo-0000419789,4432,Veronica beccabunga,Fochlacht,0,,ga,IE,
wfo-0000419789,4433,Veronica beccabunga,Fualachtair,0,,ga,IE,
wfo-0000419437,4439,Veronica chamaedrys,Anuallach,1,,ga,IE,
wfo-0000419437,4440,Veronica chamaedrys,Lus cré,0,,ga,IE,
wfo-0000422807,4444,Viburnum opulus,Caor chon,1,,ga,IE,
wfo-0000422807,4445,Viburnum opulus,An rós holóndach,0,,ga,IE,
wfo-0000422807,4446,Viburnum opulus,Ceiriocán,0,,ga,IE,
wfo-0000214046,4450,Vicia cracca,Peasair na luch,1,,ga,IE,
wfo-0000214046,4451,Vicia cracca,Peasair luch na coillte,0,,ga,IE,
wfo-0000214046,4452,Vicia cracca,"(Moloney, 1919); Piseánach tiugh ",0,,ga,IE,
wfo-0000214046,4453,Vicia cracca,Fiseánach thiubh,0,,ga,IE,
wfo-0000214046,4454,Vicia cracca,Pesseir badanach,0,,ga,IE,
wfo-0000212743,4457,Vicia hirsuta,Peasair arbhair,1,,ga,IE,
wfo-0000212745,4459,Vicia lathyroides,Peasair earraigh,1,,ga,IE,
wfo-0000214060,4461,Vicia orobus,Peasair shearbh,1,,ga,IE,
wfo-0000212779,4463,Vicia sativa,Peasair chapaill,1,,ga,IE,
wfo-0000212779,4464,Vicia sativa,Peasair fiadhain,0,,ga,IE,
wfo-0000212779,4465,Vicia sativa,Pis chapuill,0,,ga,IE,
wfo-0000212779,4466,Vicia sativa,Pesseir capull,0,,ga,IE,
wfo-0000212779,4467,Vicia sativa,Pis chapaill,0,,ga,IE,
wfo-0000212792,4471,Vicia sepium,Peasair fhiáin,1,,ga,IE,
wfo-0000212792,4472,Vicia sepium,Peasair fhiadhain,0,,ga,IE,
wfo-0000212792,4473,Vicia sepium,Pesseir dubh,0,,ga,IE,
wfo-0000212792,4474,Vicia sepium,Piseánach coit-cheannta,0,,ga,IE,
wfo-0000212792,4475,Vicia sepium,Piseánach na mbreas,0,,ga,IE,
wfo-0000212792,4476,Vicia sepium,Pis phréacháin,0,,ga,IE,
wfo-0000214067,4478,Vicia sylvatica,Peasair choille,1,,ga,IE,
wfo-0000214067,4479,Vicia sylvatica,Pis éanáin,0,,ga,IE,
wfo-0000426676,4482,Viola arvensis,Lus croí,1,,ga,IE,
wfo-0000426676,4483,Viola arvensis,Salchuach,0,,ga,IE,
wfo-0000426676,4484,Viola arvensis,Cogal gorm,0,,ga,IE,
wfo-0000426538,4487,Viola canina,Sailchuach mhóna,1,,ga,IE,
wfo-0000426538,4488,Viola canina,Fanaigse,0,,ga,IE,
wfo-0000426538,4489,Viola canina,Bíodh a leithéid,0,,ga,IE,
wfo-0000426538,4490,Viola canina,Sailchuach (-aiche) (-acha),0,,ga,IE,
wfo-0000423911,4492,Viola hirta,Sailchuach ghiobach,1,,ga,IE,
wfo-0000423911,4493,Viola hirta,Salchuach,0,,ga,IE,
wfo-0000423911,4494,Viola hirta,Cogal gorm,0,,ga,IE,
wfo-0000424130,4496,Viola lactea,Sailchuach liath,1,,ga,IE,
wfo-0000424221,4499,Viola lutea,Sailchuach shléibhe,1,,ga,IE,
wfo-0000424221,4500,Viola lutea,Goirmín sléidhe,0,,ga,IE,
wfo-0000423364,4502,Viola odorata,Sailchuach chumhra,1,,ga,IE,
wfo-0000423364,4503,Viola odorata,Salchuach,0,,ga,IE,
wfo-0000423364,4504,Viola odorata,Cogal gorm,0,,ga,IE,
wfo-0000423437,4506,Viola palustris,Sailchuach chorraigh,1,,ga,IE,
wfo-0000423437,4507,Viola palustris,Salchuach,0,,ga,IE,
wfo-0000423437,4508,Viola palustris,Cogal gorm,0,,ga,IE,
wfo-0000423437,4509,Viola palustris,Badán meascáin,0,,ga,IE,
wfo-0000423390,4512,Viola persicifolia,Sailchuach uisce,1,,ga,IE,
wfo-0000423803,4516,Viola reichenbachiana,Sailchuach luath,1,,ga,IE,
wfo-0000423605,4519,Viola riviniana,Fanaigse,1,,ga,IE,
wfo-0000423605,4520,Viola riviniana,Sailchuach,0,,ga,IE,
wfo-0000423605,4521,Viola riviniana,Sailchuach chon,0,,ga,IE,
wfo-0000743162,4525,Viola tricolor subsp. curtisii,Goirmín duimhche,1,,ga,IE,
wfo-0000743162,4526,Viola tricolor subsp. curtisii,Goirmín searraigh,0,,ga,IE,
wfo-0001316399,4528,Viola tricolor subsp. tricolor,Goirmín searraigh,1,,ga,IE,
wfo-0001316399,4529,Viola tricolor subsp. tricolor,Gormán searraigh,0,,ga,IE,
wfo-0001316399,4530,Viola tricolor subsp. tricolor,Goirmín,0,,ga,IE,
wfo-0001316399,4531,Viola tricolor subsp. tricolor,Salchuach,0,,ga,IE,
wfo-0000424722,4533,Viscum album,Druadhlus,1,,ga,IE,
wfo-0000424722,4534,Viscum album,Uile-íce,0,,ga,IE,
wfo-0000424722,4535,Viscum album,Uile iceach,0,,ga,IE,
wfo-0000424722,4536,Viscum album,Guis,0,,ga,IE,
wfo-0000424722,4537,Viscum album,Súgh-dharach (-ruigh),0,,ga,IE,
wfo-0000424722,4538,Viscum album,Subh darach,0,,ga,IE,
wfo-0000424722,4539,Viscum album,Drualus,0,,ga,IE,
wfo-0000907315,4541,Vulpia bromoides,Feisciú aimrid,1,,ga,IE,
wfo-0000907315,4542,Vulpia bromoides,Fescufhér aimrid,0,,ga,IE,
wfo-0000907351,4544,Vulpia fasciculata,Feisciú duimhche,1,,ga,IE,
wfo-0000907427,4546,Vulpia myuros,Feisciú balla,1,,ga,IE,
wfo-0000819828,4548,Wahlenbergia hederacea,Milleanna móna,1,,ga,IE,
wfo-0000770293,4550,Zannichellia palustris,Lus na linne,1,,ga,IE,
wfo-0000770309,4552,Zostera angustifolia,Miléarach chaol,1,,ga,IE,
wfo-0000770315,4556,Zostera marina,Miléarach,1,,ga,IE,
wfo-0000770315,4557,Zostera marina,Mil-fhéurach,0,,ga,IE,
wfo-0000770315,4558,Zostera marina,Miliurach,0,,ga,IE,
wfo-0000770315,4562,Zostera marina,Meilsceánach,0,,ga,IE,
wfo-0000770324,4564,Zostera noltii,Miléarach bheag,1,,ga,IE,
wfo-0000599456,4566,Chamaecyparis lawsoniana,Cufróg Lawson,1,,ga,IE,
wfo-0000355588,4569,Juniperus communis,Aiteal,1,,ga,IE,
wfo-0000355588,4570,Juniperus communis,Beárnán brighde,0,,ga,IE,
wfo-0000355588,4571,Juniperus communis,Lubhar beinne,0,,ga,IE,
wfo-0000355588,4572,Juniperus communis,Biora leacra,0,,ga,IE,
wfo-0000355588,4573,Juniperus communis,Iubhar talamh,0,,ga,IE,
wfo-0000355588,4574,Juniperus communis,Iubhar beinne,0,,ga,IE,
wfo-0000355588,4575,Juniperus communis,Ubhar chraige,0,,ga,IE,
wfo-0000355588,4576,Juniperus communis,Gibire gearr,0,,ga,IE,
wfo-0000355588,4577,Juniperus communis,Iubhar craige,0,,ga,IE,
wfo-0000355588,4578,Juniperus communis,Iúr binne,0,,ga,IE,
wfo-0000355588,4579,Juniperus communis,Iúr creige,0,,ga,IE,
wfo-0000443338,4581,Larix decidua,Learóg Eorpach,1,,ga,IE,
wfo-0000443374,4583,Larix kaempferi,Learóg Sheapánach,1,,ga,IE,
wfo-0000481648,4585,Pinus sylvestris,Péine Albanach,1,,ga,IE,
wfo-0000481648,4586,Pinus sylvestris,Giuis,0,,ga,IE,
wfo-0000481648,4587,Pinus sylvestris,Giumhas,0,,ga,IE,
wfo-0000481648,4588,Pinus sylvestris,Giús,0,,ga,IE,
wfo-0000481648,4589,Pinus sylvestris,Crann giuis,0,,ga,IE,
wfo-0000481648,4590,Pinus sylvestris,Giúsach,0,,ga,IE,
wfo-0000478194,4592,Pseudotsuga menziesii,Giúis Dhúghlais,1,,ga,IE,
wfo-0000408637,4594,Taxus baccata,Iúr,1,,ga,IE,
wfo-0000408637,4595,Taxus baccata,Lubhar,0,,ga,IE,
wfo-0000408637,4596,Taxus baccata,Eó,0,,ga,IE,
wfo-0000408637,4597,Taxus baccata,Iuthar,0,,ga,IE,
wfo-0000408637,4598,Taxus baccata,Iubhar,0,,ga,IE,
wfo-0000408637,4599,Taxus baccata,Iughar,0,,ga,IE,
wfo-0000408637,4600,Taxus baccata,Cran-iuthair,0,,ga,IE,
wfo-0000408637,4501,Taxus baccata,Iogha,0,,ga,IE,
wfo-0000408637,4602,Taxus baccata,Eo-chrann,0,,ga,IE,
wfo-0000408637,4603,Taxus baccata,Íodha,0,,ga,IE,
wfo-0000408637,4604,Taxus baccata,Crann iúir,0,,ga,IE,
wfo-0000408637,4645,Taxus baccata,Iúir coiteann,0,,ga,IE,
wfo-0000456392,4608,Tsuga heterophylla,Himlic iartharach,1,,ga,IE,
wfo-0001109469,4610,Adiantum capillus-veneris,Dúchosach,1,,ga,IE,
wfo-0001109469,4611,Adiantum capillus-veneris,Tae scailpeach,0,,ga,IE,
wfo-0001109469,4612,Adiantum capillus-veneris,Dubhchosach,0,,ga,IE,
wfo-0001109469,4613,Adiantum capillus-veneris,Failteann fionn,0,,ga,IE,
wfo-0001109469,4614,Adiantum capillus-veneris,Cos dubh,0,,ga,IE,
wfo-0001109303,4616,Asplenium adiantum-nigrum,Fionncha dubh,1,,ga,IE,
wfo-0001109303,4617,Asplenium adiantum-nigrum,Lubhar talmhan,0,,ga,IE,
wfo-0001109303,4618,Asplenium adiantum-nigrum,Lus na seilg,0,,ga,IE,
wfo-0001109303,4619,Asplenium adiantum-nigrum,Lus an corráin (dubh),0,,ga,IE,
wfo-0001109303,4620,Asplenium adiantum-nigrum,Craobh mac fiadh,0,,ga,IE,
wfo-0001115841,4623,Asplenium ceterach,Raithneach rua,1,,ga,IE,
wfo-0001115841,4624,Asplenium ceterach,Raithneach mhéiscreach,0,,ga,IE,
wfo-0001108092,4626,Asplenium cuneatum,Fionncha dubh,1,,ga,IE,
wfo-0001113332,4628,Asplenium marinum,Fionncha mara,1,,ga,IE,
wfo-0001225452,4630,Asplenium obovatum,Fionncha lansach,1,,ga,IE,
wfo-0001107220,4632,Asplenium onopteris,Fionncha biorach,1,,ga,IE,
wfo-0001109353,4634,Asplenium ruta-muraria,Luibh na seacht ngábh,1,,ga,IE,
wfo-0001109353,4635,Asplenium ruta-muraria,Luibh na seacht ngádha,0,,ga,IE,
wfo-0001110391,4640,Asplenium scolopendrium,Creamh na muice fia,1,,ga,IE,
wfo-0001110391,4641,Asplenium scolopendrium,Leadhb gadhair,0,,ga,IE,
wfo-0001110391,4642,Asplenium scolopendrium,Teanga chapaill,0,,ga,IE,
wfo-0001110391,4643,Asplenium scolopendrium,Teanga fiaidh,0,,ga,IE,
wfo-0001110391,4644,Asplenium scolopendrium,Teanga fia,0,,ga,IE,
wfo-0001110391,4645,Asplenium scolopendrium,Craoibh-muicefiadh,0,,ga,IE,
wfo-0001110391,4646,Asplenium scolopendrium,Creamh muice fiadha,0,,ga,IE,
wfo-0001109358,4648,Asplenium septentrionale,Fionncha ladhrach,1,,ga,IE,
wfo-0001109364,4651,Asplenium trichomanes,Lus na seilge,1,,ga,IE,
wfo-0001109364,4652,Asplenium trichomanes,Lus an corráin,0,,ga,IE,
wfo-0001109364,4653,Asplenium trichomanes,Urthalmhan,0,,ga,IE,
wfo-0001109866,4655,Asplenium viride,Fionncha glas,1,,ga,IE,
wfo-0001109866,4656,Asplenium viride,Lus an chorráin (glas),0,,ga,IE,
wfo-0001107233,4659,Athyrium filix-femina,Raithneach Mhuire,1,,ga,IE,
wfo-0001107233,4660,Athyrium filix-femina,Raithneach mhadra mhaith,0,,ga,IE,
wfo-0001107233,4661,Athyrium filix-femina,Raithnighe,0,,ga,IE,
wfo-0001107233,4662,Athyrium filix-femina,Raithneach mhada ruaidh,0,,ga,IE,
wfo-0001107233,4663,Athyrium filix-femina,Raithneach mhadra,0,,ga,IE,
wfo-0001119112,4666,Blechnum spicant,Raithneach chrua,1,,ga,IE,
wfo-0001119112,4667,Blechnum spicant,Ceannabhán dubhcosach,0,,ga,IE,
wfo-0001119112,4668,Blechnum spicant,Raithneach cruaidh,0,,ga,IE,
wfo-0001119112,4669,Blechnum spicant,Raithneach (an) mhadra,0,,ga,IE,
wfo-0001119112,4670,Blechnum spicant,Ceanabhán dubh chosach,0,,ga,IE,
wfo-0001109054,4672,Botrychium lunaria,Lus na míosa,1,,ga,IE,
wfo-0001109054,4673,Botrychium lunaria,Luanlus,0,,ga,IE,
wfo-0001109054,4674,Botrychium lunaria,Dealtlus,0,,ga,IE,
wfo-0001109054,4675,Botrychium lunaria,Éasglur,0,,ga,IE,
wfo-0001109054,4676,Botrychium lunaria,Easc-lus,0,,ga,IE,
wfo-0001107261,4678,Cryptogramma crispa,Raithneach chas,1,,ga,IE,
wfo-0001107276,4680,Cystopteris fragilis,Raithneach bhriosc,1,,ga,IE,
wfo-0001111175,4682,Diphasiastrum alpinum,Garbhógach shléibhe,1,,ga,IE,
wfo-0001111175,4683,Diphasiastrum alpinum,Garbhógach an tsléibhe,0,,ga,IE,
wfo-0001115752,4685,Dryopteris aemula,Raithneach chumhra,1,,ga,IE,
wfo-0001114328,4687,Dryopteris affinis,Raithneach ghainneach,1,,ga,IE,
wfo-0001114328,4688,Dryopteris affinis,Raithneach na ngainní órga,0,,ga,IE,
wfo-0001107298,4690,Dryopteris carthusiana,Raithneach chaol,1,,ga,IE,
wfo-0001108304,4692,Dryopteris dilatata,Raithneach leathan,1,,ga,IE,
wfo-0001109081,4695,Dryopteris filix-mas,Raithneach mhadra,1,,ga,IE,
wfo-0001109081,4696,Dryopteris filix-mas,Marc raithneach,0,,ga,IE,
wfo-0001109081,4697,Dryopteris filix-mas,Raithneach madraidh,0,,ga,IE,
wfo-0001109081,4698,Dryopteris filix-mas,Marcraithneach,0,,ga,IE,
wfo-0001115769,4700,Dryopteris oreades,Raithneach shléibhe,1,,ga,IE,
wfo-0001108914,4704,Equisetum arvense,Scuab eich ghoirt,1,,ga,IE,
wfo-0001108914,4705,Equisetum arvense,Eireaball capaill,0,,ga,IE,
wfo-0001108916,4710,Equisetum fluviatile,Scuab eich uisce,1,,ga,IE,
wfo-0000748047,4714,Equisetum hyemale,Bioróg,1,,ga,IE,
wfo-0000748047,4715,Equisetum hyemale,Gadhar,0,,ga,IE,
wfo-0000748047,4716,Equisetum hyemale,Liobhag,0,,ga,IE,
wfo-0000748047,4717,Equisetum hyemale,Cuiridin,0,,ga,IE,
wfo-0001117161,4719,Equisetum ×moorei,Scuab eich an Mhóraigh,1,,ga,IE,
wfo-0001108921,4721,Equisetum palustre,Scuab eich chorraigh,1,,ga,IE,
wfo-0001108921,4722,Equisetum palustre,Cuiristín,0,,ga,IE,
wfo-0001108922,4724,Equisetum pratense,Scuab eich mhóinéir,1,,ga,IE,
wfo-0001108924,4727,Equisetum sylvaticum,Scuab eich choille,1,,ga,IE,
wfo-0001108925,4730,Equisetum telmateia,Feadóg,1,,ga,IE,
wfo-0001108925,4731,Equisetum telmateia,Earball capaill,0,,ga,IE,
wfo-0001108925,4732,Equisetum telmateia,Gliogán,0,,ga,IE,
wfo-0001108925,4733,Equisetum telmateia,Gliogar,0,,ga,IE,
wfo-0001117167,4735,Equisetum ×trachyodon,Scuab eich Mhic Aoidh,1,,ga,IE,
wfo-0001108927,4737,Equisetum variegatum,Scuab eich bhreac,1,,ga,IE,
wfo-0001107317,4739,Gymnocarpium dryopteris,Raithneach dharach,1,,ga,IE,
wfo-0001107317,4740,Gymnocarpium dryopteris,Sceamh darach,0,,ga,IE,
wfo-0001107317,4741,Gymnocarpium dryopteris,Scím d(h) arach,0,,ga,IE,
wfo-0001109141,4743,Gymnocarpium robertianum,Raithneach aolchloiche,1,,ga,IE,
wfo-0001110254,4747,Huperzia selago,Aiteann Muire,1,,ga,IE,
wfo-0001110254,4748,Huperzia selago,Crúibíní sionnaigh,0,,ga,IE,
wfo-0001110254,4749,Huperzia selago,Garbogach (Iosóipe),0,,ga,IE,
wfo-0001110254,4750,Huperzia selago,Garbhógach,0,,ga,IE,
