"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0001066191","Straggling shrub or liane up to 7.5 m. long; branchlets red to purplish-black, at first densely covered with spreading ferruginous hairs, later glabrous, wrinkled and lenticellate. Leaf-blades obovate to oblanceolate-oblong or elliptic-oblong, (2–)6–14.2(–19.5) cm. long, 1.4–6(–7.2) cm. wide, acute to rounded or emarginate and sometimes shortly mucronate at the apex, cordate at the base, papery or thinly coriaceous, pilose on both sides when very young, later dark green and glabrescent above, glaucous and sparsely to densely ferruginous pilose beneath particularly on the nerves, often minutely punctate; venation reticulate and prominent on both surfaces; petiole 2–5 mm. long, densely ferruginous hairy. Flowers hermaphrodite, solitary or rarely paired, extra-axillary; pedicels very slender, (0.6–)1–2.5(–4.5) cm. long, densely hairy; bracteole ovate-oblong to linear, situated near the base of the pedicel, 1–2 mm. long, 1 mm. wide, hairy. Sepals broadly ovate to reniform, free or ± joined at the base, 1.5–4 mm. long, 3.5–6 mm. wide, rounded to obtuse or acute, ferruginous hairy. Petals yellow or greenish, rather thick; outer ovate, 0.6–1.2 cm. long, 6–9 mm. wide, obtuse, rounded or subacute, rusty or golden pubescent on both surfaces save at base inside; inner shorter and narrower, obovate to elliptic or oblanceolate, 1–1.1 cm. long, 3–6.5 mm. wide, obtuse, golden tomentellous on both surfaces save at base inside. Stamens 18–36, squarish, ± 1–1.5 mm. long, glabrous; filaments about as long as the anthers; connective-prolongation broadly and obliquely truncate. Carpels 6–13; ovary ovoid-cylindric, ± 2 mm. long, 1–4-ovuled, densely ferruginous pilose; style about equal to the ovary, cylindric-obconic,capitate. Fruiting pedicel 1.8–3 cm. long; monocarps orange-yellow, 2–10(–12), cylindric, curved, of 1–5 articles, constricted between them, each ovoid to cylindric, 0.9–1.1 cm. long, 5–6 mm. wide, rusty hairy (particularly densely so when young), finely rugose, the apical one apiculate. Seeds yellow-brown, ellipsoid, 8–9 mm. long, 4–6 mm. wide. Figs. 22/5, p. 91, & 24.","0934C84F-E157-439A-A2E7-C2A8AD701D77","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74111-1#descriptions"
"wfo-0001066193","Tree 10–15 m. tall; young stems finely yellowish grey pubescent, soon glabrous, rather pale brown, ridged, lenticellate; older stems with rather rough grey-brown bark, fairly smooth or somewhat longitudinally furrowed. Leaf-blades obovate or obovate-elliptic, 3–17 cm. long, 1.5–8 cm. wide, acuminate at the apex, rounded at the base, membranous, at first finely pubescent beneath with short hairs particularly on the midrib and margin, later glabrescent; lateral nerves prominent beneath; petiole 3–8 mm. long, finely pubescent when young. Flowers peach-scented; peduncles 1.3–1.8 cm. long, finely puberulous with yellowish fasciculate (but scarcely stellate) hairs; bracts elliptic, 5–8 mm. long, 4–6 mm. wide, densely yellowish tomentellous. Sepals narrowly elliptic or ovate, (0.8–)1–1.8 cm. long, 8–9 mm. wide, at length reflexed, densely tomentellous with fasciculate hairs. Petals green or yellow, oblong-lanceolate, the outer 2–3 cm. long, 1–1.2 cm. wide, the inner 3–4 cm. long, 0.8–1.4 cm. wide, obtuse, finely and sparsely puberulous towards the apex. Stamens 3.5–4.5 mm. long. Carpels: ovary 1.8–2.5 mm. long; style 2.5–3.5 mm. long. Monocarps probably usually about 20, 1.2–1.8 cm. in diameter, not constricted between the seeds, dark coloured when dry, glabrous; stipes 1.5–3 cm. long, rather slender. Seeds globose or plano-convex, pale yellow-brown, 1.3–1.4 cm. long, 1.1–1.3 cm. wide, 7–9mm. thick, obscurely rugose. Fig. 4.","DEC93F56-0CF2-4D45-9D46-DAF8DE84AF25","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:73779-1#descriptions"
"wfo-0001066194","Tall tree with grey bark; young branchlets finely ferruginous pubescent, soon glabrous, blackish rugulose, probably with glaucous appearance. Leaf-blades elliptic-oblong or obovate-elliptic, 16–30 cm. long, 5–10 cm. wide, bluntly acuminate at the apex, narrowly rounded at the base, not very coriaceous, with scattered adpressed ferruginous hairs beneath, particularly on the midrib when very young, but soon glabrous; lateral nerves 9–15; venation not very conspicuous; petiole 6–8 mm. long, thick, rugulose. Flowers borne on older shoots; peduncles ±1.5 cm. long, ferruginous pubescent; buds densely ferruginous pubescent outside. Calyx circular, the sepals entirely joined, ± 1 cm. in diameter, rugulose, ferruginous pubescent outside. Petals elliptic to ovate-elliptic, bluntly subacute at the apex, narrowed or slightly clawed at the base, ferruginous tomentose on both sides or the inner mostly glabrescent within; outer 2.2–3.5 cm. long, 1.3–1.7 cm. wide; inner 2–3 cm. long, 1–1.4 cm. wide. Stamens ± 3.5 mm. long, 1 mm. wide, the connective-appendage tuberculate. Carpels 4–5 mm. long, densely hairy. Monocarps at least 20, cylindrical, strongly curved, 15–20 cm. long, 2.3–2.7 cm. wide, many-seeded (probably 25 or so), somewhat constricted between the seeds. Seeds compressed oblong-ellipsoid, thickened one side, 1.6–1.8 cm. long, 1.1–1.3 cm. wide; testa striped with purplish-brown. Fig. 8.","5433DAAF-4C56-4655-AB09-E1F7AD0B210D","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74769-1#descriptions"
"wfo-0001066196","A small shrub 0.9–2 m. tall or sometimes scrambling to about 8 m.; young branchlets with rather coarse ferruginous hairs but glabrous when older, ridged, purplish-grey, lenticellate. Leaf-blades elliptic to oblong or obovate, 2.7–10.5(–12) cm. long, (2–)3–5(–7) cm. wide, obtuse, rounded or slightly emarginate at the apex, rounded or cordate at the base, coriaceous, mostly bluish- or greyish-green and glabrous above save for a few hairs on the impressed midrib, finely pubescent beneath with small stellate hairs and also some larger ferruginous stellate hairs when young, but almost or quiteglabrous when old; main nerves mostly impressed above and slightly-prominent beneath, but often flat and with the venation mostly obscure; petiole 2–5 mm. long, channelled, stellate-pubescent. Flowers rather large, up to 7.5 cm. in diameter, terminal or leaf-opposed, solitary; pedicels 0–3 mm. long, tomentose with pale brown or ferruginous stellate hairs; bracteoles lanceolate, 5–7 mm. long, 2–4; mm. wide, tomentose. Sepals ovate, 6–7 mm. long, 6.5 mm. wide, obtuse or acute, united at the base for up to a third of their length, entirely covering the petals in bud, tomentose on both surfaces with pale brown or ferruginous stellate hairs. Petals cream or straw-coloured, tinged green at the base or all green, obovate-orbicular to narrowly elliptic-rhomboid, the inner sometimes rather narrower, (1.5–) 3–4.5 cm. long, 0.9–3.3 cm. wide, obtuse, rounded or slightly acute, thin, finely tomentose with stellate hairs outside, mostly glabrescent inside save at apex. Stamens 1–2 mm. long, the prolongation of the connective thick, truncate or rounded. Carpels 10–20, tomentose, 10–12-ovuled. Fruiting pedicels 4–8 mm. long; monocarps 5–11, oblong-cylindrical, (1–)1.7–2.5 cm. long, 0.8–1.1 cm. wide, (3–)5–8-seeded, slightly constricted between the seeds, sometimes apiculate, densely tomentose with yellowish-fawn or grey stellate hairs, rugose or somewhat verrucose; stipes 4–8 mm. long. Seeds shining brown, variously shaped, mostly slightly curved, with traces of 3 angles or compressed, 7–10 mm. long, 4–5 mm. wide, 2.5–3.5 mm. thick, shortly divided into connivent lobes at the hilar end. Fig. 2/6, p. 11.","58EA7313-2A89-4DE9-8AD6-B993513F5F0A","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75754-1#descriptions"
"wfo-0001066236","Straggling small tree or shrub; young branchlets dark at first, pubescent with brown hairs, later somewhat scabrid with short blackish hairs or glabrescent. Leaf-blades elliptic, 1.5–9.5 cm. long, 1–5.7 cm. wide, obtuse to shortly mucronulate at the apex, cuneate to rounded at the base, rather thick, green and often minutely black-speckled above, dull and whitish beneath due to clusters of white deposits within the epidermal cells, glabrous above, adpressed pubescent beneath when young, becoming sparsely so with age; venation very closely reticulate and raised on upper surface; petiole 1 .5–3 mm. long. Flowers rather small, so far known only from almost mature buds, in 1–3-flowered leaf-opposed fascicles; peduncles obsolete or scarcely 0.5 mm. long; pedicels 0.7–1.2 cm. long, ferruginous pubescent; bracts and bracteoles elliptic, 3–4.5 mm. long, 1.5–2 mm. wide, ferruginous pubescent. Sepals raised at edge so that buds are conspicuously 3-ribbed, broadly lanceolate, 1.1 cm. long, 5–5.5 mm. wide, ferruginous pubescent outside. Petals in 2 rows of 3, the aestivation open at extreme base, oblong-elliptic, 8–9 mm. long, 4 mm. wide, tomentellous outside, glabrous inside. Androgynophore 3.5 mm. high; anthers 0.7 mm. long, very numerous. Carpels ± 16; ovary linear-oblong or subcylindrical, ± 2 mm. long, ± 11-ovulate, densely hairy; stigma well developed, lobulate. Very immature monocarps ellipsoid, ferruginous pubescent. Fig. 1, p. 9.","CD1766F4-416E-456A-961D-5E22390DF1AE","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75199-1#descriptions"
"wfo-0001066238","Scrambling shrub, small tree or more usually a liane, 1.2–2.4(–several) m. long or tall; young shoots dark, flexuous, almost or quite glabrous, later grey-brown or purple-brown, lenticellate. Leaf-blades oblong, oblong-elliptic or oblong-lanceolate, 1–14 cm. long, 0.7–5.8 cm. wide, obtuse, acute or somewhat acuminate at the apex, broadly cuneate or rounded at the base, slightly coriaceous, deep shiny green, glabrous save for a very few small hairs beneath when very young; venation closely reticulate, slightly prominent on both surfaces; petiole 3 mm, long, channelled, with a few ferruginous hairs; minute axillary buds are densely ferruginous pubescent. Flowers more or less leaf-opposed, solitary; peduncle short; pedicels 0.8–1.8 cm. long,rugulose, glabrous or pubescent with scattered ferruginous stellate hairs or velvety; bracteoles oblong, 2–3 mm. long, 1 mm. wide, very soon deciduous. Sepals almost hemispherical or very broadly ovate, 2–2.5 mm. long, 4–5 mm. wide, obtuse, free, not covering the petals in bud, sparsely to rather densely covered with stellate hairs. Petals butter-yellow, outer more or less round, the inner narrower and more oblong, clawed, 0.9–1.5 cm. in diameter, very rounded at apex, not markedly fleshy, velvety ferruginous tomentose outside, sparsely so inside at apex. Stamens ± 3 mm. long; connective-prolongation thickened, truncate. Fruiting pedicels 1.2–2 cm. long; monocarps yellow to orange, 8–13(–16), subgloboseto cylindrical, (0.8–)1.8–3.2 cm. long, 6.5–11 mm. wide, 1–8-seeded, mostly distinctly constricted between the seeds or pairs of seeds, mostly apiculate, with scattered stellate hairs or more or less glabrous, finely rugulose; stipes 0.4–1.3 cm. long, often pubescent. Seeds brown, somewhat shining, if 2 to a constriction then approximately semi-globular, with a strongly convex surface and a more or less flat surface, but often quite ovoid, not flattened, 8 mm. long, 6–7 mm. wide, 4–5.5 mm. thick; hilum elliptic. Fig. 2/1, p. 11.","86EADB9B-6657-456B-8DBD-F611E43E236E","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75922-1#descriptions"
"wfo-0001066239","Climbing shrub; branchlets slender, dark blackish-purple, rugulope, densely spotted with white lenticels, glabrous. Only young foliage has been examined; leaf-blade elliptic, 3–4.3 cm. long, 1.6–2.3 cm. wide, rounded ? to acute at the apex, cuneate at the base, almost glabrous; petiole 2–4 mm. long with a very few golden stellate hairs. Flowers solitary, extra-axillary, “yellow and red”; pedicels slender, 0.8–1.3 cm. long, glabrous. Sepals triangular or triangular-reniform, free, 3–3.5 mm. long, 4–4.5 mm. wide, margins puberulous and sometimes with scattered stellate hairs outside. Petals broadly elliptic, outer 8–9 mm. long, 7–8 mm. wide, inner with lamina 7 mm. long, 5–6 mm. wide, concave, and a distinct claw 2.5–3 mm. long which is tucked in right by the side of the stamens, sparsely puberulous. Stamens 1.5 mm. long. Carpels 6, 2–2.5 mm. long, pubescent; stigma ample, oblique. Fruit not known.","C8312CA7-093D-4641-BBC6-A719403ADF2A","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75647-1#descriptions"
"wfo-0001066242","A large bush or small tree, sometimes partly climbing, or a liane up to several m. long; young shoots covered with small and scattered larger dark ferruginous stellate hairs, later glabrous and grey or greyish-white, with the typical Annonaceous ridging very marked, lenticellate; older stems scarred by projecting petiole-remnants; beneath the whitish granular surface the stem is dark purplish. Leaf-blades oblong, elliptic or oblanceolate to oblanceolate-oblong, 2–14.3 cm. long, 1.5–4.6 cm. wide, obtuse or very slightly obtusely acuminate at the apex, rounded at the base, not coriaceous, glabrous above save for a few hairs on the midrib when very young, very densely ferruginous stellate-tomentose beneath when just unfolding, but when mature with only scattered stellate hairs, these often of two sizes; petiole 3–6 mm. long, stellate-pubescent. Flowers appearing when leaves are just unfolding or when in full leaf, leaf-opposed or extra-axillary, solitary; pedicels 0.8–1.2 cm. long, densely granularly stellate-tomentose; bracteoles deciduous, not observed. Sepals ovate, 0.9–1.2 cm. long, (0.6–)1–1.4 cm. wide, obtuse or acute, free, densely tomentose with ferruginous stellate hairs. Petals pale to golden-yellow, with maroon markings at the base, unequal, the outer ovate, 1.5–2.5 cm. long, 1.2–2.4 cm. wide, the inner rounded with a broad claw, thicker, 2–3 cm. long, 1.6–2 cm. wide, all convex, obtuse, the outer densely ferruginous tomentose outside with two sizes of stellate hairs, the inner less densely so or with scattered hairs only in the middle, glabrous within or with some hairs around the upper margins. Stamens ± 3 mm. long; connective-prolongation thickened, truncate. Carpels 30–40. Fruits not seen.","24C05C02-BBD5-4E07-BBDF-00510B65D709","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75681-1#descriptions"
"wfo-0001066243","Extensive liane climbing to tops of highest trees and probably sometimes well exceeding 30 m.; stems up to 2.5–5 cm. in diameter at the base; young branchlets with small stellate branched or fasciculate ferruginous hairs, soon glabrous, brown or grey, ridged and lenticellate. Leaf-blades obovate to oblanceolate or obovate-oblong, 5–19 cm. long, 1.6–7.3 cm. wide, mostly distinctly shortly acuminate at the apex, cuneate at the base, not coriaceous, concolorous, glabrous or with some excessively minute hairs on the lower surface and some hairs on the midrib; venation finely reticulate but not very prominent; petiole 3–4 mm. long, with some ferruginous hairs. Flowers solitary, terminal or ? axillary; peduncles 4–12 cm. long, stout, densely pubescent with ferruginous hairs; bracteoles ovate, small, very deciduous (not seen); buds pyramidal, the sepal-sutures raised and wing-like. Sepals pale green, ovate, 1.7–3.5 cm. long, 1.8–2 cm. wide, acute, rugulose, free, velvety with brown stellate pubescence. Petals white or pale apricot-yellow, broadly ovate or rounded ovate, subequal, the outer 2.7–4.5 cm. long,2.6–3.2 cm. wide, the inner 2.6–4 cm. long, 1.8–3 cm. wide, obtuse, rather fleshy, finely puberulous with pale simple crisped hairs, obscurely spotted with small black dots. Stamens ± 2.5–3 mm. long, 0.5 mm. wide; anther-cells linear; filaments very short; connective-prolongation obtuse. Carpels numerous, 7 mm. long, 1 mm. wide, hairy. Fruiting peduncles probably very long; monocarps 45–50, unilateral with regard to the stipe, 1–2.5 cm. long, 0.7–1.5 cm. wide, 2–5-seeded, markedly constricted between the seeds on distal side, very densely velvety with dark brown short hairs; stipes 4–5.5 cm. long, slender, pubescent. Seeds shining brown, ellipsoid with a flattened face, 1.1 cm. long, 8 mm. wide, 6 mm. thick. Fig. 2/7, p. 11.","9D9D8F95-9ADC-463C-9B36-272CD7AE1B47","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:75649-1#descriptions"
"wfo-0001066246","Shrub or small tree 2.7–4.5(–10) m. tall, often branched from near the base; bark dark grey, smooth; young twigs dark, very sparsely adpressed pubescent, very soon glabrous or glabrescent, the stem roughened with anastomosing raised parts enclosing narrowly elliptic depressions. Leaf-blades elliptic or oblong-elliptic, mostly rather asymmetrical, 1.7–14 cm. long, 0.7–7 cm. wide, narrowed to the apex, but varying from obtuse to bluntly acuminate, asymmetrically cuneate at the base, thin, glabrous and ± glossy above save for a few hairs on the midrib in very young leaves, densely hairy beneath in the youngest leaf-buds, but soon quite glabrous; midrib and lateral nerves impressed above in life, prominent beneath; venation reticulate and enclosing very numerous microscopic raised dots in the dried state; petioles 1–2 mm. long. Flowers usually sweetly scented, solitary or in 2–3-flowered cymes, extra-axillary; peduncles (possibly actually short side branches) 3–8 mm. long; pedicels of main flowers stout, thickened towards the apex, others more slender, 2–4 cm. long; bracts lanceolate, 0.3–1.1 cm. long, 1.2–4.5 mm. wide, glabrous. Sepals reniform or semicircular, 4–6 mm. long, 4–7 mm. wide, sparsely puberulous or glabrescent save for the margins. Petals at first all green, but later greenish-yellow, yellow, cream, apricot or white, with a broad basal area of reddish-purple inside, very rapidly lengthening as theyoung flowers develop, elliptic, obtuse, the outer larger, 2.1–3.5 cm. long, 1.2–2.3 cm. wide, the inner 1.9 cm. long, 0.9–1.1 cm. wide, tomentose on both surfaces. Stamens orange-buff, 2–2.7 mm. long. Carpels 30–40; ovary 2.2 mm. long; style 1.5 mm. long, densely puberulous. Monocarps green then scarlet, 20–30, spreading, the apices roughly forming a sphere in outline, (1.8–) 4.5–5 cm. long, 6.5–10 mm. wide, finely rugulose when dry, practically glabrous save for a few sparse hairs. Seeds 1.2–1.6 cm. long, 5–6 mm. wide; aril ± 4 mm. long. Fig. 12.","5010B7B0-A0AE-42A6-92FA-E1B9F243D544","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74059-1#descriptions"
"wfo-0001066258","Branched shrub or small tree 1–4.5(–?6) m. tall, with greyish-white bark; young branchlets reddish-brown, lenticellate, at first densely covered withspreading greyish hairs, later glabrescent. Leaf-blades elliptic to elliptic-lanceolate, 0.8–6 cm. long, 0.5–2.5 cm. wide, obtuse, acute or slightly acuminate at the apex, rounded at the base, thin, glabrous above, adpressed silky pilose beneath; venation not conspicuous; petioles slender, 2.5–4 mm. long, pilose. Flowers solitary, pendent; pedicels 2–3 mm. long, pubescent; bracteole pubescent, ? ± 1.5 mm. long. Sepals ovate-triangular, 2.5 mm. long, 2.5–3.5 mm. wide, pubescent outside. Petals grey-green, linear-lanceolate, widened at the base; outer 1–1.1 cm. long, 2 mm. wide above and 4 mm. wide at base; inner smaller, 7–8 mm. long, 1 mm. wide above, 3.5 mm. wide at the base; all silky outside with adpressed pale ferruginous hairs. Stamens 1–1.5 mm. long. Carpels 6–12, 1.5 mm. long; style short. Monocarps seen only in dehisced condition, probably red, oblong, 2 cm. or so long, several-seeded. Seeds brown, ellipsoid, 1 cm. long, 5.5 mm. wide, shining.","FC192B6A-5A69-405D-856F-5C0A5989AE03","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76065-1#descriptions"
"wfo-0001066259","Small or medium-sized shrub 1–2 m. tall; young stems densely covered with rather long spreading greyish hairs, later glabrescent and the bark tending to break into tiny pieces, lenticellate. Leaf-blades elliptic or oblong-elliptic, 1.3–6.5 cm. long, 0.8–3.5 cm. wide, rounded to subacute and sometimes apiculate at the apex, shallowly but distinctly cordate (or rarely rounded) at the base, papery, adpressed pilose on both surfaces and with longer spreading hairs on the margins and midrib beneath; venation reticulate but scarcely prominent; petioles 2–5 mm. long, spreading pilose. Flowers solitary, sessile or pedicel short (± 2 mm. long); bracteoles 1–2, ovate or reniform, 1.5 mm. long, 2.5 mm. wide. Sepals ovate-triangular, 2.5–3 mm. long, 3–3.5 mm. wide, obtuse or subacute, pubescent outside, glabrous and reddish inside. Petals crimson; outer lanceolate, 1.3–1.6 cm. long, 3–3.5 mm. wide at the base, densely adpressed silky pubescent all over save at the base inside; inner shorter, narrower and more subulate, 1.1–1.2 cm. long, 3–3.5 mm. wide, the apical part almost linear, 8–9 mm. long, 0.5 mm. wide, tomentose save for base. Stamens linear, 1–1.5 mm. long; connective-prolongation capitate, rugulose. Carpels 7–10; ovary cylindric or flattened, 1.5 mm. long, adpressed pilose; style about equalling the ovary, cylindric, pilose. Fruiting pedicels 6 mm. long; monocarps 3–10, green and pruinose outside, scarlet inside, cylindric or obovoid, 1–2.5 cm. long, 0.6–1.3 cm. wide, slightly curved, obtuse, several-seeded, glabrous, finely rugose, obliquely striate; stipes 2–2.5 mm. long. Seeds yellow or yellow-brown, ellipsoid, ± 1 cm. long.","6692ABF3-E3A0-496E-83EF-0D27FD44EC38","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76095-1#descriptions"
"wfo-0001066260","Shrub or small tree 2.4–3 m. tall; young stems densely covered with long pale ferruginous spreading hairs but soon becoming glabrous; older stems with rather peeling reddish-brown bark and prominent lenticels. Leaf-blades elliptic to elliptic-lanceolate, 1.5–7 cm. long, 1.3–2.8 cm. wide, subacute to acute at the apex, more so than in previous species, shallowly cordate at the base or sometimes rounded, thin, densely adpressed pilose on both surfaces, the hairs more spreading on the margins and midrib beneath; petioles 2–3 mm. long, pilose. Flowers solitary, sessile or pedicel up to 2 mm. long; buds ovoid-conic, acuminate. Sepals ovate, 4–7 mm. long and wide, densely spreading hairy. Petals red or pink, ovate-lanceolate, thick; outer narrowly ovate, 1.8 cm. long, 8.5 mm. wide, acuminate, densely adpressed silky pubescent with yellow-brown hairs outside, silky tomentose inside save at base; inner narrowly triangular, 1.3 cm. long, 5.5 mm. wide, drawn out to a subulate tip, broadened and then narrowed at the base, tomentose with yellow-brown hairs save at the base. Stamens linear, ± 1.5 mm. long; connective-prolongation capitate, rugulose. Carpels ± 12, cylindric; ovary 1.2 mm. long, mixed with long hairs and also pilose, 5–8-ovuled; styles ellipsoid, 1.5 mm. long, with scattered long hairs. Fruiting pedicels 4 mm. long; monocarps 6–9, green with a sort of dark purple bloom when dry, turning inside out when ripe to expose the seeds embedded in scarlet tissue, ?ellipsoid, 2.5 cm. long or so, ± 1.5 cm. wide, ?3–6-seeded, pilose with long hairs when young, later glabrous, finely rugose, with longitudinal ribs; stipe ± 3 mm. long. Seeds dark in dry state, ellipsoid, 1.2 cm. long, 7 mm. wide, 5.5 mm. thick.","A9C4B213-D81C-4D6A-8910-AE46BA14C375","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:76169-1#descriptions"
"wfo-0001066262","Scandent shrub or small tree 1–4.5 m. tall; young shoots at first adpressed ferruginous pubescent but soon glabrous, later rugulose, dark purplish and lenticellate. Leaf-blades elliptic, oblong-elliptic or obovate-elliptic, 2–11 cm. long, 1.2–5.5 cm. wide, mostly broadly rounded at both ends, or slightly subcordate at the base, not coriaceous, glabrous above, obscurely pubescent beneath with pale hairs when young, later glabrescent, markedly glaucous; leaf-margin thickened; midrib impressed above and prominent beneath; venation closely reticulate; petiole 3–7 mm. long, pubescent when young. Flowers almost leaf-opposed, l–2(–5), mostly on very short reduced branchlets, scented; pedicels 0.8–2.5 cm. long; bracteoles very small. Sepals small, broadly triangular, 0.5 mm. long, 1.5 mm. wide, pubescent, but essentially calyx reduced to a circular rim. Petals yellow or creamy-yellow, white at base, thick, free, fleshy, the outer obovate-oblong, 4–7 mm. long, 2–2.7 mm. wide, the inner spathulate, 3.5–5 mm. long, 1.5 mm. wide, thickened at the apex, ferruginous puberulous on both sides. Stamens 6, 1.5 mm. long, 1 mm. wide; connective broadly truncate at apex. Carpels 7–8; ovary subcylindric, 1 mm. long, puberulous or glabrescent, 1–2(–3)-ovuled; stigma thickened, slightly bilobed. Monocarps 2–8, dark and glaucous when young, red or orange when ripe, ellipsoid (if 1-seeded) or cylindrical, 0.65–2.3 cm. long, 5–6 mm. wide, 1–2(–3)-seeded, quite markedly constricted between the seeds, finely tuberculate-rugulose, glabrous; stipes 1.5–5 mm. long. Seeds yellow-brown, ellipsoid, 7–9 mm. long, 4.5–5 mm. wide, rounded or sometimes flattened at the hilar end and with an eccentric horseshoe-shaped ridge bordering the flattening, the other end minutely apiculate. Figs. 22/6, p. 91, & 23, p. 96.","2A28B0EF-355C-49BB-B52C-FA895AE9E6FC","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74082-1#descriptions"
"wfo-0001066263","Climbing shrub; young branchlets densely covered with spreading ferruginous hairs, at length glabrescent, blackish, densely lenticellate. Leaf-blades elliptic or elliptic-oblong, 2.5–8 cm. long, 1.6–4.2 cm. wide, very rounded at the apex, distinctly or slightly cordate at the base, rather thick, adpressed silky pilose on both surfaces when very young, later glabrous and somewhat shining above and rather obscurely pubescent beneath; venation closely reticulate, prominent on both surfaces; petiole 3–4 mm. long. Inflorescences few-flowered, leaf-opposed; pedicels ± 3–6 mm. long, spreading pubescent; bracteole minute. Sepals broadly rounded, 1 mm. long, 1.5 mm. wide, somewhat acute, densely ferruginous pilose outside, glabrous inside. Petals yellowish, thick, cucullate; outer narrowly ovate, 3.5 mm. long, 2 mm. wide, somewhat acute, ferruginous pubescent outside, papillose puberulous within at apex; inner petals oblong, 3 mm. long, 1.5–2 mm. wide, somewhat acute, similarly pubescent. Stamens (6–) 14, 1 mm. long; filaments obsolete; connective flattened with anther-cells attached on its face, obliquely truncate. Carpels 8; ovary oblong-fusiform, 1.5 mm. long, sparsely pilose, l(–2)-ovuled, longitudinally grooved; style very short, subglobose. Fruit not known.","F86FBE0E-6F6C-476B-8868-989F4D96EDA0","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74110-1#descriptions"
"wfo-0001066264","Climbing shrub; branches black, adpressed puberulous when very young later glabrous, lenticellate. Leaf-blades oblong or elliptic-lanceolate, 4–12.5 cm. long, 1.4–4.3 cm. wide, narrowed towards the apex or acuminate, the acumen being subobtuse, obtuse at the base, thin, shining and glabrous above, paler beneath but not glaucous, densely adpressed puberulous when young beneath but later glabrous; venation closely reticulate, distinctly and finely raised; petioles 3–4(–7) mm. long, black. Flowers in 2–5-flowered cymes; peduncles 2 mm. long; pedicels slender, 1–1.7 cm. long, puberulolus, bracteoles elliptic, 1.5 mm. long. Sepals broadly rounded-trianguar; 2–2.5 mm. long, 3–3.5 mm. wide, puberulous. Petals greenish-yellow, outer rounded ovate, 5–8 mm. long and wide, inner smaller and narrower, 2–4 mm. long and wide, all puberulous. Stamens 9–12, ± 2 mm. long; connective produced inside. Carpels 9–12, ± 2.5 mm. long, ferruginous silky pubescent, 2-ovuled. Monocarps subglobose or ellipsoid, 5–8 mm. long, conspicuously apiculate; stipes 3–6 mm. long.","2475B939-D486-4861-9BAC-8058B689AC38","Annonaceae, B. Verdcourt. Flora of Tropical East Africa. 1971","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74075-1#descriptions"
