taxonID,description,type,source,language,created,contributor,audience,license,rightsHolder,rights,
wfo-0001054948,Tree,habit,93C0E509-3F38-453D-A5F1-289EE19414AD,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001057158,vine,habit,5B41E1E2-05B9-4EBB-ADF4-1162D5823581,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000172293,shrub tree,habit,"0CCECF54-1B5B-41A8-A20C-8F5FC158AA10,2FF024CB-F0F6-49B7-8EEA-1CE938834A58",English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000195202,Tree,habit,0FFAE266-CFBA-4DBC-9A97-A4FE2CF6A0FE,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174256,vine,habit,80AB6323-97F8-4918-8A94-762DE56124BB,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000186780,Herbaceous to suffrutescent vine,habit,036C0628-E800-4E23-BB0A-159A4D0D5E3C,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000182210,Herbaceous to suffruticose vine,habit,F6A5C917-A364-44C4-9647-B3BFCC9ECD0E,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183577,Trees,habit,B345DECA-CD4D-4D26-B5A5-54730D4FB142,English,2012-11-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000212995,herbs,habit,FCFD2FE6-CFB8-4555-8751-C7DD6766367E,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000213062,herb,habit,5F5DA03B-80AC-476F-B03C-B275F4295734,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000188562,vine,habit,A27434C1-3902-4662-85A4-53A3B994D26B,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000190059,herb or vine,habit,B3107737-32B9-467E-809C-02B30853C0F1,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000189386,herbs or vines,habit,351E48D9-D1A3-4B1C-A4CD-2B63959FBA03,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000189665,vines,habit,0D58CFF0-5697-4C60-AA1D-A87E67A8E42B,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000453171,Trees,habit,8FCCDB8C-63C1-4A46-B474-461A37AD8DB2,English,2013-07-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174443,vine,habit,25C6543C-D37B-42EE-BA17-A702D7B0470A,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183544,vine,habit,08B0F4EA-AA64-4E1F-AE0D-C5E8757D61DB,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000426120,herbs,habit,AE1D26C9-90D1-4C05-BAED-47093F5DD8F7,English,2013-08-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001024566,herb,habit,B4CAC43C-0A11-488B-86E2-28A47FBB90D2,English,2013-05-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000164675,Herb shrub,habit,6D3D8DC1-14B1-4B50-82D4-821C010EA886,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000165372,herb,habit,"DAE78C55-C7E9-46E5-A2DD-2600B17CE438,AB19ED6E-DFCB-458B-88B9-68845784411C",English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000177027,herb,habit,2DBDB037-DAAA-4E90-AAA0-0901C92F1267,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174643,herb subshrub,habit,230E9C6F-4B41-4C18-BF51-032782942A26,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174706,herb,habit,6E088A96-3179-44F5-9094-346F206D2F6D,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174914,Shrubs or subshrubs,habit,E3A9B118-3E16-4EBE-9AEF-0CD3155A6FB3,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174991,Vines,habit,980416E9-4773-40BA-BF55-D6F5E68548BD,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174992,Vines,habit,A27B0C02-FF63-4C79-AB00-59368F718EEF,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000174997,vines,habit,4722574C-CA23-4517-9C41-E651ED84DEB8,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001055977,herb or vine,habit,24BA6C54-19A5-45CA-A280-DF5E882F3CF5,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183559,Tree,habit,F428AC6A-A950-40D6-885C-BBF9391D14A5,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001022410,Shrub or vine,habit,061CA342-86E4-4F2D-864A-858DF72B8230,English,2013-05-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178262,vine,habit,E7ECAD98-3020-40CC-A5FB-56908E4C2095,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000179119,vines,habit,7745DAA0-F7EC-4BF3-BA2C-2208781D4324,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178263,vine,habit,8E868348-49C7-4FE3-BE27-E942359F610B,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000184029,Twining vines climbing on herbs and shrubs,habit,58105D71-8BF7-4D43-AD66-A461712654D8,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000184139,"Long twining vines, mostly on shrubs and herbs",habit,75AFB4E9-93B3-4E16-A765-BB4EA156063F,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000165270,herb,habit,D0E5EE2B-72E3-4C5F-ACC3-281E694D6F46,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000176915,Herbs,habit,D1260C4E-4760-4373-B38D-BAF3A8B241C4,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178457,Liana,habit,35608B82-15BB-4BE8-8DE3-7A221BE365B0,English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178462,tree,habit,F054CE58-0514-4CBB-A776-B11A9236038B,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001056911,Vine,habit,32453C1D-BD9A-4864-9286-477CCF9DC40A,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000213155,shrub,habit,6A18422B-0236-4761-9E9E-301516557B70,English,2012-11-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000203743,Shrub or subshrub,habit,FB2F8173-61CC-4C30-A851-55540C452791,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000166389,tree,habit,31D31D16-37B5-489F-B98E-6277FC75EAF7,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183119,vines,habit,1014EA6B-66B9-442A-9759-E2E893B367B4,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000184941,Tree,habit,AC8B0FEE-00CA-4164-B939-E4407B9278F3,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000176991,Herbs,habit,52112E0B-438E-4319-AF68-FF473D9525CD,English,2013-09-26,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001057147,Shrub or subshrub,habit,1DA45684-7746-4C57-879D-2C2E571F6135,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178507,trees,habit,AA13C3B5-55DF-4BEC-BBBC-534C431E2074,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178508,herb,habit,D79A580B-FC34-4D0A-96C8-9C55A55D5636,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178509,tree,habit,900950C3-3308-4829-A3F4-CCBA191B8438,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000183173,Vine,habit,A449D1A9-0715-437B-805E-FFB93E139469,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000178022,Trees,habit,A3D89944-D3C0-49CC-BE74-178865C50B14,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000173961,tree,habit,"79217301-50F6-4D80-AE63-FD818578E421,63763B39-63B1-40AD-966A-DF4B1683DE17",English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000290437,tree,habit,ED10F6E9-45CC-4502-B132-A33CDDF7DC79,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000290303,tree,habit,AEB92100-B52E-463A-9429-B60AA2706084,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000290317,tree,habit,AFBEFF04-07BB-4122-87ED-063780F0ED54,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000291034,tree,habit,25FD58E8-6E06-4092-9472-2AAA7CA75D3E,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000291146,tree,habit,2694F5A1-67E4-4BF9-A452-1F8B934E4CA6,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000292270,tree,habit,8D6E5F68-FA3C-44A5-B0EB-6FC740CA19CA,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000293125,tree,habit,59711024-F452-4807-AC92-14B883F09B00,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000293134,tree,habit,9210B96A-BA28-40BD-828D-46FA10AFC47A,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000289726,Tree,habit,1A364F48-78F4-422F-B317-B5B4F7EEB6B2,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000292325,tree,habit,84B34B38-9187-4303-BC03-87CC8BE5E441,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000923900,Shrub or small tree,habit,A050121A-161E-4F51-8994-2BD9FD741442,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000923983,tree,habit,29C4A9CE-E473-4E29-87A4-0023187E61BD,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062643,Shrub or small tree,habit,AE663580-DE2D-4298-A31B-491ED1DF1F29,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062644,Tree,habit,4D8AAF8B-98D9-4686-820B-D5CA1A986637,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062668,tree,habit,6DD91D71-497D-4B91-A77E-C2114A6B01EE,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062671,Tree,habit,0BF825E9-E114-4C6D-B81B-051AC5A0B43E,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062672,Shrub tree,habit,948AEBDA-B960-4B3C-80EA-04C60CA9E1C0,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062709,Shrub tree,habit,8D0A73FA-31B2-48DE-A4F5-47BEF222F4C8,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000923831,Shrub,habit,9D6CEFDF-8A54-4DA0-BA35-3D5997ECB2DF,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000923998,Shrub or small tree,habit,6FA1BABB-8960-4B5D-8809-B50156CEDCB2,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000926340,Tree,habit,C67E65DF-C54E-4D3B-8688-CD952DEC9794,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062824,Tree,habit,52EA768F-FA20-4559-86F2-A20338DB63C0,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000923795,Shrub,habit,7DA86B0D-8707-42CB-980B-9E6C1C74C249,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000924123,Shrub or small tree,habit,"2A6565B6-476F-47E6-9CCC-80A6FA1909D6,8D39847E-B1FC-4495-BD55-EE999FC67BD3",English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062832,Tree,habit,E74B2E6E-C053-4A76-8A3B-147F286C20EB,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000413736,climber,habit,674C336B-F027-448D-815F-4A441A78AC57,English,2013-05-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062833,Tree,habit,F19093BE-E84E-41D9-B5CB-8CD4F137F4E6,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062839,Tree,habit,594F5414-E349-4EAA-9A1E-B62D1B9CA5FF,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000904045,Shrub or small tree,habit,D23FCB97-C50B-401C-ABB2-DBDCB137DCDE,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062840,Shrub or small tree,habit,53765F02-9544-4D59-AF42-DF484101AC2B,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062841,Shrub,habit,C37B5880-64B4-4EA0-AC59-D5E004B4BB2E,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000903900,Shrub or small tree,habit,7258B40C-8589-40CC-863D-F745C00A5760,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062845,Tree,habit,3CC95558-ACCB-42EF-8F0C-30EF5761A9CF,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000924245,Tree shrub,habit,91F3E52B-E7BA-4BE6-8AA5-D94264F1ED8D,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062846,Tree,habit,71A2A157-8749-4A05-A965-3898B73CA5E4,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062852,Shrub or small tree,habit,8F2B6B09-D2E4-489F-B965-4687CC29BCDD,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0001062853,Shrub or small tree,habit,02570AFF-746D-4201-AE01-FA564127B011,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000594041,Herb,habit,960A49F2-B2E7-4597-9517-66965C207855,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000594058,Herb,habit,03797EEF-3595-4901-BEA5-5703823A55B4,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000714584,Herb,habit,68F72619-5B37-488A-9500-9037B5D48DB5,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497745,Herb,habit,1EBF59A2-ABE7-446F-8892-C69E08963072,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497748,Herb,habit,FF9E59F5-9C14-420D-8DC6-9EE87EC1F491,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497749,Herb,habit,1BE4787A-91E4-43A5-86DC-2A5B598D99CE,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497283,herb or shrub,habit,9F319BF7-71A5-4E3E-B0D2-08E2AC6A6724,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000668046,Herb,habit,497B4230-5047-46DC-9DA0-AD6152C42BD5,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000600688,Herb,habit,3149A93B-E9EC-4C4D-9A66-2E75414B1AA5,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000497732,Herb,habit,E675BC02-CA55-4CF5-AFE8-6E939CA0A3FB,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000624316,Herb,habit,668C589B-1B4F-4637-95B4-9D9CF71594E0,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000630878,Herb,habit,"ECC56D45-3A49-4EFB-A681-89A7911A2DA3,388727A1-C16B-42DF-B2FD-9EE9981DDBFE",English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-0000714557,Herb,habit,79218945-2FF2-421D-9DE8-98B7F38EDD82,English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
