"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000570189","Wilder Mandelboom","426ADD17-439C-423B-A550-64F9EEBD9580","German","vernacular","",""
"wfo-0000357048","Berg-seringe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000931165","Lavendelbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000310776","Weisses Milchholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000485622","Rechtes Gelbholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667462","Modjadji-Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000663334","Bergflieder","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001065241","Schwarzhasel","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000455439","Wald-Mahagoni","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000375679","Knotenfruchtbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000375679","Ringholzbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000745798","Blutholzbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000170217","Springbochstrauch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000616274","Ufer-Buschweide","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001140375","Berg-Seringe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000745800","Pfannenstrauch-Akazie","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617384","Grünstämmiger Balsambaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000216286","Makalani-Palme","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000919532","Blaubusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001050145","Falsche Marula","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000663623","Kap-Esche","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000668211","Berg-Mahagoni","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000522640","Outeniqua-Gelbholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617285","Druesenbalsambaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000170413","Kamelfuss","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000350303","Selati-Palme","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001343845","Plattendorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000212960","Rote Rinderklaue","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001383245","Fluss Sauer-Karee","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001142684","Zimmerlinde","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000616553","Samtblättrige Buschweide","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000434904","Kareebaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001256456","Wilder Maulbeerbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001050315","Gemeiner Harzbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000485148","Breërivier-Gelbholz","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001335022","Falscher Köcherbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000617502","Weisstämmiger Balsambaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000211863","Schoten-Mahagoni","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000306547","Mankettibaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001384767","Schwelldorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000758186","Bitter-Aloe","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000931165","Pfefferkornbusch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001284768","Gemeiner Hakendorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001421337","Karoo-Burenbohne","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000170217","Langnadelstrauch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000318491","Wasserbeerenbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667408","Karoo-Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001336544","Rosendorn","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000817789","Ölbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000932507","Wald-Fiebernuss","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000244755","Muppel","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000919532","Zahnbürstenstrauch","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001383246","Berg Sauer-Karee","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000667381","Drakensberg-Brotbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001143523","Brennesselbaum","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000561967","Wilde Natal-Banane","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000360303","Baumtraube","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0001106779","Lorbeerblättriger Zuckerbusch","426ADD17-439C-423B-A550-64F9EEBD9580","German","vernacular","",""
"wfo-0000781942","Schwarzdorn-Silberbus","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
"wfo-0000211610","Rooibos-Tee","40EF8CCE-4069-4E28-B253-87235261F4F0","German","vernacular","",""
