"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0001064087","i(li)Gqitha","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000487907","umkhwenkwe","40EF8CCE-4069-4E28-B253-87235261F4F0","Zulu","vernacular","",""
"wfo-0000778884","ibele-ndhlovu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0001292632","uSahlulamanye","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000689147","umvubu omkhulu","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0000937231","inzula","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000594832","ibhuma","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000170688","ihluze","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0000628273","umnqayane","40EF8CCE-4069-4E28-B253-87235261F4F0","Zulu","vernacular","",""
"wfo-0001292633","usahlulamanye","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000686018","isisefo","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0000194826","umhlakazane","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0001087132","umbhovane-ongcingci","40EF8CCE-4069-4E28-B253-87235261F4F0","Zulu","vernacular","",""
"wfo-0000025023","insangansanga yentaba","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000647465","uzeneke","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000395793","ugobandlovu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000484425","lenjana","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Zulu","vernacular","",""
"wfo-0000767062","uMathunga","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000690434","inkonkonko","258B417C-CA55-4002-81F7-58F6AE3E92E9","Zulu","vernacular","Burrows, JE; Burrows, SM. 2003. Figs of southern and south-central Africa. Umdaus Press, Pretoria. [All rights reserved]",""
"wfo-0000551080","idoyi","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000421441","umShonge","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Zulu","vernacular","",""
"wfo-0000688813","umdende","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0000558022","gecaya","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Zulu","vernacular","",""
"wfo-0000931165","ihubeshane-elikhulu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000116843","inzwabuhlungu","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000686018","isefi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000178713","umuthi wenhlanhla","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000083015","uMahogo","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000616428","umDubu-wehlathi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000085207","uMagada-emithini","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000429563","umnungwane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0001083548","ikhambi-lomsinga (roots)","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0001083548","umhlatholana","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
"wfo-0000624389","umusa","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000194826","umBhemise","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Zulu","vernacular","",""
"wfo-0000763757","isigubengubu","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Zulu","vernacular","",""
"wfo-0000404193","magona","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Zulu","vernacular","",""
"wfo-0000962362","umhlonlho","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Zulu","vernacular","",""
