wfo_id,identifier,bibliographicCitation,creator,date,URL,coreId
wfo-0000213050,urn:kew.org:ftea:spec:ref:24772,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 346, fig. 22 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523570-1#bibliography,urn:lsid:ipni.org:names:523570-1
wfo-0000213050,urn:kew.org:ftea:spec:ref:24773,"Gillett in Kew Bulletin 7: 371, fig. 1/1–9 (1952).",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523570-1#bibliography,urn:lsid:ipni.org:names:523570-1
wfo-0000212988,urn:kew.org:ftea:spec:ref:24778,"A. Rich., Tent. Fl. Abyss. 1: 168 (1847).",A. Rich.,1847,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523055-1#bibliography,urn:lsid:ipni.org:names:523055-1
wfo-0000212988,urn:kew.org:ftea:spec:ref:24779,Bak. in Flora of Tropical Africa 2: 57 (1871).,Bak.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523055-1#bibliography,urn:lsid:ipni.org:names:523055-1
wfo-0000212988,urn:kew.org:ftea:spec:ref:24780,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 343, fig. 19 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523055-1#bibliography,urn:lsid:ipni.org:names:523055-1
wfo-0000212988,urn:kew.org:ftea:spec:ref:24781,Gillett in Kew Bulletin 24: 217 (1970).,Gillett,1970,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523055-1#bibliography,urn:lsid:ipni.org:names:523055-1
wfo-0000213112,urn:kew.org:ftea:spec:ref:24782,"Harms in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 30: 324 (1901).",Harms,1901,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523859-1#bibliography,urn:lsid:ipni.org:names:523859-1
wfo-0000213112,urn:kew.org:ftea:spec:ref:24783,"Bak. f., Leguminosae of Tropical Africa: 79 (1926).",Bak. f.,1926,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523859-1#bibliography,urn:lsid:ipni.org:names:523859-1
wfo-0000213112,urn:kew.org:ftea:spec:ref:24784,"Gillett in Kew Bulletin 7: 373, fig. 1/10–12 (1952).",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523859-1#bibliography,urn:lsid:ipni.org:names:523859-1
wfo-0000212981,urn:kew.org:ftea:spec:ref:24785,Gillett in Kew Bulletin 7: 373 (1952).,Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522997-1#bibliography,urn:lsid:ipni.org:names:522997-1
wfo-0000213027,urn:kew.org:ftea:spec:ref:24791,"Gillett in Kew Bulletin 7: 387, fig. 4/7 (1952).",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523352-1#bibliography,urn:lsid:ipni.org:names:523352-1
wfo-0000212974,urn:kew.org:ftea:spec:ref:24792,"Ser. in DC., Prodr. 2: 200 (1825).",Ser.,1825,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522960-1#bibliography,urn:lsid:ipni.org:names:522960-1
wfo-0000212974,urn:kew.org:ftea:spec:ref:24793,Harv. in Fl. Cap. 2: 159 (1862).,Harv.,1862,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522960-1#bibliography,urn:lsid:ipni.org:names:522960-1
wfo-0000212974,urn:kew.org:ftea:spec:ref:24794,Gilett in Kew Bulletin 7: 381 (1952),Gilett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522960-1#bibliography,urn:lsid:ipni.org:names:522960-1
wfo-0000212974,urn:kew.org:ftea:spec:ref:24795,Gilett in Kew Bulletin 24: 217 (1970).,Gilett,1970,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522960-1#bibliography,urn:lsid:ipni.org:names:522960-1
wfo-0000213059,urn:kew.org:ftea:spec:ref:24796,Gillett in Kew Bulletin 7: 383 (1952),Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523605-1#bibliography,urn:lsid:ipni.org:names:523605-1
wfo-0000213059,urn:kew.org:ftea:spec:ref:24797,"Gillett in Flore du Congo Belge et du Ruanda-Urundi, 4: 295, t. 18 (1953).",Gillett,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523605-1#bibliography,urn:lsid:ipni.org:names:523605-1
wfo-0000213054,urn:kew.org:ftea:spec:ref:24798,"Bak. f., Leguminosae of Tropical Africa: 83 (1926).",Bak. f.,1926,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523595-1#bibliography,urn:lsid:ipni.org:names:523595-1
wfo-0000213054,urn:kew.org:ftea:spec:ref:24799,Gillett in Kew Bulletin 7: 387 (1952),Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523595-1#bibliography,urn:lsid:ipni.org:names:523595-1
wfo-0000213054,urn:kew.org:ftea:spec:ref:24800,"Gillett in Flore du Congo Belge et du Ruanda-Urundi, 4: 294 (1953).",Gillett,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523595-1#bibliography,urn:lsid:ipni.org:names:523595-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24801,Fresen. in Flora 22: 51 (1839).,Fresen.,1839,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24802,Bak. in Flora of Tropical Africa 2: 58 (1871).,Bak.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24803,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 337, fig. 6 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24804,"Gillett in Kew Bulletin 7: 389, fig. 4/2-6 (1952)",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24805,Gillett in Gillett in Flore du Congo Belge et du Ruanda-Urundi 4:296 (1953),Gillett,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24806,"O. Hedberg, Afroalpine Vascular Plants p. 120 (1957), pro parte, excl. specim. Rogers & Gardner",O. Hedberg,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213066,urn:kew.org:ftea:spec:ref:24807,Gillett in Kew Bulletin 24: 219 (1970).,Gillett,1970,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523659-1#bibliography,urn:lsid:ipni.org:names:523659-1
wfo-0000213020,urn:kew.org:ftea:spec:ref:24808,Gillett in Kew Bulletin 24: 219 (1970).,Gillett,1970,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523283-1#bibliography,urn:lsid:ipni.org:names:523283-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24809,Chiov. in Ann. Bot. Roma 9: 57 (1911).,Chiov.,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24810,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 336, fig. 4 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24811,"Gillett in Kew Bulletin 7: 391, fig. 4/1 (1952)",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24812,"Gillett in Flore du Congo Belge et du Ruanda-Urundi, 4: 298 (1953)",Gillett,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24813,Gillett in Kew Bulletin 11: 164 (1956),Gillett,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000212968,urn:kew.org:ftea:spec:ref:24814,"Gillett in Flora of West Tropical Africa, ed. 2, 1: 553 (1958).",Gillett,1958,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522895-1#bibliography,urn:lsid:ipni.org:names:522895-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24815,Fresen. in Flora 22:51 (1839).,Fresen.,1839,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24816,Bak. in Flora of Tropical Africa 2:59 (1871).,Bak.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24817,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 336, fig. 3 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24818,"Gillett in Kew Bulletin 7: 391, fig. 4/5 (1952)",Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24819,"Gillett in Flore du Congo Belge et du Ruanda-Urundi, 4: 298 (1953).",Gillett,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000213099,urn:kew.org:ftea:spec:ref:24820,"O. Hedberg, Afroalpine Vascular Plants p. 120 (1957).",O. Hedberg,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:523774-1#bibliography,urn:lsid:ipni.org:names:523774-1
wfo-0000212958,urn:kew.org:ftea:spec:ref:24821,"A. Rich., Tent. F1. Abyss. 1: 169 (1847).",A. Rich.,1847,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522802-1#bibliography,urn:lsid:ipni.org:names:522802-1
wfo-0000212958,urn:kew.org:ftea:spec:ref:24822,Bak. in Flora of Tropical Africa 2: 55 (1871).,Bak.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522802-1#bibliography,urn:lsid:ipni.org:names:522802-1
wfo-0000212958,urn:kew.org:ftea:spec:ref:24823,"Fiori in N. Giorn. Bot. Ital. n.s. 55: 344, fig. 17 (1949).",Fiori,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522802-1#bibliography,urn:lsid:ipni.org:names:522802-1
wfo-0000212958,urn:kew.org:ftea:spec:ref:24824,Gillett in Kew Bulletin 7: 384 (1952).,Gillett,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522802-1#bibliography,urn:lsid:ipni.org:names:522802-1
wfo-0000212958,urn:kew.org:ftea:spec:ref:24825,"O. Hedberg, Afroalpine Vascular Plants p. 119 (1957).",O. Hedberg,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:522802-1#bibliography,urn:lsid:ipni.org:names:522802-1
