"wfo_id","description","source","bibiographicCitation","URL"
"wfo-0001100746","Perennial herb, 30–40 cm. tall; stems slender, crisped-pubescent. Leaves 1–7 x 0.5–2.5 cm., elliptic or narrowly elliptic, almost glabrous with rather conspicuous anastomosing nerves, rounded or acute and acuminate at the apex, cuneate at the base. Flowers greenish, pedicels 1.5–2 mm. long, in short, lateral 3–15-flowered racemes 1.5–2 cm. long. Posterior sepal 2.5 x 1.2 mm. with ciliolate margin; wing sepals 5–5.5 x 2.5–3 mm., greenish, obliquely elliptic, apiculate at the apex, glabrous or nearly so; anterior sepals 2 x 1 mm., free, with ciliolate margins. Upper petals 3.5 x 3.1 mm., broadly obovate, shortly unguiculate; carina 3 x 2.5 mm., crest 1.5 mm. long. Stamens 8. Style 5 mm. long, geniculate at the apex. Capsule 4 x 5 mm., glabrous with winged margin 0.6–0.8 mm. broad. Seeds 2.5 x 2 mm., broadly ovoid, sericeous-pubescent; caruncular appendages 1.2 mm. long.","369A2B4E-19A8-441F-B438-E2D83EAFE7E8","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:691510-1#descriptions"
"wfo-0001100749","Perennial sending up annual shoots 10–16 cm. tall from a woody rootstock and forming large tufts; stems pubescent. Leaves 5–25 x 1.5–3.5 mm., linear-elliptic to narrowly elliptic, with mucronate tips. Flowers dull mauve, shaded greenish outside and cream-coloured inside with glabrous pedicels 4 mm. long, in short, terminal racemes with puberulous rhachis, caducous, scarious bracts 1.5–2 mm. long and bracteoles 1 mm. long. Posterior sepal 4 mm. long; wing sepals 10–11 x 7–9 mm., broadly elliptic to ovate, glabrous or almost so; anterior sepals 3.5 mm. long, connate almost to the apex. Upper petals 9–10 x 7mm.,obovate-spathulate, glabrous; carina 11 x 5 mm., crest 2–3 mm. long. Stamens 8. Capsule 8–10 x 7–8 mm., broadly oblong-elliptic, glabrous, with a winged margin 1.5 mm. broad. Seeds (immature) with long, white, silky hairs; caruncle well-developed.","FB0073BC-427A-4DCA-BDC8-9D8CD9F8428B","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:691588-1#descriptions"
"wfo-0001100754","Annual herb branched from the base, up to 18 cm. tall; stems crisped-pubescent. Leaves 15–25 x 5–8 mm., narrowly elliptic, sparsely crisped-pubescent or glabrous, mucronate at the apex. Flowers greenish, pedicels 1 mm. long, in short, lateral racemes 1.5–3 cm. long, rhachis crisped-pubescent with deciduous bracts and bracteoles 1 mm. long. Posterior sepal 2 mm. long, including an apical mucro 0.7 mm. long; wing sepals 4 x 2 mm., greenish, narrowly elliptic, glabrous; anterior sepals 1.5 mm. long, free. Capsule 2.5–3 x 3 mm., glabrous, with winged margin about 0.3 mm, broad. Seeds 1.2 x 1.2 mm. (2 mm. long including caruncle), subglobose, sericeous; caruncular appendages about 1/4 the length of the seed or less.","6306D468-8B52-417B-A293-9E683778AE94","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:691731-1#descriptions"
"wfo-0001100766","Perennial with short, crisped-pubescent stems, 6–14 cm. tall, produced annually from a woody rootstock. Leaves 5–22 x 2–6 mm., very narrowly to narrowly elliptic-oblong, somewhat pubescent when young but soon becoming glabrous, apex obtuse to acute, mucronulate. Flowers magenta or pale mauve, pedicels up to 5 mm. long, in short, somewhat congested, terminal racemes 2–5 cm. long, bracts and bracteoles 1.5–2 mm. long, persistent. Posterior sepal 3 mm. long; wing sepals 6–7 x 4.5–5 mm., obliquely elliptic, glabrous; anterior sepals 2.5 mm. long, free. Upper petals 5.5 x 3 mm., broadly falcate; carina 6 x 3 mm., crest 2.5 mm. long. Stamens 8. Ovary 1.5 x 1.2 mm., obovate in outline, style 5.5–6 mm. long. Capsule 5.5 x 4.5 mm., suborbicular, slightly pubescent. Seed 3 x 1.5 mm., ellipsoid, sericeous; caruncular appendages 0.7 mm. long.","0E0E3F26-5A1C-47F8-8B48-0EC2A345F00E","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:691945-1#descriptions"
"wfo-0001100776","Perennial herb or shrublet 10–30 cm. tall sending up annual shoots after burning; stems slender, crisped-pubescent, rarely branched. Leaves 1–5 x 0.5–2 cm., narrowly elliptic-oblong, pubescent on the margins and veins and sparsely so elsewhere, tips blunt to subacute, mucronate. Flowers greenish-white, pedicels 2–3 mm. long, in short somewhat congested 5–15-flowered lateral racemes 1–2.5 cm. long; bracts and bracteoles persistent, 0.8–1.2 mm. long. Posterior sepal keel-shaped, 3 mm. long, pubescent; wing sepals 5–6 x 3–3.5 mm., greenish-white, obliquely elliptic, glabrous; anterior sepals 2.5 mm. long, keel-shaped, free. Upper petals 2 x 1.5 mm., obliquely ovate; carina 4 mm. long, crest 1.5 mm. long. Stamens 8. Capsule 3–4 mm. in diam., suborbicular in outline, ciliolate at the margin, marginal wing about 0.5 mm. broad. Seeds 2.5 x 1.5 mm., sericeous; caruncular appendages 0.5 mm. long.","8471A9AD-67D3-42A0-BE38-2A0874436CE5","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:692254-1#descriptions"
"wfo-0001100793","Perennial herb with slender stems about 25 cm. tall, arched-ascending from a woody base, crisped-puberulous. Leaves 10–35 x 2.5–6 mm., narrowly elliptic or narrowly lanceolate, almost glabrous, apex acute, mucronate, margin slightly incurved, narrowed towards the base, base obtuse usually unequal. Flowers greenish, pedicels 2.5–3.5 mm. long, in lateral 2–5-flowered racemes 1–1.5 cm. long. Posterior sepal 2.5 mm. long; wing sepals 5–5.5 x 2.5–3 mm., greenish, obliquely elliptic, minutely puberulous, apiculate at the apex; anterior sepals 2.5 mm. long, free, apex apiculate. Upper petals 3 x 3 mm., irregularly suborbicular, shortly unguiculate, apex slightly emarginate; carina 4.5 x 2 mm., crest fimbriate, 1.5 mm. long. Stamens 8. Style 5 mm. long, apex geniculate. Capsule 5 x 5.5 mm., suborbicular in outline, winged margin 0.6 mm. broad. Seeds 2.5 x 1.8 mm., broadly ellipsoid, densely sericeous-pubescent; caruncular appendages 2.5 mm. long.","CC0E3758-230D-4097-B39E-4B11B58EDC1F","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:692472-1#descriptions"
"wfo-0001100794","Perennial herb 10–20 cm. tall; stems slender, crisped-pubescent. Leaves 10–30 x 2.9 mm., narrowly elliptic to linear, glabrous or minutely pubescent, nerves almost inconspicuous, acute or rounded and often mucronulate at the apex, cuneate at the base. Flowers pink, crimson or purple, pedicels 2–3.5 mm. long, in short lateral 3–6-flowered racemes about 1 cm. long. Posterior sepal 2.5 x 1.2 mm., broadly ovate-acuminate, with ciliolate margin; wing sepals 4 x 2.8 mm., greenish, obliquely elliptic, apiculate at the apex, glabrous or nearly so; anterior sepals 2 x1 mm., free, with ciliolate margins. Upper petals 4.5 x 2.5 mm., irregularly contorted-cuneate; carina 4 x 1.5 mm., crest 1.5 mm long. Stamens 8. Style 3.5 mm. long, sharply bent at the apex with a dorsal crest. Capsule 4.5–5 mm. in diam., suborbicular in outline, notched at the apex, and with a marginal wing 0.5 mm. broad. Seeds 3 x 1.3 mm., cylindric, sericeous-pubescent; caruncular appendages 1–1.5 mm. long, extending about half the length of the seed.","6E14AC00-13E3-4B6F-BCBD-FDD125CDEB2B","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:692482-1#descriptions"
"wfo-0001100795","Annual herb up to 50–60 cm. tall with very slender, wiry, appressed-pubescent stems. Leaves 10–25 x 0.5–1 mm., linear, glabrous. Flowers golden-yellow or brownish tinged with smoky blue, pedicels 1.5–2 mm. long, in elongated, terminal racemes up to 15 cm. long with pubescent rhachis and persistent bracts 1.5 mm. long and bracteoles 1 mm. long. Posterior sepal 2.5 x 1.3 mm.; wing sepals 4.5–5.5 x 3.2–3.7 mm., broadly elliptic, nearly glabrous, rounded or slightly emarginate at the apex; anterior sepals 2 x 1 mm., upper petals 3 x 1.7 mm., irregularly obovate, with a short, stump-like projection at the apex; carina 4–5 x 2.8 mm., yellow, crest 2 mm. long. Stamens 8. Capsule 4 x 2.5 mm., narrowly obovate, pubescent. Seeds 2 x 1 mm., with long, white, silky hairs; caruncular appendages scarcely developed.","7BF18DEE-FBC7-4FF2-BDB3-C7EC2BBB0D20","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:692507-1#descriptions"
"wfo-0001100798","Annual with glabrous, ridged, arcuate-ascending stems, up to 50 cm. tall. Leaves 2–8 x 0.4–1.4 cm., linear-elliptic to very narrowly elliptic, slightly scabrid on the margins, otherwise glabrous. Flowers greenish-purple, pedicels 1.5–2 mm. long, in elongated, terminal racemes up to 20 cm. long with glabrous rhachis, caducous bracts 1.3–2mm. long and bracteoles 0.5–0.8 mm. long. Posterior sepal 3 mm. long; wing sepals 3.5–5 x 2.5–3 mm., ovate-elliptic, unguiculate, glabrous; anterior sepals 2 mm. long, connate. Upper petals 4.5 x 3 mm., obliquely cuneate, slightly emarginate at the apex, salmon-pink or purple-pink; carina 5 mm. long, greenish or pinkish-purple tipped with blue; crest absent. Stamens 8. Capsule 4.5–5 x 3.5–4 mm., oblong, glabrous, margin narrowly winged. Seeds 3 x 1.2mm., ellipsoid, with dense, white, silky hairs; caruncle 0.8 mm. long, appendages scarcely developed.","524BFEA3-8B8F-43B5-8ADF-E73B908FAE71","Polygalaceae, A. W. Exell. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:692598-1#descriptions"
"wfo-0001101162","Erect perennial herbs up to 50 cm tall. Stems hollow, glabrous, longitudinally striate, producing leafy axillary shoots which develop secondary inflorescences. Leaves green or greenish-brown; lamina 12–18 × 2–3 cm, narrowly oblong-lanceolate, subacute at the apex, attenuate at the base, entire or wavy on the margin, glabrous or with scattered papillae beneath; petiole 3–5 cm long. Ocrea 1–2.5 cm long, striate, entire. Flowers hermaphrodite, pedicellate, in many-flowered whorls arranged in congested terminal or axillary racemes, forming panicles; pedicels 2–3 mm long, unequal, articulated near or above the middle. Outer perianth segments greenish-brown, c. 2 mm long, oblong-lanceolate; inner perianth segments 3.5–4(4.5) × 2–3.5 mm, rhombic to triangular-lanceolate, acute or subacute to the apex, cuneate to rounded at the base, entire or subdenticulate on the margin, reticulate-veined, with a ± well developed dorsal tubercle near the base. Stamens 6; filaments filiform. Ovary 1–1.5 × 0.8–1 mm, trigonous. Nut pale brown, shiny, 1.8–2.5 × 0.5–1.5 mm, trigonous.","B03A8C56-4973-420B-B675-F2DB74579141","Polygonaceae, I. Nogueira, S. Ortiz & J.A.R. Paiva. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:697244-1#descriptions"
"wfo-0001101171","An erect or ascending perennial herb up to 1 m or more tall. Stems green to greenish-brown, hollow, longitudinally striate, glabrous, producing leafy axillary shoots which develop secondary inflorescences. Leaves green or greenish-brown; lamina 20–30 × 5–7 cm, narrowly oblong-lanceolate, acute or obtuse at the apex, cuneate to attenuate at the base, entire or crisped on the margin, glabrous or with scattered papillae beneath; petiole up to 10 cm long, much shorter in upper stem leaves. Ocrea hyaline, 1–3 cm long, striate, entire, soon caducous. Flowers hermaphrodite, pedicellate, in many-flowered whorls arranged in terminal racemose panicles; pedicels articulated above the middle, up to 8 mm long in fruit. Outer perianth segments greenish-brown, 2 mm long, oblong-lanceolate; inner perianth segments reddish-brown, 3–4 × 2–2.5 mm, ± triangular, obtuse or acute at the apex, cuneate to rounded or more rarely subtruncate at the base, ± denticulate on the margin, with short irregular teeth below the middle, with ± well developed dorsal tubercles near the base. Stamens 6; filaments filiform; anthers ellipsoid. Ovary 1.5 × 1 mm, trigonous. Nut pale brown, shiny, 2.5 × 1.5 mm, trigonous.","C8854C07-C4EA-4EEE-BDB9-B5CDF40B1702","Polygonaceae, I. Nogueira, S. Ortiz & J.A.R. Paiva. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:697455-1#descriptions"
"wfo-0001101172","A scrambling, sometimes scandent dioecious perennial herb, with a fleshy taproot. Stems annual, up to 2 m long, hollow, flexuose-striate, yellowish when dry. Leaf lamina 4–10 × 3–5 cm, triangular and hastate-sagittate, acute at the apex; basal lobes ± divergent, acute or obtuse, palmately nerved, glabrous; petiole as long as or shorter than the lamina. Ocrea 0.7–2 cm long, striate, entire. Flowers generally unisexual and on separate plants, pedicellate, in few-flowered whorls borne in leafless terminal panicles; pedicels up to 6 mm long, slender, articulated near the base. Outer perianth segments brownish, 1.75–2.5 mm, oblong-lanceolate, membranous, later reflexing; inner perianth segments of female flowers pale brown to reddish-pink, pellucid, 4–7 × 8–10 mm, bearing a ramified protuberance at the base, wing-like in fruit, cordate, emarginate at the base, entire on the margin, membranous, reticulate-veined, without tubercles or with a minute dorsal tubercle near the base. Stamens 6; filaments filiform; anthers cylindrical. Ovary 2 × 0.8 mm, trigonous. Nut pale brown, shiny, (2.5)3 × 1.3 mm, sharply trigonous.","097C63BF-EA95-4E1F-B432-3A05D70BA4F7","Polygonaceae, I. Nogueira, S. Ortiz & J.A.R. Paiva. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:697471-1#descriptions"
"wfo-0001101201","Short or long and robust perennial herb, arising from a woody rootstock. Stem erect ascending or sparingly branched or much branched from the base, slightly angular, longitudinally ridged, glabrous to puberulous or retrorsely hispidulous, up to 50 cm or more. Leaves subsessile, linear to elliptic, lanceolate, ovate or obovate, simple to deeply linear-lobed, sometimes pinnately or bipinnately lobed, each lobe ending in a large slender tip, attenuate at the base into a short petiole. Ocrea 4–8 mm long, membranous, lobed, with the lobes ending in slender setae, hairy outside. Flowers 2–4, pedicellate in the axil of bracts, arranged in terminal and lateral spiciform racemes up to 20 cm long; pedicels up to 7 mm long, articulated near the apex, glabrous or pubescent; bracts 3–4 mm long, cup-shaped, membranous, ± hairy outside. Male flowers present, often solitary; filaments c. 3 mm long. Hermaphrodite flowers heterostylous; perianth tubular, 5-lobed; lobes white or pale pink, tinged with pink or wine-red. Filaments 3–5 mm long, filiform; anthers c. 1 mm long, oblong, reddish-brown or blue. Ovary bluntly trigonous; styles of the long-styled flowers 2.5–5.5 mm long; styles of the short-styled flowers 1–1.5(2) mm long, united for two-thirds of their length. Nut 7–12 × 2–4 mm, ovoid-oblong, broadest below the middle, trigonous, longitudinally ridged, wrinkled between the ridges, sometimes with small spines, blunt teeth or wings on the angles near the base, glabrous to puberulous.","18FEEFCD-48DB-4C54-980D-D32E0EDC59FA","Polygonaceae, I. Nogueira, S. Ortiz & J.A.R. Paiva. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:694819-1#descriptions"
"wfo-0001101752","A shrub, or sometimes a straggling climber. Stems up to 3 m or more tall, glabrous, striate. Leaf lamina 3.5–9 × 1.5–3 cm, narrowly to broadly elliptic, apex acute, with a hastate base, narrowed above the basal lobes, markedly 3-nerved; basal lobes 5 × 2 mm, reflexed; petiole 1–4 cm long. Ocrea 1–1.5 cm long, membranous, entire, caducous. Flowers polygamous, bracteate, pedicellate, arranged in whorls of 2–6 flowers; pedicels 2–5 mm long, slender, unequal; whorls borne in leafless terminal, cylindrical or ± pyramidal panicles. Outer perianth segments brownish, 1.75–2 mm long, ovate, obtuse at the apex, membranous, deflexed and accrescent in fruit; inner perianth segments red or reddish-brown, pellucid, 5–7 mm in diameter, ± circular and wing-like when mature, rounded at the apex, cordate at the base with a squarish basal sinus, reticulately veined, with a small wart-like deflexed dorsal protuberance near the base. Stamens 6; filaments as long as the perianth segments, filiform; anthers 1.5 × 0.5 mm, cylindrical. Ovary 1.5 × 1 mm, trigonous. Nut brown, shiny, 2–2.5 mm long, trigonous.","D2505F0D-790F-453A-A1CA-A8D43E22B38E","Polygonaceae, I. Nogueira, S. Ortiz & J.A.R. Paiva. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:697607-1#descriptions"
"wfo-0001105053","Very similar to T. caffrum but leaves more typically linear to narrowly linear-lanceolate and only very rarely lanceolate to oblanceolate and the margins revolute and often finely crisped. Petals yellow; seeds shining black and smooth but without concentric ridges. The smooth testa is actually made up of narrowly oblong cells arranged in concentric rings and radiating from the hilum, the outer wall of these cells is very slightly raised in the middle and they are sometimes furnished with very minute pits at the ends of the cells. These details can be seen clearly at a magnification of 25 × or more.","55C62CA9-634B-4762-80C2-340D0182A116","Portulacaceae, H. Wild. Flora Zambesiaca 1:2. 1961","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699497-1#descriptions"
"wfo-0001105070","Perennial branching herb up to 10 cm. tall; roots rather swollen and parsniplike; stems often reddish, c. 2·5 mm. in diam. Leaves opposite, sessile, fleshy, up to 7 × 2 mm., lanceolate-acuminate, margins somewhat revolute, ± flattened on both sides; stipular hairs whitish, narrowing gradually from a dilated base up to 2 mm. wide to a hair-like apex, somewhat longer than both the leaves and the internodes. Flowers in terminal clusters of 3–4, sessile, surrounded by four apical leaves and numerous hairs scarcely dilated at the base and 4–7 mm. long. Sepals c. 4 × 3 mm., broadly ovate. Petals 4, yellow, almost free, c. 4 mm. long, subspathulate. Stamens 8, 4 mm. long. Ovary ovoid; style 4 mm. long with 3 stigma-lobes. Capsule c. 3 mm. long, ovoid-globose, surrounded by the marcescent corolla, dehiscing horizontally across the middle. Seeds numerous, c. 0–45 mm. in diam., dark brown, subreniform, somewhat laterally compressed, with concentric lines of minute tubercles.","C1C2B0A2-2F70-456E-8336-CA5F50ADBDB2","Portulacaceae, H. Wild. Flora Zambesiaca 1:2. 1961","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699147-1#descriptions"
"wfo-0001105071","Erect herb very similar to P. foliosa but stems always erect or suberect, the stipular hairs usually more persistent, more numerous and up to 7 mm. long. Petals bright carmine in colour and the stamen number varying from 10–25.","7C04DF8A-E51B-4A74-AD1A-88D0C87DFA1D","Portulacaceae, H. Wild. Flora Zambesiaca 1:2. 1961","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:699242-1#descriptions"
"wfo-0001106739","Shrub to small tree (0.3)1–4(7) m high. Young stems ± glabrous, smooth, usually dark in the more northern subspecies and usually greyish in the southern subspecies. Leaves (5)6–17 × (1)1.3–4(4.5) cm, (1.5)3–10 times as long as broad, variable in shape (see subspecies), glabrous. Heads 6–13 cm diameter. Middle bracts 1.7–3 × (1)1.2–2 cm, obtuse to rounded, glabrous or densely pubescent when young and rapidly glabrescent, whitish or green to brown or dark red; inner bracts (3.5)4–8 × 0.5–1 cm, linear-oblong, like the middle bracts in colour and indumentum. Flowers 4–7 cm long, white or rarely pink. Perianth base glabrous; claw glabrous to villous both outside and inside; limb 10–21 mm long, densely villous when young at least at the tip, but usually glabrescent. Style glabrous.","15E9AAD1-33AB-491C-9FA0-DB7465CAA30B","Proteaceae, S.M. Chisumpa†, R.K. Brummitt and S. Marner. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:705664-1#descriptions"
"wfo-0001106759","Suffrutex with several simple stems 0.3–1.0 m high. Stems smooth, reddish-brown to grey, glabrous. Leaves (5)7–12 × 1.5–3.5 cm, (2)3–5(6) times as long as broad, elliptic or narrowly elliptic to oblanceolate, cuneate at the base, acute to rounded or emarginate at the apex, glabrous. Heads 6–9 cm diameter. Middle bracts 1.5–2.5 × 1.4–2.4 cm, obtuse to rounded, glabrous or with few hairs in the lower part, reddish-brown to red; inner bracts 4–5 × 0.5–1 cm, glabrous, cream to pink or brownish. Flowers 3.5–4.5 cm long, creamy-white, usually with a pink tip. Perianth base glabrous; claw usually glabrous outside, usually densely hairy inside. Limb 10–15 mm long, glabrous or with a dense tuft of hairs at the apex when young. Style glabrous.","ED38EB5B-3464-482A-BAB2-E2E95FC3D029","Proteaceae, S.M. Chisumpa†, R.K. Brummitt and S. Marner. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:705766-1#descriptions"
"wfo-0001106900","Shrub up to 2(3) m, with numerous stems from a woody rootstock. Stems with dense short crisped appressed hairs interspersed with long spreading hairs up to 3 mm long. Leaves (4.7)5–8 × 0.7–1.4(1.7) cm, 4–7 times as long as broad, narrowly oblanceolate, long-cuneate at the base, usually with 3–5 or occasionally only 2 or 1 teeth at the apex, the teeth and occasionally the surface or margins behind them black, glabrous or with long appressed to spreading hairs over most of their surface at least when young and glabrescent except towards the base. Heads 3.5–7 cm diameter (including styles), solitary or 2–3 together at the stem apex. Bracts 2–4(5) × 1–2(2.5) mm, triangular, tomentose outside and glabrous inside, spirally arranged on the brown tomentose peduncle, spreading or reflexed in flower. Flowers (2)2.4–2.7(3) cm (excluding exserted styles), orange to red. Perianth base tomentellous but often glabrescent, claw and limb tomentellous outside with long spreading hairs interspersed, glabrous inside; limb 3–5 mm long.","6A6E40A1-3A2E-4EB8-8155-9266A1838D9B","Proteaceae, S.M. Chisumpa†, R.K. Brummitt and S. Marner. Flora Zambesiaca 9:3. 2006","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:705067-1#descriptions"
"wfo-0001107314","Subterranean stems black, up to 3 mm. in diam., horizontal to erect, bearing roots and aerial stems up to 2 m. high with primary axis erect up to 5 mm. in diam., conspicuously longitudinally ribbed, with whorls of up to 14 scale leaves up to 1.1 cm. long, fused for most of their length, ending in free acuminate teeth up to 2 mm. long, often turning black with age, the apical portions frequently broken off. Branches produced at the nodes up to 14 in each whorl, up to 13 cm. long, c. 1–1.5 mm. in diam. Cones up to 1.8 x 0.5 cm., with a blunt conical apex; sporangiophores 1–1.5 mm. in diam.","7F31E12B-090F-4968-B24D-4DFF3897A01C","Equisetaceae, E. A. C. L. E. Schelpe. Flora Zambesiaca. 1970","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:93010-2#descriptions"
"wfo-0001109067","Rhizome erect to suberect, covered with the persistent winged bases of the stipes, usually embedded in a mass of black fibrous roots and with tufted fronds. Fronds erect, with a rufous tomentum when young, becoming glabrous at maturity. Lamina 2-pinnate up to 1 m. long, with the fertile pinnae borne in the apical portion, oblong to narrowly oblong in outline, with subopposite pinnae. Sterile pinnules up to 6 x 1.5 cm., herbaceous to thinly coriaceous, very narrowly to narrowly oblong, unequally truncate at the base, obtuse to broadly acute, minutely crenulate, petiolate except for adnate pinnules towards the apices of the pinnae. Fertile pinnules up to c. 2.5 x 0.2 cm., linear, petiolate or adnate, bearing groups of sporangia at intervals.","4A0E565F-4A24-427F-8105-84953EF28C85","Osmundaceae, E. A. C. L. E. Schelpe. Flora Zambesiaca. 1970","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:305721-2#descriptions"
"wfo-0001110737","Rhizome erect to procumbent, covered with the persistent winged bases of the stipes to form a rhizomatous mass up to 12 cm. in diam. bearing tufted fronds at the apex. Fronds erect, set with a loose rufous tomentum during development but glabrous at maturity. Stipe pale-brown, up to 1.5 cm. in diam. near the base, smooth. Lamina up to 1.1 x 0.44 m., deeply 2-pinnatifid, narrowly oblong in outline; pinnae cultrate to narrowly lanceolate in outline, usually set at an angle of 40–50º to the rhachis, pinnatifid almost to the costa into cultrate minutely serrate acute coriaceous lobes up to 4 x 0.5 cm. with broadened adnate bases. Sporangia borne on the under surface of undifierentiated pinnae usually in the lowest 1/3 of the latter.","EE5B80C7-A719-45AC-A8D1-479AD8089640","Osmundaceae, E. A. C. L. E. Schelpe. Flora Zambesiaca. 1970","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:17227030-1#descriptions"
"wfo-0001129288","Rhizome short and stout with long silky hairs on the sheathing leaf-bases. Leaves with petioles 7–22 cm. long, densely lanate towards the base, pilose or rarely glabrous above; basal leaves biternate to trifoliolate, the segments varying in size and lobing, lobes 2.10 x 0.8–5.5 cm. Flowering stems 30–80 cm. tall, lanate towards the base. Flowers 2–3 cm. in diam. in simple or compound umbels, 2–15, sweet scented. Tepals white, pink or tinged with purple. Carpels glabrous.","D1728226-5BD2-443C-A1A8-A28E520DE42C","Ranunculaceae, A. W. Exell and E. Milne-Redhead. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:711510-1#descriptions"
"wfo-0001130065","Tuberous-rooted perennial herb up to 60 cm. tall with sparsely pilose stems and rather small, yellow flowers 15–20 mm. in diam. Basal leaves 3–5-palmatisect or palmatilobed, with a few coarse teeth, appressed-pilose later glabrescent. Sepals spreading, pilose on the outside, soon caducous. Petals 5, yellow, 8–10 mm. long. Achenes smooth with narrowly bordered margin and straight or slightly curved beak.","6DECA827-8423-4184-9B00-39AAA2367B02","Ranunculaceae, A. W. Exell and E. Milne-Redhead. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:713655-1#descriptions"
"wfo-0001130067","Perennial herb up to 50 cm. tall, with erect, glabrous stems. Leaves 1.5–6 cm. in length (including petiole), bipinnate; leaflets elliptic to oblate, often trilobed, apices of lobes rounded and slightly apiculate, base cuneate to truncate. Inflorescence few-flowered, pedicels not greatly elongated in infructescence. Sepals 8 mm. long, white inside, pink outside. Stamens about 15, anther-thecae 1.7–2.3 mm. long, prolongation of connective up to 0.2 mm. long. Carpels 10–20, stigma 1.5 mm. long at anthesis, curled. Achenes sessile, 2.5 mm. long, with 3–4 longitudinal ribs.","A066686A-7BA7-4C51-B74A-8A52E6276059","Ranunculaceae, A. W. Exell and E. Milne-Redhead. Flora Zambesiaca 1:1. 1960","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:715024-1#descriptions"
"wfo-0001130995","Shrub or small tree up to 7 m. tall; bark grey, smooth; branchlets densely puberulous with greyish curled hairs. Leaf-lamina 3·5–7 × 1·2–3·4 cm., narrowly elliptic-ovate to elliptic-ovate, apex acute, margin serrulate, base rounded, not markedly asymmetric, upper surface somewhat glossy, very prominently 3-nerved below from the base to the apex, with prominent reticulate venation on both sides, sparingly pubescent especially on the main nerves above and below but becoming glabrous with age; petiole 4–10 mm. long, pubescent; stipules up to 1 mm. long, not spinescent. Cymes sessile, of (1)3–5 flowers; pedicels 1–1·5 mm., elongating to up to 3 mm. long in fruit, pubescent. Sepals 1–5 mm. long, deltate, pubescent outside. Petals up to 1 mm. long, obovate, unguiculate. Stamens with filaments 1 mm. long; anthers medifixed. Disk obscurely 5-lobed. Ovary 3-locular; style 3-fid, c. 1 mm. long. Fruit up to 7 mm. in diam., globose, 3-seeded. Seeds up to 6 mm. long, somewhat compressed.","E9FDA3D8-6DD2-4B83-9E26-7059A988E413","Rhamnaceae, R. B. Drummond. Flora Zambesiaca 2:2. 1966","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:719230-1#descriptions"
