taxonId	coreId
wfo-7000000485	urn:lsid:ipni.org:names:77126691-1
wfo-7000000499	urn:lsid:ipni.org:names:30004394-2
wfo-7000000502	urn:lsid:ipni.org:names:30213386-2
wfo-7000000518	urn:lsid:ipni.org:names:77126761-1
wfo-7000000524	urn:lsid:ipni.org:names:50033316-1
wfo-7000000536	urn:lsid:ipni.org:names:30001492-2
wfo-7000000577	urn:lsid:ipni.org:names:77126800-1
wfo-7000000631	urn:lsid:ipni.org:names:30000535-2
wfo-7000000632	urn:lsid:ipni.org:names:77126636-1
wfo-7000000649	urn:lsid:ipni.org:names:30002183-2
wfo-7000000653	urn:lsid:ipni.org:names:30000513-2
wfo-4000008286	urn:lsid:ipni.org:names:36326-1
wfo-4000008373	urn:lsid:ipni.org:names:30001899-2
wfo-4000008423	urn:lsid:ipni.org:names:34370-1
wfo-4000008468	urn:lsid:ipni.org:names:39399-1
wfo-4000008502	urn:lsid:ipni.org:names:30056377-2
wfo-4000008550	urn:lsid:ipni.org:names:1994-1
wfo-4000008555	urn:lsid:ipni.org:names:1995-1
wfo-4000008580	urn:lsid:ipni.org:names:30009982-2
wfo-4000008593	urn:lsid:ipni.org:names:30002447-2
wfo-4000008693	urn:lsid:ipni.org:names:11736-1
wfo-4000008759	urn:lsid:ipni.org:names:30009198-2
wfo-4000008809	urn:lsid:ipni.org:names:17774-1
wfo-4000008851	urn:lsid:ipni.org:names:325985-2
wfo-4000009050	urn:lsid:ipni.org:names:297135-2
wfo-4000009205	urn:lsid:ipni.org:names:331513-2
wfo-4000009252	urn:lsid:ipni.org:names:16141-1
wfo-4000009257	urn:lsid:ipni.org:names:30002707-2
wfo-4000009394	urn:lsid:ipni.org:names:29130-1
wfo-4000009452	urn:lsid:ipni.org:names:8410-1
wfo-4000009467	urn:lsid:ipni.org:names:329965-2
wfo-4000009479	urn:lsid:ipni.org:names:30017050-2
wfo-4000009482	urn:lsid:ipni.org:names:30005010-2
wfo-4000009609	urn:lsid:ipni.org:names:30008275-2
wfo-4000009693	urn:lsid:ipni.org:names:17806-1
wfo-4000009774	urn:lsid:ipni.org:names:34430-1
wfo-4000009968	urn:lsid:ipni.org:names:13246-1
wfo-4000010136	urn:lsid:ipni.org:names:331533-2
wfo-4000010138	urn:lsid:ipni.org:names:22155-1
wfo-4000010219	urn:lsid:ipni.org:names:331535-2
wfo-4000010229	urn:lsid:ipni.org:names:326847-2
wfo-4000010241	urn:lsid:ipni.org:names:13256-1
wfo-4000010376	urn:lsid:ipni.org:names:17833-1
wfo-4000010419	urn:lsid:ipni.org:names:30003351-2
wfo-4000010523	urn:lsid:ipni.org:names:17842-1
wfo-4000010546	urn:lsid:ipni.org:names:325748-2
wfo-4000010586	urn:lsid:ipni.org:names:4548-1
wfo-4000010624	urn:lsid:ipni.org:names:13258-1
wfo-4000010628	urn:lsid:ipni.org:names:30077575-2
wfo-4000010667	urn:lsid:ipni.org:names:325940-2
wfo-4000011112	urn:lsid:ipni.org:names:8561-1
wfo-4000011257	urn:lsid:ipni.org:names:8576-1
wfo-4000011319	urn:lsid:ipni.org:names:6245-1
wfo-4000011364	urn:lsid:ipni.org:names:34475-1
wfo-4000011399	urn:lsid:ipni.org:names:26291-1
wfo-4000011405	urn:lsid:ipni.org:names:327090-2
wfo-4000011427	urn:lsid:ipni.org:names:11850-1
wfo-4000011499	urn:lsid:ipni.org:names:8599-1
wfo-4000011521	urn:lsid:ipni.org:names:39229-1
wfo-4000011577	urn:lsid:ipni.org:names:2298-1
wfo-4000011677	urn:lsid:ipni.org:names:2011-1
wfo-4000011690	urn:lsid:ipni.org:names:331187-2
wfo-4000011720	urn:lsid:ipni.org:names:17914-1
wfo-4000011792	urn:lsid:ipni.org:names:17928-1
wfo-4000011850	urn:lsid:ipni.org:names:26920-1
wfo-4000012027	urn:lsid:ipni.org:names:2301-1
wfo-4000012107	urn:lsid:ipni.org:names:325749-2
wfo-4000012142	urn:lsid:ipni.org:names:15328-1
wfo-4000012206	urn:lsid:ipni.org:names:331564-2
wfo-4000012533	urn:lsid:ipni.org:names:17957-1
wfo-4000012669	urn:lsid:ipni.org:names:327615-2
wfo-4000012731	urn:lsid:ipni.org:names:22319-1
wfo-4000013050	urn:lsid:ipni.org:names:19696-1
wfo-4000013088	urn:lsid:ipni.org:names:26724-1
wfo-4000013106	urn:lsid:ipni.org:names:31227-1
wfo-4000013211	urn:lsid:ipni.org:names:325200-2
wfo-4000013227	urn:lsid:ipni.org:names:11740-1
wfo-4000013305	urn:lsid:ipni.org:names:25208-1
wfo-4000013458	urn:lsid:ipni.org:names:19699-1
wfo-4000013488	urn:lsid:ipni.org:names:331593-2
wfo-4000013668	urn:lsid:ipni.org:names:30000628-2
wfo-4000013742	urn:lsid:ipni.org:names:31236-1
wfo-4000013826	urn:lsid:ipni.org:names:36397-1
wfo-4000013970	urn:lsid:ipni.org:names:30007957-2
wfo-4000014120	urn:lsid:ipni.org:names:14454-1
wfo-4000014169	urn:lsid:ipni.org:names:328404-2
wfo-4000014321	urn:lsid:ipni.org:names:30011220-2
wfo-4000014751	urn:lsid:ipni.org:names:5137-1
wfo-4000015062	urn:lsid:ipni.org:names:2031-1
wfo-4000015080	urn:lsid:ipni.org:names:40010-1
wfo-4000015130	urn:lsid:ipni.org:names:295871-2
wfo-4000015495	urn:lsid:ipni.org:names:23899-1
wfo-4000015568	urn:lsid:ipni.org:names:331624-2
wfo-4000015631	urn:lsid:ipni.org:names:22484-1
wfo-4000015681	urn:lsid:ipni.org:names:327322-2
wfo-4000015744	urn:lsid:ipni.org:names:16202-1
wfo-4000015757	urn:lsid:ipni.org:names:25222-1
wfo-4000015858	urn:lsid:ipni.org:names:39440-1
wfo-4000015882	urn:lsid:ipni.org:names:325908-2
wfo-4000016148	urn:lsid:ipni.org:names:9102-1
wfo-4000016341	urn:lsid:ipni.org:names:22530-1
wfo-4000016608	urn:lsid:ipni.org:names:7167-1
wfo-4000016645	urn:lsid:ipni.org:names:18152-1
wfo-4000016772	urn:lsid:ipni.org:names:30034754-2
wfo-4000016864	urn:lsid:ipni.org:names:36429-1
wfo-4000016942	urn:lsid:ipni.org:names:32504-1
wfo-4000016976	urn:lsid:ipni.org:names:331645-2
wfo-4000017243	urn:lsid:ipni.org:names:6581-1
wfo-4000017244	urn:lsid:ipni.org:names:18175-1
wfo-4000017331	urn:lsid:ipni.org:names:18180-1
wfo-4000017827	urn:lsid:ipni.org:names:2049-1
wfo-4000017944	urn:lsid:ipni.org:names:25455-1
wfo-4000018051	urn:lsid:ipni.org:names:2371-1
wfo-4000018410	urn:lsid:ipni.org:names:18244-1
wfo-4000018662	urn:lsid:ipni.org:names:327858-2
wfo-4000018737	urn:lsid:ipni.org:names:18258-1
wfo-4000018907	urn:lsid:ipni.org:names:9462-1
wfo-4000019091	urn:lsid:ipni.org:names:36759-1
wfo-4000019149	urn:lsid:ipni.org:names:331217-2
wfo-4000019218	urn:lsid:ipni.org:names:30014929-2
wfo-4000019411	urn:lsid:ipni.org:names:30043713-2
wfo-4000019529	urn:lsid:ipni.org:names:328128-2
wfo-4000019548	urn:lsid:ipni.org:names:9545-1
wfo-4000019574	urn:lsid:ipni.org:names:15526-1
wfo-4000019581	urn:lsid:ipni.org:names:24397-1
wfo-4000019671	urn:lsid:ipni.org:names:30001343-2
wfo-4000019723	urn:lsid:ipni.org:names:60436243-2
wfo-4000019783	urn:lsid:ipni.org:names:30060186-2
wfo-4000020328	urn:lsid:ipni.org:names:22722-1
wfo-4000020393	urn:lsid:ipni.org:names:327393-2
wfo-4000020589	urn:lsid:ipni.org:names:331699-2
wfo-4000020643	urn:lsid:ipni.org:names:331701-2
wfo-4000020664	urn:lsid:ipni.org:names:33471-1
wfo-4000020742	urn:lsid:ipni.org:names:9682-1
wfo-4000020789	urn:lsid:ipni.org:names:25464-1
wfo-4000020859	urn:lsid:ipni.org:names:24421-1
wfo-4000020875	urn:lsid:ipni.org:names:331705-2
wfo-0000280659	urn:lsid:ipni.org:names:654558-1
wfo-0000280661	urn:lsid:ipni.org:names:654560-1
wfo-0000280701	urn:lsid:ipni.org:names:654595-1
wfo-0000281100	urn:lsid:ipni.org:names:760953-1
wfo-0000281732	urn:lsid:ipni.org:names:1733-2
wfo-0000282533	urn:lsid:ipni.org:names:864177-1
wfo-0000282571	urn:lsid:ipni.org:names:864212-1
wfo-0000282639	urn:lsid:ipni.org:names:968463-1
wfo-0000282651	urn:lsid:ipni.org:names:864274-1
wfo-0000282763	urn:lsid:ipni.org:names:864357-1
wfo-0000282866	urn:lsid:ipni.org:names:864451-1
wfo-0000283299	urn:lsid:ipni.org:names:864489-1
wfo-0000284016	urn:lsid:ipni.org:names:355079-1
wfo-0000285189	urn:lsid:ipni.org:names:761581-1
wfo-0000285298	urn:lsid:ipni.org:names:761658-1
wfo-0000285375	urn:lsid:ipni.org:names:761718-1
wfo-0000285917	urn:lsid:ipni.org:names:762137-1
wfo-0000286406	urn:lsid:ipni.org:names:762465-1
wfo-0000286432	urn:lsid:ipni.org:names:762487-1
wfo-0000286646	urn:lsid:ipni.org:names:762654-1
wfo-0000286699	urn:lsid:ipni.org:names:762698-1
wfo-0000286934	urn:lsid:ipni.org:names:762884-1
wfo-0000287200	urn:lsid:ipni.org:names:763087-1
wfo-0000287520	urn:lsid:ipni.org:names:763332-1
wfo-0000287781	urn:lsid:ipni.org:names:763549-1
wfo-0000287787	urn:lsid:ipni.org:names:763554-1
wfo-0000287894	urn:lsid:ipni.org:names:763640-1
wfo-0000287960	urn:lsid:ipni.org:names:763690-1
wfo-0000288049	urn:lsid:ipni.org:names:763759-1
wfo-0000288158	urn:lsid:ipni.org:names:906924-1
wfo-0000288167	urn:lsid:ipni.org:names:906925-1
wfo-0000288201	urn:lsid:ipni.org:names:915419-1
wfo-0000289053	urn:lsid:ipni.org:names:355121-1
wfo-0000289067	urn:lsid:ipni.org:names:355132-1
wfo-0000289309	urn:lsid:ipni.org:names:960014-1
wfo-0000295894	urn:lsid:ipni.org:names:88437-1
wfo-0000297055	urn:lsid:ipni.org:names:1016790-1
wfo-0000298246	urn:lsid:ipni.org:names:765136-1
wfo-0000298252	urn:lsid:ipni.org:names:765143-1
wfo-0000299027	urn:lsid:ipni.org:names:765663-1
wfo-0000299120	urn:lsid:ipni.org:names:765710-1
wfo-0000299132	urn:lsid:ipni.org:names:943818-1
wfo-0000299142	urn:lsid:ipni.org:names:765722-1
wfo-0000299152	urn:lsid:ipni.org:names:960007-1
wfo-0000299158	urn:lsid:ipni.org:names:931711-1
wfo-0000299179	urn:lsid:ipni.org:names:931707-1
wfo-0000299249	urn:lsid:ipni.org:names:989627-1
wfo-0000302707	urn:lsid:ipni.org:names:355747-1
wfo-0000304638	urn:lsid:ipni.org:names:656881-1
wfo-0000304662	urn:lsid:ipni.org:names:656903-1
wfo-0000304692	urn:lsid:ipni.org:names:656930-1
wfo-0000304710	urn:lsid:ipni.org:names:656947-1
wfo-0000304724	urn:lsid:ipni.org:names:656961-1
wfo-0000304776	urn:lsid:ipni.org:names:657005-1
wfo-0000304796	urn:lsid:ipni.org:names:657021-1
wfo-0000304875	urn:lsid:ipni.org:names:657087-1
wfo-0000304889	urn:lsid:ipni.org:names:657100-1
wfo-0000305601	urn:lsid:ipni.org:names:91902-1
wfo-0000305670	urn:lsid:ipni.org:names:91945-1
wfo-0000306237	urn:lsid:ipni.org:names:92316-1
wfo-0000306361	urn:lsid:ipni.org:names:92399-1
wfo-0000306856	urn:lsid:ipni.org:names:657362-1
wfo-0000306904	urn:lsid:ipni.org:names:81764-1
wfo-0000309590	urn:lsid:ipni.org:names:766309-1
wfo-0000312247	urn:lsid:ipni.org:names:766602-1
wfo-0000312262	urn:lsid:ipni.org:names:766615-1
wfo-0000312316	urn:lsid:ipni.org:names:766648-1
wfo-0000312433	urn:lsid:ipni.org:names:77508-1
wfo-0000312528	urn:lsid:ipni.org:names:766802-1
wfo-0000312530	urn:lsid:ipni.org:names:77516-1
wfo-0000312587	urn:lsid:ipni.org:names:766842-1
wfo-0000312649	urn:lsid:ipni.org:names:913729-1
wfo-0000312654	urn:lsid:ipni.org:names:766886-1
wfo-0000312738	urn:lsid:ipni.org:names:766954-1
wfo-0000313527	urn:lsid:ipni.org:names:526250-1
wfo-0000313543	urn:lsid:ipni.org:names:873111-1
wfo-0000313553	urn:lsid:ipni.org:names:71435-1
wfo-0000313589	urn:lsid:ipni.org:names:873115-1
wfo-0000313785	urn:lsid:ipni.org:names:873126-1
wfo-0000314894	urn:lsid:ipni.org:names:1092351-2
wfo-0000316191	urn:lsid:ipni.org:names:659246-1
wfo-0000317121	urn:lsid:ipni.org:names:659450-1
wfo-0000317122	urn:lsid:ipni.org:names:659451-1
wfo-0000317255	urn:lsid:ipni.org:names:81871-1
wfo-0000317266	urn:lsid:ipni.org:names:81881-1
wfo-0000317285	urn:lsid:ipni.org:names:81900-1
wfo-0000317956	urn:lsid:ipni.org:names:932421-1
wfo-0000317971	urn:lsid:ipni.org:names:356709-1
wfo-0000318257	urn:lsid:ipni.org:names:601415-1
wfo-0000318267	urn:lsid:ipni.org:names:601421-1
wfo-0000320838	urn:lsid:ipni.org:names:767362-1
wfo-0000320953	urn:lsid:ipni.org:names:767453-1
wfo-0000321044	urn:lsid:ipni.org:names:931729-1
wfo-0000321099	urn:lsid:ipni.org:names:767567-1
wfo-0000321126	urn:lsid:ipni.org:names:931730-1
wfo-0000321508	urn:lsid:ipni.org:names:909748-1
wfo-0000321708	urn:lsid:ipni.org:names:77539-1
wfo-0000321782	urn:lsid:ipni.org:names:356858-1
wfo-0000322791	urn:lsid:ipni.org:names:356889-1
wfo-0000326475	urn:lsid:ipni.org:names:82553-1
wfo-0000326601	urn:lsid:ipni.org:names:357675-1
wfo-0000326630	urn:lsid:ipni.org:names:907198-1
wfo-0000326690	urn:lsid:ipni.org:names:357741-1
wfo-0000326730	urn:lsid:ipni.org:names:357771-1
wfo-0000326768	urn:lsid:ipni.org:names:907199-1
wfo-0000326924	urn:lsid:ipni.org:names:357893-1
wfo-0000326961	urn:lsid:ipni.org:names:315307-2
wfo-0000327069	urn:lsid:ipni.org:names:767962-1
wfo-0000327148	urn:lsid:ipni.org:names:767978-1
wfo-0000327189	urn:lsid:ipni.org:names:77101479-1
wfo-0000327202	urn:lsid:ipni.org:names:768013-1
wfo-0000327262	urn:lsid:ipni.org:names:768053-1
wfo-0000327299	urn:lsid:ipni.org:names:768078-1
wfo-0000327334	urn:lsid:ipni.org:names:768098-1
wfo-0000327369	urn:lsid:ipni.org:names:768122-1
wfo-0000327401	urn:lsid:ipni.org:names:907204-1
wfo-0000327416	urn:lsid:ipni.org:names:660443-1
wfo-0000328074	urn:lsid:ipni.org:names:660734-1
wfo-0000328093	urn:lsid:ipni.org:names:660750-1
wfo-0000328109	urn:lsid:ipni.org:names:660762-1
wfo-0000328115	urn:lsid:ipni.org:names:660767-1
wfo-0000328117	urn:lsid:ipni.org:names:660769-1
wfo-0000328123	urn:lsid:ipni.org:names:660771-1
wfo-0000328127	urn:lsid:ipni.org:names:660775-1
wfo-0000328134	urn:lsid:ipni.org:names:660779-1
wfo-0000328225	urn:lsid:ipni.org:names:744466-1
wfo-0000329091	urn:lsid:ipni.org:names:358159-1
wfo-0000329183	urn:lsid:ipni.org:names:768207-1
wfo-0000331299	urn:lsid:ipni.org:names:769786-1
wfo-0000331714	urn:lsid:ipni.org:names:262945-2
wfo-0000332143	urn:lsid:ipni.org:names:330554-2
wfo-0000332792	urn:lsid:ipni.org:names:82701-1
wfo-0000332936	urn:lsid:ipni.org:names:865580-1
wfo-0000332985	urn:lsid:ipni.org:names:865625-1
wfo-0000333086	urn:lsid:ipni.org:names:865715-1
wfo-0000335115	urn:lsid:ipni.org:names:907291-1
wfo-0000335150	urn:lsid:ipni.org:names:89405-1
wfo-0000335437	urn:lsid:ipni.org:names:358270-1
wfo-0000335622	urn:lsid:ipni.org:names:899079-1
wfo-0000338035	urn:lsid:ipni.org:names:903467-1
wfo-0000338089	urn:lsid:ipni.org:names:871874-1
wfo-0000338092	urn:lsid:ipni.org:names:871877-1
wfo-0000338096	urn:lsid:ipni.org:names:871879-1
wfo-0000338131	urn:lsid:ipni.org:names:934762-1
wfo-0000342237	urn:lsid:ipni.org:names:339921-1
wfo-0000349950	urn:lsid:ipni.org:names:617871-1
wfo-0000350017	urn:lsid:ipni.org:names:617877-1
wfo-0000350303	urn:lsid:ipni.org:names:664869-1
wfo-0000353460	urn:lsid:ipni.org:names:279078-2
wfo-0000355290	urn:lsid:ipni.org:names:612986-1
wfo-0000355427	urn:lsid:ipni.org:names:132739-2
wfo-0000356989	urn:lsid:ipni.org:names:578867-1
wfo-0000357006	urn:lsid:ipni.org:names:578847-1
wfo-0000357373	urn:lsid:ipni.org:names:292998-1
wfo-0000357573	urn:lsid:ipni.org:names:274384-1
wfo-0000358989	urn:lsid:ipni.org:names:431100-1
wfo-0000360281	urn:lsid:ipni.org:names:69753-1
wfo-0000362821	urn:lsid:ipni.org:names:796260-1
wfo-0000364064	urn:lsid:ipni.org:names:430371-1
wfo-0000364153	urn:lsid:ipni.org:names:465049-1
wfo-0000366415	urn:lsid:ipni.org:names:544752-1
wfo-0000369454	urn:lsid:ipni.org:names:161816-1
wfo-0000373083	urn:lsid:ipni.org:names:74120-1
wfo-0000374679	urn:lsid:ipni.org:names:854742-1
wfo-0000374699	urn:lsid:ipni.org:names:931912-1
wfo-0000375040	urn:lsid:ipni.org:names:428743-1
wfo-0000375703	urn:lsid:ipni.org:names:147686-1
wfo-0000376095	urn:lsid:ipni.org:names:293591-1
wfo-0000376097	urn:lsid:ipni.org:names:293586-1
wfo-0000376745	urn:lsid:ipni.org:names:834947-1
wfo-0000377011	urn:lsid:ipni.org:names:293527-1
wfo-0000377905	urn:lsid:ipni.org:names:546780-1
wfo-0000381265	urn:lsid:ipni.org:names:617958-1
wfo-0000381484	urn:lsid:ipni.org:names:553921-1
wfo-0000381508	urn:lsid:ipni.org:names:980195-1
wfo-0000382135	urn:lsid:ipni.org:names:617967-1
wfo-0000382481	urn:lsid:ipni.org:names:370195-1
wfo-0000387001	urn:lsid:ipni.org:names:694846-1
wfo-0000387172	urn:lsid:ipni.org:names:177777-2
wfo-0000387703	urn:lsid:ipni.org:names:662640-1
wfo-0000388902	urn:lsid:ipni.org:names:606506-1
wfo-0000389129	urn:lsid:ipni.org:names:317682-1
wfo-0000389186	urn:lsid:ipni.org:names:606670-1
wfo-0000389187	urn:lsid:ipni.org:names:606669-1
wfo-0000389223	urn:lsid:ipni.org:names:317699-1
wfo-0000389411	urn:lsid:ipni.org:names:323908-2
wfo-0000390265	urn:lsid:ipni.org:names:608095-1
wfo-0000390528	urn:lsid:ipni.org:names:317919-1
wfo-0000392265	urn:lsid:ipni.org:names:605270-1
wfo-0000394253	urn:lsid:ipni.org:names:61156-1
wfo-0000394629	urn:lsid:ipni.org:names:61143-1
wfo-0000394655	urn:lsid:ipni.org:names:61189-1
wfo-0000395371	urn:lsid:ipni.org:names:318603-1
wfo-0000395563	urn:lsid:ipni.org:names:156115-1
wfo-0000395697	urn:lsid:ipni.org:names:156228-1
wfo-0000399060	urn:lsid:ipni.org:names:147994-1
wfo-0000399075	urn:lsid:ipni.org:names:147988-1
wfo-0000399603	urn:lsid:ipni.org:names:288765-1
wfo-0000401556	urn:lsid:ipni.org:names:70738-1
wfo-0000401818	urn:lsid:ipni.org:names:698043-1
wfo-0000403128	urn:lsid:ipni.org:names:70902-1
wfo-0000403244	urn:lsid:ipni.org:names:70664-1
wfo-0000403385	urn:lsid:ipni.org:names:697039-1
wfo-0000404225	urn:lsid:ipni.org:names:554244-1
wfo-0000404273	urn:lsid:ipni.org:names:554170-1
wfo-0000404280	urn:lsid:ipni.org:names:554177-1
wfo-0000404539	urn:lsid:ipni.org:names:221479-2
wfo-0000404694	urn:lsid:ipni.org:names:614513-1
wfo-0000408920	urn:lsid:ipni.org:names:981399-1
wfo-0000409572	urn:lsid:ipni.org:names:992357-1
wfo-0000410864	urn:lsid:ipni.org:names:981404-1
wfo-0000411041	urn:lsid:ipni.org:names:121302-1
wfo-0000411431	urn:lsid:ipni.org:names:335391-1
wfo-0000413267	urn:lsid:ipni.org:names:551892-1
wfo-0000413572	urn:lsid:ipni.org:names:335698-1
wfo-0000413899	urn:lsid:ipni.org:names:430781-1
wfo-0000414149	urn:lsid:ipni.org:names:335765-1
wfo-0000414168	urn:lsid:ipni.org:names:335770-1
wfo-0000415277	urn:lsid:ipni.org:names:943861-1
wfo-0000415554	urn:lsid:ipni.org:names:526759-1
wfo-0000415645	urn:lsid:ipni.org:names:526834-1
wfo-0000416309	urn:lsid:ipni.org:names:76036-1
wfo-0000416440	urn:lsid:ipni.org:names:340132-1
wfo-0000417422	urn:lsid:ipni.org:names:527130-1
wfo-0000417444	urn:lsid:ipni.org:names:527084-1
wfo-0000418372	urn:lsid:ipni.org:names:719119-1
wfo-0000422496	urn:lsid:ipni.org:names:859148-1
wfo-0000422523	urn:lsid:ipni.org:names:340193-1
wfo-0000424775	urn:lsid:ipni.org:names:366164-1
wfo-0000424927	urn:lsid:ipni.org:names:552547-1
wfo-0000425064	urn:lsid:ipni.org:names:997535-1
wfo-0000427581	urn:lsid:ipni.org:names:146038-1
wfo-0000427593	urn:lsid:ipni.org:names:146035-1
wfo-0000428236	urn:lsid:ipni.org:names:608572-1
wfo-0000428686	urn:lsid:ipni.org:names:76250-1
wfo-0000428869	urn:lsid:ipni.org:names:76056-1
wfo-0000429557	urn:lsid:ipni.org:names:775815-1
wfo-0000429563	urn:lsid:ipni.org:names:775820-1
wfo-0000430217	urn:lsid:ipni.org:names:294484-1
wfo-0000432010	urn:lsid:ipni.org:names:289589-1
wfo-0000433402	urn:lsid:ipni.org:names:126713-1
wfo-0000433646	urn:lsid:ipni.org:names:126746-1
wfo-0000436340	urn:lsid:ipni.org:names:159321-1
wfo-0000436579	urn:lsid:ipni.org:names:431174-1
wfo-0000436722	urn:lsid:ipni.org:names:162583-1
wfo-0000436842	urn:lsid:ipni.org:names:618217-1
wfo-0000439346	urn:lsid:ipni.org:names:321978-2
wfo-0000440573	urn:lsid:ipni.org:names:332106-2
wfo-0000442374	urn:lsid:ipni.org:names:701342-1
wfo-0000443007	urn:lsid:ipni.org:names:783553-1
wfo-4000020982	urn:lsid:ipni.org:names:23865-1
wfo-4000021146	urn:lsid:ipni.org:names:987500-1
wfo-4000021204	urn:lsid:ipni.org:names:28217-1
wfo-4000021241	urn:lsid:ipni.org:names:18378-1
wfo-4000021459	urn:lsid:ipni.org:names:331711-2
wfo-4000021755	urn:lsid:ipni.org:names:16235-1
wfo-4000022010	urn:lsid:ipni.org:names:24463-1
wfo-4000022154	urn:lsid:ipni.org:names:331730-2
wfo-4000022585	urn:lsid:ipni.org:names:30002863-2
wfo-4000022838	urn:lsid:ipni.org:names:5968-1
wfo-4000022848	urn:lsid:ipni.org:names:33475-1
wfo-4000023026	urn:lsid:ipni.org:names:1848-1
wfo-4000023040	urn:lsid:ipni.org:names:327701-2
wfo-4000023042	urn:lsid:ipni.org:names:331753-2
wfo-4000023257	urn:lsid:ipni.org:names:2425-1
wfo-4000023337	urn:lsid:ipni.org:names:331760-2
wfo-4000023505	urn:lsid:ipni.org:names:26119-1
wfo-4000023603	urn:lsid:ipni.org:names:326928-2
wfo-4000023647	urn:lsid:ipni.org:names:325467-2
wfo-4000024078	urn:lsid:ipni.org:names:30301425-2
wfo-4000024083	urn:lsid:ipni.org:names:15665-1
wfo-4000024087	urn:lsid:ipni.org:names:29979-1
wfo-4000024112	urn:lsid:ipni.org:names:10040-1
wfo-4000024285	urn:lsid:ipni.org:names:15671-1
wfo-4000024685	urn:lsid:ipni.org:names:32637-1
wfo-4000024737	urn:lsid:ipni.org:names:5759-1
wfo-4000024793	urn:lsid:ipni.org:names:30000176-2
wfo-4000024882	urn:lsid:ipni.org:names:30004492-2
wfo-4000024909	urn:lsid:ipni.org:names:328253-2
wfo-4000024941	urn:lsid:ipni.org:names:331783-2
wfo-4000024976	urn:lsid:ipni.org:names:22984-1
wfo-4000025092	urn:lsid:ipni.org:names:30010296-2
wfo-4000025624	urn:lsid:ipni.org:names:15695-1
wfo-4000025644	urn:lsid:ipni.org:names:1249-1
wfo-4000025822	urn:lsid:ipni.org:names:23017-1
wfo-4000026049	urn:lsid:ipni.org:names:16653-1
wfo-4000026072	urn:lsid:ipni.org:names:328165-2
wfo-4000026297	urn:lsid:ipni.org:names:1252-1
wfo-4000026446	urn:lsid:ipni.org:names:325753-2
wfo-4000026449	urn:lsid:ipni.org:names:40912-1
wfo-4000026628	urn:lsid:ipni.org:names:18608-1
wfo-4000026786	urn:lsid:ipni.org:names:330002-2
wfo-4000026833	urn:lsid:ipni.org:names:25294-1
wfo-4000026842	urn:lsid:ipni.org:names:4369-1
wfo-4000026975	urn:lsid:ipni.org:names:28245-1
wfo-4000027122	urn:lsid:ipni.org:names:13353-1
wfo-4000027219	urn:lsid:ipni.org:names:18628-1
wfo-4000027409	urn:lsid:ipni.org:names:10323-1
wfo-4000027486	urn:lsid:ipni.org:names:30413326-2
wfo-4000027521	urn:lsid:ipni.org:names:30000622-2
wfo-4000027561	urn:lsid:ipni.org:names:32541-1
wfo-4000027620	urn:lsid:ipni.org:names:1872-1
wfo-4000028053	urn:lsid:ipni.org:names:35066-1
wfo-4000028074	urn:lsid:ipni.org:names:23144-1
wfo-4000028221	urn:lsid:ipni.org:names:328170-2
wfo-4000028287	urn:lsid:ipni.org:names:325790-2
wfo-4000028355	urn:lsid:ipni.org:names:327877-2
wfo-4000028442	urn:lsid:ipni.org:names:10414-1
wfo-4000028691	urn:lsid:ipni.org:names:13362-1
wfo-4000028932	urn:lsid:ipni.org:names:16425-1
wfo-4000029028	urn:lsid:ipni.org:names:18712-1
wfo-4000029176	urn:lsid:ipni.org:names:35106-1
wfo-4000029426	urn:lsid:ipni.org:names:24958-1
wfo-4000029680	urn:lsid:ipni.org:names:329960-2
wfo-4000029808	urn:lsid:ipni.org:names:326982-2
wfo-4000029886	urn:lsid:ipni.org:names:1883-1
wfo-4000029892	urn:lsid:ipni.org:names:2869-1
wfo-4000029949	urn:lsid:ipni.org:names:36531-1
wfo-4000030567	urn:lsid:ipni.org:names:18776-1
wfo-4000030704	urn:lsid:ipni.org:names:331871-2
wfo-4000030998	urn:lsid:ipni.org:names:32713-1
wfo-4000031022	urn:lsid:ipni.org:names:30005042-2
wfo-4000031182	urn:lsid:ipni.org:names:6656-1
wfo-4000031192	urn:lsid:ipni.org:names:330588-2
wfo-4000031311	urn:lsid:ipni.org:names:16316-1
wfo-4000031406	urn:lsid:ipni.org:names:26818-1
wfo-4000031509	urn:lsid:ipni.org:names:23351-1
wfo-4000031757	urn:lsid:ipni.org:names:10721-1
wfo-4000031819	urn:lsid:ipni.org:names:331883-2
wfo-4000031821	urn:lsid:ipni.org:names:60437226-2
wfo-4000031826	urn:lsid:ipni.org:names:19852-1
wfo-4000031840	urn:lsid:ipni.org:names:326020-2
wfo-4000031849	urn:lsid:ipni.org:names:35218-1
wfo-4000031968	urn:lsid:ipni.org:names:325754-2
wfo-4000031991	urn:lsid:ipni.org:names:331886-2
wfo-4000032188	urn:lsid:ipni.org:names:1282-1
wfo-4000032312	urn:lsid:ipni.org:names:35231-1
wfo-4000032523	urn:lsid:ipni.org:names:1099-1
wfo-4000032534	urn:lsid:ipni.org:names:30484-1
wfo-4000032557	urn:lsid:ipni.org:names:12986-1
wfo-4000032617	urn:lsid:ipni.org:names:4384-1
wfo-4000032725	urn:lsid:ipni.org:names:19648-1
wfo-4000032906	urn:lsid:ipni.org:names:28271-1
