WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation
wfo-0000912095,ver-THA-0000912095.01,khang poi tua mia (ขางปอยตัวเมีย)(Central),0.0,ref-THA-0000912095,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03126,Forest Herbarium,All rights reserved,"Acalypha delpyana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 25. Accessed 2021-07-31"
wfo-0000950668,ver-THA-0000950668.01,kiao klao (เกี้ยวเกล้า)(Northern),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000950668,ver-THA-0000950668.02,mai phrom (ไหมพรม)(Northern),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000950668,ver-THA-0000950668.03,hang krarok daeng (หางกระรอกแดง)(Bangkok),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000950668,ver-THA-0000950668.04,hang maeo (หางแมว)(Central),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000950668,ver-THA-0000950668.05,hu plachon (หูปลาช่อน)(Ratchaburi),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000953231,ver-THA-0000953231.01,tamyae tua phu (ตำแยตัวผู้)(Central),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000953231,ver-THA-0000953231.02,tamyae maeo (ตำแยแมว)(Central),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000953231,ver-THA-0000953231.03,han maeo (หานแมว)(Northern),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000953231,ver-THA-0000953231.04,lang ta kai (ลังตาไก่)(Trang),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31"
wfo-0000958157,ver-THA-0000958157.01,khang poi (ขางปอย)(Chiang Mai),0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31"
wfo-0000958157,ver-THA-0000958157.02,"khang poi nam (ขางปอยน้ำ)(Northern, Central)",0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31"
wfo-0000958157,ver-THA-0000958157.03,plao nam (เปล้าน้ำ)(Lampang),0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31"
wfo-0000959997,ver-THA-0000959997.01,tamyae sifan laem (ตำแยซี่ฟันแหลม)(General),0.0,ref-THA-0000959997,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03130,Forest Herbarium,All rights reserved,"Acalypha lanceolata. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31"
wfo-0000968118,ver-THA-0000968118.01,khang poi khon nam (ขางปอยขนน้ำ)(ขางปอยขนหนาม),0.0,ref-THA-0000968118,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131,Forest Herbarium,All rights reserved,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31"
wfo-0000968118,ver-THA-0000968118.02,khang poi phon nam(ขางปอยขนหนาม),0.0,ref-THA-0000968118,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131,Forest Herbarium,All rights reserved,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31"
wfo-0000218686,ver-THA-0000218686.01,khang poi arawan (ขางปอยเอราวัณ)(Southwestern),0.0,ref-THA-0000218686,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03132,Forest Herbarium,All rights reserved,"Acalypha pleiogyne. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 30. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.01,cha khoi (ชาข่อย)(Northern),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.02,cha yuan (ชาญวน)(Bangkok),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.03,ka nam (กาน้ำ)(Bangkok),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.04,cha ruesi (ชาฤาษี)(Central),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.05,phak duk (ผักดุก)(Prachuap Khiri Khan),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.06,phak dut (ผักดูด)(Prachuap Khiri Khan),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000236547,ver-THA-0000236547.07,cha pa (ชาป่า)(Pattani),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.01,hu kratai (หูกระต่าย)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.02,pho dang (โพด่าง)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.03,pho daeng (โพแดง)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.04,pho lai (โพลาย)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.05,pho ngoen (โพเงิน)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.06,pho thong (โพทอง)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.07,saeng thong (แสงทอง)(Central),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000254905,ver-THA-0000254905.08,bai ngoen (ใบเงิน)(Chon Buri),0.0,ref-THA-0000254905,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134,Forest Herbarium,All rights reserved,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31"
wfo-0000516177,ver-THA-0000516177.01,khuai ngu (ควยงู)(Central),0.0,ref-THA-0000516177,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01238,Forest Herbarium,All rights reserved,"Achyranthes aspera. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 395. Accessed 2021-07-31"
wfo-0000516177,ver-THA-0000516177.02,phan ngu (พันงู)(Central),0.0,ref-THA-0000516177,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01238,Forest Herbarium,All rights reserved,"Achyranthes aspera. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 395. Accessed 2021-07-31"
wfo-0000516177,ver-THA-0000516177.03,ya tin ngu khao (หญ้าตีนงูขาว)(Central),0.0,ref-THA-0000516177,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01238,Forest Herbarium,All rights reserved,"Achyranthes aspera. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 395. Accessed 2021-07-31"
wfo-0001046384,ver-THA-0001046384.01,khuai ngu noi (ควยงูน้อย)(Northern),0.0,ref-THA-0001046384,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01240,Forest Herbarium,All rights reserved,"Achyranthes bidentata bidentata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 397. Accessed 2021-07-31"
wfo-0001046384,ver-THA-0001046384.02,phan ngu noi (พันงูน้อย)(Northern),0.0,ref-THA-0001046384,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01240,Forest Herbarium,All rights reserved,"Achyranthes bidentata bidentata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 397. Accessed 2021-07-31"
wfo-0000328936,ver-THA-0000328936.01,khao kluai (ขาวกล้วย)(General),0.0,ref-THA-0000328936,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02951,Forest Herbarium,All rights reserved,"Acmena acuminatissima. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 780. Accessed 2021-07-31"
wfo-0000328936,ver-THA-0000328936.02,khao na (ขาวนา)(General),0.0,ref-THA-0000328936,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02951,Forest Herbarium,All rights reserved,"Acmena acuminatissima. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 780. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.01,kang khimot (กางขี้มอด)(Northern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.02,kai (ไก่)(Northern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.03,khang chang (ขางช้าง)(Northern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.04,daeng ham (แดงน้ำ)(Northern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.05,saeng talon (แสงตะล่อน)(Northeastern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.06,hon nak (หอนนาค)(Northeastern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.07,sadao chang (สะเดาช้าง)(Southeastern),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0000211685,ver-THA-0000211685.08,kuai ki (ก้วยกี่)(Northern-Karen),0.0,ref-THA-0000211685,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688,Forest Herbarium,All rights reserved,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31"
wfo-0001107183,ver-THA-0001107183.01,prong thale (ปรงทะเล)(General),0.0,ref-THA-0001107183,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0368,Forest Herbarium,All rights reserved,"Acrostichum aureum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258. Accessed 2021-07-31"
wfo-0001107876,ver-THA-0001107876.01,prong (ปรง)(Southeastern),0.0,ref-THA-0001107876,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0369,Forest Herbarium,All rights reserved,"Acrostichum speciosum. Flora of Thailand. Vol. 3. Part 2, 1989. Pg. 258–259. Accessed 2021-07-31"
wfo-0000518969,ver-THA-0000518969.01,pot khon (ปดขน)(Peninsular),0.0,ref-THA-0000518969,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198,Forest Herbarium,All rights reserved,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31"
wfo-0000518969,ver-THA-0000518969.02,pot din (ปดดิน)(Peninsular),0.0,ref-THA-0000518969,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198,Forest Herbarium,All rights reserved,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31"
wfo-0000518969,ver-THA-0000518969.03,wan chai maha prap (ว่านไชยมหาปราบ)(Peninsular),0.0,ref-THA-0000518969,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198,Forest Herbarium,All rights reserved,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31"
wfo-0000518969,ver-THA-0000518969.04,san tao (ส้านเต่า)(Peninsular),0.0,ref-THA-0000518969,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198,Forest Herbarium,All rights reserved,"Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.01,maniu (มะนีวา)(Northern),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.02,ma nieo (มะเนี่ยว)(Northern),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.03,haeo kradan (แห้วกระดาน)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.04,haeo hin (แห้วหิน)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.05,kok (กก)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.06,kok prue (กกปรือ)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.07,kok samliam (กกสามเหลี่ยม)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.08,kok takrap (กกตะกรับ)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.09,kok tadaeng (กกตาแดง)(Central),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0000337413,ver-THA-0000337413.10,kok khombang (กกคมบาง)(Southwestern),0.0,ref-THA-0000337413,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31"
wfo-0001387138,ver-THA-0001387138.01,bon si (บนซี)(Penjnsular),0.0,ref-THA-0001387138,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00789,Forest Herbarium,All rights reserved,"Adenanthera pavonina microsperma. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 140. Accessed 2021-07-31"
wfo-0001387138,ver-THA-0001387138.02,phai (ไพ)(Penjnsular),0.0,ref-THA-0001387138,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00789,Forest Herbarium,All rights reserved,"Adenanthera pavonina microsperma. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 140. Accessed 2021-07-31"
wfo-0001387138,ver-THA-0001387138.03,phai ngoen kam (ไพเงินก่ำ)(Penjnsular),0.0,ref-THA-0001387138,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00789,Forest Herbarium,All rights reserved,"Adenanthera pavonina microsperma. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 140. Accessed 2021-07-31"
wfo-0001387138,ver-THA-0001387138.04,ma klam ta kai (มะกล่ำตาไก่)(Northern),0.0,ref-THA-0001387138,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00789,Forest Herbarium,All rights reserved,"Adenanthera pavonina microsperma. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 140. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.01,ma klam ton (มะกล่ำต้น)(General),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.02,ma klam ta chang (มะกล่ำตาช้าง)(General),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.03,ma daeng (มะแดง)(Northern),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.04,ma hua daeng (มะหัวแดง)(Northern),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.05,ma hok daeng (มะโหกแดง)(Northern),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.06,ma khaek (มะแค้ก)(Shan-Northcrn),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000209692,ver-THA-0000209692.07,mak khaek (หมากแค้ก)(Shan-Northcrn),0.0,ref-THA-0000209692,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31"
wfo-0000764069,ver-THA-0000764069.01,chuanchom (ชวนชม)(Bangkok),0.0,ref-THA-0000764069,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02205,Forest Herbarium,All rights reserved,"Adenium obesum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 78. Accessed 2021-07-31"
wfo-0000764069,ver-THA-0000764069.02,lanthom daeng (ลั่นทมแดง)(Bangkok),0.0,ref-THA-0000764069,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02205,Forest Herbarium,All rights reserved,"Adenium obesum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 78. Accessed 2021-07-31"
wfo-0000764069,ver-THA-0000764069.03,lanthom yawa (ลั่นทมยะวา)(Bangkok),0.0,ref-THA-0000764069,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02205,Forest Herbarium,All rights reserved,"Adenium obesum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 78. Accessed 2021-07-31"
wfo-0000520275,ver-THA-0000520275.01,ya khao kam (หญ้าข้าวกล่ำ)(Northeastern),0.0,ref-THA-0000520275,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01081,Forest Herbarium,All rights reserved,"Adenosma caerulea. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 147. Accessed 2021-07-31"
wfo-0000520275,ver-THA-0000520275.02,sanam chao rai (สนำชาวไร่)(Southeastern),0.0,ref-THA-0000520275,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01081,Forest Herbarium,All rights reserved,"Adenosma caerulea. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 147. Accessed 2021-07-31"
wfo-0000520282,ver-THA-0000520282.01,hom kratai (ห้อมกระต่าย)(Northeastern),0.0,ref-THA-0000520282,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01084,Forest Herbarium,All rights reserved,"Adenosma debilis . Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 151. Accessed 2021-07-31"
wfo-0000520284,ver-THA-0000520284.01,khanam chao rai (ขนำชาวไร่)(Southeastern),0.0,ref-THA-0000520284,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01086,Forest Herbarium,All rights reserved,"Adenosma elshollzioides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 151. Accessed 2021-07-31"
