taxonID,vernacularName,language,languageName,rightsHolder,license
wfo-0001032779,"coqueret somnifère, poc-poc sauvage, ti-poc-poc (fr.) ; indian ginseng, poison gooseberry (angl.) ; erva moura sonífera, malagueta de galinha, pontadeira, uva caneça (port.) ; mhulapori, mtemua shamba (swah.) ; omuhere, omuhire (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001023631,"faux-coqueret, nicandra, pomme du Perou (fr.) ; shoo-fly plant (angl.) ; umuhuhu (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001024896,"alkékenge du Pérou, amour en cage, cerise de terre africaine, cerise de terre géante, cerise péruvienne, coqueret du Pérou, groseiller du Cap (fr.) ; Cape gooseberry, Peruvian ground-cherry (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001024766,"indunbaza (en kirundi) ; kabuku (en kinyanga) ; m’toutun, n’bouti (en bahema).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001020477,"jasmin de nuit (fr.) ; purple cestrum, red jasmine (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001020770,"green cestrum, willow-leafed jessamine (angl.) ; coerana (port.) ; quina del campo (esp.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000426799,uhuzinde (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000426463,imperezi (en kinyaruanda) ; lakwa (en kilendu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000528340,humburi tahiragaga (en bashi) ; mogugu (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1000028913,"akariri, ubusungu (en nyamulengue) ; ubugugu, ubusunyo, umugugu, umusuna (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1000028919,"kashe (dans le Parc National de l’Upemba) ; ubusumu (dans le Parc National Albert) ; ubutunda, umuzuna, umurago (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000916579,"scirpe mucroné (fr) ; bog bulrush, ricefield bulrush, rough-seed bulrush (angl.) ; angwukumu (en kibali).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000526455,intaretare (en kirundi) ; lusakusaku (sur l’Ile Mateba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218671,"bolombo (à Yangambi), inaolo a agwondia, inaolo a efufuko, inaolo a oliti, sunukalaka mbolu (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218259,"abi (en kilendu), ikinesha (à Nyungwe), ingoramure, umuhotora (en kinyarwanda), kitankondo, mwesa (en kitembo), ngutu (en kilendu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218876,tala tala (en kiumbe).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218529,bapipi (à Ituri).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1000001453,katangondo (en kitembo) ; nsamba (en kirega).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333410,"divunia, pala-bikunda (au Mayombe).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000282533,"muhoro (nom commercial) ; musalengue (port.) ; dibimbi dia muaka nungua, dimbimbi diamu n’duan sunga, pangi dirimbi (région de Luki) ; igihororo, umuhororo (en kinyarwanda) ; ngbaku (en kibila) ; nimbule (en mangbele) ; umujeno (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000282836,umuyogoro (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000308437,tendela (région de l’Upemba) ; kishugwi (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000325390,ferkwadja (au Lac Mahagi) ; umuhungi (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000325393,"kababa (en kanioka) ; kakumu, mikelo wa kabuni (en tshiluba) ; kapiapia, mompobo (en kibemba) ; tchibusubusu (en kanioka) ; torobweye (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000325394,udushusnyana (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000325403,mapowe (en kibemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000325404,pungwe (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000300952,"inganigani, umutsinduka, urwandagara (au Rwanda) ; kanyamafundo, lugangala, nzera (en mashi) ; luhimbashole (en bahunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000300090,"daruga efidi na liba (région de Likimi) ; dilelembe (en bangala) ; ikinga (près de Kisangani) ; inaolo a bolekekala, ylolo I bote (en turumbu) ; kakwanga (en tshiluba) ; wiligbinikese (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001425856,"ebeburasena, umutari shonga (en kinyarwanda)?; libimbe (en kinande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298767,umufuma (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001426167,"bikayambwe (en kinyarwanda)?; kitarati, kikonde (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297766,kabubu (en kitabwa).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200113069,"mukunkia, mutjansepu (en tshiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298737,mutata (en tshiluba)?; n’zia fiote (à Luki)?; walorir (en zande).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001298740,"bobobidrdr (en lendu)?; bunji (à Ituri)?; ikiryanyoni, mohorora, umoliganioni, umuganyoni, umuhububu, umuhurura, umuryanyoni, umutaranuka (en kinyarwanda)?; kanda (en kiluba)?; kanyamashyano (en kihunde)?; molobuba (en kibua)?; ndokeli (en zande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001247129,"ditsiasia, lusisi (en kiyombe)?; essengelenge, sengelenge (en babua)?; kialaba (en kilaba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001259579,puë (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000377183,"kameshi, kibikaie, mwejobwa (en tshiluba) ; longo (dans le Haut-Katanga occidental) ; mfinda, mombo myesi (en kiyaka) ; mombo (dans la région de Pésé) ; mupampa wa dito (dans la région de Kabongo) ; musanji (en tshisalampasu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000377185,"mombo nseke (dans le Bas-Congo) ; mukwe, museshi, mushi (en kiluba) ; musanga-sanga, musonia, mwezi, mwezi mukwe, myesi (en kiyaka), muvuka (en kitshoke).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000391650,nsansala (en kintandu) ; n’tsogansalala (en bawoma).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000394319,igihama (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000389952,tembe (en tchiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000395188,"elege, eloo, lisaka, lasseleka (en turumbu) ; ikodeleng (en lingala) ; ikotonga, ilela (en lokundu) ; kalavi (en lulua) ; mulombo (en kiluba) ; musindji (en kiholoholo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000395049,"asu (en walendu) ; baniogo, kemuke (en zande) ; kansa, mulobo (en kitembo) ; lilenda-landa (en kifulero) ; matu, mrombwe, mulombo, mulombe, mutombo, twimine, usala (en kiluba) ; mulombo (en kitaba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000391069,tokolungwa (en ngwaka).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000394950,"Zanzibar yam (angl.) ; diki (en zande) ; elèa (en lokundu, en bobangui) ; ishundju (en bashi) ; liselaka (en turumbu) ; tsiala (en kitembo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000389129,"amatugu, ituza (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000393204,"ilenda, ilende, irenda, irende, kilongo (en kitembo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000389228,"ekufe, ikeke, likako, ngufe, osondi oluku (en turumbu) ; itumba (en kirega) ; kiago, lilungu (en lokundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000395371,"bamakosso, gbele (en azande) ; boliki bo likeke, ikeke, likako, likoko (en turumbu) ; muhulili (en kitembo) ; ngolo (en ngwaka) ; ukakafu (en kitetela).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000389474,"emragwe, nakindigbulé, ngbakpe (en babua) ; insoleyi (en kinyarwanda) ; kisamba, kuitila (en kindande) ; likako (en turumbu) ; nyabusuri (en kihunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000394285,ekufe (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001021443,"ikijojo, kitaarajojo (en kihunde, en kinyarwanda) ; kipkabu, mundarra (en kamas) ; wutakalatakala (en kihunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758571,"Kisimamleo, Mshubili, Msubili (swahili).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758086,Igikakaruwamba (dial. kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758543,"Igikakaruwamba, Karamba, Mykakarubamba (dial. kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758807,"Ranga, Rangambia (dial. azande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758817,Ekikalaruamba (dial. kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000757964,West African Aloe (angl.) ; Ya dia nseke (dial. kikongo).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000759014,"Kararuwamba, Kikaka, Kiteninde (dial. kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000758445,Igikakaruwamba (dial. kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000675802,"Arule (dial. kilur), Arole (dial. kilendu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218737,"aziyo, ngbongindo (en zande) ; bosape, bosile, impengoli (à Yambata) ; gazirangbwangulu (à Doruma) ; ikenia i liwe, ikwangamongo, inaolo a oliti (en turumbu) ; kenkendu (en lomongo) ; keze (en ngwaka) ; mazege kase-esisi (en babua) ; nyankendu (à Boende).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218633,ifandjolo (localité inconnue).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218982,leidé (à Yambata) ; nombabala (en zande).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000216090,"kampululu (à Lukafu) ; kitaka (en kitabwa) ; kuntansambo, mukontansambo, mulele kitaba (en kibemba) ; pidjimiti, sikomiti (à Kiala).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329239,"gambier, gambir (nom usuel, originaire de Malaisie) ; white cutch (angl.) ; bonkofo moké (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200008705,"ikva (à Mondombe) ; kobakede (en ngwaka) ; kombe ndjala, kombe ndjala nenu (“ongles de perroquet”, en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200008707,"boye (à Dundusana) ; kombe ndjala (“ongles de perroquet”, en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000244927,"m’vuku-maza, vuku-maza (à Ganda Sundi, à Gimbi) ; tsudi (ya) nsafu (à Gimbi, à Luki).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000925772,"démarreur (fr.) ; yohimbe (nom usuel, originaire du Cameroun) ; pau de Cabinda (port.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000299783,toto (en kiyaka).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000302026,"kahabogoli, mukagawazumu (en mashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000301386,mutangababa (près de Beni) ; nyangema (en kihunde).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000299893,eteta la gebegebe (en babua) ; tsotsoba (en kilendu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000224589,herbe chandelle blanche (fr.) ; ambutu m’butu (à Bomaneh) ; andeka (en azande) ; ekuwe esi (en babua) ; fada (à Dundusana) ; gwengule (à Musa) ; tofufo (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000224595,"agianzu (en kilur) ; ibicumucumu, igitshumutshumu (en kinyarwanda) ; karunda (en kiluba) ; sankiamuti (à Gwa).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000458850,kamukisasa (en kiholoholo).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000226993,"ubushohera, akarinda (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001070023,"akanyamapfundo, ikinyamapfundu (au Rwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000227058,akanyamapfundo (en kinyarwanda) ; kanyamakundo (en kinande) ; kanyama fundwe (en mashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000227201,"katongotongokatoie, muniovu-niovu (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000227068,"lugwangwa, mudjansefu (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000913178,urgweza (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000157070,kapanshia (en kilumba)?; kaseketi (en tshiluba)?; kipionga bashike (en kibembe).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000156965,kamutofura (à Lukafu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001296677,"cheveux de Vénus, fleur cardinal, liane rouge (fr.)?; cypress vine, hummingbird vine, scarlet Cypress vine, star glory, star of Bethlehem, sweet-willy (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297242,"abonbasele, abumbasele (en babua)?; binininga, bonininga, ikonge (en lokele)?; bonininga, boniningo, lonininga (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001441754,kichumbo (en kifulero).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297246,"patate douce (fr.)?; sweet potato (angl.)?; matembela (swah.)?; bijumba, e’bijumba (en mashi)?; golea (en ngwaka)?; ingata, umugozi w’ibiyumba (en kinyarwanda)?; kandolo (en kirega)?; matembele (en lingala).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000156834,"inhangaruhira, umurandagashi (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001297050,"liane douce (fr.)?; flying-saucers, heavenly-blue grannyvine, heavenly-blue morning-glory (angl.)?; kasengelombe (en kibembe).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
