WFOID	countryCode	locationID	locality	establishmentMeans	source
wfo-0000557825	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000803966	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000557847	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001291317	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001238120	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000498751	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001115653	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505185	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001279147	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505154	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001083815	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001238643	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505181	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001083818	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001238631	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505046	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505043	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505042	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505065	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505063	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505056	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001238625	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505053	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000505081	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491701	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491935	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491589	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491639	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491653	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491627	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141279	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491851	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001281831	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491919	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001281825	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001269330	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141261	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001390645	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141132	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001140523	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000779618	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000779620	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000779666	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000779695	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001250314	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001016159	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001016577	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000562066	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001136610	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001139961	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317251	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317318	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317354	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317363	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074221	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074222	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502752	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074231	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502944	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074214	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502993	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074224	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001074211	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502880	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502891	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502909	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000502895	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000501272	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000501263	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000492663	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001041953	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001041952	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000437616	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317581	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000317662	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001063864	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000498196	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000497940	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001065306	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001065311	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141817	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141700	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491199	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491203	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141713	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001230507	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001364999	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491449	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001387882	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141776	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491454	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141800	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001368760	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141787	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000492318	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141690	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141793	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000492303	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000491018	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000490970	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000490951	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141780	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001141729	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117754	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318180	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318202	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318208	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318231	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318236	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318237	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318239	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318257	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318267	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318272	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318273	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318291	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318320	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001366413	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318327	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318328	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318374	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318375	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001366414	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318389	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318390	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318424	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318434	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318445	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318451	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318510	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318521	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318529	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318572	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318585	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318586	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318620	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318629	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318648	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318655	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318661	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318666	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318692	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318693	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318710	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318711	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318712	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318713	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318754	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318756	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318757	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001366415	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318774	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318804	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318809	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318813	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318829	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318855	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318861	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318862	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318864	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318872	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318906	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318920	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318955	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318961	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318977	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000318986	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319035	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319084	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319100	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319101	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319137	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319139	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319161	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319189	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319193	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319226	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319243	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319246	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001366416	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319254	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319277	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319278	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319280	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319281	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319304	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319326	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319327	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319331	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319382	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319383	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319411	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319421	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319432	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319483	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319503	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319536	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319543	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319546	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319548	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319549	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319554	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319595	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319660	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319677	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319682	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000780152	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000780227	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000780302	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319746	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319756	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319805	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319835	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000319962	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320046	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320049	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320096	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000567593	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000567722	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000567798	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000567900	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000568079	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117744	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320574	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320579	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320611	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000320685	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000454617	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000454679	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000170926	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001256788	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001107431	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000413163	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000413161	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001075804	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000413128	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000779838	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266677	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266833	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266611	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266643	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001118692	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001127395	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117085	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001107432	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001107433	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001123564	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001119346	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001232140	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266926	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001227731	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001269931	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266705	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001110935	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000144682	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117088	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001123568	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001269941	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266864	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117090	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000144721	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001266829	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125556	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001118153	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001257046	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001257127	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001246402	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000459361	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001267164	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000408341	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001045885	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001045865	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001253316	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000770146	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125696	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153155	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125586	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117713	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001110850	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001269840	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125693	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125623	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001109405	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001252901	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153287	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125621	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153292	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125573	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001123579	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125610	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125702	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001109418	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125594	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153373	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125672	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153378	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153418	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001252685	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125587	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001109427	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125572	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125677	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125583	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153528	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153558	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125619	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153601	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001328339	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125689	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125684	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001231226	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125700	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001110695	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125600	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125601	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001109447	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001125613	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001117714	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001284893	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000153666	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001253884	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458440	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001134598	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000323136	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000572544	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000572594	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000508041	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001224494	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000409004	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000409006	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001225252	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000411226	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000411260	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000411274	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000411251	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000325012	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000748881	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000456701	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001238609	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000456716	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001228223	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000456530	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001083980	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001140274	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001140253	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458503	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458525	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458491	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458568	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458557	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000458563	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001140273	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000326442	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000326483	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001275123	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000327065	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000020781	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000410405	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000457802	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000457857	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001116527	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001116560	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001118120	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000146472	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001116531	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001124426	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000592065	TH	THA	Thailand	Managed	Flora of Thailand
