WFOID	localId
wfo-0000252566	5829
wfo-4000026585	6181
wfo-0001331255	6182
wfo-0000797500	6183
wfo-0000253959	6184
wfo-0000253968	6185
wfo-0000253971	6186
wfo-0000478838	6187
wfo-0000253987	6188
wfo-0000918330	6189
wfo-4000026856	5830
wfo-0000256781	5831
wfo-0000256784	5832
wfo-4000027004	5833
wfo-0000258670	5834
wfo-4000027461	6473
wfo-0000261550	6474
wfo-0000261555	6475
wfo-0000261559	6476
wfo-4000027714	6477
wfo-0000262221	6478
wfo-4000027771	6017
wfo-0000262551	6018
wfo-0000262567	6019
wfo-0000262579	6020
wfo-0000262582	6021
wfo-0000262633	6023
wfo-0000262642	6024
wfo-0000262683	6025
wfo-0000262701	6026
wfo-0000262702	6027
wfo-4000027884	6479
wfo-0000263794	6480
wfo-0000263800	6481
wfo-0000263804	6482
wfo-0000263806	6483
wfo-4000027919	6190
wfo-0000263894	6191
wfo-0000263918	6192
wfo-0000263937	6193
wfo-0000263938	6194
wfo-0000263941	6195
wfo-0000263957	6196
wfo-0000263965	6197
wfo-0000263999	6198
wfo-0000264025	6200
wfo-0000923523	6199
wfo-0000264048	6202
wfo-0001388732	6203
wfo-0000264131	6204
wfo-0000264136	6205
wfo-0000264197	6206
wfo-0000809538	6207
wfo-0000489259	6208
wfo-0000264247	6209
wfo-4000028371	6028
wfo-0000266026	6029
wfo-0001340715	6030
wfo-0000266083	6031
wfo-0000266087	6032
wfo-4000028387	6210
wfo-0000489650	6211
wfo-0000266136	6212
wfo-0000266140	6213
wfo-4000028527	5956
wfo-0001075872	5957
wfo-4000028694	5915
wfo-0000817986	5916
wfo-4000028801	6214
wfo-0000267358	6215
wfo-0001341823	6216
wfo-0000267398	6217
wfo-0000267407	6218
wfo-0000267430	6219
wfo-0000267432	6220
wfo-0000267438	6221
wfo-0000267445	6222
wfo-0000267452	6223
wfo-0000267456	6224
wfo-0000267473	6225
wfo-0000267474	6226
wfo-0000267503	6227
wfo-0000267507	6229
wfo-0000918491	6230
wfo-0000267547	6231
wfo-4000029074	6484
wfo-0000268002	6485
wfo-0000268035	6486
wfo-0000268112	6488
wfo-0000268113	6489
wfo-0000268130	6490
wfo-4000029298	5835
wfo-0000269784	5836
wfo-0000269791	5837
wfo-0000269803	5838
wfo-4000029303	5839
wfo-0000269816	5840
wfo-4000029306	6491
wfo-0000269829	6492
wfo-0000269831	6493
wfo-0000269844	6494
wfo-0000269875	6496
wfo-0000269902	6497
wfo-0000269914	6498
wfo-0000269919	6499
wfo-4000029696	6500
wfo-0000273357	6501
wfo-4000029763	5841
wfo-0000273614	5842
wfo-0000273623	5843
wfo-0000273625	5844
wfo-0000273626	5845
wfo-0000273627	5846
wfo-0000273688	5848
wfo-0000273735	5849
wfo-0000273758	5850
wfo-0000273767	5851
wfo-0000273771	5852
wfo-0000273781	5853
wfo-0000273793	5854
wfo-0000273799	5855
wfo-0000273809	5856
wfo-0001317027	5857
wfo-0000273812	5858
wfo-0000273833	5859
wfo-4000029840	5588
wfo-0001084138	5589
wfo-4000029892	5590
wfo-0000273956	5591
wfo-4000030056	6232
wfo-0000274321	6233
wfo-0000274323	6234
wfo-4000030195	5860
wfo-0000275155	5861
wfo-0000275161	5862
wfo-0000275175	5863
wfo-4000030196	5864
wfo-0000275185	5865
wfo-0000275193	5866
wfo-4000030244	6502
wfo-0000276433	6503
wfo-0000276458	6504
wfo-4000030406	6505
wfo-0000278967	6506
wfo-0000278975	6507
wfo-0000278981	6508
wfo-0000278991	6509
wfo-0000279009	6510
wfo-4000031038	5592
wfo-0000281259	5593
wfo-0000281273	5594
wfo-0000281332	5595
wfo-0000281345	5596
wfo-0000281361	5597
wfo-0000918360	5598
wfo-0000281440	5599
wfo-0000281478	5600
wfo-4000031064	6033
wfo-0000281610	6034
wfo-0000281749	6035
wfo-0000281790	6036
wfo-0000281893	6037
wfo-0000281948	6038
wfo-0000502157	6039
wfo-0000283970	5513
wfo-0000283979	5515
wfo-4000032183	5958
wfo-0000468843	5959
wfo-4000032240	5601
wfo-0000289098	5602
wfo-0000289099	5603
wfo-4000032540	5407
wfo-0000461711	5409
wfo-0000463300	5410
wfo-0000462208	5408
wfo-4000032741	5604
wfo-0000295503	5605
wfo-0000295504	5606
wfo-4000032889	5607
wfo-0000295909	5608
wfo-0000295923	5609
wfo-0000295930	5610
wfo-0000295939	5611
wfo-0000295951	5612
wfo-0000295963	5613
wfo-0000295980	5614
wfo-0000295996	5615
wfo-0000296013	5616
wfo-0000296017	5617
wfo-0000296021	5618
wfo-0000296027	5619
wfo-0000296029	5620
wfo-0000296055	5621
wfo-0000296059	5622
wfo-0000296090	5623
wfo-0000296095	5624
wfo-4000032911	5867
wfo-0000296176	5868
wfo-0000296185	5869
wfo-4000033069	6235
wfo-0000296454	6236
wfo-0000296468	6237
wfo-0000296473	6238
wfo-4000033516	5960
wfo-0001280517	5961
wfo-0000405905	5962
wfo-0000404310	5963
wfo-0001280518	5964
wfo-0001076077	5965
wfo-0001242204	5966
wfo-4000033636	5986
wfo-0000770081	5987
wfo-4000033820	5870
wfo-0000300092	5871
wfo-0000916638	5872
wfo-0000300107	5873
wfo-0000300110	5874
wfo-4000034157	6239
wfo-0000304937	6240
wfo-4000034177	5625
wfo-0000918808	5626
wfo-0000304971	5627
wfo-0000918798	5628
wfo-4000034354	5629
wfo-0000306601	5630
wfo-0000306605	5631
wfo-0000306788	5632
wfo-4000034684	5633
wfo-0000307261	5635
wfo-0000307271	5636
wfo-0000307294	5637
wfo-4000035537	6242
wfo-0000553621	6243
wfo-0000553625	6244
wfo-0000553626	6245
wfo-4000035768	5967
wfo-4000035900	6511
wfo-0000312065	6512
wfo-0000312071	6513
wfo-0000312084	6514
wfo-0000312089	6515
wfo-0000312091	6516
wfo-0000312121	6517
wfo-0000312126	6518
wfo-4000036112	6246
wfo-0000313440	6247
wfo-4000036442	5417
wfo-0000740127	5418
wfo-0000770113	5419
wfo-0000740153	5420
wfo-0000740184	5421
wfo-0000770114	5422
wfo-0000918757	5423
wfo-0000740167	5424
wfo-0000771145	5425
wfo-0000740174	5426
wfo-0000918758	5427
wfo-0000770126	5428
wfo-4000036634	6519
wfo-0000316748	6520
wfo-4000036659	5638
wfo-0000316759	5639
wfo-0000316762	5640
wfo-0000316766	5641
wfo-4000036682	5429
wfo-0000914585	5430
wfo-0000740183	5431
wfo-0000914586	5432
wfo-4000037325	6040
wfo-0000318142	6041
wfo-4000037451	6521
wfo-0000320466	6522
wfo-0000778290	6523
wfo-0000320513	6524
wfo-0000837012	6525
wfo-0000320521	6526
wfo-0000320535	6527
wfo-0000320536	6528
wfo-0000320550	6529
wfo-0000320562	6530
wfo-0000320563	6531
wfo-4000038041	6532
wfo-0000322767	6533
wfo-4000038055	5411
wfo-0000454573	5414
wfo-0000454082	5412
wfo-0000454247	5413
wfo-0000454099	5415
wfo-0001388670	5416
wfo-4000038111	6534
wfo-0000322818	6535
wfo-0000322823	6537
wfo-4000038307	6538
wfo-0000323569	6539
wfo-0000323570	6540
wfo-0000323571	6541
wfo-0000323580	6542
wfo-4000038702	5875
wfo-0000326536	5876
wfo-4000038786	5968
wfo-0001142843	5969
wfo-0001277468	5971
wfo-0001142838	5970
wfo-4000039471	6543
wfo-0000328683	6544
wfo-0000328692	6545
wfo-0000328714	6546
wfo-4000039608	6046
wfo-0001236975	6047
wfo-0001226731	6048
wfo-0000459244	6050
wfo-4000039676	5642
wfo-0000328864	5643
wfo-0000328865	5644
wfo-0000328866	5645
wfo-0000328867	5646
wfo-0000328876	5647
wfo-0000914698	5648
wfo-0000328887	5649
wfo-0000328892	5650
wfo-0000328902	5651
wfo-0000328906	5652
wfo-0000328908	5653
wfo-0000328912	5654
wfo-0000328913	5655
wfo-0000328919	5656
wfo-0000328921	5657
wfo-0000328941	5658
wfo-0000328947	5659
wfo-0000328955	5660
wfo-0000328960	5661
wfo-0000328965	5662
wfo-0000328966	5663
wfo-0000328968	5664
wfo-0000328971	5665
wfo-0000328972	5666
wfo-0001272536	5668
wfo-0000328976	5669
wfo-0000328982	5670
wfo-0000914702	5671
wfo-0000328985	5672
wfo-0000328987	5673
wfo-0000596078	5674
wfo-4000039907	5355
wfo-0000415729	5356
wfo-0000508061	5357
wfo-0001230096	5358
wfo-0001258521	5359
wfo-0001230105	5360
wfo-0001258670	5361
wfo-0001258561	5363
wfo-0001258644	5364
wfo-0000415567	5365
wfo-0000415568	5366
wfo-0001258327	5367
wfo-0000415571	5368
wfo-0001230100	5369
wfo-0001241595	5370
wfo-0000750268	5371
wfo-0001258520	5372
wfo-0000415640	5373
wfo-0001230116	5374
wfo-0001230103	5375
wfo-0001258518	5376
wfo-0000750270	5377
wfo-0001258609	5378
wfo-0001230118	5379
wfo-0000417444	5380
wfo-0000750269	5381
wfo-0000417404	5382
wfo-0000417422	5383
wfo-0000417427	5384
wfo-0001251654	5385
wfo-4000040017	6248
wfo-0000331401	6249
wfo-0000331409	6250
wfo-0000331468	6251
wfo-0000331531	6252
wfo-0000331563	6253
wfo-4000040450	6254
wfo-0000333711	6255
wfo-0000333741	6256
wfo-0000333766	6257
wfo-4000040473	5917
wfo-0000819806	5918
wfo-0000819728	5919
wfo-4000040501	5877
wfo-0000333786	5878
wfo-0000333791	5879
wfo-0000333794	5880
wfo-4000040807	5972
wfo-0001075906	5973
wfo-4000040902	6042
wfo-0000334910	6043
wfo-0000334912	6044
wfo-0000334940	6045
wfo-4000041206	6258
wfo-0000335243	6259
wfo-0000810581	6260
wfo-0000335272	6261
wfo-0000335291	6262
wfo-0000335299	6263
wfo-0000335335	6264
wfo-0000335355	6266
wfo-0000335386	6267
wfo-0000335409	6268
