"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000298579","kleefgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000866643","Bloukweek","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000116602","Vaalbos","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001134987","Perdepisboom","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000486544","grootweegbree","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000797428","wildevlier","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001295042","grootsoutbos","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000867373","grootpluim-eragrostis","B193619B-8C0A-4100-B636-43CB168B9126","Afrikaans","vernacular","Fish, L; Bredenkamp, CL; Magwaza, ZL. 2019. Poaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(3): 1958-2104. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001294439","Stervygie","FFF65D12-79CB-428D-9D3A-C9EACCF6DB8D","Afrikaans","vernacular","",""
"wfo-0000211018","stroopbos","10D28C6B-CDAA-4C52-B219-C32F9940B8A3","Afrikaans","vernacular","Campbell-Young, GJ. 2013. Fabaceae: Melolobium. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 395-396. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001425596","Kankerbossie","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Afrikaans","vernacular","",""
"wfo-0000748847","pondovalssipres","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000693800","Geelbos","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
"wfo-0000906753","varkstertgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000964183","vingerpol","70892136-E9FF-4687-B1D7-FD06C8B40605","Afrikaans","vernacular","Bruyns, PV. 2019. Euphorbiaceae: Euphorbia L. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 905-919. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000484425","misbredie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000899339","koppiesgras","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000127770","gombos(sie)","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Afrikaans","vernacular","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000212300","skaapbostee","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000464950","Teesuikerbossie","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Afrikaans","vernacular","",""
"wfo-0000114552","Australiese sterklits","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000758006","katstertaalwyn","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000459787","volstruis-slaai","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000084248","perdeblom","E305F67A-E814-4B37-A956-3207735ACB1A","Afrikaans","vernacular","Herman, PPJ. 2013. Asteraceae: Didelta. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 284-284. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000042369","Bekvol","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
"wfo-0001140463","Wolwekos","4BD35F1B-F40E-492F-B47A-D0A37BDD759A","Afrikaans","vernacular","",""
"wfo-0001106890","Nardouw-luisiesbos","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0000332143","Europese verbena","9B6AFF76-A0C1-4531-A517-49B87CDE39BA","Afrikaans","vernacular","Bredenkamp, CL; Ngoepe, N. 2019. Verbenaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 1588-1593. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000510271","sandtaaibos","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0001292981","kinkelbossie","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0000752004","Olifantstert","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Afrikaans","vernacular","",""
"wfo-0001425596","Rooikeur","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
