WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000900745,3956,Spartina pectinata,Pectinate cord-grass,1,,en,IE,
wfo-0000439880,3958,Spergula arvensis,Corn spurrey,1,,en,IE,
wfo-0000439880,3959,Spergula arvensis,Cloonbawn,0,,en,IE,
wfo-0000439880,3960,Spergula arvensis,Wild broom,0,,en,IE,
wfo-0000439880,3961,Spergula arvensis,Granyagh,0,,en,IE,
wfo-0000439880,3962,Spergula arvensis,Yagh,0,,en,IE,
wfo-0000439925,3970,Spergularia marina,Lesser sea-spurrey,1,,en,IE,
wfo-0000439919,3972,Spergularia media,Greater sea-spurrey,1,,en,IE,
wfo-0000436420,3975,Spergularia rubra,Sand spurrey,1,,en,IE,
wfo-0000436425,3977,Spergularia rupicola,Rock sea-spurrey,1,,en,IE,
wfo-0000313409,3980,Spiranthes romanzoffiana,Irish lady’s-tresses,1,,en,IE,
wfo-0000313451,3982,Spiranthes spiralis,Autumn lady’s-tresses,1,,en,IE,
wfo-0000313527,3984,Spirodela polyrrhiza,Greater duckweed,1,,en,IE,
wfo-0000314333,3986,Stachys officinalis,Betony,1,,en,IE,
wfo-0000314333,3987,Stachys officinalis,Wood betony,0,,en,IE,
wfo-0000314357,3993,Stachys palustris,Marsh woundwort,1,,en,IE,
wfo-0000314357,3994,Stachys palustris,Clown’s all-heal,0,,en,IE,
wfo-0000314357,3995,Stachys palustris,Sheep’s brisken,0,,en,IE,
wfo-0000314658,3999,Stachys sylvatica,Hedge woundwort,1,,en,IE,
wfo-0000314658,4000,Stachys sylvatica,Day nettle,0,,en,IE,
wfo-0000436380,4003,Stellaria graminea,Lesser stitchwort,1,,en,IE,
wfo-0000436323,4007,Stellaria holostea,Greater stitchwort,1,,en,IE,
wfo-0000436323,4008,Stellaria holostea,Star of Bethlehem,0,,en,IE,
wfo-0000436325,4013,Stellaria media,Chickweed,1,,en,IE,
wfo-0000436325,4014,Stellaria media,Chicken weed (or Chickenweed),0,,en,IE,
wfo-0000436807,4022,Stellaria neglecta,Greater chickweed,1,,en,IE,
wfo-0000436821,4024,Stellaria pallida,Lesser chickweed,1,,en,IE,
wfo-0000436796,4026,Stellaria palustris,Marsh stitchwort,1,,en,IE,
wfo-0000436845,4028,Stellaria uliginosa,Bog stitchwort,1,,en,IE,
wfo-0000437616,4030,Suaeda maritima,Annual sea-blite,1,,en,IE,
wfo-0000432078,4033,Subularia aquatica,Awlwort,1,,en,IE,
wfo-0000432078,4034,Subularia aquatica,Water awlwort,0,,en,IE,
wfo-0000500443,4036,Succisa pratensis,Devil’s-bit scabious,1,,en,IE,
wfo-0000500443,4037,Succisa pratensis,Devil’s-bit,0,,en,IE,
wfo-0000500443,4038,Succisa pratensis,Biting billy,0,,en,IE,
wfo-0000500443,4039,Succisa pratensis,Carl doddy,0,,en,IE,
wfo-0000500443,4040,Succisa pratensis,Curl doddy,0,,en,IE,
wfo-0000500443,4041,Succisa pratensis,Lough shule,0,,en,IE,
wfo-0000432219,4050,Symphytum officinale,Comfrey,1,,en,IE,
wfo-0000568332,4062,Tamus communis,Black bryony,1,,en,IE,
wfo-0000079801,4066,Tanacetum parthenium,Feverfew,1,,en,IE,
wfo-0000079801,4067,Tanacetum parthenium,Featherfew,0,,en,IE,
wfo-0000114512,4069,Tanacetum vulgare,Tansy,1,,en,IE,
wfo-0000114512,4070,Tanacetum vulgare,Ginger plant,0,,en,IE,
wfo-0000062154,4079,Taraxacum officinale,Dandelion,1,,en,IE,
wfo-0000062154,4080,Taraxacum officinale,Casharawan,0,,en,IE,
wfo-0000062154,4081,Taraxacum officinale,Glaslarwan,0,,en,IE,
wfo-0000411015,4091,Teesdalia nudicaulis,Shepherd’s cress,1,,en,IE,
wfo-0000322612,4093,Teucrium scordium,Water germander,1,,en,IE,
wfo-0000322618,4095,Teucrium scorodonia,Wood sage,1,,en,IE,
wfo-0000322618,4096,Teucrium scorodonia,Sage,0,,en,IE,
wfo-0000456250,4103,Thalictrum alpinum,Alpine meadow-rue,1,,en,IE,
wfo-0000454062,4106,Thalictrum flavum,Common meadow-rue,1,,en,IE,
wfo-0000453930,4108,Thalictrum minus,Lesser meadow-rue,1,,en,IE,
wfo-0000410873,4111,Thlaspi arvense,Field penny-cress,1,,en,IE,
wfo-0000410873,4114,Thlaspi arvense,Praiseach na fhiaidh (or fhiadh),0,,en,IE,
wfo-0000457451,4122,Tilia cordata,Small-leaved lime,1,,en,IE,
wfo-0000456948,4124,Tilia platyphyllos,Large-leaved lime,1,,en,IE,
wfo-0000411355,4126,Torilis japonica,Upright hedge-parsley,1,,en,IE,
wfo-0000411340,4128,Torilis nodosa,Knotted hedge-parsley,1,,en,IE,
wfo-0000080363,4130,Tragopogon pratensis,Goat’s-beard,1,,en,IE,
wfo-0000091699,4135,Tragopogon porrifolius,Salsify,1,,en,IE,
wfo-0000591767,4136,Trichophorum cespitosum,Deergrass,1,,en,IE,
wfo-0000212967,4142,Trifolium arvense,Hare’s-foot clover,1,,en,IE,
wfo-0000212979,4144,Trifolium campestre,Hop trefoil,1,,en,IE,
wfo-0000212995,4147,Trifolium dubium,Lesser trefoil,1,,en,IE,
wfo-0000212995,4148,Trifolium dubium,Yellow clover,0,,en,IE,
wfo-0000212995,4149,Trifolium dubium,Shamrock,0,,en,IE,
wfo-0000212995,4150,Trifolium dubium,Lesser hop trefoil,0,,en,IE,
wfo-0000213002,4154,Trifolium fragiferum,Strawberry clover,1,,en,IE,
wfo-0000213007,4157,Trifolium glomeratum,Clustered clover,1,,en,IE,
wfo-0000213007,4158,Trifolium glomeratum,Roundheaded clover,0,,en,IE,
wfo-0000213979,4160,Trifolium medium,Zigzag clover,1,,en,IE,
wfo-0000213000,4163,Trifolium micranthum,Slender trefoil,1,,en,IE,
wfo-0000213000,4164,Trifolium micranthum,Least clover,1,,en,IE,
wfo-0000213987,4166,Trifolium occidentale,Western clover,1,,en,IE,
wfo-0000213039,4168,Trifolium ornithopodioides,Bird’s-foot clover,1,,en,IE,
wfo-0000213053,4170,Trifolium pratense,Red clover,1,,en,IE,
wfo-0000213053,4171,Trifolium pratense,Cow clover,0,,en,IE,
wfo-0000213053,4172,Trifolium pratense,Honeysuckle,0,,en,IE,
wfo-0000213062,4178,Trifolium repens,White clover,1,,en,IE,
wfo-0000213062,4179,Trifolium repens,Dutch clover,0,,en,IE,
wfo-0000213062,4180,Trifolium repens,Shamrock,0,,en,IE,
wfo-0000213071,4186,Trifolium scabrum,Rough clover,1,,en,IE,
wfo-0000213091,4188,Trifolium striatum,Knotted clover,1,,en,IE,
wfo-0000213094,4190,Trifolium subterraneum,Subterranean clover,1,,en,IE,
wfo-0000770185,4192,Triglochin maritima,Sea arrowgrass,1,,en,IE,
wfo-0000770196,4194,Triglochin palustris,Marsh arrowgrass,1,,en,IE,
wfo-0000905119,4196,Trisetum flavescens,Yellow oat-grass,1,,en,IE,
wfo-0000455242,4199,Trollius europaeus,Globeflower,1,,en,IE,
wfo-0000455242,4200,Trollius europaeus,Golden ball,0,,en,IE,
wfo-0000406595,4202,Tuberaria guttata,Spotted rock-rose,1,,en,IE,
wfo-0000117140,4206,Tussilago farfara,Colt’s foot,1,,en,IE,
wfo-0000117140,4207,Tussilago farfara,Cold-foot,0,,en,IE,
wfo-0000117140,4208,Tussilago farfara,Could-foot,0,,en,IE,
wfo-0000594497,4227,Typha angustifolia,Lesser bulrush,1,,en,IE,
wfo-0000595260,4230,Typha latifolia,Bulrush,1,,en,IE,
wfo-0000595260,4231,Typha latifolia,Reed mace,0,,en,IE,
wfo-0000595260,4232,Typha latifolia,Cat’s tail,1,,en,IE,
wfo-0000595260,4233,Typha latifolia,Blackhead,1,,en,IE,
wfo-0000595260,4234,Typha latifolia,Blackheads,1,,en,IE,
wfo-0000213410,4246,Ulex europaeus,Gorse,1,,en,IE,
wfo-0000213410,4247,Ulex europaeus,Furze,1,,en,IE,
wfo-0000213410,4248,Ulex europaeus,Whin,1,,en,IE,
wfo-0000213410,4249,Ulex europaeus,French furze,0,,en,IE,
wfo-0000213410,4250,Ulex europaeus,Atchenagh,0,,en,IE,
wfo-0000213410,4251,Ulex europaeus,Common furze,0,,en,IE,
wfo-0000214035,4267,Ulex gallii,Western gorse,1,,en,IE,
wfo-0000214035,4268,Ulex gallii,Autumn gorse,1,,en,IE,
wfo-0000214035,4269,Ulex gallii,Furze,0,,en,IE,
wfo-0000214035,4270,Ulex gallii,Irish furze,0,,en,IE,
wfo-0000214035,4271,Ulex gallii,Dwarf furze,0,,en,IE,
wfo-0000416717,4277,Ulmus glabra,Wych elm,1,,en,IE,
wfo-0000416717,4278,Ulmus glabra,Irish elm,0,,en,IE,
wfo-0000416717,4279,Ulmus glabra,Ellum,0,,en,IE,
wfo-0000416816,4287,Ulmus procera,English elm,1,,en,IE,
wfo-0000416816,4288,Ulmus procera,Common elm,0,,en,IE,
wfo-0000415401,4290,Umbilicus rupestris,Navelwort,1,,en,IE,
wfo-0000415401,4291,Umbilicus rupestris,Wall pennywort,0,,en,IE,
wfo-0000416616,4299,Urtica dioica,Nettle,1,,en,IE,
wfo-0000416948,4318,Urtica urens,Small nettle,1,,en,IE,
wfo-0000416948,4319,Urtica urens,Annual nettle,0,,en,IE,
wfo-0000415721,4323,Utricularia australis,Bladderwort,1,,en,IE,
wfo-0000415643,4326,Utricularia intermedia,Intermediate bladderwort,1,,en,IE,
wfo-0000415643,4327,Utricularia intermedia,Irish bladderwort,0,,en,IE,
wfo-0000417377,4329,Utricularia minor,Lesser bladderwort,1,,en,IE,
wfo-0000417265,4331,Utricularia vulgaris,Greater bladderwort,1,,en,IE,
wfo-0000422209,4333,Vaccinium myrtillus,Bilberry,1,,en,IE,
wfo-0000422209,4334,Vaccinium myrtillus,Whortleberry,0,,en,IE,
wfo-0000422209,4335,Vaccinium myrtillus,Fraughan (Frauchan),0,,en,IE,
wfo-0000422209,4336,Vaccinium myrtillus,Frochan,0,,en,IE,
wfo-0000422209,4337,Vaccinium myrtillus,Frocken,0,,en,IE,
wfo-0000422209,4338,Vaccinium myrtillus,Blaeberry,0,,en,IE,
wfo-0000422209,4339,Vaccinium myrtillus,Blueberry,0,,en,IE,
wfo-0000422209,4340,Vaccinium myrtillus,Coraseena,0,,en,IE,
wfo-0000422209,4341,Vaccinium myrtillus,Bogberry,0,,en,IE,
wfo-0000422209,4342,Vaccinium myrtillus,Heatherberry,0,,en,IE,
wfo-0000422209,4343,Vaccinium myrtillus,Mulberry,0,,en,IE,
wfo-0000422209,4344,Vaccinium myrtillus,Whinberry,0,,en,IE,
wfo-0000422209,4345,Vaccinium myrtillus,Whorts,0,,en,IE,
wfo-0000422209,4346,Vaccinium myrtillus,Black-whorts,0,,en,IE,
wfo-0000422209,4347,Vaccinium myrtillus,Huckleberry,0,,en,IE,
wfo-0000421932,4359,Vaccinium oxycoccos,Cranberry,1,,en,IE,
wfo-0000421966,4367,Vaccinium vitis-idaea,Cowberry,1,,en,IE,
wfo-0000421966,4368,Vaccinium vitis-idaea,Red whortleberry,0,,en,IE,
wfo-0000426953,4372,Valeriana officinalis,Common valerian,1,,en,IE,
wfo-0000426953,4373,Valeriana officinalis,Wild valerian,0,,en,IE,
wfo-0000426953,4374,Valeriana officinalis,Bolaira,0,,en,IE,
wfo-0000426953,4375,Valeriana officinalis,Maid’s conceit,0,,en,IE,
wfo-0000426953,4376,Valeriana officinalis,Malara,0,,en,IE,
wfo-0000426378,4382,Valerianella locusta,Common cornsalad,1,,en,IE,
wfo-0000426378,4383,Valerianella locusta,Lamb’s lettuce,0,,en,IE,
wfo-0000419130,4387,Verbascum thapsus,Mullein,1,,en,IE,
wfo-0000419130,4388,Verbascum thapsus,Poor man’s blanket,0,,en,IE,
wfo-0000419130,4389,Verbascum thapsus,High-taper,0,,en,IE,
wfo-0000419130,4390,Verbascum thapsus,Aaron’s rod,0,,en,IE,
wfo-0000419130,4391,Verbascum thapsus,Hag’s taper,0,,en,IE,
wfo-0000332143,4396,Verbena officinalis,Vervain,1,,en,IE,
wfo-0000419633,4401,Veronica anagallis-aquatica,Blue water-speedwell,1,,en,IE,
wfo-0000419753,4404,Veronica arvensis,Wall speedwell,1,,en,IE,
wfo-0000419450,4407,Veronica catenata,Pink water-speedwell,1,,en,IE,
wfo-0000425778,4409,Veronica hederifolia,Ivy-leaved speedwell,1,,en,IE,
wfo-0000426036,4411,Veronica montana,Wood speedwell,1,,en,IE,
wfo-0000426099,4413,Veronica officinalis,Heath speedwell,1,,en,IE,
wfo-0000426099,4414,Veronica officinalis,Common speedwell,1,,en,IE,
wfo-0000426099,4415,Veronica officinalis,Clairtha,0,,en,IE,
wfo-0000425182,4418,Veronica scutellata,Marsh speedwell,1,,en,IE,
wfo-0000425204,4420,Veronica serpyllifolia,Thyme-leaved speedwell,1,,en,IE,
wfo-0000419789,4424,Veronica beccabunga,Brooklime,1,,en,IE,
wfo-0000419789,4425,Veronica beccabunga,Jellymanders,0,,en,IE,
wfo-0000419789,4426,Veronica beccabunga,Well ink,0,,en,IE,
wfo-0000419437,4434,Veronica chamaedrys,Germander speedwell,1,,en,IE,
wfo-0000419437,4435,Veronica chamaedrys,Billy bright-eye,0,,en,IE,
wfo-0000419437,4436,Veronica chamaedrys,Germander,0,,en,IE,
wfo-0000419437,4437,Veronica chamaedrys,Jellymander,0,,en,IE,
wfo-0000419437,4438,Veronica chamaedrys,Jerrymander,0,,en,IE,
wfo-0000422807,4441,Viburnum opulus,Guelder rose,1,,en,IE,
wfo-0000422807,4442,Viburnum opulus,Water elder,0,,en,IE,
wfo-0000422807,4443,Viburnum opulus,Dogberry,0,,en,IE,
wfo-0000214046,4447,Vicia cracca,Tufted vetch,1,,en,IE,
wfo-0000214046,4448,Vicia cracca,Fitches,0,,en,IE,
wfo-0000214046,4449,Vicia cracca,Wild fitches,0,,en,IE,
wfo-0000212743,4455,Vicia hirsuta,Hairy tare,1,,en,IE,
wfo-0000212743,4456,Vicia hirsuta,Hairy vetch,0,,en,IE,
wfo-0000212745,4458,Vicia lathyroides,Spring vetch,1,,en,IE,
wfo-0000214060,4460,Vicia orobus,Wood bitter-vetch,1,,en,IE,
wfo-0000212779,4462,Vicia sativa,Common vetch,1,,en,IE,
wfo-0000212792,4468,Vicia sepium,Bush vetch,1,,en,IE,
wfo-0000212792,4469,Vicia sepium,Fitches,0,,en,IE,
wfo-0000212792,4470,Vicia sepium,Wild fitches,0,,en,IE,
wfo-0000214067,4477,Vicia sylvatica,Wood vetch,1,,en,IE,
wfo-0000426676,4480,Viola arvensis,Field pansy,1,,en,IE,
wfo-0000426676,4481,Viola arvensis,Heartsease,1,,en,IE,
wfo-0000426538,4485,Viola canina,Heath dog-violet,1,,en,IE,
wfo-0000426538,4486,Viola canina,Dog violet,0,,en,IE,
wfo-0000423911,4491,Viola hirta,Hairy violet,1,,en,IE,
wfo-0000424130,4495,Viola lactea,Pale dog-violet,1,,en,IE,
wfo-0000424221,4497,Viola lutea,Mountain pansy,1,,en,IE,
wfo-0000424221,4498,Viola lutea,Yellow mountain pansy,0,,en,IE,
wfo-0000423364,4501,Viola odorata,Sweet violet,1,,en,IE,
wfo-0000423437,4505,Viola palustris,Marsh violet,1,,en,IE,
wfo-0000423390,4510,Viola persicifolia,Fen violet,1,,en,IE,
wfo-0000423390,4511,Viola persicifolia,Turlough violet,0,,en,IE,
wfo-0000423803,4513,Viola reichenbachiana,Early dog-violet,1,,en,IE,
wfo-0000423803,4514,Viola reichenbachiana,Early wood violet,0,,en,IE,
wfo-0000423803,4515,Viola reichenbachiana,Pale wood violet,0,,en,IE,
wfo-0000423605,4517,Viola riviniana,Common dog-violet,1,,en,IE,
wfo-0000423605,4518,Viola riviniana,Wood violet,0,,en,IE,
wfo-0000743162,4522,Viola tricolor subsp. curtisii,Sandhill pansy,1,,en,IE,
wfo-0000743162,4523,Viola tricolor subsp. curtisii,Sand pansy,0,,en,IE,
wfo-0000743162,4524,Viola tricolor subsp. curtisii,Sea pansy,0,,en,IE,
wfo-0001316399,4527,Viola tricolor subsp. tricolor,Wild pansy,1,,en,IE,
wfo-0000424722,4532,Viscum album,Mistletoe,1,,en,IE,
wfo-0000907315,4540,Vulpia bromoides,Squirreltail fescue,1,,en,IE,
wfo-0000907351,4543,Vulpia fasciculata,Dune fescue,1,,en,IE,
wfo-0000907427,4545,Vulpia myuros,Rat’s-tail fescue,1,,en,IE,
wfo-0000819828,4547,Wahlenbergia hederacea,Ivy-leaved bellflower,1,,en,IE,
wfo-0000770293,4549,Zannichellia palustris,Horned pondweed,1,,en,IE,
wfo-0000770309,4551,Zostera angustifolia,Narrow-leaved eelgrass,1,,en,IE,
wfo-0000770315,4553,Zostera marina,Common eelgrass,1,,en,IE,
wfo-0000770315,4554,Zostera marina,Millgrass,0,,en,IE,
wfo-0000770315,4555,Zostera marina,Sweet grass,0,,en,IE,
wfo-0000770315,4559,Zostera marina,Grasswrack,0,,en,IE,
wfo-0000770315,4560,Zostera marina,Slishgrass,0,,en,IE,
wfo-0000770315,4561,Zostera marina,Sleechgrass,0,,en,IE,
wfo-0000770324,4563,Zostera noltii,Dwarf eelgrass,1,,en,IE,
wfo-0000599456,4565,Chamaecyparis lawsoniana,Lawson’s cypress,1,,en,IE,
wfo-0000355588,4567,Juniperus communis,Juniper,1,,en,IE,
wfo-0000355588,4568,Juniperus communis,Caorragh aitiyean,0,,en,IE,
wfo-0000443338,4580,Larix decidua,European larch,1,,en,IE,
wfo-0000443374,4582,Larix kaempferi,Japanese larch,1,,en,IE,
wfo-0000481648,4584,Pinus sylvestris,Scots pine,1,,en,IE,
wfo-0000478194,4591,Pseudotsuga menziesii,Douglas fir,1,,en,IE,
wfo-0000408637,4593,Taxus baccata,Yew,1,,en,IE,
wfo-0000407856,4606,Thuja plicata,Western red cedar,1,,en,IE,
wfo-0000456392,4607,Tsuga heterophylla,Western hemlock,1,,en,IE,
wfo-0001109469,4609,Adiantum capillus-veneris,Maidenhair fern,1,,en,IE,
wfo-0001109303,4615,Asplenium adiantum-nigrum,Black spleenwort,1,,en,IE,
wfo-0001115841,4621,Asplenium ceterach,Rustyback,1,,en,IE,
wfo-0001115841,4622,Asplenium ceterach,Scalefern,0,,en,IE,
wfo-0001108092,4625,Asplenium cuneatum,Black spleenwort,1,,en,IE,
wfo-0001113332,4627,Asplenium marinum,Sea spleenwort,1,,en,IE,
wfo-0001225452,4629,Asplenium obovatum,Lanceolate spleenwort,1,,en,IE,
wfo-0001107220,4631,Asplenium onopteris,Irish spleenwort,1,,en,IE,
wfo-0001109353,4633,Asplenium ruta-muraria,Wall-rue,1,,en,IE,
wfo-0001110391,4636,Asplenium scolopendrium,Hart’s-tongue,1,,en,IE,
wfo-0001110391,4637,Asplenium scolopendrium,Fox’s tongue,0,,en,IE,
wfo-0001110391,4638,Asplenium scolopendrium,Cow tongue,0,,en,IE,
wfo-0001110391,4639,Asplenium scolopendrium,Fox tongue fern,0,,en,IE,
wfo-0001109358,4647,Asplenium septentrionale,Forked spleenwort,1,,en,IE,
wfo-0001109364,4649,Asplenium trichomanes,Maidenhair Spleenwort,1,,en,IE,
wfo-0001109364,4650,Asplenium trichomanes,Black Maidenhair,0,,en,IE,
wfo-0001109866,4654,Asplenium viride,Green spleenwort,1,,en,IE,
wfo-0001107233,4657,Athyrium filix-femina,Lady-fern,1,,en,IE,
wfo-0001107233,4658,Athyrium filix-femina,Fox’s fern,0,,en,IE,
wfo-0001119112,4664,Blechnum spicant,Hard fern,1,,en,IE,
wfo-0001119112,4665,Blechnum spicant,Black-footed canavawn,0,,en,IE,
wfo-0001109054,4671,Botrychium lunaria,Moonwort,1,,en,IE,
wfo-0001107261,4677,Cryptogramma crispa,Parsley fern,1,,en,IE,
wfo-0001107276,4679,Cystopteris fragilis,Brittle bladder-fern,1,,en,IE,
wfo-0001111175,4681,Diphasiastrum alpinum,Alpine clubmoss,1,,en,IE,
wfo-0001115752,4684,Dryopteris aemula,Hay-scented buckler-fern,1,,en,IE,
wfo-0001114328,4686,Dryopteris affinis,Scaly male-fern,1,,en,IE,
wfo-0001107298,4689,Dryopteris carthusiana,Narrow buckler-fern,1,,en,IE,
wfo-0001108304,4691,Dryopteris dilatata,Broad buckler-fern,1,,en,IE,
wfo-0001109081,4993,Dryopteris filix-mas,Male-fern,1,,en,IE,
wfo-0001109081,4694,Dryopteris filix-mas,Basket fern,0,,en,IE,
wfo-0001115769,4699,Dryopteris oreades,Mountain male-fern,1,,en,IE,
wfo-0001108914,4701,Equisetum arvense,Field horsetail,1,,en,IE,
wfo-0001108914,4702,Equisetum arvense,Black scutch,0,,en,IE,
wfo-0001108914,4703,Equisetum arvense,Horse pipes,0,,en,IE,
wfo-0001108916,4706,Equisetum fluviatile,Water horsetail,1,,en,IE,
wfo-0001108916,4707,Equisetum fluviatile,Feadoge,0,,en,IE,
wfo-0001108916,4708,Equisetum fluviatile,Pipes,0,,en,IE,
wfo-0001108916,4709,Equisetum fluviatile,Water pipes,0,,en,IE,
wfo-0000748047,4711,Equisetum hyemale,Rough horsetail,1,,en,IE,
wfo-0000748047,4712,Equisetum hyemale,Dutch rush,0,,en,IE,
wfo-0000748047,4713,Equisetum hyemale,Shavegrass,0,,en,IE,
wfo-0001117161,4718,Equisetum ×moorei,Moore’s horsetail,1,,en,IE,
wfo-0001108921,4720,Equisetum palustre,Marsh horsetail,1,,en,IE,
wfo-0001108922,4723,Equisetum pratense,Shade horsetail,1,,en,IE,
wfo-0001108924,4725,Equisetum sylvaticum,Wood horsetail,1,,en,IE,
wfo-0001108924,4726,Equisetum sylvaticum,Fox’s tail,0,,en,IE,
wfo-0001108925,4728,Equisetum telmateia,Great horsetail,1,,en,IE,
wfo-0001108925,4729,Equisetum telmateia,Fox’s tail,0,,en,IE,
wfo-0001117167,4734,Equisetum ×trachyodon,Mackay’s horsetail,1,,en,IE,
wfo-0001108927,4736,Equisetum variegatum,Variegated horsetail,1,,en,IE,
wfo-0001107317,4738,Gymnocarpium dryopteris,Oak fern,1,,en,IE,
wfo-0001109141,4742,Gymnocarpium robertianum,Limestone fern,1,,en,IE,
wfo-0001110254,4744,Huperzia selago,Fir clubmoss,1,,en,IE,
wfo-0001110254,4745,Huperzia selago,Stag-moss,0,,en,IE,
wfo-0001110254,4746,Huperzia selago,Blessed heather,0,,en,IE,
wfo-0001107541,4751,Hymenophyllum tunbrigense,Tunbridge filmy-fern,1,,en,IE,
wfo-0001116375,4754,Hymenophyllum wilsonii,Wilson’s filmy-fern,1,,en,IE,
wfo-0001107321,4756,Isoetes echinospora,Spring quillwort,1,,en,IE,
wfo-0001108956,4758,Isoetes lacustris,Quillwort,1,,en,IE,
wfo-0001111177,4760,Lycopodiella inundata,Marsh clubmoss,1,,en,IE,
wfo-0001107341,4762,Lycopodium clavatum,Stag’s-horn clubmoss,1,,en,IE,
wfo-0001107341,4763,Lycopodium clavatum,Wolf’s claw (wolfes-claw),0,,en,IE,
wfo-0001107341,4764,Lycopodium clavatum,Wandering fog,0,,en,IE,
wfo-0001107341,4765,Lycopodium clavatum,Lion’s paw,0,,en,IE,
wfo-0001115866,4768,Ophioglossum azoricum,Small adder’s-tongue,1,,en,IE,
wfo-0001109043,4770,Ophioglossum vulgatum,Adder’s-tongue,1,,en,IE,
wfo-0001109067,4774,Osmunda regalis,Royal fern,1,,en,IE,
wfo-0001109067,4775,Osmunda regalis,Flowering fern,0,,en,IE,
wfo-0001109067,4776,Osmunda regalis,King fern,0,,en,IE,
wfo-0001118473,4787,Pilularia globulifera,Pillwort,1,,en,IE,
wfo-0001107395,4789,Polypodium vulgare,Common polypody,1,,en,IE,
wfo-0001107395,4790,Polypodium vulgare,Checkleweed,0,,en,IE,
wfo-0001107395,4791,Polypodium vulgare,Ladies’ comb,0,,en,IE,
wfo-0001111832,4802,Polypodium australe,Southern polypody,1,,en,IE,
wfo-0001107393,4804,Polypodium interjectum,Intermediate polypody,1,,en,IE,
wfo-0001239724,4806,Polystichum aculeatum,Hard shield-fern,1,,en,IE,
wfo-0001239724,4807,Polystichum aculeatum,Rough spleenwort,0,,en,IE,
wfo-0001109272,4811,Polystichum lonchitis,Holly fern,1,,en,IE,
wfo-0001107397,4815,Polystichum setiferum,Soft shield-fern,1,,en,IE,
wfo-0001107402,4818,Pteridium aquilinum,Bracken,1,,en,IE,
wfo-0001107402,4819,Pteridium aquilinum,Fern,0,,en,IE,
wfo-0001118733,4825,Selaginella selaginoides,Lesser clubmoss,1,,en,IE,
wfo-0001109421,4827,Thelypteris limbosperma,Lemon-scented fern,1,,en,IE,
wfo-0001109421,4828,Thelypteris limbosperma,Mountain fern,0,,en,IE,
wfo-0001107441,4832,Thelypteris palustris,Marsh fern,1,,en,IE,
wfo-0001109433,4834,Thelypteris phegopteris,Beech fern,1,,en,IE,
wfo-0001116379,4836,Trichomanes speciosum,Killarney fern,1,,en,IE,
wfo-0001182045,4839,Fontinalis antipyretica,Willow moss,1,,en,IE,
